n,rtk,p,m,n,hz,t,v,
1,0.03,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.03,21,250,21,24.3652312322,82.8749706783,2.70999618082,
3,0.03,209,250,209,22.9110553944,0.0,0.0,
4,0.03,207,250,207,23.1305230186,0.0,0.0,
5,0.03,207,250,207,23.0308208459,0.0,0.0,
6,0.03,207,250,207,23.1662947661,0.0,0.0,
7,0.03,201,250,201,23.1471175815,0.0,0.0,
8,0.03,207,250,207,22.5886407945,0.0,0.0,
9,0.03,203,250,203,21.8751838446,0.0,0.0,
10,0.03,207,250,207,21.7703842501,0.0,0.0,
11,0.03,190,250,190,21.8602483986,0.0,0.0,
12,0.03,193,250,193,22.031800394,0.0,0.0,
13,0.02,199,250,199,22.4835379255,0.0,0.0,
14,0.02,186,250,186,22.4502025938,0.0,0.0,
15,0.06,187,250,187,22.2475269057,0.0,0.0,
16,0.06,184,250,184,22.1996019816,0.0,0.0,
17,0.06,203,250,203,21.8445369179,0.0,0.0,
18,0.05,195,250,195,21.8703931588,0.0,0.0,
19,0.05,197,250,197,22.0945879031,0.0,0.0,
20,0.03,199,250,199,21.9654569259,0.0,0.0,
21,0.03,209,250,209,21.8035432088,0.0,0.0,
22,0.03,208,250,208,21.9597068063,0.0,0.0,
23,0.03,202,250,202,22.3195066012,0.0,0.0,
24,0.03,215,250,215,22.8471573856,0.0,0.0,
25,0.01,202,250,202,22.7292896122,0.0,0.0,
26,0.01,206,250,206,22.3767819035,0.0,0.0,
27,0.01,199,250,199,22.2128872012,0.0,0.0,
28,0.01,203,250,203,21.8378265804,0.0,0.0,
29,0.01,209,250,209,21.9712100576,0.0,0.0,
30,0.02,202,250,202,22.2479989391,0.0,0.0,
31,0.02,194,250,194,22.227130608,0.0,0.0,
32,0.02,205,250,205,22.4023586468,0.0,0.0,
33,0.03,205,250,205,22.4029569333,0.0,0.0,
34,0.03,203,250,203,22.5734444881,0.0,0.0,
35,0.06,205,250,205,22.2138283505,0.0,0.0,
