n,rtk,p,m,n,hz,t,v,
1,0.02,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.1,138,250,138,33.6562083741,80.5377014789,2.1444013409,
3,0.1,195,250,195,32.8472954241,0.0,0.0,
4,0.03,192,250,192,32.9065674991,0.0,0.0,
5,0.14,209,250,209,32.7866986641,0.0,0.0,
6,0.08,207,250,207,32.7751695683,0.0,0.0,
7,0.37,200,250,200,32.9099240475,0.0,0.0,
8,0.37,205,250,205,32.7053998207,0.0,0.0,
9,0.16,213,250,213,32.7449761886,0.0,0.0,
10,0.04,207,250,207,32.6232343974,0.0,0.0,
11,0.21,213,250,213,32.6873032202,0.0,0.0,
12,0.22,229,250,229,32.3552181929,0.0,0.0,
13,0.22,222,250,222,32.629579207,0.0,0.0,
14,0.15,218,250,218,32.5245738923,0.0,0.0,
15,0.04,219,250,219,32.6168920548,0.0,0.0,
16,0.11,226,250,226,32.6893412726,0.0,0.0,
17,0.26,229,250,229,32.4729527806,0.0,0.0,
18,0.26,220,250,220,32.4498394646,0.0,0.0,
19,0.16,220,250,220,32.1545514482,0.0,0.0,
20,0.17,209,250,209,32.3749478982,0.0,0.0,
21,0.16,218,250,218,32.6529493737,0.0,0.0,
22,0.17,211,250,211,32.7408864534,0.0,0.0,
23,0.17,208,250,208,32.872266721,0.0,0.0,
24,0.06,217,250,217,32.7301557574,0.0,0.0,
25,0.13,209,250,209,32.8388086812,0.0,0.0,
26,0.04,194,250,194,32.968385971,90.0,0.363916934967,
27,0.18,181,250,181,33.0895894474,90.0,0.61425,
28,0.18,164,250,164,33.3188014362,90.0,0.54587607193,
29,0.23,173,250,173,32.4981133245,90.0,0.5265,
30,0.8,154,250,154,32.471695776,90.0,0.545876741409,
31,0.4,165,250,165,32.4601358986,90.0,0.5265,
32,0.8,192,250,192,32.0923065152,90.0,0.454897842407,
33,0.8,178,250,178,32.4182376083,90.0,0.43669871521,
34,0.05,172,250,172,33.0929834389,90.0,0.505440856934,
35,0.43,166,250,166,32.5816735544,90.0,0.456637045934,
36,0.28,175,250,175,32.2611471337,90.0,0.43669871521,
37,0.65,163,250,163,32.5109602208,90.0,0.545874732971,
38,0.65,162,250,162,32.6115663925,90.0,0.758158607483,
39,1.05,158,250,158,32.8818018611,90.0,0.631801071167,
40,0.32,164,250,164,33.2059028438,90.0,0.737099464417,
41,0.68,158,250,158,33.5222506394,90.0,1.01087903595,
42,0.9,143,250,143,33.8925440191,90.0,1.26865537262,
43,0.9,140,250,140,33.9501550068,90.0,1.25769733429,
44,1.14,129,250,129,34.0565619494,90.0,1.26360214233,
45,1.56,113,250,113,33.6564784426,90.0,1.5795,
46,1.47,80,250,80,34.5042654184,90.0,1.89539919662,
47,2.09,76,250,76,34.5090915075,93.8140681183,1.82589194094,
48,2.09,79,250,79,34.1108481551,90.0,1.97121773529,
49,2.04,68,250,68,34.7342862348,90.0,2.40185163689,
50,2.22,42,250,42,35.3755661452,90.0,2.54683984369,
51,2.57,36,250,36,35.4218731526,90.0,2.52720026779,
52,2.81,54,250,54,35.8438504136,90.0,2.89575,
53,2.81,51,250,51,35.9609379689,92.2026008521,3.37617426757,
54,3.18,24,250,24,36.9112925936,94.3987168369,3.67314502966,
55,3.03,37,250,37,36.7080981262,95.3733773511,3.4892301272,
56,3.82,23,250,23,36.7660171282,93.1798301199,3.37617428845,
57,3.45,29,250,29,36.8121609998,90.0,4.212,
58,3.45,21,250,21,37.2300837039,91.8476071104,4.58535525513,
59,3.76,32,250,32,36.9369721628,93.7313969992,4.60610099369,
60,4.04,35,250,35,36.6840190316,93.225165996,4.60261678742,
61,4.27,18,250,18,36.5602712621,93.0289024021,5.13184793238,
62,4.58,22,250,22,36.2766303408,93.3781037189,5.51212650236,
63,4.58,31,250,31,35.5732871949,90.0,5.51014439492,
64,4.41,30,250,30,35.6034836935,90.0,5.26573119923,
65,4.35,45,250,45,36.106123995,88.9190786653,5.35346921398,
66,4.2,41,250,41,35.2658112903,90.0,5.30712096405,
67,5.03,43,250,43,35.4974187105,90.0,5.27992980963,
68,5.03,16,250,16,36.7215962318,88.3634262598,5.30862504146,
69,4.48,31,250,31,35.4497155945,90.0,5.89659762426,
70,5.15,45,250,45,36.0310631572,90.0,5.93892203522,
71,5.1,27,250,27,35.7464013295,91.567157554,6.00788186678,
72,5.03,40,250,40,35.9544644082,93.4682240514,6.19455365216,
73,5.03,30,250,30,36.0270397952,95.3774400798,6.18997188514,
74,5.38,33,250,33,35.9880906415,95.8662421723,5.40379060834,
75,4.89,32,250,32,36.2910689255,94.217201472,5.47168143921,
76,5.03,25,250,25,36.2330704308,94.3794249319,5.32213366718,
77,5.05,46,250,46,36.6663810964,93.8140916243,5.37442619886,
78,5.05,25,250,25,36.433873924,89.1393873823,5.62657112549,
79,4.98,28,250,28,35.7028890516,90.0,5.265,
80,5.98,31,250,31,35.077936958,90.0,5.27679354858,
81,5.41,12,250,12,35.525079193,88.488382192,7.06776437217,
82,5.2,22,250,22,36.2346355202,85.7636155864,7.11373044617,
83,5.2,30,250,30,36.273806744,87.5282097734,7.25960064065,
84,5.99,27,250,27,36.7634390695,90.9880535199,7.28026412084,
85,5.29,4,250,4,36.131317569,87.0469318079,4.57326202073,
86,5.26,11,250,11,36.21492527,85.0302729408,5.40430894012,
87,5.49,12,250,12,36.833820727,83.2901679408,1.50203805295,
88,5.49,6,250,6,36.1543646723,-86.9571626864,13.3092312965,
89,5.35,12,250,12,36.0918321688,90.0,7.15378492851,
90,5.58,12,250,12,37.2939732897,89.8588798238,7.12532134482,
91,5.32,18,250,18,37.65219577,88.6980470662,6.52914291604,
92,5.66,16,250,16,38.2148037465,89.0451490348,6.37034789528,
93,5.66,15,250,15,38.4125431583,81.8699054536,5.56700433457,
94,6.01,14,250,14,38.4971592734,87.7045872359,7.23375950579,
95,5.99,18,250,18,38.6237177008,88.80651321,7.2799180216,
96,6.0,6,250,6,37.9420507486,83.5584037371,6.57008082498,
97,6.16,9,250,9,37.9523503597,-162.793323692,3.2335309268,
98,6.16,8,250,8,38.3335526797,-124.104665833,32.9586794871,
99,6.2,19,250,19,37.8257113225,87.9833633447,7.09870928596,
100,6.42,12,250,12,37.6349654993,87.0643265536,6.81756267728,
101,6.31,8,250,8,36.8525915317,86.8510385564,5.71716672608,
102,6.18,9,250,9,36.6715103825,87.7325179199,6.68785774744,
103,6.18,6,250,6,36.468403297,84.2894068625,7.05501268603,
104,6.04,24,250,24,35.966180178,84.0142437344,6.97846013318,
105,6.29,16,250,16,36.0530527691,88.6028139594,7.2799180216,
106,6.42,24,250,24,36.0189957663,90.2546433841,6.82460942173,
107,6.09,11,250,11,36.4392549347,89.11035049,7.24499552006,
108,6.09,5,250,5,36.0958700161,90.7160480921,7.57388845943,
109,6.01,11,250,11,36.8989531099,90.8397498583,7.78426573104,
110,5.97,10,250,10,37.3494332096,92.1210911826,6.6741937013,
111,6.25,24,250,24,37.2813766622,92.7709346415,6.4595396334,
112,6.86,11,250,11,37.41673729,91.8476036919,6.49883395791,
113,6.86,15,250,15,37.2578636465,87.9677085972,6.43803043232,
114,6.24,32,250,32,37.1993756208,90.0,6.44559892287,
115,6.11,39,250,39,37.2800511964,92.5061748343,6.57861249546,
116,5.54,35,250,35,37.2760753644,93.6913868603,6.32936218162,
117,6.36,31,250,31,36.98093777,94.0282636665,6.40006457007,
118,6.36,39,250,39,36.0477852072,92.9108426275,6.24012949084,
119,6.37,48,250,48,36.3344537233,93.7640348649,6.57143033951,
120,6.44,57,250,57,35.9532316132,92.2906048978,6.55574043518,
121,6.49,44,250,44,35.9375208849,90.0,6.59207949829,
122,6.86,50,250,50,36.3410648529,87.8181634839,6.67353201249,
123,6.86,40,250,40,36.6314759825,88.5855767886,6.72394133767,
124,6.62,35,250,35,36.7621501757,88.7269724772,6.83017670664,
125,8.13,33,250,33,36.802470869,89.301305617,7.16040053558,
126,6.77,10,250,10,37.489645063,91.6135348894,7.1283172178,
127,7.88,18,250,18,37.6718101636,91.3971810273,7.1976399257,
128,7.88,31,250,31,38.4865618778,90.0,7.371,
129,6.75,24,250,24,38.4925663522,90.0,7.58159946442,
130,6.88,44,250,44,37.8130938858,89.2665573481,7.63475429369,
131,6.98,51,250,51,37.96952881,91.0140542961,7.31903297812,
132,6.5,22,250,22,38.5488166904,91.3971762647,7.23175632477,
133,6.5,69,250,69,37.50372417,90.0,7.10775,
134,7.34,74,250,74,37.5981928359,89.2222273981,6.98981651912,
135,6.8,55,250,55,38.14321311,89.2765276236,6.98890897617,
136,7.52,63,250,63,38.0532380106,90.0,7.23067714294,
137,7.64,56,250,56,38.0446089236,90.0,7.1734423124,
138,7.64,53,250,53,38.4466973436,88.7395818109,7.19983177063,
139,7.33,60,250,60,38.6116286777,87.1900865281,7.36547803205,
140,7.47,37,250,37,38.9349275013,87.8389248284,7.5500906373,
141,7.35,53,250,53,39.1449583753,87.2457554056,7.4659388101,
142,7.39,36,250,36,39.8327033752,88.6980468921,7.58581095644,
143,7.39,25,250,25,39.4475857269,90.0,7.68762173091,
144,7.37,33,250,33,39.2909039813,90.0,7.64442016105,
145,7.3,36,250,36,39.6055220865,88.9186930867,7.86060499191,
146,7.2,39,250,39,39.4553783924,89.1930725679,7.65252559279,
147,7.35,12,250,12,40.0514118198,88.6750670107,7.84494827221,
148,7.35,20,250,20,39.6197385325,84.2894078644,7.61941449497,
149,7.5,20,250,20,40.1526340478,89.5545803149,8.45474808111,
150,7.29,29,250,29,40.1461005398,89.2838418756,8.46612096405,
151,7.4,51,250,51,39.5629338968,90.0,8.20146672531,
152,7.4,34,250,34,39.7662362288,91.4046921989,8.08366562324,
153,7.87,43,250,43,39.5163414703,91.9415482453,7.80639261954,
154,7.55,22,250,22,39.4572342427,90.0,7.99595100983,
155,7.31,35,250,35,39.0702076328,89.1431807333,8.09951337041,
156,7.98,13,250,13,39.5707722062,90.8303239009,8.07895033264,
157,8.56,40,250,40,38.9895793632,91.4198278665,7.89925606481,
158,8.56,48,250,48,38.6593175659,91.5911345825,7.9003074867,
159,8.47,58,250,58,38.3289987115,90.0,8.10964044916,
160,7.88,50,250,50,38.626563277,87.7688214658,8.1991821517,
161,7.73,38,250,38,38.8045296425,87.0123272202,8.32935808377,
162,8.19,52,250,52,38.1956634581,87.7973982511,8.38669052989,
163,8.19,46,250,46,38.1113271667,90.0,8.46623816647,
164,7.26,48,250,48,37.5446806606,91.0675023937,8.29774669353,
165,7.47,35,250,35,39.0578375409,90.0,8.40432266235,
166,7.69,32,250,32,40.0992753208,88.7811288666,8.5413104757,
167,7.69,30,250,30,40.4153401426,88.8824383553,8.47378606331,
168,8.91,41,250,41,39.6571990469,90.0,8.37008816528,
169,8.23,33,250,33,40.2528239235,89.1449011839,8.44586032842,
170,8.13,8,250,8,40.660210363,88.2642955454,8.74644989925,
171,8.46,11,250,11,40.2381496014,86.946576596,8.31832525504,
172,8.46,11,250,11,39.1420359103,86.3086140135,8.17771623453,
173,9.05,21,250,21,38.7672286306,88.4100826844,8.40008900947,
174,9.06,22,250,22,38.3921500426,88.152389734,8.51845599614,
175,8.72,21,250,21,38.8908834656,88.6126501123,8.65267156202,
176,8.32,21,250,21,38.7357222017,88.4596518119,8.91425114946,
177,8.39,21,250,21,38.9183090228,90.5729386977,9.09792069626,
178,8.39,19,250,19,38.7536172965,90.6401513142,9.40240555515,
179,8.16,16,250,16,39.1343665152,90.7538456006,9.47862486071,
180,7.8,14,250,14,40.0640366797,91.1150243506,9.32653620808,
181,8.47,9,250,9,39.3159483324,90.7915743354,9.2624559327,
182,8.47,14,250,14,39.4568630587,88.9456025139,8.77543873903,
183,8.39,25,250,25,38.6429334807,89.4974194232,8.5995,
184,8.72,19,250,19,38.2744353698,88.8126606484,8.65991034897,
185,8.98,22,250,22,38.8487380169,91.2061823773,8.42787449543,
186,9.36,20,250,20,39.4060767771,89.4270613023,8.95093013672,
187,9.36,16,250,16,39.5554717266,89.3980667695,8.93416001701,
188,8.77,8,250,8,40.2852999088,90.0,9.4697113051,
189,8.5,5,250,5,39.714274893,90.7638984609,13.163669948,
190,8.62,6,250,6,40.2042080038,-100.485868862,20.9993803372,
191,8.99,10,250,10,40.665335169,90.1591528161,10.26675,
192,8.34,8,250,8,40.3341122619,89.0759531314,10.2146422308,
193,8.34,9,250,9,40.0177843929,82.130919093,5.42247453382,
194,8.73,1,250,1,39.897874931,88.906718357,9.19787334381,
195,9.09,11,250,11,39.0975223252,-78.3124235752,36.8198689764,
196,9.06,15,250,15,38.6532609597,92.8341110163,8.92338668548,
197,8.76,20,250,20,38.8606159434,95.5993393365,8.94329616771,
198,8.76,14,250,14,38.1359300983,90.1794226112,8.49954749181,
199,8.75,5,250,5,38.6578923114,85.0136560198,7.57233536384,
200,9.3,17,250,17,38.5892484198,88.8542371618,8.5934075711,
201,9.25,16,250,16,39.7014936675,91.5407671757,9.23703853064,
202,9.53,11,250,11,40.3810990873,-112.427115909,13.3228168206,
203,9.53,5,250,5,40.3015575606,88.7446502984,14.0839560661,
204,8.76,8,250,8,40.4757925211,89.0119567752,13.932827311,
205,9.64,8,250,8,41.0473860367,89.5341909172,10.7912608437,
206,9.53,5,250,5,40.1814837523,90.1938980496,11.0153668894,
207,9.53,16,250,16,40.1073276151,91.4687966746,10.1604756206,
208,8.22,12,250,12,40.1349600498,87.9420839052,9.15537235997,
209,9.12,1,250,1,40.9784082693,-12.4201401945,20.0731261388,
210,9.15,7,250,7,40.6125721368,90.0,11.9078361968,
211,9.08,6,250,6,39.6699517639,90.0,11.7909081573,
212,9.68,20,250,20,38.2643093036,89.0757173717,11.0103209107,
213,9.68,17,250,17,37.8543875958,87.9715687839,10.5248814827,
214,9.56,1,250,1,37.5346011007,90.2246772382,13.3631332373,
215,9.83,15,250,15,38.1650788451,88.5403168128,9.65656490291,
216,9.88,21,250,21,38.4720882024,89.0805646871,10.1976440068,
217,9.88,16,250,16,38.8743025562,89.4929709391,10.0077137032,
218,9.9,13,250,13,39.4164458228,89.6039464729,10.9175026932,
219,9.33,6,250,6,40.2335178275,88.5424102497,10.453422387,
220,9.94,10,250,10,40.041470563,86.3056287006,9.17234600088,
221,9.5,5,250,5,39.8883890786,86.8331190786,9.68406808754,
222,9.5,15,250,15,39.9278799014,90.865435064,10.077175984,
223,9.71,13,250,13,39.4724588035,89.7580472122,10.3853656195,
224,9.7,10,250,10,39.3872043122,90.0,12.0106359194,
225,9.63,6,250,6,40.1976577026,88.7842625487,11.4877286997,
226,9.68,13,250,13,40.7910993542,91.2060507965,10.7435749169,
227,9.68,9,250,9,40.8582533729,90.9619070033,10.8294267311,
228,10.47,14,250,14,40.6389365269,90.3419447364,11.3842634325,
229,10.29,2,250,2,40.5481825213,-48.6670747753,4.69393304936,
230,10.13,23,250,23,39.0472927683,90.0,10.2140994644,
231,9.85,16,250,16,39.0153296622,89.1574700509,10.8114990843,
232,10.14,11,250,11,39.8281644668,89.1183891554,9.82216998175,
233,10.14,8,250,8,39.7960434556,89.0684434019,10.8479449926,
234,10.5,10,250,10,40.1364963015,88.9574950754,10.9080119341,
235,10.28,6,250,6,39.530493954,90.0,11.7346330605,
236,10.61,7,250,7,40.7946700384,106.210835427,27.3145479197,
237,10.61,3,250,3,41.4436440887,87.1673918253,17.5226368689,
238,10.63,5,250,5,40.95680025,87.7688294817,11.6644300833,
239,10.11,10,250,10,41.2354398521,88.7126692199,11.2488822003,
240,10.55,13,250,13,40.7032199212,88.1912574517,11.6467607156,
241,9.56,4,250,4,39.8948389674,89.4953705223,10.9604044184,
242,10.75,3,250,3,39.35468253,70.6125092905,18.6816491343,
243,10.75,4,250,4,38.4083221157,-175.236356739,24.3452152786,
244,11.04,19,250,19,38.7207030889,89.13194826,10.9175053711,
245,10.82,7,250,7,39.3111579737,89.6002934034,12.2170882785,
246,10.65,38,250,38,39.2111959763,88.5797344536,11.6278649279,
247,11.29,20,250,20,39.607018074,89.2145823175,11.10095586,
248,11.29,30,250,30,39.5789871005,88.7247883329,10.6959136158,
249,11.23,27,250,27,39.5666660378,87.9904421043,10.7494181763,
250,10.26,29,250,29,40.0705435021,87.7093913605,10.9235703092,
251,9.92,30,250,30,40.3209290253,89.2036613836,11.3389224696,
252,9.92,35,250,35,39.986881745,90.0,11.2668664856,
