n,rtk,p,m,n,hz,t,v,
1,0.03,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.03,87,250,87,24.2183535716,0.0,0.0,
3,0.03,203,250,203,22.8076498513,0.0,0.0,
4,0.03,204,250,204,22.9769480235,0.0,0.0,
5,0.03,211,250,211,22.9711594282,0.0,0.0,
6,0.03,206,250,206,22.8122396145,0.0,0.0,
7,0.03,207,250,207,22.9320998792,0.0,0.0,
8,0.03,214,250,214,22.9705304088,0.0,0.0,
9,0.01,219,250,219,22.9168137338,0.0,0.0,
10,0.01,205,250,205,23.0489190764,0.0,0.0,
11,0.05,202,250,202,22.6429061149,0.0,0.0,
12,0.05,214,250,214,22.9652480056,0.0,0.0,
13,0.05,207,250,207,23.0170447686,0.0,0.0,
14,0.03,200,250,200,23.0510725061,0.0,0.0,
15,0.03,208,250,208,23.0150239791,0.0,0.0,
16,0.06,168,250,168,23.0261427144,0.0,0.0,
17,0.06,169,250,169,23.0095948652,0.0,0.0,
18,0.06,141,250,141,23.3029834991,0.0,0.0,
19,0.05,134,250,134,23.2899145432,90.0,0.126360214233,
20,0.05,152,250,152,23.1138248569,90.0,0.126360214233,
21,0.12,136,250,136,23.4626688669,90.0,0.126360214233,
22,0.12,151,250,151,23.2644657437,90.0,0.126360214233,
23,0.14,151,250,151,23.2580155042,90.0,0.151631721497,
24,0.14,154,250,154,23.3568369762,90.0,0.126360214233,
25,0.14,148,250,148,23.1685981639,90.0,0.105301071167,
26,0.14,154,250,154,23.0318325838,90.0,0.126360046864,
27,0.14,143,250,143,23.1905033091,0.0,0.0,
28,0.14,155,250,155,23.0451198875,0.0,0.0,
29,0.16,155,250,155,23.3416290096,0.0,0.0,
30,0.16,185,250,185,23.1149712875,0.0,0.0,
31,0.11,156,250,156,23.266143392,0.0,0.0,
32,0.11,159,250,159,23.1218522602,0.0,0.0,
33,0.11,184,250,184,23.0887592205,0.0,0.0,
34,0.08,172,250,172,22.9110553944,0.0,0.0,
35,0.08,201,250,201,22.802318122,0.0,0.0,
36,0.07,202,250,202,22.7153796995,0.0,0.0,
37,0.07,169,250,169,22.8515140619,0.0,0.0,
38,0.03,192,250,192,23.0377783392,0.0,0.0,
39,0.03,181,250,181,22.6535457737,0.0,0.0,
40,0.03,185,250,185,22.9779550335,0.0,0.0,
41,0.01,178,250,178,23.0484124455,0.0,0.0,
42,0.01,188,250,188,23.0185605936,0.0,0.0,
43,0.01,193,250,193,22.6937485797,0.0,0.0,
44,0.01,190,250,190,22.7770573349,0.0,0.0,
45,0.01,186,250,186,23.0692025917,0.0,0.0,
46,0.03,199,250,199,23.0414485286,0.0,0.0,
47,0.03,193,250,193,23.1224895945,0.0,0.0,
48,0.03,153,250,153,23.2471871501,0.0,0.0,
49,0.03,147,250,147,23.2493777889,-90.0,0.351,
50,0.03,131,250,131,23.4011437498,-90.0,0.445798278809,
51,0.05,133,250,133,23.5051389247,-108.434948823,0.55497972936,
52,0.05,138,250,138,23.3665961003,-108.434894181,0.665975728159,
53,0.05,120,250,120,23.6540021092,-108.434802428,0.766595552949,
54,0.14,119,250,119,23.6322782029,-108.434912395,0.690483201038,
55,0.14,128,250,128,23.5665507341,-104.036211326,0.868326272077,
56,0.5,123,250,123,23.7078839675,-99.4623449981,1.15417104993,
57,0.5,115,250,115,23.7033286239,-104.036272039,1.30248867744,
58,0.5,111,250,111,23.8446853628,-109.916366225,1.23250645637,
59,0.78,111,250,111,23.8135478706,-105.945464632,1.53319083002,
60,0.78,81,250,81,24.1884648877,-102.994636688,1.96163528042,
61,1.17,97,250,97,24.1185021621,-105.524106822,1.96716556613,
62,1.17,106,250,106,24.1546151897,-107.43979132,1.77680207817,
63,1.17,101,250,101,24.2600975192,-102.804266065,1.97973023731,
64,1.64,95,250,95,24.2400480836,-100.784309824,2.3058548879,
65,1.64,96,250,96,24.1528069701,-101.309932474,2.21371181631,
66,2.14,98,250,98,24.4787067029,-103.3924915,2.27311432965,
67,2.14,96,250,96,24.390167881,-103.134022306,2.68463377391,
68,2.68,83,250,83,24.5676028701,-102.994579955,2.78342854131,
69,2.68,100,250,100,24.2683793323,-102.5287839,2.80975543543,
70,2.68,97,250,97,24.3492476314,-99.782410397,3.09875713038,
71,3.01,74,250,74,24.3818027507,-98.7461763002,3.21660250841,
72,3.01,80,250,80,24.2453726719,-98.1301360835,3.20087714135,
73,3.01,72,250,72,24.0783494265,-97.1250051404,3.29136294274,
74,3.53,80,250,80,23.8169284408,-98.3256503304,3.51893479296,
75,3.53,80,250,80,23.471465825,-99.0902777101,3.72291720295,
76,3.94,81,250,81,23.606076126,-97.8354860188,3.84308971884,
77,3.94,79,250,79,23.2958649227,-95.4220646344,3.87692171703,
78,3.94,91,250,91,23.5144950693,-95.07960786,3.96645435625,
79,4.36,84,250,84,23.5715835202,-94.6163550024,4.08203535339,
80,4.36,89,250,89,23.5439297663,-95.7105868258,4.20050279103,
81,4.69,82,250,82,23.6244247808,-95.572185783,4.33186476157,
82,4.69,95,250,95,23.8055735286,-96.5197963702,4.49670591934,
83,4.69,91,250,91,23.826534496,-95.5275328494,4.65318284342,
84,5.05,101,250,101,24.1166993451,-94.6354713575,4.72683219118,
85,5.05,79,250,79,24.350378524,-93.7727327494,4.74902094447,
86,5.11,90,250,90,24.2542054345,-93.7313945992,4.80832869557,
87,5.11,59,250,59,24.9681759194,-93.8140823764,4.85434152287,
