n,rtk,p,m,n,hz,t,v,
1,0.05,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.04,12,250,12,29.5735901739,75.9637565321,1.82399763679,
3,0.04,192,250,192,27.1472472848,0.0,0.0,
4,0.03,196,250,196,27.389047787,0.0,0.0,
5,0.03,199,250,199,27.2865925458,0.0,0.0,
6,0.03,194,250,194,27.1040918138,0.0,0.0,
7,0.03,192,250,192,27.354572787,0.0,0.0,
8,0.03,199,250,199,27.4589781863,0.0,0.0,
9,0.02,209,250,209,27.2800260163,0.0,0.0,
10,0.02,196,250,196,26.9266088028,0.0,0.0,
11,0.02,215,250,215,27.3328250344,0.0,0.0,
12,0.02,197,250,197,27.5496994975,0.0,0.0,
13,0.02,212,250,212,26.9245346001,0.0,0.0,
14,0.03,208,250,208,27.1548048349,0.0,0.0,
15,0.03,198,250,198,27.1347777426,0.0,0.0,
16,0.03,193,250,193,27.2337949887,0.0,0.0,
17,0.02,210,250,210,27.357605959,0.0,0.0,
18,0.02,206,250,206,27.376355175,0.0,0.0,
19,0.02,204,250,204,27.5254726701,0.0,0.0,
20,0.02,183,250,183,27.9767610942,0.0,0.0,
21,0.02,189,250,189,27.9493562918,0.0,0.0,
22,0.02,212,250,212,27.5808591926,0.0,0.0,
23,0.02,201,250,201,27.5428248721,0.0,0.0,
24,0.04,175,250,175,27.7893620968,0.0,0.0,
25,0.04,193,250,193,27.9445147707,0.0,0.0,
26,0.04,191,250,191,27.7500165403,0.0,0.0,
27,0.04,179,250,179,27.7445097105,0.0,0.0,
28,0.04,182,250,182,28.3889971843,0.0,0.0,
29,0.04,186,250,186,28.2454224048,0.0,0.0,
30,0.04,196,250,196,27.9603490457,0.0,0.0,
31,0.04,195,250,195,28.2949640773,0.0,0.0,
32,0.05,169,250,169,28.7635715265,0.0,0.0,
33,0.05,201,250,201,28.4195819358,0.0,0.0,
34,0.01,189,250,189,28.6870438892,0.0,0.0,
35,0.01,183,250,183,28.8309927893,0.0,0.0,
36,0.01,197,250,197,28.4155386637,0.0,0.0,
37,0.01,199,250,199,28.4317186589,0.0,0.0,
38,0.01,195,250,195,28.9418031769,0.0,0.0,
39,0.0,199,250,199,28.9318213172,0.0,0.0,
40,0.0,202,250,202,28.8193049238,0.0,0.0,
41,0.0,196,250,196,29.0116688455,0.0,0.0,
42,0.01,206,250,206,28.8808218801,0.0,0.0,
43,0.01,197,250,197,28.9142699573,0.0,0.0,
44,0.02,207,250,207,28.8692922924,0.0,0.0,
45,0.02,204,250,204,28.4997214106,0.0,0.0,
46,0.02,203,250,203,28.7862736351,0.0,0.0,
47,0.01,200,250,200,28.6507916991,0.0,0.0,
48,0.01,198,250,198,28.9611876403,0.0,0.0,
49,0.01,197,250,197,28.8426901389,0.0,0.0,
50,0.01,208,250,208,28.840905184,0.0,0.0,
51,0.01,184,250,184,29.0401922025,0.0,0.0,
52,0.01,189,250,189,28.9912147918,0.0,0.0,
53,0.01,202,250,202,28.8084179871,0.0,0.0,
54,0.03,192,250,192,28.8609490257,0.0,0.0,
55,0.03,193,250,193,28.7257485686,0.0,0.0,
56,0.03,194,250,194,29.0275305549,0.0,0.0,
57,0.03,199,250,199,28.7876566597,0.0,0.0,
58,0.03,190,250,190,28.6713560145,0.0,0.0,
59,0.01,208,250,208,28.0899294789,0.0,0.0,
60,0.01,180,250,180,28.2286937267,0.0,0.0,
61,0.01,199,250,199,28.0544192206,0.0,0.0,
62,0.01,192,250,192,28.2112258281,0.0,0.0,
63,0.01,196,250,196,28.7852858417,0.0,0.0,
64,0.02,175,250,175,29.1222574015,0.0,0.0,
65,0.02,197,250,197,28.9051038551,0.0,0.0,
66,0.02,199,250,199,28.7487850852,0.0,0.0,
67,0.01,183,250,183,28.7149321887,0.0,0.0,
68,0.01,174,250,174,29.0367744794,0.0,0.0,
69,0.03,174,250,174,29.1978754064,0.0,0.0,
70,0.03,179,250,179,29.2056011642,0.0,0.0,
71,0.03,173,250,173,29.2465344602,0.0,0.0,
72,0.02,175,250,175,29.2045843836,0.0,0.0,
73,0.02,165,250,165,28.7702797251,0.0,0.0,
74,0.04,177,250,177,28.8385255877,0.0,0.0,
75,0.04,172,250,172,28.9276309891,0.0,0.0,
76,0.04,168,250,168,28.5291869023,0.0,0.0,
77,0.05,161,250,161,28.5746675387,0.0,0.0,
78,0.05,186,250,186,28.1737051044,0.0,0.0,
79,0.06,182,250,182,28.3688357716,0.0,0.0,
80,0.06,153,250,153,28.6033129428,0.0,0.0,
81,0.06,169,250,169,28.4365376923,0.0,0.0,
82,0.05,174,250,174,28.2631231385,0.0,0.0,
83,0.05,172,250,172,28.6656733963,0.0,0.0,
84,0.06,155,250,155,29.3807238874,0.0,0.0,
85,0.06,162,250,162,29.3092764054,0.0,0.0,
86,0.06,170,250,170,29.3297716863,0.0,0.0,
87,0.05,180,250,180,29.03938796,0.0,0.0,
88,0.05,168,250,168,28.4786289967,0.0,0.0,
89,0.06,180,250,180,28.3228599018,0.0,0.0,
90,0.06,181,250,181,28.364806925,0.0,0.0,
