n,rtk,p,m,n,hz,t,v,
1,0.02,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.0,120,250,120,24.5615604889,77.4711526093,1.68034893541,
3,0.0,189,250,189,23.3802725828,0.0,0.0,
4,0.02,175,250,175,23.6478673921,0.0,0.0,
5,0.02,181,250,181,24.1045027442,0.0,0.0,
6,0.02,175,250,175,23.9142933707,0.0,0.0,
7,0.01,187,250,187,23.9600580392,0.0,0.0,
8,0.01,185,250,185,23.7427769224,0.0,0.0,
9,0.03,210,250,210,23.4142071622,0.0,0.0,
10,0.03,197,250,197,23.811249631,0.0,0.0,
11,0.03,191,250,191,23.6534685292,0.0,0.0,
12,0.03,190,250,190,23.9790984192,0.0,0.0,
13,0.03,180,250,180,24.0812525478,0.0,0.0,
14,0.02,164,250,164,24.4086197967,0.0,0.0,
15,0.02,178,250,178,24.3795352298,0.0,0.0,
16,0.02,180,250,180,24.3594294476,0.0,0.0,
17,0.02,168,250,168,24.419420008,0.0,0.0,
18,0.02,165,250,165,24.522930845,90.0,0.1755,
19,0.03,165,250,165,24.6329637286,90.0,0.210599464417,
20,0.03,160,250,160,24.5664517112,90.0,0.252720428467,
21,0.03,140,250,140,24.6415021179,90.0,0.252720428467,
22,0.06,148,250,148,24.6238529956,90.0,0.262020835876,
23,0.06,143,250,143,24.5349805793,90.0,0.26325,
24,0.18,162,250,162,24.5007272579,90.0,0.26325,
25,0.18,157,250,157,24.4069153734,90.0,0.262018157959,
26,0.18,147,250,147,24.8607330836,90.0,0.26325,
27,0.27,144,250,144,24.9332960808,90.0,0.252720428467,
28,0.27,149,250,149,24.5658761721,90.0,0.252720428467,
29,0.3,160,250,160,24.3179072114,90.0,0.252718754768,
30,0.3,167,250,167,23.9790984192,90.0,0.210602142334,
31,0.3,157,250,157,23.8880067433,90.0,0.210602142334,
32,0.34,163,250,163,24.1855358605,90.0,0.210602142334,
33,0.34,152,250,152,24.8429157807,90.0,0.210600803375,
34,0.35,152,250,152,24.8645649313,90.0,0.218349357605,
35,0.35,147,250,147,24.7359624446,90.0,0.218350361824,
36,0.35,157,250,157,24.4965775026,90.0,0.210599799156,
37,0.33,143,250,143,24.8539565532,90.0,0.210600133896,
38,0.33,148,250,148,24.6190833959,90.0,0.218349357605,
39,0.32,156,250,156,24.6998368775,90.0,0.210599799156,
40,0.32,159,250,159,24.6664275087,90.0,0.218350696564,
41,0.32,146,250,146,24.9974908963,90.0,0.210600803375,
42,0.3,138,250,138,24.9662438467,90.0,0.210602142334,
43,0.3,144,250,144,25.041966434,90.0,0.210602142334,
44,0.29,149,250,149,25.0288162598,90.0,0.210600133896,
45,0.29,146,250,146,24.9475330855,90.0,0.210600133896,
46,0.29,146,250,146,25.0582738885,90.0,0.210599464417,
47,0.26,151,250,151,24.7764375081,90.0,0.210600803375,
48,0.26,147,250,147,24.7948924096,90.0,0.210599464417,
49,0.26,140,250,140,25.067708987,90.0,0.181958802223,
50,0.26,146,250,146,24.9177429512,90.0,0.1755,
51,0.26,129,250,129,25.2187329016,0.0,0.0,
52,0.24,133,250,133,25.1775567414,-90.0,0.262018827438,
53,0.24,137,250,137,25.084049997,-90.0,0.314425003052,
54,0.09,148,250,148,24.7868333186,-90.0,0.315899866104,
55,0.09,122,250,122,25.0669599101,-90.0,0.436701393127,
56,0.09,118,250,118,25.1718148919,-90.0,0.606528224945,
57,0.09,112,250,112,25.2117598264,-90.0,0.606529563904,
58,0.09,123,250,123,25.1693980545,-90.0,0.63179839325,
59,0.38,136,250,136,25.0055384982,-90.0,0.737099464419,
60,0.38,131,250,131,24.9527277054,-90.0,0.702,
61,0.38,133,250,133,24.7267753764,-90.0,0.78975,
62,0.71,136,250,136,24.9657980262,-90.0,0.945486968994,
63,0.71,112,250,112,25.0726540177,-90.0,0.884520160675,
64,0.83,126,250,126,24.9937669086,-90.0,0.884520160675,
65,0.83,120,250,120,25.008073075,-90.0,1.06142472839,
66,0.83,123,250,123,24.8533674642,-90.0,1.13899596405,
67,1.08,125,250,125,24.9177429512,-90.0,0.909791667938,
