n,rtk,p,m,n,hz,t,v,
1,0.05,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.03,340,1500,340,10.4299337794,-119.836619006,28.6190323722,
3,0.03,1262,1500,1262,8.33297704525,0.0,0.0,
4,0.03,700,1500,700,8.20775825462,0.0,0.0,
5,0.03,1294,1500,1294,7.74384036364,0.0,0.0,
6,0.03,1308,1500,1308,7.77248325257,0.0,0.0,
7,0.03,1292,1500,1292,7.82204186373,0.0,0.0,
8,0.03,1231,1500,1231,7.82802730839,0.0,0.0,
9,0.03,1218,1500,1218,7.84159408016,0.0,0.0,
10,0.02,1157,1500,1157,7.86472306706,0.0,0.0,
11,0.02,1161,1500,1161,7.2071537071,90.0,0.122849464418,
12,0.03,1172,1500,1172,7.90632233742,90.0,0.105301071167,
13,0.03,1191,1500,1191,7.86083175591,90.0,0.126359879494,
14,0.03,1165,1500,1165,7.8739508261,90.0,0.126360214233,
15,0.05,1176,1500,1176,7.88337806648,90.0,0.105301071167,
16,0.05,1173,1500,1173,7.90600937569,90.0,0.105301071167,
17,0.02,1186,1500,1186,7.88362996615,0.0,0.0,
18,0.02,1217,1500,1217,7.90638195198,0.0,0.0,
19,0.02,1210,1500,1210,7.88084514717,0.0,0.0,
20,0.04,1232,1500,1232,7.85614960441,0.0,0.0,
21,0.04,1250,1500,1250,7.687873689,0.0,0.0,
22,0.04,1234,1500,1234,7.71248526662,0.0,0.0,
23,0.04,1311,1500,1311,7.74502721827,0.0,0.0,
24,0.04,1242,1500,1242,7.88849330166,0.0,0.0,
25,0.03,1292,1500,1292,7.75849413993,0.0,0.0,
26,0.03,1261,1500,1261,7.79914836646,0.0,0.0,
27,0.03,1284,1500,1284,7.85453129038,0.0,0.0,
28,0.03,1295,1500,1295,7.84829965832,0.0,0.0,
29,0.03,1312,1500,1312,7.71183296285,0.0,0.0,
30,0.04,1291,1500,1291,7.78876412006,0.0,0.0,
31,0.04,1280,1500,1280,7.82275671572,0.0,0.0,
32,0.07,1275,1500,1275,7.86015411832,0.0,0.0,
33,0.07,1287,1500,1287,7.08626573767,0.0,0.0,
34,0.07,1305,1500,1305,7.7465291822,0.0,0.0,
35,0.07,1272,1500,1272,7.83716910727,0.0,0.0,
36,0.07,1301,1500,1301,7.85644391498,0.0,0.0,
37,0.09,1292,1500,1292,7.74930577239,0.0,0.0,
38,0.09,1301,1500,1301,7.74251094653,0.0,0.0,
39,0.09,1299,1500,1299,7.85126726817,0.0,0.0,
40,0.08,1261,1500,1261,7.90225576659,0.0,0.0,
41,0.08,1302,1500,1302,7.74395474343,0.0,0.0,
42,0.09,1304,1500,1304,7.76379343217,0.0,0.0,
43,0.09,1307,1500,1307,7.84480604496,0.0,0.0,
44,0.09,1286,1500,1286,7.88594226796,0.0,0.0,
45,0.07,1302,1500,1302,7.75025083936,0.0,0.0,
46,0.07,1298,1500,1298,7.70831809486,0.0,0.0,
47,0.04,1295,1500,1295,7.82919626824,0.0,0.0,
48,0.04,1290,1500,1290,7.78270857223,0.0,0.0,
49,0.04,1294,1500,1294,7.69698749193,0.0,0.0,
50,0.04,1312,1500,1312,7.72188500491,0.0,0.0,
51,0.04,1302,1500,1302,7.84744798683,0.0,0.0,
52,0.03,1293,1500,1293,7.85109091181,0.0,0.0,
53,0.03,1318,1500,1318,7.66713097523,0.0,0.0,
54,0.03,1304,1500,1304,7.67689812832,0.0,0.0,
55,0.02,1293,1500,1293,7.82135631211,0.0,0.0,
56,0.02,1280,1500,1280,7.17236190271,0.0,0.0,
57,0.03,1274,1500,1274,7.70718494984,0.0,0.0,
58,0.03,1272,1500,1272,7.73982491622,0.0,0.0,
59,0.03,1276,1500,1276,7.85570817991,0.0,0.0,
60,0.03,1241,1500,1241,7.88923519089,0.0,0.0,
61,0.03,1247,1500,1247,7.73197753944,0.0,0.0,
62,0.02,1220,1500,1220,7.79697364018,0.0,0.0,
63,0.02,1230,1500,1230,7.8728275743,0.0,0.0,
64,0.02,1235,1500,1235,7.92826142842,0.0,0.0,
65,0.02,1232,1500,1232,7.80152745589,0.0,0.0,
66,0.02,1243,1500,1243,7.76126495379,0.0,0.0,
67,0.01,1258,1500,1258,7.86566699547,0.0,0.0,
68,0.01,1265,1500,1265,7.89627523886,0.0,0.0,
69,0.01,1273,1500,1273,7.75212733711,0.0,0.0,
70,0.01,1257,1500,1257,7.7517691567,0.0,0.0,
71,0.01,1240,1500,1240,7.87892062478,0.0,0.0,
72,0.04,1258,1500,1258,7.87563630492,0.0,0.0,
73,0.04,1288,1500,1288,7.73671259661,0.0,0.0,
74,0.04,1283,1500,1283,7.72307935929,0.0,0.0,
75,0.03,1289,1500,1289,7.85003294005,0.0,0.0,
76,0.03,1289,1500,1289,7.90008268681,0.0,0.0,
77,0.03,1299,1500,1299,7.07068827167,0.0,0.0,
78,0.03,1306,1500,1306,7.77104319712,0.0,0.0,
79,0.03,1281,1500,1281,7.89496727609,0.0,0.0,
80,0.02,1178,1500,1178,7.92844126876,-90.0,0.151631721497,
81,0.02,1125,1500,1125,7.83589528984,-90.0,0.42120160675,
82,0.03,1117,1500,1117,7.79983003033,-90.0,0.524040332794,
83,0.03,1086,1500,1086,7.9935964384,-90.0,0.505438179016,
84,0.03,1089,1500,1089,7.97881600974,-90.0,0.628848667145,
85,0.13,1099,1500,1099,7.90469818642,-90.0,0.758160281181,
86,0.13,1104,1500,1104,7.81970856265,-90.0,0.727833869934,
87,0.42,1102,1500,1102,7.9269428485,-90.0,0.7581612854,
88,0.42,1068,1500,1068,7.97893743627,-90.0,0.842400535583,
