n,rtk,p,m,n,hz,t,v,
1,0.04,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.04,1070,1500,1070,7.86646361133,79.6951535312,2.02548496717,
3,0.03,1305,1500,1305,7.67918914812,0.0,0.0,
4,0.03,1288,1500,1288,7.81255692751,0.0,0.0,
5,0.03,1343,1500,1343,7.66665448085,0.0,0.0,
6,0.02,1267,1500,1267,7.7609059285,0.0,0.0,
7,0.02,1315,1500,1315,7.60537596194,0.0,0.0,
8,0.02,1309,1500,1309,7.73911086017,0.0,0.0,
9,0.02,1285,1500,1285,7.62957236381,0.0,0.0,
10,0.02,1220,1500,1220,7.74208219967,0.0,0.0,
11,0.03,1229,1500,1229,7.65761232724,0.0,0.0,
12,0.03,1166,1500,1166,7.74880469402,0.0,0.0,
13,0.02,1188,1500,1188,7.79684319517,0.0,0.0,
14,0.02,1166,1500,1166,7.57558144785,0.0,0.0,
15,0.02,1177,1500,1177,7.59515712542,90.0,0.105301071167,
16,0.07,1160,1500,1160,7.68208650421,90.0,0.105301071167,
17,0.07,1151,1500,1151,7.84413116741,90.0,0.105301071167,
18,0.09,1171,1500,1171,7.78185663794,0.0,0.0,
19,0.09,1205,1500,1205,7.87092173561,0.0,0.0,
20,0.09,1182,1500,1182,7.8813338294,0.0,0.0,
21,0.1,1305,1500,1305,7.15303555623,0.0,0.0,
22,0.1,1242,1500,1242,7.82509183649,0.0,0.0,
23,0.1,1311,1500,1311,7.75938403022,0.0,0.0,
24,0.1,1284,1500,1284,7.81073833502,0.0,0.0,
25,0.1,1313,1500,1313,7.78204433625,0.0,0.0,
26,0.13,1280,1500,1280,7.79385864667,0.0,0.0,
27,0.13,1349,1500,1349,7.70606629603,0.0,0.0,
28,0.09,1309,1500,1309,7.76513016851,0.0,0.0,
29,0.09,1292,1500,1292,7.80207891545,0.0,0.0,
30,0.09,1309,1500,1309,7.78779517764,0.0,0.0,
31,0.07,1293,1500,1293,7.81750778619,0.0,0.0,
32,0.07,1294,1500,1294,7.8118293889,0.0,0.0,
33,0.06,1247,1500,1247,7.81335737651,0.0,0.0,
34,0.06,1248,1500,1248,7.83005859984,0.0,0.0,
35,0.06,1251,1500,1251,7.84374976624,0.0,0.0,
36,0.06,1264,1500,1264,7.83233957846,0.0,0.0,
37,0.06,1312,1500,1312,7.7833151476,0.0,0.0,
38,0.05,1302,1500,1302,7.80976391793,0.0,0.0,
39,0.05,1281,1500,1281,7.77605689422,0.0,0.0,
40,0.05,1298,1500,1298,7.82852407367,0.0,0.0,
41,0.02,1188,1500,1188,7.82865558092,-90.0,0.181959136963,
42,0.02,1127,1500,1127,7.93280489627,-90.0,0.454897842407,
43,0.03,1108,1500,1108,7.89184775144,-90.0,0.5265,
44,0.03,1087,1500,1087,7.18829253579,-90.0,0.631799732208,
45,0.03,1100,1500,1100,7.94514195655,-90.0,0.727833869934,
46,0.32,1094,1500,1094,7.95899724662,-90.0,0.758158607483,
47,0.32,1085,1500,1085,7.94344164342,-90.0,1.04808334351,
48,0.49,1063,1500,1063,7.96673738834,-90.0,1.47419892883,
49,0.49,1038,1500,1038,7.92617887224,-90.0,1.49175,
50,0.49,1029,1500,1029,7.96679791746,-90.0,1.36468817139,
51,0.89,1010,1500,1010,8.05309975789,-96.0090059575,1.68808588096,
52,0.89,974,1500,974,8.0797669867,-90.0,2.10782733223,
53,1.37,973,1500,973,8.04091867643,-90.0,2.10599866104,
54,1.37,958,1500,958,8.06035798156,-90.0,1.9126013526,
55,1.37,946,1500,946,8.06088467274,-90.0,2.40185364532,
56,1.89,954,1500,954,8.06665179361,-90.0,2.88222116089,
57,1.89,914,1500,914,8.10806881887,-92.602556465,2.91701346703,
58,2.45,944,1500,944,8.12446538152,-96.911227119,2.7461725977,
59,2.45,925,1500,925,8.1083196078,-97.1250163489,2.89692529801,
60,2.45,916,1500,916,8.10582808155,-94.3987124977,3.31308787153,
61,3.02,913,1500,913,8.1415288815,-93.3664908104,3.50069813377,
62,3.02,910,1500,910,8.13829046197,-93.3664927654,3.60202794444,
63,3.55,916,1500,916,8.19128006328,-93.3664506144,3.69151220835,
64,3.55,909,1500,909,8.17427841983,-93.8960928139,3.86498657824,
65,3.55,911,1500,911,8.1573313418,-94.2968139255,4.12824378581,
66,4.05,928,1500,928,8.14889995881,-96.1154920822,4.33186476157,
