n,rtk,p,m,n,hz,t,v,
1,0.05,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.03,530,750,530,15.819562938,77.4711922908,1.68585280713,
3,0.03,622,750,622,15.5344592593,0.0,0.0,
4,0.03,637,750,637,15.4770223098,0.0,0.0,
5,0.03,640,750,640,15.4870230812,0.0,0.0,
6,0.03,626,750,626,15.5063181633,0.0,0.0,
7,0.05,627,750,627,15.5322732356,0.0,0.0,
8,0.05,631,750,631,15.5067767911,0.0,0.0,
9,0.03,644,750,644,15.4159279025,0.0,0.0,
10,0.03,613,750,613,15.6157188332,0.0,0.0,
11,0.03,640,750,640,15.520950284,0.0,0.0,
12,0.03,629,750,629,15.5342291225,0.0,0.0,
13,0.03,630,750,630,15.5564687818,0.0,0.0,
14,0.04,611,750,611,15.6169398378,0.0,0.0,
15,0.04,646,750,646,15.5487410659,0.0,0.0,
16,0.04,609,750,609,15.6526074593,0.0,0.0,
17,0.03,629,750,629,15.6408751394,0.0,0.0,
18,0.03,627,750,627,15.6463013392,0.0,0.0,
19,0.03,642,750,642,15.559354226,0.0,0.0,
20,0.03,633,750,633,15.61792841,0.0,0.0,
21,0.03,634,750,634,15.6377261695,0.0,0.0,
22,0.02,631,750,631,15.6154862825,0.0,0.0,
23,0.02,632,750,632,15.6054931522,0.0,0.0,
24,0.01,618,750,618,15.6489866579,0.0,0.0,
25,0.01,597,750,597,15.5262361046,0.0,0.0,
26,0.01,581,750,581,15.7492912582,0.0,0.0,
27,0.04,574,750,574,15.7522486827,0.0,0.0,
28,0.04,582,750,582,15.7510064291,0.0,0.0,
29,0.06,576,750,576,15.7649190199,0.0,0.0,
30,0.06,607,750,607,15.7131232908,0.0,0.0,
31,0.06,603,750,603,15.6759492157,0.0,0.0,
32,0.05,606,750,606,15.7040043432,0.0,0.0,
33,0.05,639,750,639,15.5504128309,0.0,0.0,
34,0.05,632,750,632,15.6196732545,0.0,0.0,
35,0.05,622,750,622,15.6320728698,0.0,0.0,
36,0.05,617,750,617,15.6330633589,0.0,0.0,
37,0.05,637,750,637,15.6186844614,0.0,0.0,
38,0.05,598,750,598,15.7042983376,0.0,0.0,
39,0.02,630,750,630,15.6238042733,0.0,0.0,
40,0.02,616,750,616,15.6132773966,0.0,0.0,
41,0.02,642,750,642,15.5528346454,0.0,0.0,
42,0.04,615,750,615,15.6983617847,0.0,0.0,
43,0.04,617,750,617,15.671556356,0.0,0.0,
44,0.05,635,750,635,15.6174050327,0.0,0.0,
45,0.05,619,750,619,15.6636554096,0.0,0.0,
46,0.05,647,750,647,15.6152537388,0.0,0.0,
47,0.02,633,750,633,15.5974846509,0.0,0.0,
48,0.02,636,750,636,15.6421000813,0.0,0.0,
49,0.04,638,750,638,15.6120569646,0.0,0.0,
50,0.04,629,750,629,15.638425831,0.0,0.0,
51,0.04,642,750,642,15.5707333009,0.0,0.0,
52,0.01,609,750,609,15.666112628,0.0,0.0,
