n,rtk,p,m,n,hz,t,v,
1,0.18,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.12,522,750,522,19.0317126846,81.5730309785,2.35457910127,
3,0.04,638,750,638,18.4880237673,0.0,0.0,
4,0.04,648,750,648,18.3752770987,0.0,0.0,
5,0.17,645,750,645,18.3620842126,0.0,0.0,
6,0.04,641,750,641,18.2368972564,0.0,0.0,
7,0.12,655,750,655,18.2242189876,0.0,0.0,
8,0.17,648,750,648,18.3640940993,0.0,0.0,
9,0.17,644,750,644,18.3402450436,0.0,0.0,
10,0.12,653,750,653,18.3384809108,0.0,0.0,
11,0.18,649,750,649,18.2229521302,0.0,0.0,
12,0.29,650,750,650,18.3438545544,0.0,0.0,
13,0.09,645,750,645,18.1933894335,0.0,0.0,
14,0.09,650,750,650,18.3797057883,0.0,0.0,
15,0.12,638,750,638,18.4406350435,0.0,0.0,
16,0.07,621,750,621,18.4743430499,0.0,0.0,
17,0.13,639,750,639,18.4121404208,0.0,0.0,
18,0.09,631,750,631,18.4665345837,0.0,0.0,
19,0.09,643,750,643,18.3153380931,0.0,0.0,
20,0.12,644,750,644,18.3412074409,0.0,0.0,
21,0.1,617,750,617,18.474668546,90.0,0.151631721497,
22,0.12,575,750,575,18.3857483518,90.0,0.43669871521,
23,0.23,567,750,567,18.4141612813,90.0,0.631801071167,
24,0.23,568,750,568,18.5353290291,90.0,0.621547325134,
25,0.89,557,750,557,18.5877358198,90.0,0.655049411774,
26,0.66,534,750,534,18.634063122,90.0,0.842400535583,
27,0.75,538,750,538,18.6136374731,90.0,0.884521499634,
28,1.02,536,750,536,18.6803723333,90.0,0.758159946442,
29,1.02,541,750,541,18.6738020293,90.0,0.8775,
30,1.25,544,750,544,18.5486900992,90.0,0.947698928833,
31,0.83,548,750,548,18.6765460245,90.0,0.96525,
32,0.79,541,750,541,18.6431739992,90.0,1.0917508049,
33,1.0,531,750,531,18.7568096952,90.0,1.31010150146,
34,1.0,534,750,534,18.8061768029,90.0,1.31010150146,
35,1.13,522,750,522,18.8697166149,90.0,1.31010150146,
36,1.45,498,750,498,19.085752249,90.0,1.57212099838,
37,1.58,530,750,530,18.9937054514,90.0,1.51631989288,
38,1.73,517,750,517,18.8971768925,90.0,1.52845152855,
39,1.73,498,750,498,18.9007534518,90.0,1.8341404953,
40,1.64,497,750,497,19.1087076361,90.0,2.02176074982,
41,1.58,486,750,486,19.1714195604,90.0,1.96567847815,
42,1.74,474,750,474,19.1952843616,90.0,2.09616133118,
43,2.29,474,750,474,19.297553704,89.8163351064,2.45856646493,
44,2.29,475,750,475,19.3266304799,90.0,2.72166495458,
45,2.15,483,750,483,19.3139931112,90.0,2.72166495458,
46,2.49,489,750,489,19.3375011526,87.510444787,2.88499574653,
47,3.1,470,750,470,19.3880943356,90.0,3.26599633095,
48,2.83,448,750,448,19.3136373683,90.0,3.24675,
49,2.83,448,750,448,19.3303714628,90.0,3.03263978577,
50,3.31,448,750,448,19.4597864868,90.0,3.24793559434,
51,3.86,426,750,426,19.5534090114,94.398705355,3.67762957481,
52,3.48,458,750,458,19.4310280928,97.1250163489,3.69913452563,
53,3.2,434,750,434,19.5993682302,95.8885769122,3.65731846729,
54,3.2,432,750,432,19.7219380078,90.9093816726,4.00308494568,
55,3.86,426,750,426,19.595522416,90.0,3.99734710819,
56,3.28,438,750,438,19.5462103419,88.1523872096,3.95751527161,
57,3.39,398,750,398,19.5813425833,86.4236668062,4.13915922169,
58,4.12,448,750,448,19.5034921462,86.4236565109,4.39539040502,
59,4.12,418,750,418,19.6664541056,87.8789111116,4.65406014277,
60,4.35,446,750,446,19.3517763219,91.041626676,4.65406014277,
61,4.42,433,750,433,19.7379011765,91.5074382797,4.70303645458,
62,4.89,444,750,444,19.7246276623,90.0,4.82664883068,
63,5.39,446,750,446,19.7523087428,90.0,5.00238113496,
64,5.39,429,750,429,19.7456135808,89.3148210597,5.24040399742,
65,5.57,467,750,467,19.5755850314,89.0451587461,5.3556262764,
66,5.98,456,750,456,19.596621066,90.0,5.58090053558,
67,5.28,465,750,465,19.7218452742,90.0,5.67552849739,
68,5.41,447,750,447,19.8701192879,90.0,5.76444232178,
69,5.41,439,750,439,19.9247720978,90.0,5.82266962051,
70,5.64,428,750,428,19.7609633831,89.0052685817,5.83533037154,
71,5.27,438,750,438,20.0056473461,89.383383539,5.913649189,
72,5.68,433,750,433,20.0228379385,91.3971780193,6.00738643027,
73,5.12,432,750,432,20.0755482803,90.9590135422,6.00302575045,
74,5.12,441,750,441,19.8708723789,89.9999869871,6.05497889009,
75,4.99,477,750,477,19.800891306,87.6140517608,5.92142152754,
76,5.42,464,750,464,19.3854956716,89.1048262898,5.89774114594,
77,5.57,438,750,438,19.7301019832,88.976959128,5.9389193573,
78,5.15,418,750,418,20.0124245533,88.3742886799,5.97343157644,
79,5.15,423,750,423,19.9294110939,90.0,5.89680107117,
80,5.05,427,750,427,19.7597531388,91.8576523784,5.81805048161,
81,5.27,442,750,442,19.6243110466,93.0664872385,5.77994500384,
82,5.1,466,750,466,19.4923435126,92.4545368121,5.88514070562,
83,5.85,463,750,463,19.4137599052,92.6075043671,5.63865674211,
84,5.85,444,750,444,19.4741524204,90.0,5.55984005356,
85,5.88,460,750,460,19.2241416452,89.1449026037,5.76444232178,
86,5.75,443,750,443,19.2733455257,86.9872109864,5.80212661444,
87,6.48,448,750,448,19.332598926,86.6991038248,5.83403227947,
88,6.27,443,750,443,19.7184147431,86.9872138375,6.07285641167,
89,6.27,433,750,433,19.8168889645,88.2901859559,6.06717467701,
90,5.1,431,750,431,19.9856289251,90.0,6.18658655548,
91,6.46,413,750,413,20.0120426167,90.0,6.44480348014,
92,6.01,438,750,438,19.8957564488,87.6140517608,6.32774248844,
93,6.18,442,750,442,19.8286932637,89.1696845137,6.36854435349,
94,6.18,450,750,450,20.0436972541,91.5693548047,6.33382835805,
95,6.15,441,750,441,20.1122251792,90.0,6.2939403798,
96,5.68,453,750,453,19.9429617479,90.0,6.55302886615,
97,5.8,439,750,439,20.1669591641,90.0,6.61178229194,
98,6.16,418,750,418,20.4763006683,90.0,6.73328355642,
99,6.47,430,750,430,20.4474518101,89.7177682154,6.91442042542,
100,6.47,451,750,451,20.2794826544,90.0,7.05510214233,
101,5.79,440,750,440,20.2113703607,90.0,7.01248202658,
102,5.74,454,750,454,20.3206495935,90.0,6.9328053575,
103,6.33,460,750,460,20.1041274224,90.0,6.94979973221,
104,6.33,457,750,457,20.2954776398,90.6591721974,6.82049973343,
105,6.57,463,750,463,20.1393615795,90.7206921223,6.81756100481,
106,6.46,448,750,448,20.216338669,88.9917507866,6.81756123639,
107,6.26,450,750,450,20.026470841,89.1266220324,6.73975996837,
108,6.54,474,750,474,19.9963957607,88.8982920892,6.66957727765,
109,6.54,462,750,462,19.9943939668,88.0908428876,6.73491972044,
110,6.47,462,750,462,20.0352717511,88.7173017829,6.61038970002,
111,6.59,451,750,451,20.1377177947,90.0,6.67353099332,
112,6.36,451,750,451,20.222089368,88.7591152601,6.82512544259,
113,6.26,430,750,430,20.3549680187,88.4610215786,6.93447116315,
114,6.77,428,750,428,20.5414840318,88.5679038158,7.02837064365,
115,6.77,393,750,393,20.6838082276,86.1311224493,7.00083713591,
116,6.94,419,750,419,20.6457303747,85.1009155184,7.11734647572,
117,6.64,437,750,437,20.2975401784,87.7974014298,7.09871065022,
118,6.21,420,750,420,20.6769764702,86.2686115721,6.92447635168,
119,6.21,396,750,396,20.5846318445,86.9798963237,7.04805106528,
120,6.74,402,750,402,20.6058688571,86.9572364345,6.67869791618,
121,6.98,412,750,412,20.6662790583,84.8960999293,6.59667796226,
122,6.33,414,750,414,20.43241084,87.8981658949,6.64669028807,
123,6.75,414,750,414,20.347956862,90.0,7.20362850018,
124,6.75,410,750,410,20.4440631702,88.9676808325,7.02137091171,
125,6.08,413,750,413,20.5900886085,89.2654789657,7.00597553576,
126,6.93,424,750,424,20.4290271832,90.0,7.07454382324,
127,7.08,420,750,420,20.4557287983,88.3153217555,7.09637956238,
128,6.81,424,750,424,20.7189559272,87.8789007958,7.39913752791,
129,6.81,400,750,400,20.6386190743,89.3179396068,7.49784132424,
130,6.77,392,750,392,20.8546298,88.3251663037,7.22938069399,
131,6.61,374,750,374,20.8637586864,87.2360510471,7.82870179568,
132,6.94,386,750,386,20.987680514,86.185919569,8.13527004654,
133,6.37,407,750,407,20.6283671131,87.510451851,7.10570189688,
134,6.37,402,750,402,20.591402706,89.6725982487,7.28061014783,
135,6.52,409,750,409,20.409841171,89.3138564878,7.20252149963,
136,6.56,429,750,429,20.2486434296,88.4825164817,7.07939438614,
137,6.61,429,750,429,20.0577874909,88.1958862673,6.92399056578,
138,7.65,414,750,414,20.455828562,90.0,7.23175766373,
139,7.65,442,750,442,20.1360742782,90.0,7.26570160675,
140,7.33,427,750,427,20.3268538308,88.3693843736,7.46808575162,
141,7.42,413,750,413,20.0236982436,90.0,7.86212100935,
142,6.89,417,750,417,20.180834889,90.0,7.88882945601,
143,7.01,399,750,399,19.8854747941,90.0,7.44131246369,
144,7.01,421,750,421,19.6472004534,89.4888749523,6.83562245685,
145,6.96,408,750,408,19.8290682337,87.768825392,6.778981138,
146,6.44,436,750,436,20.1264119617,88.4724745578,6.82985554048,
147,6.67,410,750,410,20.2658626621,89.2583397704,7.28396987835,
148,6.77,416,750,416,20.3384846648,89.012238157,7.43151751888,
149,6.77,438,750,438,20.6974852947,88.3153147376,7.47704259867,
150,7.26,412,750,412,20.5536640107,88.2243752882,7.49100668651,
151,7.22,412,750,412,19.9803926239,90.0,7.46251651189,
152,6.9,386,750,386,20.1734580015,90.4358565163,7.37400796151,
153,7.14,420,750,420,20.2044577611,90.2428111372,7.32887970543,
154,7.14,409,750,409,20.431515057,90.0,7.3730889897,
155,7.0,388,750,388,20.6342531325,91.6602886378,7.23858972089,
156,7.03,385,750,385,20.6037431842,92.070030653,7.27833736038,
157,6.94,379,750,379,20.4056707501,91.6846906148,7.20886049618,
158,7.34,429,750,429,19.8149229476,91.2453618769,7.12609793643,
159,7.34,427,750,427,19.9912491004,90.7345210343,7.02054841608,
160,7.8,442,750,442,19.8376964589,90.0,7.15709060311,
161,7.95,433,750,433,19.8815158913,90.0,7.20252149963,
162,7.68,459,750,459,19.5369236932,89.012238157,7.33656465912,
163,7.26,450,750,450,19.6275252112,89.0122377961,7.46081442019,
164,7.26,467,750,467,19.4703555844,90.0,7.45926615861,
165,6.71,460,750,460,19.3906936964,89.6173883274,7.42381922769,
166,6.92,438,750,438,19.678449109,90.0,7.371,
167,7.31,415,750,415,19.8752037606,89.1574778658,7.27833736038,
168,7.43,420,750,420,19.9900104852,90.0,7.32996926172,
169,7.43,402,750,402,19.5736665998,91.2459539802,7.75597164068,
170,7.67,406,750,406,19.5529532423,90.2689985082,7.89944975932,
171,7.59,423,750,423,19.6055063454,90.0,7.6453756397,
172,7.21,414,750,414,19.8086530242,90.698697048,7.37126115146,
173,6.8,402,750,402,19.5909460331,91.0050874997,7.37152230292,
174,6.8,426,750,426,19.7523087428,90.7957213046,7.35454399957,
175,7.17,396,750,396,20.3037303101,90.0,7.20555558014,
176,7.51,398,750,398,20.2856617754,90.753856026,7.54701015717,
177,7.58,388,750,388,20.4616165164,88.6677947318,7.63475429369,
178,7.78,392,750,392,20.6126536991,88.8308631997,7.46029515839,
179,7.78,392,750,392,20.719365324,90.698694383,7.43086641039,
180,7.5,428,750,428,20.9455475211,93.2981418811,7.441361399,
181,7.56,402,750,402,21.1832465493,92.3859444688,7.57655180339,
182,7.48,373,750,373,21.2603417426,89.6785656428,7.59890854501,
183,6.96,398,750,398,20.5829145729,87.8690397469,7.47926937922,
184,6.96,364,750,364,21.0539461994,90.0,7.59887781457,
185,7.93,405,750,405,20.5478238718,91.4687969211,7.54618132782,
186,7.43,373,750,373,20.7205936114,91.8426636546,7.69200244154,
187,7.11,393,750,393,20.5629344917,92.6942842899,7.82206472902,
188,7.28,389,750,389,20.6427836701,92.5676081596,7.59107054801,
189,7.28,389,750,389,20.9485813035,91.9747767529,7.60661199477,
190,8.54,407,750,407,21.0181803604,90.7742230914,7.71549834456,
191,7.86,383,750,383,21.0525724038,90.9548429399,8.17922664101,
192,8.28,377,750,377,21.070869148,91.3971761544,8.48945365906,
