n,rtk,p,m,n,hz,t,v,
1,0.05,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.05,385,750,385,19.7226799082,82.7970151585,8.55783784111,
3,0.03,609,750,609,18.7093700654,0.0,0.0,
4,0.03,590,750,590,18.9494266791,0.0,0.0,
5,0.03,594,750,594,18.9871707816,0.0,0.0,
6,0.05,587,750,587,19.0385373072,0.0,0.0,
7,0.05,594,750,594,19.085752249,0.0,0.0,
8,0.04,588,750,588,18.7715841908,0.0,0.0,
9,0.04,599,750,599,19.0349084176,0.0,0.0,
10,0.04,590,750,590,18.7090362467,0.0,0.0,
11,0.06,593,750,593,18.8590261822,0.0,0.0,
12,0.06,579,750,579,19.1339875095,0.0,0.0,
13,0.05,600,750,600,18.9760034746,0.0,0.0,
14,0.05,594,750,594,18.9239487457,0.0,0.0,
15,0.05,596,750,596,19.1608222933,0.0,0.0,
16,0.07,588,750,588,19.1456911623,0.0,0.0,
17,0.07,600,750,600,18.8600437967,0.0,0.0,
18,0.05,580,750,580,19.2255515372,0.0,0.0,
19,0.05,574,750,574,19.4205016368,0.0,0.0,
20,0.05,582,750,582,19.7048896907,0.0,0.0,
21,0.07,579,750,579,19.5710179551,0.0,0.0,
22,0.07,569,750,569,19.7313085981,0.0,0.0,
23,0.07,560,750,560,19.5480322887,0.0,0.0,
24,0.07,556,750,556,19.6016581221,0.0,0.0,
25,0.07,565,750,565,19.7898670391,0.0,0.0,
26,0.08,558,750,558,19.8491498232,0.0,0.0,
27,0.08,563,750,563,19.8507468338,0.0,0.0,
28,0.09,573,750,573,19.6252292719,0.0,0.0,
29,0.09,576,750,576,19.5400182621,0.0,0.0,
30,0.09,568,750,568,19.7315870686,0.0,0.0,
31,0.07,578,750,578,19.7945368395,0.0,0.0,
32,0.07,543,750,543,20.0024035481,0.0,0.0,
33,0.06,576,750,576,19.5075741015,0.0,0.0,
34,0.06,593,750,593,19.5721138591,0.0,0.0,
35,0.06,577,750,577,19.5652664723,0.0,0.0,
36,0.07,578,750,578,19.555323474,0.0,0.0,
37,0.07,579,750,579,19.9389799246,0.0,0.0,
38,0.04,589,750,589,19.7765235637,0.0,0.0,
39,0.04,587,750,587,19.8047246474,0.0,0.0,
40,0.04,583,750,583,19.9000986867,0.0,0.0,
41,0.05,580,750,580,19.9270439893,0.0,0.0,
42,0.05,585,750,585,19.7068339324,0.0,0.0,
43,0.05,580,750,580,19.8597700714,0.0,0.0,
44,0.05,587,750,587,19.7418030858,0.0,0.0,
45,0.05,588,750,588,19.7503555183,0.0,0.0,
46,0.03,590,750,590,19.8106177971,0.0,0.0,
47,0.03,598,750,598,19.7663647417,0.0,0.0,
48,0.03,578,750,578,19.8121150285,0.0,0.0,
49,0.03,585,750,585,19.7808139069,0.0,0.0,
50,0.03,574,750,574,19.8338503443,0.0,0.0,
51,0.03,573,750,573,19.684636865,0.0,0.0,
52,0.03,595,750,595,19.820822169,0.0,0.0,
53,0.04,597,750,597,19.6997994467,0.0,0.0,
