n,rtk,p,m,n,hz,t,v,
1,0.05,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.05,13,697,13,44.4048445837,-96.1540734659,24.8235596185,
3,0.05,492,672,492,24.21429891,0.0,0.0,
4,0.05,223,750,223,18.6029051072,0.0,0.0,
5,0.05,612,750,612,16.6761584796,0.0,0.0,
6,0.03,358,750,358,15.4090184351,0.0,0.0,
7,0.03,617,750,617,14.9266674733,0.0,0.0,
8,0.03,602,750,602,14.8712035796,0.0,0.0,
9,0.03,631,750,631,15.0123089147,0.0,0.0,
10,0.03,617,750,617,14.8491437756,0.0,0.0,
11,0.03,638,750,638,15.1795940821,0.0,0.0,
12,0.03,621,750,621,15.0695361621,0.0,0.0,
13,0.03,630,750,630,15.0840603894,0.0,0.0,
14,0.03,628,750,628,14.8815980415,0.0,0.0,
15,0.03,619,750,619,15.1680661936,0.0,0.0,
16,0.01,608,750,608,15.3207629874,0.0,0.0,
17,0.01,615,750,615,14.9687513383,0.0,0.0,
18,0.01,615,750,615,15.2532348042,0.0,0.0,
19,0.01,618,750,618,15.0923104602,0.0,0.0,
20,0.01,615,750,615,15.050718033,0.0,0.0,
21,0.05,636,750,636,14.7723691486,0.0,0.0,
22,0.05,617,750,617,15.3104168264,0.0,0.0,
23,0.04,635,750,635,15.3981570542,0.0,0.0,
24,0.04,619,750,619,15.5538151181,0.0,0.0,
25,0.04,633,750,633,15.0790713058,0.0,0.0,
26,0.04,627,750,627,15.5999211506,0.0,0.0,
27,0.04,632,750,632,15.517849413,0.0,0.0,
28,0.04,640,750,640,15.5195145416,0.0,0.0,
29,0.04,621,750,621,15.0060248723,0.0,0.0,
30,0.04,611,750,611,15.3796375743,0.0,0.0,
31,0.04,626,750,626,15.1210933698,0.0,0.0,
32,0.04,626,750,626,15.1733888035,0.0,0.0,
33,0.03,620,750,620,15.1171693945,0.0,0.0,
34,0.03,623,750,623,15.3407117516,0.0,0.0,
35,0.03,624,750,624,15.2686156949,0.0,0.0,
36,0.02,611,750,611,15.026938331,0.0,0.0,
37,0.02,623,750,623,14.8981959358,0.0,0.0,
38,0.03,634,750,634,15.1777264733,0.0,0.0,
39,0.03,624,750,624,15.0593642063,0.0,0.0,
40,0.03,624,750,624,14.9137702365,0.0,0.0,
41,0.04,629,750,629,15.2474125991,0.0,0.0,
42,0.04,620,750,620,15.4476093666,0.0,0.0,
43,0.05,610,750,610,15.2230077961,0.0,0.0,
44,0.05,631,750,631,14.8683568714,0.0,0.0,
45,0.05,627,750,627,15.1086744306,0.0,0.0,
46,0.08,608,750,608,15.2676708479,0.0,0.0,
47,0.08,630,750,630,15.3390847684,0.0,0.0,
48,0.06,603,750,603,14.9719038355,0.0,0.0,
49,0.06,608,750,608,15.2322956464,0.0,0.0,
50,0.06,610,750,610,15.2471354621,0.0,0.0,
51,0.09,605,750,605,14.9938477488,0.0,0.0,
52,0.09,627,750,627,14.9588216413,0.0,0.0,
53,0.08,599,750,599,15.2984662521,0.0,0.0,
54,0.08,623,750,623,15.069103033,0.0,0.0,
55,0.08,609,750,609,14.9358630587,0.0,0.0,
56,0.06,619,750,619,15.1529418565,0.0,0.0,
57,0.06,615,750,615,15.1977998485,0.0,0.0,
58,0.07,633,750,633,15.278627136,0.0,0.0,
59,0.07,639,750,639,14.9040192452,0.0,0.0,
60,0.07,635,750,635,14.9485854403,0.0,0.0,
61,0.02,614,750,614,15.4645252396,0.0,0.0,
62,0.02,633,750,633,15.4356709651,0.0,0.0,
63,0.02,628,750,628,15.0570936244,0.0,0.0,
64,0.02,629,750,629,15.734166626,0.0,0.0,
65,0.02,634,750,634,15.5485105058,0.0,0.0,
66,0.05,633,750,633,15.4636130027,0.0,0.0,
67,0.05,626,750,626,15.1329321268,0.0,0.0,
68,0.03,629,750,629,15.520950284,0.0,0.0,
69,0.03,616,750,616,15.7371183725,0.0,0.0,
70,0.03,633,750,633,15.1405252234,0.0,0.0,
71,0.02,624,750,624,15.0073134777,0.0,0.0,
72,0.02,622,750,622,15.3945399957,0.0,0.0,
73,0.01,634,750,634,15.3683107442,0.0,0.0,
74,0.01,628,750,628,15.0346409727,0.0,0.0,
75,0.01,636,750,636,15.2387706684,0.0,0.0,
76,0.03,622,750,622,15.4189881701,0.0,0.0,
77,0.03,644,750,644,15.1242558316,0.0,0.0,
78,0.03,630,750,630,15.1904242797,0.0,0.0,
79,0.03,629,750,629,15.059093863,0.0,0.0,
80,0.03,623,750,623,15.4111699001,0.0,0.0,
81,0.02,618,750,618,15.2346193801,0.0,0.0,
82,0.02,625,750,625,14.97297278,0.0,0.0,
83,0.02,630,750,630,15.3487395112,0.0,0.0,
84,0.02,625,750,625,15.3176856413,0.0,0.0,
85,0.02,623,750,623,15.3626254487,0.0,0.0,
86,0.03,615,750,615,14.9785872438,0.0,0.0,
87,0.03,595,750,595,15.3466054408,0.0,0.0,
88,0.03,616,750,616,15.4002489416,0.0,0.0,
89,0.03,611,750,611,15.3952745732,0.0,0.0,
90,0.03,588,750,588,15.0349104387,0.0,0.0,
91,0.04,619,750,619,15.4073769318,0.0,0.0,
92,0.04,605,750,605,15.3923931712,0.0,0.0,
93,0.05,606,750,606,15.160500253,0.0,0.0,
94,0.05,593,750,593,15.0580125869,0.0,0.0,
95,0.05,597,750,597,15.2964019227,0.0,0.0,
96,0.05,600,750,600,15.4786786875,0.0,0.0,
97,0.05,595,750,595,15.1687244584,0.0,0.0,
98,0.05,602,750,602,15.2788497616,0.0,0.0,
99,0.05,588,750,588,15.2005537616,0.0,0.0,
100,0.05,589,750,589,15.1304209805,0.0,0.0,
101,0.08,602,750,602,15.0039850329,0.0,0.0,
102,0.08,607,750,607,15.2625040482,0.0,0.0,
103,0.06,619,750,619,15.3629068,0.0,0.0,
104,0.06,630,750,630,15.0683992513,0.0,0.0,
