n,rtk,p,m,n,hz,t,v,
1,0.06,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.06,393,750,393,17.7330261072,81.634113876,2.97833167943,
3,0.06,620,750,620,19.4484172065,0.0,0.0,
4,0.05,369,750,369,21.0966229742,0.0,0.0,
5,0.05,622,750,622,19.9155951454,0.0,0.0,
6,0.05,639,750,639,19.7316798939,0.0,0.0,
7,0.05,649,750,649,19.7347436175,0.0,0.0,
8,0.05,599,750,599,19.6873163542,0.0,0.0,
9,0.05,642,750,642,19.4551830343,0.0,0.0,
10,0.05,634,750,634,19.5427495783,0.0,0.0,
11,0.05,659,750,659,19.4420165574,0.0,0.0,
12,0.03,597,750,597,19.4292278901,0.0,0.0,
13,0.03,648,750,648,19.2812308937,0.0,0.0,
14,0.07,659,750,659,19.1494498471,0.0,0.0,
15,0.07,652,750,652,19.1508488042,0.0,0.0,
16,0.07,602,750,602,19.0967013454,0.0,0.0,
17,0.06,662,750,662,18.9289875937,0.0,0.0,
18,0.06,664,750,664,18.8925804476,0.0,0.0,
19,0.04,662,750,662,18.995511877,0.0,0.0,
20,0.04,626,750,626,18.893942124,0.0,0.0,
21,0.03,661,750,661,18.7413047364,0.0,0.0,
22,0.03,583,750,583,18.4508562706,0.0,0.0,
23,0.03,659,750,659,18.4539410872,0.0,0.0,
24,0.06,645,750,645,18.4019620317,0.0,0.0,
25,0.06,663,750,663,18.2674767536,0.0,0.0,
26,0.06,571,750,571,18.432450011,0.0,0.0,
27,0.06,623,750,623,18.2231896526,0.0,0.0,
28,0.06,565,750,565,18.2292089514,0.0,0.0,
29,0.03,594,750,594,18.1320421926,0.0,0.0,
30,0.03,611,750,611,18.0518188235,0.0,0.0,
31,0.03,596,750,596,18.0962908313,0.0,0.0,
32,0.04,572,750,572,18.1008203902,0.0,0.0,
33,0.04,630,750,630,17.9523018713,0.0,0.0,
34,0.05,600,750,600,17.9784651258,0.0,0.0,
35,0.05,648,750,648,17.8065787016,0.0,0.0,
36,0.05,619,750,619,17.9659126442,0.0,0.0,
37,0.04,644,750,644,17.7983425063,0.0,0.0,
38,0.04,594,750,594,18.2152755762,0.0,0.0,
39,0.03,627,750,627,18.0325714974,0.0,0.0,
40,0.03,587,750,587,18.2595241723,0.0,0.0,
41,0.03,659,750,659,18.0557043108,0.0,0.0,
42,0.03,622,750,622,18.1136403878,0.0,0.0,
43,0.03,618,750,618,18.0515080567,0.0,0.0,
44,0.01,630,750,630,18.1990731902,0.0,0.0,
45,0.01,650,750,650,18.0355955744,0.0,0.0,
46,0.01,640,750,640,18.1967045267,0.0,0.0,
47,0.02,655,750,655,18.2003367296,0.0,0.0,
48,0.02,630,750,630,18.3975226114,0.0,0.0,
49,0.03,636,750,636,18.0118180569,0.0,0.0,
50,0.03,606,750,606,18.5178166984,0.0,0.0,
51,0.03,639,750,639,18.3735867075,0.0,0.0,
52,0.02,655,750,655,18.2584908453,0.0,0.0,
53,0.02,610,750,610,18.5870768467,0.0,0.0,
54,0.04,644,750,644,18.3945372973,0.0,0.0,
55,0.04,640,750,640,18.4090695623,0.0,0.0,
56,0.04,598,750,598,18.6595130371,0.0,0.0,
57,0.04,616,750,616,18.4437164429,0.0,0.0,
58,0.04,624,750,624,18.3297454387,0.0,0.0,
59,0.05,627,750,627,18.4903873707,0.0,0.0,
60,0.05,603,750,603,18.5545980571,0.0,0.0,
61,0.05,618,750,618,18.4192558176,0.0,0.0,
62,0.04,622,750,622,18.4081000303,0.0,0.0,
63,0.04,616,750,616,18.500337428,0.0,0.0,
64,0.06,622,750,622,18.5201879261,0.0,0.0,
65,0.06,642,750,642,18.4606825644,0.0,0.0,
66,0.06,657,750,657,18.3971998281,0.0,0.0,
67,0.05,626,750,626,18.5532027832,0.0,0.0,
68,0.05,619,750,619,18.2448301362,0.0,0.0,
69,0.04,605,750,605,18.5605097796,0.0,0.0,
70,0.04,624,750,624,18.546393576,0.0,0.0,
71,0.04,630,750,630,18.4178808238,0.0,0.0,
72,0.04,634,750,634,18.3523625751,0.0,0.0,
73,0.04,635,750,635,18.4719835464,0.0,0.0,
74,0.03,638,750,638,18.3382403736,0.0,0.0,
75,0.03,640,750,640,18.4396621838,0.0,0.0,
76,0.03,636,750,636,17.979852365,0.0,0.0,
77,0.03,632,750,632,18.3049468654,0.0,0.0,
78,0.03,624,750,624,18.3702068579,0.0,0.0,
79,0.02,627,750,627,18.4655589895,0.0,0.0,
80,0.02,631,750,631,18.2428462693,0.0,0.0,
81,0.02,646,750,646,17.9575284286,0.0,0.0,
82,0.02,655,750,655,17.9002795382,0.0,0.0,
83,0.02,667,750,667,17.9462336607,0.0,0.0,
84,0.05,658,750,658,18.0252093979,0.0,0.0,
