n,rtk,p,m,n,hz,t,v,
1,0.04,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.04,81,125,81,25.29218375,79.6951198019,2.03435685319,
3,0.03,95,125,95,24.6166270505,0.0,0.0,
4,0.03,96,125,96,24.762248868,0.0,0.0,
5,0.03,106,125,106,25.0213507209,0.0,0.0,
6,0.02,97,125,97,24.9707029273,0.0,0.0,
7,0.02,104,125,104,25.1004123255,0.0,0.0,
8,0.02,102,125,102,25.0276214742,0.0,0.0,
9,0.02,100,125,100,24.53986122,0.0,0.0,
10,0.02,100,125,100,24.6105605332,0.0,0.0,
11,0.03,90,125,90,24.5453183521,0.0,0.0,
12,0.03,85,125,85,24.5243647165,0.0,0.0,
13,0.02,86,125,86,24.6693290829,0.0,0.0,
14,0.02,92,125,92,24.6919848115,0.0,0.0,
15,0.02,91,125,91,24.9588155836,90.0,0.105301071167,
16,0.07,81,125,81,25.1288343558,0.0,0.0,
17,0.07,88,125,88,25.2506155671,90.0,0.105301071167,
18,0.09,80,125,80,25.0312061732,0.0,0.0,
19,0.09,85,125,85,24.7991438589,0.0,0.0,
20,0.09,84,125,84,25.0249336237,0.0,0.0,
21,0.1,101,125,101,25.1464612249,0.0,0.0,
22,0.1,100,125,100,25.0860003469,0.0,0.0,
23,0.1,99,125,99,25.1213090404,0.0,0.0,
24,0.1,95,125,95,25.1997933214,0.0,0.0,
25,0.1,97,125,97,25.1243186256,0.0,0.0,
26,0.13,93,125,93,25.1692470176,0.0,0.0,
27,0.13,108,125,108,25.0012159939,0.0,0.0,
28,0.09,93,125,93,25.1946466758,0.0,0.0,
29,0.09,96,125,96,25.1616974816,0.0,0.0,
30,0.09,104,125,104,24.2014448266,0.0,0.0,
31,0.07,105,125,105,24.6238529956,0.0,0.0,
32,0.07,99,125,99,25.1047692013,0.0,0.0,
33,0.06,96,125,96,24.9245543142,0.0,0.0,
34,0.06,94,125,94,24.591081249,0.0,0.0,
35,0.06,89,125,89,24.6213956983,0.0,0.0,
36,0.06,93,125,93,24.6221183819,0.0,0.0,
37,0.06,99,125,99,24.7641494952,0.0,0.0,
38,0.05,101,125,101,24.9494622633,0.0,0.0,
39,0.05,92,125,92,25.2091837961,0.0,0.0,
40,0.05,93,125,93,25.1958574621,0.0,0.0,
41,0.02,88,125,88,24.8380609477,-90.0,0.19627930069,
42,0.02,80,125,80,24.8644175307,-90.0,0.45489516449,
43,0.03,88,125,88,25.101013184,-90.0,0.5265,
44,0.03,74,125,74,24.5206369993,-90.0,0.631799732208,
45,0.03,80,125,80,24.6967827029,-90.0,0.758158607483,
46,0.32,79,125,79,24.6700545831,-90.0,0.758158607483,
47,0.32,88,125,88,24.6050743554,-90.0,1.01088004017,
48,0.49,85,125,85,24.8041301738,-90.0,1.47419892883,
49,0.49,82,125,82,25.1017642975,-90.0,1.51631989288,
50,0.49,86,125,86,25.0082221838,-97.5946580975,1.38500570783,
51,0.89,80,125,80,25.3556362933,-95.710618184,1.67483001496,
52,0.89,88,125,88,25.2915737045,-90.0,2.10782733223,
53,1.37,83,125,83,25.4576707373,-90.0,2.106,
54,1.37,78,125,78,25.4348226847,-90.0,1.89540053558,
55,1.37,79,125,79,25.662809978,-90.0,2.35818216705,
56,1.89,72,125,72,25.443463069,-90.0,2.88100806427,
57,1.89,78,125,78,25.5062818501,-93.0127951911,2.9336495689,
58,2.45,77,125,77,25.4790120157,-95.2544877065,2.74972709952,
59,2.45,72,125,72,25.6568446937,-97.1250469792,2.86826119479,
60,2.45,72,125,72,25.7918964955,-94.1609926841,3.34487530597,
61,3.02,82,125,82,25.6500978474,-93.1798202311,3.54033635944,
62,3.02,79,125,79,25.7227734916,-93.9451711407,3.64371283066,
63,3.55,76,125,76,25.8150730882,-93.6913910196,3.79383248709,
64,3.55,79,125,79,26.3414977265,-93.8140600591,3.83841874304,
65,3.55,73,125,73,26.2062105592,-94.2363865163,4.20050277015,
66,4.05,75,125,75,26.2184966401,-96.1155099464,4.38878389276,
67,4.05,76,125,76,26.1172763785,-96.6148225603,4.57164914997,
68,4.61,71,125,71,26.154082148,-94.2762111595,4.58351558638,
69,4.61,79,125,79,26.0037694673,-92.6630290747,4.57058744173,
70,4.61,69,125,69,26.2542736781,-92.961799248,4.74580686633,
71,5.1,74,125,74,26.341332295,-94.5377725079,4.81662059797,
72,5.1,72,125,72,26.2695660888,-95.3558162269,4.86207964585,
73,5.61,74,125,74,26.2598623868,-94.5140032915,4.82006650245,
74,5.61,76,125,76,25.9747826302,-93.5763429194,4.9544489056,
75,5.61,75,125,75,26.3310795965,-92.8624125276,5.05878878577,
76,5.78,71,125,71,26.4753476452,-94.085617315,5.0799956739,
77,5.78,78,125,78,26.4801949569,-94.7636392676,5.23983818363,
78,6.07,80,125,80,26.7673122946,-93.9118633492,5.32064135248,
79,6.07,74,125,74,26.8046038715,-94.5739146307,5.37070145558,
80,6.07,78,125,78,26.6311779347,-93.814081998,5.53938164983,
81,6.14,72,125,72,26.6389583995,-94.1136479103,5.6938748597,
82,6.14,72,125,72,26.5004391147,-94.2762208936,5.70815870267,
83,6.21,75,125,75,26.7129300572,-94.2678933003,5.6938748597,
84,6.21,74,125,74,26.6993265179,-95.079590607,5.75985228959,
85,6.21,70,125,70,27.7932291218,-95.3980864265,5.81538257555,
86,6.21,66,125,66,28.2454224048,-96.0089948684,6.01877389508,
87,6.21,76,125,76,28.3285987343,-94.1596449291,6.01040683175,
88,6.3,79,125,79,28.3640396554,-92.6225572195,5.79747986736,
89,6.3,76,125,76,28.9669880383,-92.5637702115,5.97344746944,
90,6.3,75,125,75,28.9651876662,-92.5261169116,5.98232763264,
91,6.51,75,125,75,29.1358113881,-93.3664606634,6.12938135272,
92,6.51,74,125,74,29.4335057298,-94.7636500649,6.20323337907,
93,6.67,79,125,79,29.2687801372,-94.6986805173,6.31028123044,
94,6.67,78,125,78,29.1214486072,-93.7676845146,6.3268175427,
95,6.67,70,125,70,28.9543901311,-92.3859440304,6.11103047255,
96,6.57,79,125,79,28.1841175127,-91.5911402712,6.22072646608,
97,6.57,74,125,74,28.4301769132,-91.9253144775,6.20677402669,
98,6.68,82,125,82,28.1642459526,-92.3532968661,6.41115696462,
99,6.68,73,125,73,28.219197621,-93.6913769267,6.58164622663,
100,6.68,79,125,79,27.7591994494,-93.6621575934,6.61336976526,
101,6.67,65,125,65,28.4981722812,-92.6837795965,6.79082679167,
102,6.67,78,125,78,27.8411958766,-92.3060703162,6.8291479875,
103,6.7,68,125,68,28.9184564152,-91.1017079108,6.7424907421,
104,6.7,66,125,66,28.8250486224,-91.452308393,7.10706086804,
105,6.7,72,125,72,29.1273133841,-92.1886711382,7.10972954043,
106,7.0,74,125,74,28.8700871409,-92.3460756048,7.45188057061,
107,7.0,76,125,76,29.5107508725,-91.1412303237,7.58249154451,
108,7.21,71,125,71,29.8524850357,-90.1878605744,7.70800378873,
109,7.21,71,125,71,29.821284341,-91.5481523134,7.86060633087,
110,7.21,70,125,70,30.687933507,-91.6634181246,7.7415640285,
111,7.3,68,125,68,31.1994941793,-90.6661999702,7.54701015717,
112,7.3,72,125,72,30.8642996431,-91.1382270557,7.70495541397,
113,7.53,68,125,68,31.1508336737,-91.0210822927,7.46251383477,
114,7.53,73,125,73,31.5976525715,-91.1981678921,7.64953216277,
115,7.53,72,125,72,31.4347255844,-90.0,7.69039075184,
116,7.57,67,125,67,30.7947313549,-89.0759530682,7.73471762599,
117,7.57,74,125,74,30.6053048269,-88.5937826399,7.76381601077,
118,7.62,64,125,64,30.3277970195,-88.8308629891,8.05917636488,
119,7.62,72,125,72,30.0714377895,-88.0908430176,7.63878744468,
120,7.62,68,125,68,29.5159426613,-88.8982836912,7.8734625707,
121,7.74,72,125,72,29.6243475559,-88.3939899457,7.87272486031,
122,7.74,73,125,73,29.4118340042,-88.3397219121,7.31062115682,
123,7.85,69,125,69,29.3650907003,-90.0,7.55975100949,
124,7.85,75,125,75,28.912476132,-90.7489565693,7.84392389059,
125,7.85,72,125,72,28.9517919267,-90.0,7.86060365295,
126,7.9,72,125,72,28.6860628941,-90.0,7.82632894263,
127,7.9,67,125,67,28.8125738466,-90.8491274582,8.03724054662,
128,8.05,69,125,69,28.9386082325,-90.0753867569,8.08413821179,
129,8.05,72,125,72,28.9260349929,-90.0,8.40913302513,
130,8.05,66,125,66,28.6394450059,-175.763616134,5.72615219321,
131,8.27,62,125,62,28.9360128595,-88.2100893918,8.42811227752,
132,8.27,67,125,67,29.03938796,-87.2294363771,8.30910471111,
133,8.41,73,125,73,29.3143975398,-88.7555478999,8.40455117178,
134,8.41,62,125,62,29.7017576161,-92.4793022603,8.47460625322,
135,8.41,65,125,65,29.8346480777,-91.6602849173,8.55204730225,
136,8.63,70,125,70,30.6091017894,-89.4235916169,8.70372474549,
137,8.63,73,125,73,30.6314559477,-90.5617053326,9.26704897723,
138,8.85,77,125,77,30.1585763077,-91.8778736442,8.78201719424,
139,8.85,72,125,72,29.8463246282,-91.3971775621,8.71886548623,
140,8.85,72,125,72,29.1613351781,-92.0454115825,8.80949161869,
141,8.99,81,125,81,28.474568907,-91.3721460229,8.88959910593,
142,8.99,76,125,76,28.5698015789,-89.4437477729,8.84610413503,
143,9.17,60,125,60,28.2982093943,-88.0250695304,8.78941544668,
144,9.17,72,125,72,28.4463735876,-90.2728287967,9.18884383492,
145,9.17,78,125,78,28.9100847113,-93.2954901343,9.11061726828,
146,9.28,70,125,70,28.9611876403,-92.2457433751,9.28701405756,
147,9.28,73,125,73,28.6935201401,-89.9999957395,9.61772027308,
148,9.35,70,125,70,28.507082076,-88.8947643777,9.4332679182,
149,9.35,71,125,71,29.0909494448,-91.28733363,9.77662816193,
150,9.35,69,125,69,30.0255850413,-92.1409013663,9.7544711016,
151,9.32,72,125,72,30.6269825043,-91.057123207,9.72833856464,
152,9.32,75,125,75,29.931307134,-90.0,9.1611001339,
153,9.34,79,125,79,29.9841583026,-90.0,9.22427957153,
154,9.34,71,125,71,30.9070571157,-93.2200056653,9.27538219069,
155,9.34,75,125,75,30.562264096,-92.8155513942,9.49046887461,
156,9.63,64,125,64,29.1376330342,-91.5551621136,9.58750672881,
157,9.63,68,125,68,29.9580303701,-90.0,9.57929019817,
