n,rtk,p,m,n,hz,t,v,
1,0.03,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.03,68,125,68,35.1331764154,91.1327464837,31.2109166886,
3,0.03,105,125,105,34.4009710967,0.0,0.0,
4,0.03,106,125,106,33.6440597752,0.0,0.0,
5,0.03,107,125,107,33.8835086359,0.0,0.0,
6,0.05,98,125,98,33.4479337788,0.0,0.0,
7,0.05,112,125,112,33.3333651225,0.0,0.0,
8,0.05,102,125,102,32.877420164,0.0,0.0,
9,0.06,108,125,108,32.7997747818,0.0,0.0,
10,0.06,102,125,102,32.3091096766,0.0,0.0,
11,0.04,107,125,107,32.3081141871,0.0,0.0,
12,0.04,99,125,99,32.1584960054,0.0,0.0,
13,0.04,103,125,103,32.2031863027,0.0,0.0,
14,0.04,96,125,96,31.9213364283,0.0,0.0,
15,0.04,108,125,108,31.9376218324,0.0,0.0,
16,0.05,96,125,96,31.9184213931,0.0,0.0,
17,0.05,105,125,105,31.8430586556,0.0,0.0,
18,0.05,99,125,99,31.7392034749,0.0,0.0,
19,0.04,107,125,107,31.8259035276,0.0,0.0,
20,0.04,106,125,106,31.7904438516,0.0,0.0,
21,0.06,102,125,102,31.9203646908,0.0,0.0,
22,0.06,103,125,103,31.8624105501,0.0,0.0,
23,0.06,114,125,114,31.930570887,0.0,0.0,
24,0.05,103,125,103,32.2591621225,0.0,0.0,
25,0.05,109,125,109,32.1688550742,0.0,0.0,
26,0.04,103,125,103,32.1572632273,0.0,0.0,
27,0.04,105,125,105,32.2081320791,0.0,0.0,
28,0.04,97,125,97,32.4644070683,0.0,0.0,
29,0.03,105,125,105,32.3594617948,0.0,0.0,
30,0.03,97,125,97,32.4403022592,0.0,0.0,
31,0.06,104,125,104,32.1957704855,0.0,0.0,
32,0.06,98,125,98,32.9891302638,0.0,0.0,
33,0.06,107,125,107,32.6870484815,0.0,0.0,
34,0.05,102,125,102,32.7482998509,0.0,0.0,
35,0.05,104,125,104,32.8655696599,0.0,0.0,
36,0.03,105,125,105,33.282051689,0.0,0.0,
37,0.03,105,125,105,32.9867952277,0.0,0.0,
38,0.03,109,125,109,32.7526471966,0.0,0.0,
39,0.04,104,125,104,33.0338190124,0.0,0.0,
40,0.04,104,125,104,33.643789906,0.0,0.0,
41,0.03,98,125,98,33.5942075417,0.0,0.0,
42,0.03,98,125,98,33.6905417888,0.0,0.0,
43,0.03,100,125,100,33.7871579439,0.0,0.0,
44,0.02,100,125,100,34.1527888608,0.0,0.0,
45,0.02,99,125,99,34.1775572233,0.0,0.0,
46,0.06,104,125,104,34.2666296302,0.0,0.0,
47,0.06,100,125,100,34.2280398237,0.0,0.0,
48,0.06,105,125,105,33.6845892529,0.0,0.0,
49,0.03,103,125,103,33.7607778744,0.0,0.0,
50,0.03,104,125,104,33.8742044904,0.0,0.0,
51,0.08,101,125,101,34.1647511139,0.0,0.0,
52,0.08,106,125,106,33.9905993711,0.0,0.0,
53,0.08,101,125,101,34.2501204465,0.0,0.0,
54,0.08,103,125,103,34.088946684,0.0,0.0,
55,0.08,105,125,105,34.155291895,0.0,0.0,
56,0.05,106,125,106,34.1238915014,0.0,0.0,
57,0.05,104,125,104,34.203477183,0.0,0.0,
58,0.05,103,125,103,34.0679034407,0.0,0.0,
59,0.05,99,125,99,33.9350474927,0.0,0.0,
60,0.05,104,125,104,34.0029995703,0.0,0.0,
61,0.05,93,125,93,34.1413907905,-90.0,0.126360214233,
62,0.05,86,125,86,34.2666296302,-90.0,0.43875,
63,0.05,91,125,91,34.1380562089,-90.0,0.737100803375,
64,0.03,86,125,86,33.8512396694,-90.0,0.737099464417,
65,0.03,87,125,87,33.9246174253,-90.0,0.702,
66,0.26,78,125,78,33.7985930361,-90.0,0.884518821716,
67,0.26,74,125,74,34.1413907905,-90.0,0.8775,
68,0.26,82,125,82,34.1856355753,-90.0,0.8775,
69,0.47,85,125,85,34.1914878007,-90.0,1.22077822495,
70,0.47,75,125,75,34.4971706804,-90.0,1.51631989288,
71,0.75,77,125,77,34.5412051487,-93.9498318651,1.45309858361,
72,0.75,78,125,78,34.4708038495,-94.3986367853,1.39569285096,
73,0.75,75,125,75,34.6404803396,-93.5763740628,1.66955761356,
74,1.17,82,125,82,34.2783916313,-90.0,1.5795,
75,1.17,83,125,83,33.9004881834,-90.0,1.63762553787,
76,1.47,83,125,83,34.4210154859,-90.0,2.02015670803,
77,1.47,78,125,78,34.5602742209,-92.6025884905,2.37574110805,
78,1.47,80,125,80,34.1926027375,-92.8624342956,2.12825682718,
79,1.89,85,125,85,34.0065835347,-90.0,2.10782733223,
80,1.89,77,125,77,34.2879191668,-92.3859074133,2.53035730625,
81,2.29,83,125,83,33.8122163374,-90.0,2.77992002678,
82,2.29,74,125,74,34.4625901763,-90.0,2.73358837223,
83,2.29,79,125,79,34.254595941,-91.7899106082,2.8431001339,
84,2.7,85,125,85,33.8075831829,-91.9749542365,3.05823381567,
85,2.7,77,125,77,34.4105669046,-91.9091229189,3.21790766515,
