n,rtk,p,m,n,hz,t,v,
1,0.03,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.03,63,125,63,24.9951074163,83.157215096,2.70577426928,
3,0.03,107,125,107,24.640923057,0.0,0.0,
4,0.03,110,125,110,24.8861041889,0.0,0.0,
5,0.03,107,125,107,24.5253685263,0.0,0.0,
6,0.03,107,125,107,24.5500594099,0.0,0.0,
7,0.03,111,125,111,24.4882822079,0.0,0.0,
8,0.03,110,125,110,24.5946861971,0.0,0.0,
9,0.03,103,125,103,24.451735516,0.0,0.0,
10,0.03,114,125,114,25.0714550432,0.0,0.0,
11,0.03,104,125,104,25.3086661115,0.0,0.0,
12,0.03,101,125,101,24.9861734132,0.0,0.0,
13,0.02,108,125,108,24.7170124873,0.0,0.0,
14,0.02,97,125,97,24.9202597603,0.0,0.0,
15,0.06,99,125,99,25.3036275557,0.0,0.0,
16,0.06,100,125,100,25.3536437932,0.0,0.0,
17,0.06,102,125,102,25.3240996226,0.0,0.0,
18,0.05,101,125,101,25.1698511762,0.0,0.0,
19,0.05,102,125,102,25.0149339186,0.0,0.0,
20,0.03,105,125,105,25.111683211,0.0,0.0,
21,0.03,108,125,108,25.2530480279,0.0,0.0,
22,0.03,104,125,104,25.1787658857,0.0,0.0,
23,0.03,106,125,106,25.2729814413,0.0,0.0,
24,0.03,107,125,107,25.1237166509,0.0,0.0,
25,0.01,102,125,102,25.0915530031,0.0,0.0,
26,0.01,108,125,108,25.2263167075,0.0,0.0,
27,0.01,100,125,100,25.3170681652,0.0,0.0,
28,0.01,103,125,103,25.297217749,0.0,0.0,
29,0.01,99,125,99,24.5785442634,0.0,0.0,
30,0.02,100,125,100,25.0262774768,0.0,0.0,
31,0.02,102,125,102,25.2093353127,0.0,0.0,
32,0.02,108,125,108,25.3004222464,0.0,0.0,
33,0.03,105,125,105,25.2060023678,0.0,0.0,
34,0.03,102,125,102,25.3691322257,0.0,0.0,
35,0.06,105,125,105,25.3094297041,0.0,0.0,
36,0.06,107,125,107,25.3132483584,0.0,0.0,
37,0.06,104,125,104,25.3260874816,0.0,0.0,
38,0.04,107,125,107,24.9531730592,0.0,0.0,
39,0.04,107,125,107,24.733482722,0.0,0.0,
40,0.04,105,125,105,24.7818539548,0.0,0.0,
41,0.04,108,125,108,24.6555526817,0.0,0.0,
42,0.04,107,125,107,24.7193432227,0.0,0.0,
43,0.03,106,125,106,24.5494846387,0.0,0.0,
44,0.03,101,125,101,25.3620757421,0.0,0.0,
45,0.05,105,125,105,25.3620757421,0.0,0.0,
46,0.05,107,125,107,25.2519837686,0.0,0.0,
47,0.05,103,125,103,25.3240996226,0.0,0.0,
48,0.04,104,125,104,25.3112625144,0.0,0.0,
49,0.04,97,125,97,25.3479745451,0.0,0.0,
50,0.05,104,125,104,25.2244961781,0.0,0.0,
51,0.05,101,125,101,25.2869993006,0.0,0.0,
52,0.05,101,125,101,24.670635014,0.0,0.0,
53,0.05,102,125,102,24.6900952448,0.0,0.0,
54,0.05,106,125,106,24.6864622755,0.0,0.0,
55,0.06,105,125,105,24.813374824,0.0,0.0,
56,0.06,97,125,97,25.2767891042,0.0,0.0,
57,0.06,103,125,103,25.3453706054,0.0,0.0,
58,0.05,107,125,107,25.2320834511,0.0,0.0,
59,0.05,107,125,107,25.258979115,0.0,0.0,
60,0.04,107,125,107,25.1401307863,0.0,0.0,
61,0.04,106,125,106,25.2097898735,0.0,0.0,
62,0.04,104,125,104,24.9519854844,0.0,0.0,
63,0.04,101,125,101,24.8207167542,0.0,0.0,
64,0.04,106,125,106,25.1775567414,0.0,0.0,
65,0.05,108,125,108,25.3022537522,0.0,0.0,
66,0.05,98,125,98,25.0752022192,-90.0,0.181959136963,
67,0.05,87,125,87,25.3795707448,-90.0,0.5265,
68,0.04,94,125,94,25.2060023678,-90.0,0.631801071167,
69,0.04,95,125,95,25.1004123255,-90.0,0.63179839325,
70,0.25,91,125,91,25.2372454045,-90.0,0.7581612854,
71,0.25,93,125,93,25.2035789613,-90.0,0.909793006897,
