n,rtk,p,m,n,hz,t,v,
1,0.06,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.06,79,125,79,31.3677251447,0.0,0.0,
3,0.06,95,125,95,31.0587956518,0.0,0.0,
4,0.06,98,125,98,31.2373689228,0.0,0.0,
5,0.08,96,125,96,31.5337493422,0.0,0.0,
6,0.08,96,125,96,31.1263293037,0.0,0.0,
7,0.03,101,125,101,31.3973111357,0.0,0.0,
8,0.03,103,125,103,31.3921413068,0.0,0.0,
9,0.03,91,125,91,31.6505859537,0.0,0.0,
10,0.02,99,125,99,31.6716176726,0.0,0.0,
11,0.02,88,125,88,31.841124759,0.0,0.0,
12,0.06,94,125,94,31.7401642136,90.0,0.126360214233,
13,0.06,91,125,91,31.670661079,90.0,0.126360214233,
14,0.06,90,125,90,31.8278355757,90.0,0.1755,
15,0.06,86,125,86,31.5705393098,90.0,0.1755,
16,0.06,91,125,91,31.3274278117,90.0,0.181959136963,
17,0.11,89,125,89,31.5318528319,90.0,0.210599464417,
18,0.11,96,125,96,31.7087302307,90.0,0.181959136963,
19,0.11,93,125,93,31.4911329679,90.0,0.218349357605,
20,0.18,90,125,90,31.7480925276,90.0,0.210596786499,
21,0.18,88,125,88,31.8878456357,90.0,0.210600133896,
22,0.19,97,125,97,31.6355463034,90.0,0.181958467484,
23,0.19,89,125,89,31.7629988641,90.0,0.151631721497,
24,0.19,94,125,94,31.7420858654,90.0,0.151631721497,
25,0.23,91,125,91,31.7259992133,90.0,0.126360214233,
26,0.23,89,125,89,31.8015315793,90.0,0.1158306427,
27,0.18,91,125,91,31.7269591528,0.0,0.0,
28,0.18,93,125,93,31.4328409661,0.0,0.0,
29,0.18,99,125,99,30.8720236124,0.0,0.0,
30,0.13,107,125,107,30.978735976,0.0,0.0,
31,0.13,100,125,100,31.6236202425,0.0,0.0,
32,0.1,99,125,99,31.3656139931,0.0,0.0,
33,0.1,101,125,101,31.5100593494,0.0,0.0,
34,0.1,99,125,99,31.5855171998,0.0,0.0,
35,0.03,104,125,104,31.492078747,0.0,0.0,
36,0.03,95,125,95,31.7541014634,0.0,0.0,
