n,rtk,p,m,n,hz,t,v,
1,0.02,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.1,88,125,88,35.9261314969,80.7237146794,2.1444013409,
3,0.1,104,125,104,35.5693654119,0.0,0.0,
4,0.03,105,125,105,35.1172919615,0.0,0.0,
5,0.14,108,125,108,35.5859634833,0.0,0.0,
6,0.08,107,125,107,35.669490084,0.0,0.0,
7,0.37,107,125,107,35.5669524367,0.0,0.0,
8,0.37,107,125,107,35.8410937834,0.0,0.0,
9,0.16,110,125,110,35.1381800513,0.0,0.0,
10,0.04,103,125,103,35.8806460443,0.0,0.0,
11,0.21,112,125,112,35.5076360435,0.0,0.0,
12,0.22,109,125,109,35.5329041003,0.0,0.0,
13,0.22,115,125,115,35.7857447571,0.0,0.0,
14,0.15,109,125,109,35.3469463429,0.0,0.0,
15,0.04,110,125,110,35.8705197171,0.0,0.0,
16,0.11,113,125,113,35.4509141007,0.0,0.0,
17,0.26,112,125,112,35.5356135253,0.0,0.0,
18,0.26,110,125,110,35.7296532924,0.0,0.0,
19,0.16,112,125,112,35.363039281,0.0,0.0,
20,0.17,109,125,109,36.0140473799,0.0,0.0,
21,0.16,107,125,107,35.4599054809,0.0,0.0,
22,0.17,105,125,105,35.6010660872,0.0,0.0,
23,0.17,106,125,106,35.8536552007,0.0,0.0,
24,0.06,107,125,107,35.5416359492,0.0,0.0,
25,0.13,107,125,107,35.8628520615,0.0,0.0,
26,0.04,99,125,99,35.4269593642,90.0,0.379080307961,
27,0.18,102,125,102,35.7784184936,90.0,0.61425,
28,0.18,101,125,101,35.7652997706,90.0,0.545874732971,
29,0.23,95,125,95,35.8729740594,90.0,0.5265,
30,0.8,92,125,92,36.1652755743,90.0,0.545873394012,
31,0.4,100,125,100,35.6491776805,90.0,0.5265,
32,0.8,99,125,99,36.1468867152,90.0,0.454897172928,
33,0.8,99,125,99,35.6225338237,90.0,0.43669871521,
34,0.05,100,125,100,35.8821808351,90.0,0.505440856934,
35,0.43,100,125,100,35.9921053083,90.0,0.454897842407,
36,0.28,99,125,99,35.7004579269,90.0,0.42895016098,
37,0.65,96,125,96,36.2659657254,90.0,0.54587607193,
38,0.65,97,125,97,36.1232269122,90.0,0.758159946442,
39,1.05,98,125,98,36.0763104024,90.0,0.631801071167,
40,0.32,97,125,97,36.1833710036,90.0,0.737099464417,
41,0.68,92,125,92,35.2735223871,90.0,1.01088037491,
42,0.9,88,125,88,36.6407561741,90.0,1.26360147285,
43,0.9,95,125,95,36.0946275053,90.0,1.15830107117,
44,1.14,88,125,88,36.801179237,90.0,1.26359946442,
45,1.56,86,125,86,36.4500217259,90.0,1.5795,
46,1.47,80,125,80,36.4522392081,90.0,1.89539919662,
47,2.09,74,125,74,36.3795200056,93.8140640887,1.8353650218,
