n,rtk,p,m,n,hz,t,v,
1,0.02,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.04,6,125,6,46.131808183,79.2374541322,2.22674577407,
3,0.04,102,125,102,43.6811114235,0.0,0.0,
4,0.04,88,125,88,44.0254434764,0.0,0.0,
5,0.03,90,125,90,43.9387374552,0.0,0.0,
6,0.03,98,125,98,43.8500799783,0.0,0.0,
7,0.01,84,125,84,43.8730138806,0.0,0.0,
8,0.01,86,125,86,43.7006814062,0.0,0.0,
9,0.01,75,125,75,44.1952288629,0.0,0.0,
10,0.02,80,125,80,44.4778316243,0.0,0.0,
11,0.02,88,125,88,44.3086804492,0.0,0.0,
12,0.01,91,125,91,44.3794730716,0.0,0.0,
13,0.01,87,125,87,44.4481370014,0.0,0.0,
14,0.01,80,125,80,44.6050706143,0.0,0.0,
15,0.03,77,125,77,44.6231036024,0.0,0.0,
16,0.03,96,125,96,43.8904596967,0.0,0.0,
17,0.01,97,125,97,44.1519626936,0.0,0.0,
18,0.01,89,125,89,44.4288332186,0.0,0.0,
19,0.01,91,125,91,43.9557749342,0.0,0.0,
20,0.02,86,125,86,44.5794698467,0.0,0.0,
21,0.02,90,125,90,44.2852889316,0.0,0.0,
22,0.04,88,125,88,44.4679290091,0.0,0.0,
23,0.04,90,125,90,44.365390311,0.0,0.0,
24,0.04,81,125,81,44.4542612161,0.0,0.0,
25,0.04,94,125,94,43.9405787081,0.0,0.0,
26,0.04,92,125,92,43.6547424515,0.0,0.0,
27,0.05,91,125,91,43.765432614,0.0,0.0,
28,0.05,100,125,100,43.347946961,0.0,0.0,
29,0.05,94,125,94,43.0609009897,0.0,0.0,
30,0.06,94,125,94,43.3726009265,90.0,0.105301071167,
31,0.06,68,125,68,43.9557749342,90.0,0.1755,
32,0.08,72,125,72,43.8079441839,90.0,0.181959136963,
33,0.08,75,125,75,44.1849861998,90.0,0.181956459045,
34,0.08,74,125,74,44.6668228579,90.0,0.210602142334,
35,0.11,71,125,71,44.3400638518,90.0,0.181956459045,
36,0.11,61,125,61,44.6768142649,90.0,0.181956459045,
37,0.15,76,125,76,44.6487545242,90.0,0.181956459045,
38,0.15,65,125,65,44.560998672,90.0,0.163567199707,
39,0.15,79,125,79,44.4481370014,90.0,0.151631721497,
40,0.19,77,125,77,44.6088658215,90.0,0.126360214233,
41,0.19,78,125,78,44.4227160075,0.0,0.0,
