n,rtk,p,m,n,hz,t,v,
1,0.02,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.0,62,125,62,27.4793068431,77.4711898108,1.67757418035,
3,0.0,90,125,90,26.9804769164,0.0,0.0,
4,0.02,82,125,82,27.0001029972,0.0,0.0,
5,0.02,83,125,83,27.0577564462,0.0,0.0,
6,0.02,87,125,87,27.0176690736,0.0,0.0,
7,0.01,94,125,94,26.9186594273,0.0,0.0,
8,0.01,87,125,87,27.0554874666,0.0,0.0,
9,0.03,102,125,102,26.7565546894,0.0,0.0,
10,0.03,96,125,96,26.6937190935,0.0,0.0,
11,0.03,90,125,90,26.5653952852,0.0,0.0,
12,0.03,95,125,95,26.7131001892,0.0,0.0,
13,0.03,93,125,93,26.7185455565,0.0,0.0,
14,0.02,85,125,85,27.1430309462,0.0,0.0,
15,0.02,85,125,85,27.0298569983,0.0,0.0,
16,0.02,92,125,92,26.9811711578,0.0,0.0,
17,0.02,78,125,78,27.1643016742,0.0,0.0,
18,0.02,76,125,76,27.3672452042,90.0,0.1755,
19,0.03,80,125,80,27.3059555741,90.0,0.181959136963,
20,0.03,76,125,76,27.4386795847,90.0,0.252720428467,
21,0.03,67,125,67,27.2212458301,90.0,0.262018157959,
22,0.06,72,125,72,27.3358533851,90.0,0.252720428467,
23,0.06,70,125,70,27.2770100217,90.0,0.26325,
24,0.18,79,125,79,27.2412238827,90.0,0.262020835876,
25,0.18,75,125,75,27.4665304572,90.0,0.26325,
26,0.18,71,125,71,27.4771466193,90.0,0.26325,
27,0.27,74,125,74,27.2175363231,90.0,0.252720428467,
28,0.27,74,125,74,27.2205391794,90.0,0.252720428467,
29,0.3,81,125,81,27.2078257372,90.0,0.252720093727,
30,0.3,76,125,76,27.4613153501,90.0,0.210602142334,
31,0.3,71,125,71,27.4755266744,90.0,0.218349692345,
32,0.34,79,125,79,27.5596556935,90.0,0.210600133896,
33,0.34,69,125,69,27.6546908688,90.0,0.210600133896,
34,0.35,68,125,68,27.7531380476,90.0,0.210601138115,
35,0.35,69,125,69,27.4740868836,90.0,0.218346679687,
36,0.35,72,125,72,27.3538591972,90.0,0.210600133896,
37,0.33,67,125,67,27.4982233003,90.0,0.210600468636,
38,0.33,74,125,74,27.6219088951,90.0,0.218349357605,
39,0.32,70,125,70,27.6526852938,90.0,0.210600133896,
40,0.32,82,125,82,27.6264572987,90.0,0.235534893036,
41,0.32,70,125,70,27.7377209631,90.0,0.210599464417,
42,0.3,67,125,67,27.8077861462,90.0,0.210600133896,
43,0.3,73,125,73,27.7483642619,90.0,0.210600133896,
44,0.29,63,125,63,27.8746859839,90.0,0.210600133896,
45,0.29,67,125,67,27.7932291218,90.0,0.210600133896,
46,0.29,72,125,72,27.7146274258,90.0,0.210599464417,
47,0.26,58,125,58,27.5991893243,90.0,0.210600803375,
48,0.26,68,125,68,27.727819022,90.0,0.210599464417,
49,0.26,75,125,75,27.6899269842,90.0,0.19627930069,
50,0.26,65,125,65,27.7509345578,90.0,0.181957128525,
51,0.26,57,125,57,27.8645009135,0.0,0.0,
52,0.24,67,125,67,27.322498062,-90.0,0.262020835876,
53,0.24,63,125,63,27.6793284587,-90.0,0.308844557762,
54,0.09,63,125,63,27.8155315339,-90.0,0.315900535583,
55,0.09,58,125,58,27.792308304,-90.0,0.43875,
56,0.09,65,125,65,27.8125804013,-90.0,0.606528224945,
57,0.09,63,125,63,27.4521487571,-90.0,0.606529563904,
58,0.09,67,125,67,27.649586341,-90.0,0.631799732208,
59,0.38,71,125,71,27.6685555211,-90.0,0.732466667175,
60,0.38,66,125,66,27.5475281925,-90.0,0.702,
61,0.38,62,125,62,27.4920951207,-90.0,0.78975,
62,0.71,66,125,66,27.4031843929,-90.0,0.943275009155,
63,0.71,61,125,61,27.5687130275,-90.0,0.909791667938,
64,0.83,60,125,60,27.5140971648,-90.0,0.909793006897,
65,0.83,52,125,52,27.5991893243,-90.0,1.06142472839,
66,0.83,53,125,53,27.3815380598,-90.0,1.13899596405,
67,1.08,68,125,68,27.6670954294,-90.0,0.909793006897,
68,1.08,55,125,55,27.8048366568,-90.0,0.947699598312,
69,1.23,57,125,57,27.9166156386,-90.0,1.13899529457,
70,1.23,58,125,58,27.7847598985,-90.0,1.09174946594,
71,1.23,64,125,64,27.9025013305,-90.0,1.04808066559,
72,1.32,49,125,49,27.8622797053,-90.0,1.31317575073,
73,1.32,35,125,35,28.3077587603,-90.0,1.57212233734,
74,1.41,37,125,37,28.1555491411,-90.0,1.51631989288,
75,1.41,40,125,40,28.2102771052,-82.8750095967,1.41492623483,
76,1.41,47,125,47,28.3054663247,-90.0,1.75792160797,
77,1.55,39,125,39,28.1530923199,-86.2685944296,1.93249328912,
78,1.55,38,125,38,28.3180793173,-84.2893943392,1.76039494505,
79,1.8,31,125,31,28.265218241,-84.8055987393,1.95774964776,
80,1.8,29,125,29,28.3165498711,-90.0,2.1835016098,
81,1.8,37,125,37,28.2444713805,-90.0,2.11533705555,
82,2.05,44,125,44,28.3421899073,-90.0,2.12284945679,
83,2.05,36,125,36,28.460657384,-88.0250659891,2.58219984896,
84,2.31,32,125,32,28.5216208681,-90.0,2.83855236053,
85,2.31,32,125,32,28.444637347,-89.5379834916,2.61831057782,
86,2.31,24,125,24,28.5853784869,-90.0,2.62708187897,
87,2.61,28,125,28,28.7554863877,-90.0,2.95027765518,
88,2.61,25,125,25,28.9501932634,-90.0,3.11752198776,
