n,rtk,p,m,n,hz,t,v,
1,0.05,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.05,0,125,0,55.1903890943,NaN,NaN,
3,0.05,57,125,57,52.8682674734,0.0,0.0,
4,0.05,0,125,0,31.7228798112,NaN,NaN,
5,0.05,79,125,79,30.730428539,0.0,0.0,
6,0.03,5,125,5,26.6665649418,0.0,0.0,
7,0.03,97,125,97,25.788566299,0.0,0.0,
8,0.03,91,125,91,26.1158128067,0.0,0.0,
9,0.03,92,125,92,26.059346886,0.0,0.0,
10,0.03,93,125,93,26.187721259,0.0,0.0,
11,0.03,95,125,95,26.1369692287,0.0,0.0,
12,0.03,92,125,92,26.3623587384,0.0,0.0,
13,0.03,95,125,95,26.2495087179,0.0,0.0,
14,0.03,98,125,98,26.4144897599,0.0,0.0,
15,0.03,100,125,100,26.5638810602,0.0,0.0,
16,0.01,96,125,96,26.6070198365,0.0,0.0,
17,0.01,98,125,98,26.5766732776,0.0,0.0,
18,0.01,96,125,96,26.7243336923,0.0,0.0,
19,0.01,89,125,89,26.8665863845,0.0,0.0,
20,0.01,94,125,94,26.6660563291,0.0,0.0,
21,0.05,93,125,93,26.7430772075,0.0,0.0,
22,0.05,87,125,87,26.8586724043,0.0,0.0,
23,0.04,92,125,92,26.8347867256,0.0,0.0,
24,0.04,100,125,100,26.7974111769,0.0,0.0,
25,0.04,99,125,99,26.8046038715,0.0,0.0,
26,0.04,93,125,93,27.0117531895,0.0,0.0,
27,0.04,94,125,94,26.8889772159,0.0,0.0,
28,0.04,102,125,102,26.778762418,0.0,0.0,
29,0.04,95,125,95,26.7886823785,0.0,0.0,
30,0.04,92,125,92,26.8356451861,0.0,0.0,
31,0.04,96,125,96,26.6267822907,0.0,0.0,
32,0.04,100,125,100,26.7044262212,0.0,0.0,
33,0.03,96,125,96,26.6021259862,0.0,0.0,
34,0.03,92,125,92,26.5830740076,0.0,0.0,
35,0.03,96,125,96,26.633207183,0.0,0.0,
36,0.02,98,125,98,26.6943986558,0.0,0.0,
37,0.02,96,125,96,26.5893092606,0.0,0.0,
38,0.03,97,125,97,26.7664582004,0.0,0.0,
39,0.03,100,125,100,26.6752143275,0.0,0.0,
40,0.03,91,125,91,26.551941557,0.0,0.0,
41,0.04,89,125,89,26.823974828,0.0,0.0,
42,0.04,90,125,90,26.602800893,0.0,0.0,
43,0.05,86,125,86,26.7702166226,0.0,0.0,
44,0.05,99,125,99,26.7086774623,0.0,0.0,
45,0.05,97,125,97,26.718034959,0.0,0.0,
46,0.08,91,125,91,26.6745357415,0.0,0.0,
47,0.08,94,125,94,26.7451235454,0.0,0.0,
48,0.06,83,125,83,26.7301243364,0.0,0.0,
49,0.06,87,125,87,26.8140287172,0.0,0.0,
50,0.06,85,125,85,26.7874847519,0.0,0.0,
51,0.09,93,125,93,26.8118004283,0.0,0.0,
52,0.09,101,125,101,26.7844056324,0.0,0.0,
53,0.08,96,125,96,26.6525004766,0.0,0.0,
54,0.08,104,125,104,26.6127597475,0.0,0.0,
55,0.08,101,125,101,26.422144108,0.0,0.0,
56,0.06,99,125,99,26.4613171658,0.0,0.0,
57,0.06,87,125,87,26.8046038715,0.0,0.0,
58,0.07,99,125,99,26.7044262212,0.0,0.0,
59,0.07,99,125,99,26.6816626166,0.0,0.0,
60,0.07,102,125,102,26.705956512,0.0,0.0,
61,0.02,91,125,91,26.6531779419,0.0,0.0,
62,0.02,104,125,104,26.429136736,0.0,0.0,
63,0.02,98,125,98,26.7207583711,0.0,0.0,
64,0.02,100,125,100,26.7294429539,0.0,0.0,
65,0.02,100,125,100,26.3400089175,0.0,0.0,
