n,rtk,p,m,n,hz,t,v,
1,0.01,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.01,17,125,17,28.1826025023,81.9714912563,2.66739755609,
3,0.01,97,125,97,27.1274067846,0.0,0.0,
4,0.02,102,125,102,27.0694564558,0.0,0.0,
5,0.02,98,125,98,27.1945951904,0.0,0.0,
6,0.02,98,125,98,27.3059555741,0.0,0.0,
7,0.02,106,125,106,27.2034141248,0.0,0.0,
8,0.02,98,125,98,27.391909719,0.0,0.0,
9,0.02,92,125,92,27.3747470924,0.0,0.0,
10,0.02,110,125,110,27.3649240245,0.0,0.0,
11,0.05,107,125,107,27.3620677283,0.0,0.0,
12,0.05,92,125,92,27.6128165797,0.0,0.0,
13,0.05,84,125,84,27.5922899809,0.0,0.0,
14,0.04,82,125,82,27.6970581438,0.0,0.0,
15,0.04,67,125,67,27.8358375365,0.0,0.0,
16,0.02,70,125,70,27.8815419489,0.0,0.0,
17,0.02,82,125,82,27.7283689444,0.0,0.0,
18,0.02,82,125,82,27.7794232578,0.0,0.0,
19,0.01,86,125,86,27.6747626306,0.0,0.0,
20,0.01,87,125,87,27.65560259,0.0,0.0,
21,0.01,98,125,98,27.5968286344,0.0,0.0,
22,0.01,104,125,104,27.5406546505,0.0,0.0,
23,0.01,91,125,91,27.6204537223,0.0,0.0,
24,0.02,105,125,105,27.4937170201,0.0,0.0,
25,0.02,99,125,99,27.5665387244,0.0,0.0,
26,0.02,93,125,93,27.5549482315,0.0,0.0,
27,0.02,101,125,101,27.4710278293,0.0,0.0,
28,0.02,89,125,89,27.4839884935,0.0,0.0,
29,0.01,90,125,90,27.3822530945,0.0,0.0,
30,0.01,90,125,90,27.488311433,0.0,0.0,
31,0.01,93,125,93,27.4205619696,0.0,0.0,
32,0.01,94,125,94,27.39119418,0.0,0.0,
33,0.01,93,125,93,27.5119314679,0.0,0.0,
34,0.01,91,125,91,27.3470819505,0.0,0.0,
35,0.01,94,125,94,27.3620677283,0.0,0.0,
36,0.04,94,125,94,27.480747181,0.0,0.0,
37,0.04,81,125,81,27.567263454,0.0,0.0,
38,0.04,78,125,78,27.6348302762,-90.0,0.303263442993,
39,0.03,74,125,74,27.4762466263,-90.0,0.5265,
40,0.03,65,125,65,27.7023631824,-101.309764346,0.536926439674,
