n,rtk,p,m,n,hz,t,v,
1,0.04,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.05,17,125,17,46.5852612873,83.8844872464,2.9652748471,
3,0.05,91,125,91,44.7344709898,0.0,0.0,
4,0.05,81,125,81,45.3516716405,0.0,0.0,
5,0.05,80,125,80,45.1777682034,0.0,0.0,
6,0.05,78,125,78,45.4484813679,0.0,0.0,
7,0.06,64,125,64,45.9221985,0.0,0.0,
8,0.06,81,125,81,45.7015341702,0.0,0.0,
9,0.06,72,125,72,45.6935680669,0.0,0.0,
10,0.03,78,125,78,45.6642170472,0.0,0.0,
11,0.03,88,125,88,45.3698227092,0.0,0.0,
12,0.03,70,125,70,45.9856373823,0.0,0.0,
13,0.03,73,125,73,45.9051100483,0.0,0.0,
14,0.03,79,125,79,45.856427525,0.0,0.0,
15,0.04,79,125,79,45.800345061,0.0,0.0,
16,0.04,73,125,73,46.0108601455,90.0,0.151631721497,
17,0.03,70,125,70,45.9659828161,90.0,0.151632390976,
18,0.03,78,125,78,45.934771657,90.0,0.151632390976,
19,0.03,73,125,73,46.0189372744,90.0,0.181958467484,
20,0.11,76,125,76,46.1810774804,90.0,0.181958467484,
21,0.11,86,125,86,46.1231841825,90.0,0.181958467484,
22,0.13,83,125,83,46.0452075397,90.0,0.210600133896,
23,0.13,88,125,88,46.0169177263,90.0,0.21447474575,
24,0.13,77,125,77,46.2386065483,90.0,0.218349357605,
25,0.17,79,125,79,46.6240995998,90.0,0.252719926357,
26,0.17,78,125,78,46.3371963278,90.0,0.21447508049,
27,0.23,73,125,73,46.7180966596,90.0,0.252719758987,
28,0.23,73,125,73,46.768105438,90.0,0.218350027084,
29,0.23,77,125,77,46.425413692,90.0,0.210600133896,
30,0.2,66,125,66,46.9371530886,90.0,0.210600133896,
31,0.2,78,125,78,46.8339046641,90.0,0.181958467484,
32,0.22,77,125,77,46.4079487492,90.0,0.181958467484,
33,0.22,60,125,60,46.9392542191,90.0,0.181958467484,
34,0.22,71,125,71,46.2085513777,90.0,0.178728899002,
35,0.19,79,125,79,46.4228444936,90.0,0.181958467484,
36,0.19,71,125,71,46.6661177806,90.0,0.181959136963,
37,0.17,75,125,75,46.6266911233,90.0,0.181957798004,
38,0.17,72,125,72,46.7222599726,90.0,0.151631888866,
39,0.17,70,125,70,46.7988931536,90.0,0.151632223606,
40,0.12,70,125,70,46.6199537613,90.0,0.138995967865,
