n,rtk,p,m,n,hz,t,v,
1,0.02,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.02,30,125,30,41.7397673331,78.6900955473,2.05699213243,
3,0.02,77,125,77,41.16744533,0.0,0.0,
4,0.02,83,125,83,40.8399528729,0.0,0.0,
5,0.02,76,125,76,41.1186118328,0.0,0.0,
6,0.02,73,125,73,41.203033518,0.0,0.0,
7,0.02,83,125,83,40.7364270313,0.0,0.0,
8,0.03,73,125,73,41.1488668694,0.0,0.0,
9,0.03,83,125,83,40.8777654328,0.0,0.0,
10,0.03,73,125,73,40.8929100694,0.0,0.0,
11,0.03,81,125,81,40.8045918864,0.0,0.0,
12,0.03,75,125,75,40.8228607023,0.0,0.0,
13,0.03,81,125,81,40.7950668197,0.0,0.0,
14,0.03,82,125,82,40.3729364995,0.0,0.0,
15,0.03,92,125,92,40.7020349542,0.0,0.0,
16,0.03,84,125,84,40.9620000977,0.0,0.0,
17,0.03,75,125,75,40.9464045141,0.0,0.0,
18,0.01,80,125,80,41.1573462599,0.0,0.0,
19,0.01,91,125,91,40.8415435699,0.0,0.0,
20,0.03,83,125,83,41.3240063844,0.0,0.0,
21,0.03,88,125,88,41.1182087328,0.0,0.0,
22,0.01,78,125,78,41.0779386128,0.0,0.0,
23,0.01,85,125,85,41.1149842179,0.0,0.0,
24,0.01,78,125,78,41.1403909721,0.0,0.0,
25,0.01,89,125,89,41.0879987461,0.0,0.0,
26,0.01,83,125,83,41.1605774232,0.0,0.0,
27,0.0,78,125,78,41.2593722026,0.0,0.0,
28,0.0,73,125,73,41.65437518,0.0,0.0,
29,0.0,82,125,82,41.3700646052,0.0,0.0,
30,0.01,79,125,79,41.5990161366,0.0,0.0,
31,0.01,77,125,77,41.632048597,0.0,0.0,
32,0.03,87,125,87,41.5076250136,0.0,0.0,
33,0.03,80,125,80,41.7955018784,0.0,0.0,
34,0.03,82,125,82,41.5957157733,0.0,0.0,
35,0.03,78,125,78,41.645689775,0.0,0.0,
36,0.03,68,125,68,42.1444906654,0.0,0.0,
37,0.03,78,125,78,41.8063332901,0.0,0.0,
38,0.03,85,125,85,41.8618280536,0.0,0.0,
39,0.03,82,125,82,41.7049049925,0.0,0.0,
40,0.04,74,125,74,41.5092681479,0.0,0.0,
41,0.04,84,125,84,41.254096587,0.0,0.0,
42,0.04,80,125,80,41.2609957404,0.0,0.0,
43,0.02,83,125,83,41.0208903842,0.0,0.0,
44,0.02,83,125,83,41.1169994804,0.0,0.0,
45,0.02,87,125,87,40.8479075973,0.0,0.0,
46,0.02,80,125,80,40.69176813,0.0,0.0,
47,0.02,86,125,86,40.9352150065,0.0,0.0,
48,0.05,87,125,87,40.7744444228,0.0,0.0,
49,0.05,81,125,81,40.9312202358,0.0,0.0,
50,0.03,86,125,86,41.3219707792,0.0,0.0,
51,0.03,91,125,91,41.1149842179,0.0,0.0,
52,0.03,93,125,93,40.9520015622,0.0,0.0,
53,0.05,94,125,94,41.0072544534,0.0,0.0,
54,0.05,97,125,97,40.896099844,0.0,0.0,
55,0.05,89,125,89,41.0393534373,0.0,0.0,
56,0.05,96,125,96,40.9312202358,0.0,0.0,
57,0.04,83,125,83,41.3480416802,0.0,0.0,
58,0.04,92,125,92,41.0188845315,0.0,0.0,
59,0.04,91,125,91,41.1049108674,0.0,0.0,
60,0.03,97,125,97,41.0996746757,0.0,0.0,
61,0.03,90,125,90,40.9736045171,0.0,0.0,
62,0.03,92,125,92,40.7978445048,0.0,0.0,
63,0.03,91,125,91,40.9184422071,0.0,0.0,
64,0.03,90,125,90,41.0879987461,0.0,0.0,
65,0.02,90,125,90,40.7815805849,0.0,0.0,
66,0.02,83,125,83,41.1387769114,0.0,0.0,
67,0.02,94,125,94,40.9604000039,0.0,0.0,
68,0.02,91,125,91,41.0156755752,0.0,0.0,
69,0.02,96,125,96,41.0072544534,0.0,0.0,
70,0.02,89,125,89,40.9436065638,0.0,0.0,
71,0.02,85,125,85,41.2967459263,0.0,0.0,
72,0.06,87,125,87,41.2983724067,0.0,0.0,
73,0.06,87,125,87,41.0056508222,0.0,0.0,
74,0.06,97,125,97,40.9652006602,0.0,0.0,
75,0.06,88,125,88,40.9516017223,0.0,0.0,
76,0.06,96,125,96,40.842736674,0.0,0.0,
77,0.03,88,125,88,40.8614377429,0.0,0.0,
78,0.03,93,125,93,40.8980937058,0.0,0.0,
79,0.03,93,125,93,41.0389518899,0.0,0.0,
80,0.04,86,125,86,41.1743155291,0.0,0.0,
81,0.04,83,125,83,41.0980638081,0.0,0.0,
82,0.04,81,125,81,41.354972294,0.0,0.0,
83,0.03,83,125,83,41.2577487926,0.0,0.0,
84,0.03,81,125,81,41.3566033643,0.0,0.0,
85,0.01,84,125,84,41.2609957404,0.0,0.0,
86,0.01,76,125,76,41.2220660645,0.0,0.0,
87,0.01,79,125,79,41.1541156039,0.0,0.0,
88,0.01,80,125,80,41.0843765305,0.0,0.0,
89,0.01,86,125,86,41.0996746757,0.0,0.0,
90,0.02,84,125,84,40.9988367888,0.0,0.0,
91,0.02,89,125,89,40.9988367888,0.0,0.0,
92,0.04,93,125,93,40.6984804673,0.0,0.0,
93,0.04,84,125,84,40.8865320128,0.0,0.0,
94,0.04,87,125,87,40.9804101652,0.0,0.0,
95,0.03,82,125,82,41.2200404898,0.0,0.0,
96,0.03,84,125,84,40.9432068878,0.0,0.0,
97,0.03,89,125,89,40.8363742576,0.0,0.0,
98,0.03,92,125,92,40.7661220562,0.0,0.0,
99,0.03,89,125,89,41.1710822086,0.0,0.0,
100,0.03,82,125,82,41.1403909721,0.0,0.0,
101,0.03,84,125,84,41.1303051698,0.0,0.0,
102,0.03,82,125,82,41.1880628087,0.0,0.0,
103,0.03,87,125,87,41.1266754915,0.0,0.0,
104,0.03,87,125,87,41.2167999843,0.0,0.0,
105,0.03,90,125,90,40.9888202642,0.0,0.0,
106,0.03,88,125,88,41.1319185659,0.0,0.0,
107,0.03,96,125,96,41.0409597057,0.0,0.0,
108,0.02,91,125,91,40.670461267,0.0,0.0,
109,0.02,92,125,92,41.000439887,0.0,0.0,
110,0.02,92,125,92,40.7946700384,0.0,0.0,
111,0.02,89,125,89,40.8562633937,0.0,0.0,
112,0.02,89,125,89,41.0674812987,0.0,0.0,
113,0.03,86,125,86,41.1085367049,0.0,0.0,
114,0.03,90,125,90,40.9652006602,0.0,0.0,
115,0.03,96,125,96,41.0626566416,0.0,0.0,
116,0.03,92,125,92,40.8781638322,0.0,0.0,
117,0.03,96,125,96,40.9968330922,0.0,0.0,
118,0.04,92,125,92,41.0646667776,0.0,0.0,
119,0.04,89,125,89,41.1032995894,0.0,0.0,
120,0.03,99,125,99,40.8949036202,0.0,0.0,
121,0.03,91,125,91,41.0341339334,0.0,0.0,
122,0.05,83,125,83,41.0594408333,0.0,0.0,
123,0.05,92,125,92,40.8813513066,0.0,0.0,
124,0.05,81,125,81,41.3085408131,0.0,0.0,
125,0.04,87,125,87,40.7978445048,0.0,0.0,
126,0.04,97,125,97,40.4988509743,0.0,0.0,
127,0.05,78,125,78,41.1169994804,0.0,0.0,
128,0.05,89,125,89,41.0558236509,0.0,0.0,
129,0.05,87,125,87,40.6586337595,0.0,0.0,
130,0.04,85,125,85,40.9300219566,0.0,0.0,
131,0.04,88,125,88,40.6732220089,0.0,0.0,
132,0.01,91,125,91,40.5168469861,0.0,0.0,
133,0.01,98,125,98,40.4828245196,0.0,0.0,
134,0.01,90,125,90,41.0220939899,0.0,0.0,
135,0.01,101,125,101,40.817696118,0.0,0.0,
136,0.01,89,125,89,41.0658729537,0.0,0.0,
137,0.01,87,125,87,40.7982413478,0.0,0.0,
138,0.05,95,125,95,40.841145884,0.0,0.0,
139,0.05,86,125,86,41.0357397932,0.0,0.0,
140,0.04,89,125,89,40.7332621152,0.0,0.0,
141,0.04,91,125,91,40.7895125841,0.0,0.0,
142,0.04,88,125,88,40.9836136055,0.0,0.0,
143,0.04,84,125,84,40.9872180745,0.0,0.0,
144,0.04,81,125,81,41.2131550245,0.0,0.0,
