datetime,unix_time,latitude,longitude,elevation,speed
40:51.2,1440531651,4525.737447,7355.820152,39.633,0.04
40:51.2,1440531651,4525.737447,7355.820152,39.633,0.04
40:51.3,1440531651,4525.737447,7355.820152,39.632,0.03
40:51.3,1440531651,4525.737447,7355.820152,39.632,0.03
40:51.4,1440531651,4525.737446,7355.820151,39.633,0.03
40:51.4,1440531651,4525.737446,7355.820151,39.633,0.02
40:51.4,1440531651,4525.737446,7355.820151,39.633,0.02
40:51.5,1440531651,4525.737446,7355.820151,39.632,0.02
40:51.5,1440531652,4525.737446,7355.820151,39.632,0.02
40:51.6,1440531652,4525.737446,7355.820152,39.63,0.02
40:51.6,1440531652,4525.737446,7355.820152,39.63,0.03
40:51.6,1440531652,4525.737446,7355.820152,39.63,0.03
40:51.7,1440531652,4525.737445,7355.820152,39.631,0.02
40:51.7,1440531652,4525.737445,7355.820152,39.631,0.02
40:51.8,1440531652,4525.737444,7355.820154,39.631,0.02
40:51.8,1440531652,4525.737444,7355.820154,39.631,0.07
40:51.8,1440531652,4525.737444,7355.820154,39.631,0.07
40:51.9,1440531652,4525.737443,7355.820156,39.63,0.09
40:51.9,1440531652,4525.737443,7355.820156,39.63,0.09
40:52.0,1440531652,4525.737442,7355.820157,39.63,0.09
40:52.0,1440531652,4525.737442,7355.820157,39.63,0.1
40:52.0,1440531652,4525.737442,7355.820157,39.63,0.1
40:52.1,1440531652,4525.737442,7355.820157,39.629,0.1
40:52.1,1440531652,4525.737442,7355.820157,39.629,0.1
40:52.2,1440531652,4525.73744,7355.820159,39.631,0.1
40:52.2,1440531652,4525.73744,7355.820159,39.631,0.13
40:52.2,1440531652,4525.73744,7355.820159,39.631,0.13
40:52.3,1440531652,4525.737439,7355.820158,39.632,0.09
40:52.3,1440531652,4525.737439,7355.820158,39.632,0.09
40:52.4,1440531652,4525.737439,7355.820158,39.63,0.09
40:52.4,1440531652,4525.737439,7355.820158,39.63,0.07
40:52.4,1440531652,4525.737439,7355.820158,39.63,0.07
40:52.5,1440531652,4525.737438,7355.820158,39.632,0.06
40:52.5,1440531653,4525.737438,7355.820158,39.632,0.06
40:52.6,1440531653,4525.737437,7355.820157,39.626,0.06
40:52.6,1440531653,4525.737437,7355.820157,39.626,0.06
40:52.6,1440531653,4525.737437,7355.820157,39.626,0.06
40:52.7,1440531653,4525.737437,7355.820156,39.627,0.05
40:52.7,1440531653,4525.737437,7355.820156,39.627,0.05
40:52.8,1440531653,4525.737437,7355.820157,39.626,0.05
40:52.8,1440531653,4525.737437,7355.820157,39.626,0.02
40:52.8,1440531653,4525.737437,7355.820157,39.626,0.02
40:52.9,1440531653,4525.737436,7355.820156,39.623,0.03
40:52.9,1440531653,4525.737436,7355.820156,39.623,0.03
40:53.0,1440531653,4525.737442,7355.820143,39.625,0.03
40:53.0,1440531653,4525.737442,7355.820143,39.625,0.32
40:53.0,1440531653,4525.737442,7355.820143,39.625,0.32
40:53.1,1440531653,4525.737446,7355.82013,39.625,0.49
40:53.1,1440531653,4525.737446,7355.82013,39.625,0.49
40:53.2,1440531653,4525.737453,7355.820106,39.622,0.49
40:53.2,1440531653,4525.737453,7355.820106,39.622,0.89
40:53.2,1440531653,4525.737453,7355.820106,39.622,0.89
40:53.3,1440531653,4525.737464,7355.82007,39.622,1.37
40:53.3,1440531653,4525.737464,7355.82007,39.622,1.37
40:53.4,1440531653,4525.737475,7355.820028,39.62,1.37
40:53.4,1440531653,4525.737475,7355.820028,39.62,1.89
40:53.4,1440531653,4525.737475,7355.820028,39.62,1.89
40:53.5,1440531653,4525.73749,7355.819973,39.619,2.45
40:53.5,1440531654,4525.73749,7355.819973,39.619,2.45
40:53.6,1440531654,4525.737511,7355.819912,39.622,2.45
40:53.6,1440531654,4525.737511,7355.819912,39.622,3.02
40:53.6,1440531654,4525.737511,7355.819912,39.622,3.02
40:53.7,1440531654,4525.737532,7355.819839,39.623,3.55
40:53.7,1440531654,4525.737532,7355.819839,39.623,3.55
40:53.8,1440531654,4525.737556,7355.819761,39.627,3.55
40:53.8,1440531654,4525.737556,7355.819761,39.627,4.05
40:53.8,1440531654,4525.737556,7355.819761,39.627,4.05
40:53.9,1440531654,4525.737587,7355.819669,39.628,4.61
40:53.9,1440531654,4525.737587,7355.819669,39.628,4.61
40:54.0,1440531654,4525.737616,7355.819572,39.631,4.61
40:54.0,1440531654,4525.737616,7355.819572,39.631,5.1
40:54.0,1440531654,4525.737616,7355.819572,39.631,5.1
40:54.1,1440531654,4525.737652,7355.819463,39.633,5.61
40:54.1,1440531654,4525.737652,7355.819463,39.633,5.61
