datetime,unix_time,latitude,longitude,elevation,speed
13:10.5,1440529990,4525.446858,7356.279804,49.142,0.06
13:10.5,1440529991,4525.446858,7356.279804,49.142,0.06
13:10.6,1440529991,4525.446858,7356.279804,49.142,0.06
13:10.6,1440529991,4525.446858,7356.279803,49.14,0.05
13:10.7,1440529991,4525.446858,7356.279803,49.14,0.05
13:10.7,1440529991,4525.446857,7356.279801,49.142,0.05
13:10.7,1440529991,4525.446857,7356.279801,49.142,0.05
13:10.8,1440529991,4525.446857,7356.279801,49.142,0.05
13:10.8,1440529991,4525.446856,7356.279801,49.141,0.05
13:10.8,1440529991,4525.446856,7356.279801,49.141,0.05
13:10.9,1440529991,4525.446856,7356.279798,49.139,0.05
13:10.9,1440529991,4525.446856,7356.279798,49.139,0.03
13:11.0,1440529991,4525.446856,7356.279798,49.139,0.03
13:11.0,1440529991,4525.446854,7356.279798,49.144,0.07
13:11.1,1440529991,4525.446854,7356.279798,49.144,0.07
13:11.1,1440529991,4525.446851,7356.279793,49.141,0.07
13:11.1,1440529991,4525.446851,7356.279793,49.141,0.06
13:11.2,1440529991,4525.446851,7356.279793,49.141,0.06
13:11.2,1440529991,4525.446851,7356.279794,49.146,0.04
13:11.2,1440529991,4525.446851,7356.279794,49.146,0.04
13:11.3,1440529991,4525.446849,7356.279789,49.148,0.03
13:11.3,1440529991,4525.446849,7356.279789,49.148,0.03
13:11.4,1440529991,4525.446849,7356.279789,49.148,0.03
13:11.4,1440529991,4525.446848,7356.27979,49.145,0.06
13:11.4,1440529991,4525.446848,7356.27979,49.145,0.06
13:11.5,1440529991,4525.446845,7356.279785,49.145,0.06
13:11.5,1440529992,4525.446845,7356.279785,49.145,0.06
13:11.6,1440529992,4525.446845,7356.279785,49.145,0.06
13:11.6,1440529992,4525.446845,7356.279785,49.148,0.03
13:11.7,1440529992,4525.446845,7356.279785,49.148,0.03
13:11.7,1440529992,4525.446842,7356.279781,49.144,0.03
13:11.7,1440529992,4525.446842,7356.279781,49.144,0.04
13:11.8,1440529992,4525.446842,7356.279781,49.144,0.04
13:11.8,1440529992,4525.446841,7356.279782,49.149,0.05
13:11.9,1440529992,4525.446841,7356.279782,49.149,0.05
13:11.9,1440529992,4525.446839,7356.279778,49.149,0.05
13:11.9,1440529992,4525.446839,7356.279778,49.149,0.04
13:12.0,1440529992,4525.446839,7356.279778,49.149,0.04
13:12.0,1440529992,4525.446838,7356.279778,49.148,0.03
13:12.0,1440529992,4525.446838,7356.279778,49.148,0.03
13:12.1,1440529992,4525.446836,7356.279774,49.15,0.03
13:12.1,1440529992,4525.446836,7356.279774,49.15,0.03
13:12.2,1440529992,4525.446836,7356.279774,49.15,0.03
13:12.2,1440529992,4525.446836,7356.279773,49.15,0.01
13:12.2,1440529992,4525.446836,7356.279773,49.15,0.01
13:12.3,1440529992,4525.446834,7356.279769,49.151,0.01
13:12.3,1440529992,4525.446834,7356.279769,49.151,0.02
13:12.4,1440529992,4525.446834,7356.279769,49.151,0.02
13:12.4,1440529992,4525.446833,7356.27977,49.15,0.03
13:12.4,1440529992,4525.446833,7356.27977,49.15,0.03
13:12.5,1440529992,4525.446831,7356.279767,49.15,0.03
13:12.5,1440529993,4525.446831,7356.279767,49.15,0.02
13:12.6,1440529993,4525.446831,7356.279767,49.15,0.02
13:12.6,1440529993,4525.446831,7356.279767,49.149,0.04
13:12.6,1440529993,4525.446831,7356.279767,49.149,0.04
13:12.7,1440529993,4525.446831,7356.279766,49.151,0.04
13:12.7,1440529993,4525.446831,7356.279766,49.151,0.04
13:12.8,1440529993,4525.446831,7356.279766,49.151,0.04
13:12.8,1440529993,4525.44683,7356.279767,49.155,0.05
13:12.9,1440529993,4525.44683,7356.279767,49.155,0.05
13:12.9,1440529993,4525.446831,7356.279764,49.156,0.05
13:12.9,1440529993,4525.446831,7356.279764,49.156,0.04
13:13.0,1440529993,4525.446831,7356.279764,49.156,0.04
13:13.0,1440529993,4525.44683,7356.279765,49.154,0.06
13:13.1,1440529993,4525.44683,7356.279765,49.154,0.06
13:13.1,1440529993,4525.446831,7356.279766,49.156,0.06
13:13.1,1440529993,4525.446831,7356.279766,49.156,0.05
13:13.2,1440529993,4525.446831,7356.279766,49.156,0.05
13:13.2,1440529993,4525.446831,7356.279767,49.158,0.04
13:13.2,1440529993,4525.446831,7356.279767,49.158,0.04
13:13.3,1440529993,4525.446832,7356.279768,49.163,0.04
13:13.3,1440529993,4525.446832,7356.279768,49.163,0.04
13:13.4,1440529993,4525.446832,7356.279768,49.163,0.04
13:13.4,1440529993,4525.446832,7356.279768,49.159,0.03
13:13.5,1440529993,4525.446832,7356.279768,49.159,0.03
13:13.5,1440529993,4525.446834,7356.279769,49.161,0.03
13:13.5,1440529994,4525.446834,7356.279769,49.161,0.03
13:13.6,1440529994,4525.446834,7356.279769,49.161,0.03
13:13.6,1440529994,4525.446834,7356.279769,49.164,0.02
13:13.7,1440529994,4525.446834,7356.279769,49.164,0.02
13:13.7,1440529994,4525.446834,7356.279768,49.161,0.02
13:13.7,1440529994,4525.446834,7356.279768,49.161,0.02
13:13.8,1440529994,4525.446834,7356.279768,49.161,0.02
13:13.8,1440529994,4525.446834,7356.27977,49.168,0.05
13:13.8,1440529994,4525.446834,7356.27977,49.168,0.05
13:13.9,1440529994,4525.446835,7356.27977,49.171,0.03
13:13.9,1440529994,4525.446835,7356.27977,49.171,0.03
13:14.0,1440529994,4525.446835,7356.27977,49.171,0.03
13:14.0,1440529994,4525.446838,7356.279773,49.166,0.1
13:14.1,1440529994,4525.446838,7356.279773,49.166,0.1
13:14.1,1440529994,4525.446845,7356.279777,49.17,0.21
13:14.1,1440529994,4525.446845,7356.279777,49.17,0.21
13:14.2,1440529994,4525.446845,7356.279777,49.17,0.21
13:14.2,1440529994,4525.446856,7356.279784,49.165,0.46
13:14.3,1440529994,4525.446856,7356.279784,49.165,0.46
13:14.3,1440529994,4525.446876,7356.279797,49.165,0.46
13:14.3,1440529994,4525.446876,7356.279797,49.165,0.79
13:14.4,1440529994,4525.446876,7356.279797,49.165,0.79
13:14.4,1440529994,4525.446891,7356.279807,49.166,1.03
13:14.4,1440529994,4525.446891,7356.279807,49.166,1.03
13:14.5,1440529994,4525.446932,7356.279841,49.179,1.03
13:14.5,1440529995,4525.446932,7356.279841,49.179,1.39
13:14.6,1440529995,4525.446932,7356.279841,49.179,1.39
13:14.6,1440529995,4525.44696,7356.279858,49.182,1.78
13:14.7,1440529995,4525.44696,7356.279858,49.182,1.78
13:14.7,1440529995,4525.446997,7356.279882,49.185,1.78
13:14.7,1440529995,4525.446997,7356.279882,49.185,2.17
13:14.8,1440529995,4525.446997,7356.279882,49.185,2.17
13:14.8,1440529995,4525.447029,7356.279901,49.189,2.42
13:14.9,1440529995,4525.447029,7356.279901,49.189,2.42
13:14.9,1440529995,4525.447074,7356.279928,49.184,2.42
13:14.9,1440529995,4525.447074,7356.279928,49.184,2.85
13:15.0,1440529995,4525.447074,7356.279928,49.184,2.85
13:15.0,1440529995,4525.447119,7356.27996,49.201,3.26
13:15.0,1440529995,4525.447119,7356.27996,49.201,3.26
13:15.1,1440529995,4525.44717,7356.279988,49.198,3.26
13:15.1,1440529995,4525.44717,7356.279988,49.198,3.65
13:15.2,1440529995,4525.44717,7356.279988,49.198,3.65
13:15.2,1440529995,4525.447219,7356.280025,49.203,3.92
13:15.3,1440529995,4525.447219,7356.280025,49.203,3.92
13:15.3,1440529995,4525.447273,7356.280061,49.209,3.92
13:15.3,1440529995,4525.447273,7356.280061,49.209,4.32
13:15.4,1440529995,4525.447273,7356.280061,49.209,4.32
13:15.4,1440529995,4525.447338,7356.280097,49.197,4.68
13:15.5,1440529995,4525.447338,7356.280097,49.197,4.68
13:15.5,1440529995,4525.447384,7356.280129,49.189,4.68
13:15.5,1440529996,4525.447384,7356.280129,49.189,4.99
13:15.6,1440529996,4525.447384,7356.280129,49.189,4.99
13:15.6,1440529996,4525.447446,7356.280169,49.191,5.06
13:15.6,1440529996,4525.447446,7356.280169,49.191,5.06
13:15.7,1440529996,4525.447496,7356.280196,49.18,5.06
13:15.7,1440529996,4525.447496,7356.280196,49.18,5.31
13:15.8,1440529996,4525.447496,7356.280196,49.18,5.31
13:15.8,1440529996,4525.447564,7356.280241,49.176,5.39
13:15.8,1440529996,4525.447564,7356.280241,49.176,5.39
13:15.9,1440529996,4525.447614,7356.280272,49.167,5.39
13:15.9,1440529996,4525.447614,7356.280272,49.167,5.46
13:16.0,1440529996,4525.447614,7356.280272,49.167,5.46
13:16.0,1440529996,4525.447685,7356.280319,49.161,5.51
13:16.0,1440529996,4525.447685,7356.280319,49.161,5.51
13:16.1,1440529996,4525.447754,7356.280358,49.162,5.51
13:16.1,1440529996,4525.447754,7356.280358,49.162,5.55
13:16.2,1440529996,4525.447754,7356.280358,49.162,5.55
13:16.2,1440529996,4525.447829,7356.280407,49.169,5.62
13:16.2,1440529996,4525.447829,7356.280407,49.169,5.62
13:16.3,1440529996,4525.447897,7356.280449,49.149,5.62
13:16.3,1440529996,4525.447897,7356.280449,49.149,5.6
13:16.4,1440529996,4525.447897,7356.280449,49.149,5.6
13:16.4,1440529996,4525.447972,7356.280498,49.166,5.62
13:16.4,1440529996,4525.447972,7356.280498,49.166,5.62
13:16.5,1440529996,4525.448059,7356.280555,49.174,5.62
