datetime,unix_time,latitude,longitude,elevation,speed
57:44.0,1440529064,4524.961592,7356.634323,30.826,0.05
57:44.0,1440529064,4524.961592,7356.634322,30.83,0.03
57:44.1,1440529064,4524.961592,7356.634322,30.83,0.03
57:44.1,1440529064,4524.961592,7356.634322,30.83,0.03
57:44.1,1440529064,4524.961592,7356.634322,30.829,0.03
57:44.2,1440529064,4524.961592,7356.634322,30.829,0.03
57:44.2,1440529064,4524.961593,7356.63432,30.827,0.04
57:44.2,1440529064,4524.961593,7356.63432,30.827,0.04
57:44.3,1440529064,4524.961593,7356.63432,30.827,0.04
57:44.3,1440529064,4524.961593,7356.63432,30.828,0.04
57:44.4,1440529064,4524.961593,7356.63432,30.828,0.04
57:44.4,1440529064,4524.961593,7356.634321,30.827,0.04
57:44.4,1440529064,4524.961593,7356.634321,30.827,0
57:44.5,1440529064,4524.961593,7356.634321,30.827,0
57:44.5,1440529065,4524.961593,7356.63432,30.826,0.01
57:44.6,1440529065,4524.961593,7356.63432,30.826,0.01
57:44.6,1440529065,4524.961593,7356.634321,30.824,0.01
57:44.6,1440529065,4524.961593,7356.634321,30.824,0.02
57:44.7,1440529065,4524.961593,7356.634321,30.824,0.02
57:44.7,1440529065,4524.961593,7356.634321,30.821,0.03
57:44.8,1440529065,4524.961593,7356.634321,30.821,0.03
57:44.8,1440529065,4524.961593,7356.63432,30.825,0.01
57:44.8,1440529065,4524.961593,7356.63432,30.825,0.01
57:44.9,1440529065,4524.961593,7356.63432,30.825,0.01
57:44.9,1440529065,4524.961592,7356.63432,30.823,0.03
57:45.0,1440529065,4524.961592,7356.63432,30.823,0.03
57:45.0,1440529065,4524.961592,7356.634319,30.822,0.03
57:45.0,1440529065,4524.961592,7356.634319,30.822,0.01
57:45.1,1440529065,4524.961592,7356.634319,30.822,0.01
57:45.1,1440529065,4524.961591,7356.634317,30.821,0.03
57:45.2,1440529065,4524.961591,7356.634317,30.821,0.03
57:45.2,1440529065,4524.961592,7356.634318,30.823,0.03
57:45.2,1440529065,4524.961592,7356.634318,30.823,0.01
57:45.3,1440529065,4524.961592,7356.634318,30.823,0.01
57:45.3,1440529065,4524.961592,7356.634317,30.822,0.01
57:45.4,1440529065,4524.961592,7356.634317,30.822,0.01
57:45.4,1440529065,4524.961592,7356.634318,30.824,0.01
57:45.4,1440529065,4524.961592,7356.634318,30.824,0.01
57:45.5,1440529065,4524.961592,7356.634318,30.824,0.01
57:45.5,1440529066,4524.961593,7356.634317,30.824,0.01
57:45.6,1440529066,4524.961593,7356.634317,30.824,0.01
57:45.6,1440529066,4524.961593,7356.634316,30.824,0.01
57:45.6,1440529066,4524.961593,7356.634316,30.824,0.03
57:45.7,1440529066,4524.961593,7356.634316,30.824,0.03
57:45.7,1440529066,4524.961593,7356.634314,30.823,0.04
57:45.8,1440529066,4524.961593,7356.634314,30.823,0.04
57:45.8,1440529066,4524.961592,7356.634315,30.823,0.04
57:45.8,1440529066,4524.961592,7356.634315,30.823,0.02
57:45.9,1440529066,4524.961592,7356.634315,30.823,0.02
57:45.9,1440529066,4524.961592,7356.634314,30.821,0.02
57:46.0,1440529066,4524.961592,7356.634314,30.821,0.02
57:46.0,1440529066,4524.961592,7356.634315,30.824,0.03
57:46.0,1440529066,4524.961592,7356.634315,30.824,0.03
57:46.1,1440529066,4524.961592,7356.634315,30.824,0.03
57:46.1,1440529066,4524.961591,7356.634314,30.824,0.04
57:46.2,1440529066,4524.961591,7356.634314,30.824,0.04
57:46.2,1440529066,4524.961589,7356.634314,30.821,0.05
57:46.2,1440529066,4524.961589,7356.634314,30.821,0.05
57:46.3,1440529066,4524.961589,7356.634314,30.821,0.05
57:46.3,1440529066,4524.961589,7356.634313,30.821,0.05
57:46.4,1440529066,4524.961589,7356.634313,30.821,0.05
57:46.4,1440529066,4524.96159,7356.634313,30.823,0.05
57:46.4,1440529066,4524.96159,7356.634313,30.823,0.02
57:46.5,1440529066,4524.96159,7356.634313,30.823,0.02
57:46.5,1440529067,4524.961589,7356.634313,30.82,0.02
57:46.6,1440529067,4524.961589,7356.634313,30.82,0.02
57:46.6,1440529067,4524.961589,7356.634314,30.821,0.02
