datetime,unix_time,latitude,longitude,elevation,speed
51:00.5,1440528660,4524.826672,7356.415021,32.656,0.05
51:00.5,1440528660,4524.826672,7356.415021,32.656,0.05
51:00.5,1440528661,4524.826663,7356.415019,32.646,0.05
51:00.6,1440528661,4524.826663,7356.415019,32.646,0.05
51:00.6,1440528661,4524.826663,7356.41502,32.652,0.05
51:00.6,1440528661,4524.826663,7356.41502,32.652,0.03
51:00.7,1440528661,4524.826663,7356.41502,32.652,0.03
51:00.7,1440528661,4524.826654,7356.415017,32.645,0.03
51:00.8,1440528661,4524.826654,7356.415017,32.645,0.03
51:00.8,1440528661,4524.826653,7356.415016,32.642,0.03
51:00.8,1440528661,4524.826653,7356.415016,32.642,0.03
51:00.9,1440528661,4524.826653,7356.415016,32.642,0.03
51:00.9,1440528661,4524.826645,7356.415014,32.633,0.03
51:01.0,1440528661,4524.826645,7356.415014,32.633,0.03
51:01.0,1440528661,4524.826645,7356.415014,32.632,0.03
51:01.1,1440528661,4524.826645,7356.415014,32.632,0.01
51:01.1,1440528661,4524.826645,7356.415014,32.632,0.01
51:01.1,1440528661,4524.826639,7356.415012,32.622,0.01
51:01.2,1440528661,4524.826639,7356.415012,32.622,0.01
51:01.2,1440528661,4524.826641,7356.415012,32.62,0.01
51:01.2,1440528661,4524.826641,7356.415012,32.62,0.05
51:01.3,1440528661,4524.826641,7356.415012,32.62,0.05
51:01.3,1440528661,4524.826636,7356.415011,32.611,0.04
51:01.4,1440528661,4524.826636,7356.415011,32.611,0.04
51:01.4,1440528661,4524.826637,7356.415011,32.609,0.04
51:01.5,1440528661,4524.826637,7356.415011,32.609,0.04
51:01.5,1440528661,4524.826637,7356.415011,32.609,0.04
51:01.5,1440528662,4524.826631,7356.41501,32.6,0.04
51:01.6,1440528662,4524.826631,7356.41501,32.6,0.04
51:01.6,1440528662,4524.826632,7356.41501,32.599,0.04
51:01.7,1440528662,4524.826632,7356.41501,32.599,0.04
51:01.7,1440528662,4524.826632,7356.41501,32.599,0.04
51:01.7,1440528662,4524.826628,7356.415008,32.591,0.03
51:01.8,1440528662,4524.826628,7356.415008,32.591,0.03
51:01.8,1440528662,4524.826626,7356.415008,32.59,0.03
51:01.8,1440528662,4524.826626,7356.415008,32.59,0.02
51:01.9,1440528662,4524.826626,7356.415008,32.59,0.02
51:01.9,1440528662,4524.826621,7356.415006,32.58,0.03
51:02.0,1440528662,4524.826621,7356.415006,32.58,0.03
51:02.0,1440528662,4524.826621,7356.415006,32.579,0.03
51:02.1,1440528662,4524.826621,7356.415006,32.579,0.04
51:02.1,1440528662,4524.826621,7356.415006,32.579,0.04
51:02.1,1440528662,4524.826616,7356.415004,32.57,0.05
51:02.2,1440528662,4524.826616,7356.415004,32.57,0.05
51:02.2,1440528662,4524.826614,7356.415005,32.568,0.05
51:02.2,1440528662,4524.826614,7356.415005,32.568,0.08
51:02.3,1440528662,4524.826614,7356.415005,32.568,0.08
51:02.3,1440528662,4524.826611,7356.415003,32.559,0.06
51:02.4,1440528662,4524.826611,7356.415003,32.559,0.06
51:02.4,1440528662,4524.82661,7356.415005,32.561,0.06
51:02.4,1440528662,4524.82661,7356.415005,32.561,0.09
51:02.5,1440528662,4524.82661,7356.415005,32.561,0.09
51:02.5,1440528663,4524.826606,7356.415004,32.552,0.08
51:02.6,1440528663,4524.826606,7356.415004,32.552,0.08
51:02.6,1440528663,4524.826606,7356.415004,32.551,0.08
51:02.6,1440528663,4524.826606,7356.415004,32.551,0.06
51:02.7,1440528663,4524.826606,7356.415004,32.551,0.06
51:02.7,1440528663,4524.826602,7356.415004,32.544,0.07
51:02.8,1440528663,4524.826602,7356.415004,32.544,0.07
51:02.8,1440528663,4524.826601,7356.415002,32.539,0.07
51:02.8,1440528663,4524.826601,7356.415002,32.539,0.02
51:02.9,1440528663,4524.826601,7356.415002,32.539,0.02
51:02.9,1440528663,4524.826597,7356.415,32.529,0.02
51:03.0,1440528663,4524.826597,7356.415,32.529,0.02
