datetime,unix_time,latitude,longitude,elevation,speed
21:10.5,1440530470,4525.783871,7355.857898,38.55,0.02
21:10.5,1440530471,4525.783872,7355.857897,38.549,0.03
21:10.5,1440530471,4525.783872,7355.857897,38.549,0.03
21:10.6,1440530471,4525.783871,7355.857897,38.549,0.03
21:10.6,1440530471,4525.783871,7355.857897,38.549,0.05
21:10.7,1440530471,4525.783871,7355.857897,38.549,0.05
21:10.7,1440530471,4525.783871,7355.857896,38.55,0.05
21:10.7,1440530471,4525.783871,7355.857896,38.55,0.05
21:10.8,1440530471,4525.783872,7355.857896,38.55,0.05
21:10.8,1440530471,4525.783872,7355.857896,38.55,0.01
21:10.9,1440530471,4525.783872,7355.857896,38.55,0.01
21:10.9,1440530471,4525.783873,7355.857895,38.549,0.01
21:10.9,1440530471,4525.783873,7355.857895,38.549,0.01
21:11.0,1440530471,4525.783872,7355.857896,38.548,0.01
21:11.0,1440530471,4525.783872,7355.857896,38.548,0.02
21:11.1,1440530471,4525.783872,7355.857896,38.548,0.02
21:11.1,1440530471,4525.783873,7355.857894,38.546,0.01
21:11.1,1440530471,4525.783873,7355.857894,38.546,0.01
21:11.2,1440530471,4525.783873,7355.857895,38.548,0.01
21:11.2,1440530471,4525.783873,7355.857895,38.548,0.02
21:11.3,1440530471,4525.783873,7355.857895,38.548,0.02
21:11.3,1440530471,4525.783873,7355.857894,38.546,0.01
21:11.3,1440530471,4525.783873,7355.857894,38.546,0.01
21:11.4,1440530471,4525.783873,7355.857894,38.548,0.01
21:11.4,1440530471,4525.783873,7355.857894,38.548,0.02
21:11.5,1440530471,4525.783873,7355.857894,38.548,0.02
21:11.5,1440530471,4525.783873,7355.857896,38.548,0.05
21:11.5,1440530472,4525.783873,7355.857896,38.548,0.05
21:11.6,1440530472,4525.783871,7355.857903,38.546,0.05
21:11.6,1440530472,4525.783871,7355.857903,38.546,0.2
21:11.7,1440530472,4525.783871,7355.857903,38.546,0.2
21:11.7,1440530472,4525.783871,7355.857911,38.545,0.32
21:11.7,1440530472,4525.783871,7355.857911,38.545,0.32
21:11.8,1440530472,4525.783868,7355.857917,38.545,0.32
21:11.8,1440530472,4525.783868,7355.857917,38.545,0.37
21:11.9,1440530472,4525.783868,7355.857917,38.545,0.37
21:11.9,1440530472,4525.783866,7355.857927,38.543,0.48
21:11.9,1440530472,4525.783866,7355.857927,38.543,0.48
21:12.0,1440530472,4525.783864,7355.857934,38.541,0.48
21:12.0,1440530472,4525.783864,7355.857934,38.541,0.46
21:12.1,1440530472,4525.783864,7355.857934,38.541,0.46
21:12.1,1440530472,4525.783863,7355.85794,38.539,0.44
21:12.1,1440530472,4525.783863,7355.85794,38.539,0.44
21:12.2,1440530472,4525.783859,7355.857943,38.539,0.44
21:12.2,1440530472,4525.783859,7355.857943,38.539,0.38
21:12.3,1440530472,4525.783859,7355.857943,38.539,0.38
21:12.3,1440530472,4525.783858,7355.857946,38.537,0.3
21:12.3,1440530472,4525.783858,7355.857946,38.537,0.3
21:12.4,1440530472,4525.783858,7355.857948,38.539,0.3
21:12.4,1440530472,4525.783858,7355.857948,38.539,0.21
21:12.5,1440530472,4525.783858,7355.857948,38.539,0.21
21:12.5,1440530472,4525.783858,7355.857949,38.539,0.14
21:12.5,1440530473,4525.783858,7355.857949,38.539,0.14
21:12.6,1440530473,4525.783859,7355.857948,38.534,0.14
21:12.6,1440530473,4525.783859,7355.857948,38.534,0.04
21:12.7,1440530473,4525.783859,7355.857948,38.534,0.04
21:12.7,1440530473,4525.78386,7355.857947,38.534,0.06
21:12.7,1440530473,4525.78386,7355.857947,38.534,0.06
21:12.8,1440530473,4525.78386,7355.857947,38.533,0.06
21:12.8,1440530473,4525.78386,7355.857947,38.533,0.07
21:12.9,1440530473,4525.78386,7355.857947,38.533,0.07
21:12.9,1440530473,4525.783862,7355.857946,38.531,0.11
21:12.9,1440530473,4525.783862,7355.857946,38.531,0.11
21:13.0,1440530473,4525.783862,7355.857946,38.533,0.11
21:13.0,1440530473,4525.783862,7355.857946,38.533,0.08
21:13.1,1440530473,4525.783862,7355.857946,38.533,0.08
21:13.1,1440530473,4525.783864,7355.857943,38.532,0.13
21:13.1,1440530473,4525.783864,7355.857943,38.532,0.13
21:13.2,1440530473,4525.783869,7355.857928,38.528,0.13
21:13.2,1440530473,4525.783869,7355.857928,38.528,0.45
21:13.3,1440530473,4525.783869,7355.857928,38.528,0.45
21:13.3,1440530473,4525.783874,7355.857912,38.53,0.67
21:13.3,1440530473,4525.783874,7355.857912,38.53,0.67
21:13.4,1440530473,4525.783878,7355.857893,38.529,0.67
21:13.4,1440530473,4525.783878,7355.857893,38.529,0.86
21:13.5,1440530473,4525.783878,7355.857893,38.529,0.86
21:13.5,1440530473,4525.783884,7355.857867,38.53,1.14
21:13.5,1440530474,4525.783884,7355.857867,38.53,1.14
21:13.6,1440530474,4525.783887,7355.857847,38.535,1.14
21:13.6,1440530474,4525.783887,7355.857847,38.535,1.18
21:13.7,1440530474,4525.783887,7355.857847,38.535,1.18
21:13.7,1440530474,4525.78389,7355.857821,38.535,1.3
21:13.7,1440530474,4525.78389,7355.857821,38.535,1.3
21:13.8,1440530474,4525.783895,7355.857794,38.535,1.3
21:13.8,1440530474,4525.783895,7355.857794,38.535,1.39
