datetime,unix_time,latitude,longitude,elevation,speed
16:10.2,1440530170,4525.636002,7356.40104,53.001,0.06
16:10.2,1440530170,4525.636002,7356.40104,53.008,0.05
16:10.2,1440530170,4525.636002,7356.40104,53.008,0.05
16:10.3,1440530170,4525.636002,7356.40104,53.008,0.05
16:10.3,1440530170,4525.635993,7356.401036,52.992,0.05
16:10.4,1440530170,4525.635993,7356.401036,52.992,0.05
16:10.4,1440530170,4525.635991,7356.401035,52.99,0.07
16:10.4,1440530170,4525.635991,7356.401035,52.99,0.07
16:10.5,1440530170,4525.635991,7356.401035,52.99,0.07
16:10.5,1440530171,4525.635984,7356.401032,52.972,0.06
16:10.6,1440530171,4525.635984,7356.401032,52.972,0.06
16:10.6,1440530171,4525.635984,7356.401031,52.972,0.04
16:10.6,1440530171,4525.635984,7356.401031,52.972,0.04
16:10.7,1440530171,4525.635984,7356.401031,52.972,0.04
16:10.7,1440530171,4525.63598,7356.40103,52.95,0.04
16:10.8,1440530171,4525.63598,7356.40103,52.95,0.04
16:10.8,1440530171,4525.635981,7356.401029,52.946,0.02
16:10.8,1440530171,4525.635981,7356.401029,52.946,0.02
16:10.9,1440530171,4525.635981,7356.401029,52.946,0.02
16:10.9,1440530171,4525.635972,7356.401026,52.928,0.03
16:11.0,1440530171,4525.635972,7356.401026,52.928,0.03
16:11.0,1440530171,4525.635974,7356.401024,52.931,0.03
16:11.0,1440530171,4525.635974,7356.401024,52.931,0.03
16:11.1,1440530171,4525.635974,7356.401024,52.931,0.03
16:11.1,1440530171,4525.635963,7356.401018,52.915,0.03
16:11.2,1440530171,4525.635963,7356.401018,52.915,0.03
16:11.2,1440530171,4525.635964,7356.401017,52.918,0.05
16:11.2,1440530171,4525.635964,7356.401017,52.918,0.05
16:11.3,1440530171,4525.635964,7356.401017,52.918,0.05
16:11.3,1440530171,4525.635963,7356.401019,52.899,0.06
16:11.4,1440530171,4525.635963,7356.401019,52.899,0.06
16:11.4,1440530171,4525.635962,7356.401018,52.904,0.05
16:11.4,1440530171,4525.635962,7356.401018,52.904,0.05
16:11.5,1440530171,4525.635962,7356.401018,52.904,0.05
16:11.5,1440530172,4525.635962,7356.40102,52.892,0.05
16:11.6,1440530172,4525.635962,7356.40102,52.892,0.05
16:11.6,1440530172,4525.635963,7356.401022,52.886,0.05
16:11.6,1440530172,4525.635963,7356.401022,52.886,0.05
16:11.7,1440530172,4525.635963,7356.401022,52.886,0.05
16:11.7,1440530172,4525.635963,7356.401025,52.872,0.02
16:11.8,1440530172,4525.635963,7356.401025,52.872,0.02
16:11.8,1440530172,4525.635963,7356.401023,52.871,0.02
16:11.8,1440530172,4525.635963,7356.401023,52.871,0.02
16:11.9,1440530172,4525.635963,7356.401023,52.871,0.02
16:11.9,1440530172,4525.635963,7356.401026,52.848,0.01
16:12.0,1440530172,4525.635963,7356.401026,52.848,0.01
16:12.0,1440530172,4525.635961,7356.401026,52.854,0.03
16:12.0,1440530172,4525.635961,7356.401026,52.854,0.03
16:12.1,1440530172,4525.635961,7356.401026,52.854,0.03
