datetime,unix_time,latitude,longitude,elevation,speed
42:03.0,1446932523,4524.809174,7356.441347,36.047,0.18
42:03.1,1446932523,4524.809173,7356.441346,36.05,0.12
42:03.1,1446932523,4524.809173,7356.441347,36.049,0.04
42:03.2,1446932523,4524.809174,7356.441348,36.049,0.04
42:03.2,1446932523,4524.809174,7356.441348,36.049,0.17
42:03.2,1446932523,4524.809174,7356.441347,36.048,0.04
42:03.3,1446932523,4524.809174,7356.441346,36.047,0.12
42:03.3,1446932523,4524.809175,7356.441346,36.046,0.17
42:03.4,1446932523,4524.809174,7356.441347,36.048,0.17
42:03.4,1446932523,4524.809174,7356.441347,36.048,0.12
42:03.4,1446932523,4524.809173,7356.441347,36.054,0.18
42:03.5,1446932523,4524.809175,7356.441348,36.049,0.29
42:03.5,1446932524,4524.809174,7356.441348,36.049,0.09
42:03.6,1446932524,4524.809174,7356.441347,36.047,0.09
42:03.6,1446932524,4524.809174,7356.441347,36.047,0.12
42:03.6,1446932524,4524.809173,7356.441347,36.047,0.07
42:03.7,1446932524,4524.809174,7356.441347,36.05,0.13
42:03.7,1446932524,4524.809174,7356.441346,36.051,0.09
42:03.8,1446932524,4524.809175,7356.441347,36.05,0.09
42:03.8,1446932524,4524.809175,7356.441347,36.05,0.12
42:03.8,1446932524,4524.809175,7356.441347,36.049,0.1
42:03.9,1446932524,4524.809175,7356.441348,36.048,0.12
42:03.9,1446932524,4524.809173,7356.441347,36.052,0.23
42:04.0,1446932524,4524.809166,7356.441344,36.058,0.23
42:04.0,1446932524,4524.809166,7356.441344,36.058,0.89
42:04.0,1446932524,4524.809161,7356.441345,36.059,0.66
42:04.1,1446932524,4524.809156,7356.441344,36.052,0.75
42:04.1,1446932524,4524.809149,7356.441341,36.053,1.02
42:04.2,1446932524,4524.809139,7356.44134,36.05,1.02
42:04.2,1446932524,4524.809139,7356.44134,36.05,1.25
42:04.2,1446932524,4524.809133,7356.441337,36.056,0.83
42:04.3,1446932524,4524.809127,7356.441336,36.053,0.79
42:04.3,1446932524,4524.80912,7356.441335,36.056,1
42:04.4,1446932524,4524.809112,7356.441333,36.056,1
42:04.4,1446932524,4524.809112,7356.441333,36.056,1.13
42:04.4,1446932524,4524.809101,7356.44133,36.053,1.45
42:04.5,1446932524,4524.809089,7356.441328,36.058,1.58
42:04.5,1446932525,4524.809076,7356.441326,36.058,1.73
42:04.6,1446932525,4524.809064,7356.441325,36.061,1.73
42:04.6,1446932525,4524.809064,7356.441325,36.061,1.64
42:04.6,1446932525,4524.809052,7356.441326,36.062,1.58
42:04.7,1446932525,4524.809039,7356.441327,36.057,1.74
42:04.7,1446932525,4524.809022,7356.441323,36.059,2.29
42:04.8,1446932525,4524.809007,7356.441318,36.059,2.29
42:04.8,1446932525,4524.809007,7356.441318,36.059,2.15
42:04.8,1446932525,4524.808988,7356.441313,36.06,2.49
42:04.9,1446932525,4524.808965,7356.441309,36.057,3.1
42:04.9,1446932525,4524.808944,7356.441304,36.049,2.83
42:05.0,1446932525,4524.80892,7356.441298,36.042,2.83
42:05.0,1446932525,4524.80892,7356.441298,36.042,3.31
42:05.0,1446932525,4524.808891,7356.441289,36.046,3.86
42:05.1,1446932525,4524.808866,7356.441281,36.054,3.48
42:05.1,1446932525,4524.808842,7356.441281,36.052,3.2
42:05.2,1446932525,4524.808813,7356.441279,36.061,3.2
42:05.2,1446932525,4524.808813,7356.441279,36.061,3.86
42:05.2,1446932525,4524.808788,7356.44128,36.061,3.28
42:05.3,1446932525,4524.808763,7356.441276,36.046,3.39
42:05.3,1446932525,4524.808732,7356.441272,36.054,4.12
42:05.4,1446932525,4524.8087,7356.441262,36.056,4.12
42:05.4,1446932525,4524.8087,7356.441262,36.056,4.35
42:05.4,1446932525,4524.808668,7356.441256,36.051,4.42
42:05.5,1446932525,4524.808631,7356.441253,36.049,4.89
42:05.5,1446932526,4524.808591,7356.441244,36.049,5.39
42:05.6,1446932526,4524.80855,7356.441236,36.042,5.39
42:05.6,1446932526,4524.80855,7356.441236,36.042,5.57
42:05.6,1446932526,4524.808505,7356.441228,36.047,5.98
42:05.7,1446932526,4524.808466,7356.441223,36.038,5.28
42:05.7,1446932526,4524.808425,7356.441218,36.04,5.41
42:05.8,1446932526,4524.808384,7356.441209,36.04,5.41
42:05.8,1446932526,4524.808384,7356.441209,36.04,5.64
42:05.8,1446932526,4524.808345,7356.4412,36.038,5.27
42:05.9,1446932526,4524.808303,7356.441188,36.035,5.68
42:05.9,1446932526,4524.808265,7356.441182,36.027,5.12
42:06.0,1446932526,4524.808228,7356.441175,36.018,5.12
42:06.0,1446932526,4524.808228,7356.441175,36.018,4.99
42:06.0,1446932526,4524.808188,7356.441165,36.021,5.42
42:06.1,1446932526,4524.808146,7356.441156,36.025,5.57
42:06.1,1446932526,4524.808108,7356.44115,36.02,5.15
42:06.2,1446932526,4524.808071,7356.441141,36.016,5.15
42:06.2,1446932526,4524.808071,7356.441141,36.016,5.05
42:06.2,1446932526,4524.808032,7356.441131,36.011,5.27
42:06.3,1446932526,4524.807994,7356.441125,36.018,5.1
42:06.3,1446932526,4524.80795,7356.441119,36.015,5.85
42:06.4,1446932526,4524.807906,7356.441111,36.015,5.85
42:06.4,1446932526,4524.807906,7356.441111,36.015,5.88
42:06.4,1446932526,4524.807864,7356.441105,36.01,5.75
42:06.5,1446932526,4524.807815,7356.441101,36.01,6.48
42:06.5,1446932527,4524.807769,7356.441088,36,6.27
42:06.6,1446932527,4524.807732,7356.441074,35.991,6.27
42:06.6,1446932527,4524.807732,7356.441074,35.991,5.1
42:06.6,1446932527,4524.807684,7356.441065,35.99,6.46
