datetime,unix_time,latitude,longitude,elevation,speed
01:21.5,1440529282,4524.973178,7356.47821,31.29,0.03
01:21.6,1440529282,4524.973178,7356.47821,31.29,0.03
01:21.6,1440529282,4524.973178,7356.47821,31.291,0.04
01:21.7,1440529282,4524.973178,7356.47821,31.291,0.04
01:21.7,1440529282,4524.973178,7356.47821,31.291,0.04
01:21.7,1440529282,4524.973178,7356.47821,31.289,0.02
01:21.8,1440529282,4524.973178,7356.47821,31.289,0.02
01:21.8,1440529282,4524.973178,7356.47821,31.29,0.02
01:21.9,1440529282,4524.973178,7356.47821,31.29,0.02
01:21.9,1440529282,4524.973178,7356.47821,31.29,0.02
01:21.9,1440529282,4524.973178,7356.47821,31.289,0.03
01:22.0,1440529282,4524.973178,7356.47821,31.289,0.03
01:22.0,1440529282,4524.973179,7356.47821,31.286,0.01
01:22.1,1440529282,4524.973179,7356.47821,31.286,0.01
01:22.1,1440529282,4524.973179,7356.47821,31.286,0.01
01:22.1,1440529282,4524.973179,7356.478211,31.286,0.01
01:22.2,1440529282,4524.973179,7356.478211,31.286,0.01
01:22.2,1440529282,4524.973179,7356.478209,31.289,0.03
01:22.3,1440529282,4524.973179,7356.478209,31.289,0.03
01:22.3,1440529282,4524.973179,7356.478209,31.289,0.03
01:22.3,1440529282,4524.973179,7356.47821,31.287,0.01
01:22.4,1440529282,4524.973179,7356.47821,31.287,0.01
01:22.4,1440529282,4524.973182,7356.478208,31.288,0.1
01:22.5,1440529282,4524.973182,7356.478208,31.288,0.1
01:22.5,1440529283,4524.973183,7356.478207,31.287,0.1
01:22.5,1440529283,4524.973183,7356.478207,31.287,0.11
01:22.6,1440529283,4524.973183,7356.478207,31.287,0.11
01:22.6,1440529283,4524.973184,7356.478206,31.285,0.12
01:22.7,1440529283,4524.973184,7356.478206,31.285,0.12
01:22.7,1440529283,4524.973184,7356.478206,31.285,0.12
01:22.7,1440529283,4524.973186,7356.478206,31.284,0.13
01:22.8,1440529283,4524.973186,7356.478206,31.284,0.13
01:22.8,1440529283,4524.973186,7356.478203,31.284,0.14
01:22.9,1440529283,4524.973186,7356.478203,31.284,0.14
01:22.9,1440529283,4524.973186,7356.478203,31.284,0.14
01:22.9,1440529283,4524.973187,7356.478202,31.281,0.11
01:23.0,1440529283,4524.973187,7356.478202,31.281,0.11
01:23.0,1440529283,4524.973186,7356.478202,31.285,0.06
01:23.1,1440529283,4524.973186,7356.478202,31.285,0.06
01:23.1,1440529283,4524.973186,7356.478202,31.282,0.06
01:23.1,1440529283,4524.973186,7356.478202,31.282,0.03
01:23.2,1440529283,4524.973186,7356.478202,31.282,0.03
01:23.2,1440529283,4524.973186,7356.478201,31.286,0.04
01:23.3,1440529283,4524.973186,7356.478201,31.286,0.04
01:23.3,1440529283,4524.973186,7356.478201,31.286,0.04
01:23.3,1440529283,4524.973185,7356.478202,31.285,0.05
01:23.4,1440529283,4524.973185,7356.478202,31.285,0.05
01:23.4,1440529283,4524.973185,7356.478201,31.288,0.03
01:23.5,1440529283,4524.973185,7356.478201,31.288,0.03
01:23.5,1440529283,4524.973185,7356.478201,31.288,0.03
01:23.5,1440529284,4524.973185,7356.478201,31.287,0.03
01:23.6,1440529284,4524.973185,7356.478201,31.287,0.03
01:23.6,1440529284,4524.973185,7356.478202,31.292,0.03
01:23.7,1440529284,4524.973185,7356.478202,31.292,0.03
01:23.7,1440529284,4524.973185,7356.478202,31.292,0.03
01:23.7,1440529284,4524.973185,7356.478202,31.29,0.02
01:23.8,1440529284,4524.973185,7356.478202,31.29,0.02
01:23.8,1440529284,4524.973184,7356.478204,31.292,0.05
01:23.9,1440529284,4524.973184,7356.478204,31.292,0.05
01:23.9,1440529284,4524.973184,7356.478204,31.292,0.05
01:23.9,1440529284,4524.973184,7356.478204,31.29,0.06
01:24.0,1440529284,4524.973184,7356.478204,31.29,0.06
01:24.0,1440529284,4524.973184,7356.478203,31.288,0.03
01:24.1,1440529284,4524.973184,7356.478203,31.288,0.03
01:24.1,1440529284,4524.973184,7356.478203,31.288,0.03
01:24.1,1440529284,4524.973183,7356.478204,31.288,0.03
01:24.2,1440529284,4524.973183,7356.478204,31.288,0.03
01:24.2,1440529284,4524.973183,7356.478204,31.286,0.03
01:24.3,1440529284,4524.973183,7356.478204,31.286,0.03
01:24.3,1440529284,4524.973183,7356.478204,31.286,0.03
01:24.3,1440529284,4524.973183,7356.478204,31.282,0.01
01:24.4,1440529284,4524.973183,7356.478204,31.282,0.01
01:24.4,1440529284,4524.973183,7356.478204,31.29,0.02
01:24.5,1440529284,4524.973183,7356.478204,31.29,0.02
01:24.5,1440529284,4524.973183,7356.478204,31.29,0.02
01:24.5,1440529285,4524.973183,7356.478204,31.285,0.01
01:24.6,1440529285,4524.973183,7356.478204,31.285,0.01
01:24.6,1440529285,4524.973182,7356.478202,31.288,0.04
01:24.7,1440529285,4524.973182,7356.478202,31.288,0.04
01:24.7,1440529285,4524.973182,7356.478202,31.288,0.04
01:24.7,1440529285,4524.97318,7356.478203,31.288,0.08
01:24.8,1440529285,4524.97318,7356.478203,31.288,0.08
01:24.8,1440529285,4524.97317,7356.478207,31.289,0.34
01:24.9,1440529285,4524.97317,7356.478207,31.289,0.34
01:24.9,1440529285,4524.97317,7356.478207,31.289,0.34
01:24.9,1440529285,4524.97316,7356.47821,31.289,0.52
01:25.0,1440529285,4524.97316,7356.47821,31.289,0.52
01:25.0,1440529285,4524.97315,7356.478214,31.289,0.69
01:25.1,1440529285,4524.97315,7356.478214,31.289,0.69
01:25.1,1440529285,4524.97315,7356.478214,31.289,0.69
01:25.1,1440529285,4524.973134,7356.478219,31.286,0.92
01:25.2,1440529285,4524.973134,7356.478219,31.286,0.92
01:25.2,1440529285,4524.97312,7356.478225,31.287,1.06
01:25.3,1440529285,4524.97312,7356.478225,31.287,1.06
01:25.3,1440529285,4524.97312,7356.478225,31.287,1.06
01:25.3,1440529285,4524.973102,7356.478232,31.283,1.23
01:25.4,1440529285,4524.973102,7356.478232,31.283,1.23
01:25.4,1440529285,4524.973078,7356.478236,31.285,1.49
01:25.5,1440529285,4524.973078,7356.478236,31.285,1.49
01:25.5,1440529285,4524.973078,7356.478236,31.285,1.49
01:25.5,1440529286,4524.973052,7356.47824,31.281,1.71
01:25.6,1440529286,4524.973052,7356.47824,31.281,1.71
01:25.6,1440529286,4524.973024,7356.478242,31.281,1.91
01:25.7,1440529286,4524.973024,7356.478242,31.281,1.91
01:25.7,1440529286,4524.973024,7356.478242,31.281,1.91
01:25.7,1440529286,4524.972988,7356.478242,31.279,2.23
01:25.8,1440529286,4524.972988,7356.478242,31.279,2.23
01:25.8,1440529286,4524.972948,7356.478245,31.282,2.58
01:25.9,1440529286,4524.972948,7356.478245,31.282,2.58
01:25.9,1440529286,4524.972948,7356.478245,31.282,2.58
01:25.9,1440529286,4524.972903,7356.47825,31.283,2.94
01:26.0,1440529286,4524.972903,7356.47825,31.283,2.94
01:26.0,1440529286,4524.972858,7356.478264,31.273,3.19
01:26.1,1440529286,4524.972858,7356.478264,31.273,3.19
01:26.1,1440529286,4524.972858,7356.478264,31.273,3.19
01:26.1,1440529286,4524.972803,7356.478283,31.265,3.58
01:26.2,1440529286,4524.972803,7356.478283,31.265,3.58
01:26.2,1440529286,4524.972739,7356.478312,31.259,4.18
01:26.3,1440529286,4524.972739,7356.478312,31.259,4.18
01:26.3,1440529286,4524.972739,7356.478312,31.259,4.18
01:26.3,1440529286,4524.97267,7356.478352,31.253,4.75
01:26.4,1440529286,4524.97267,7356.478352,31.253,4.75
01:26.4,1440529286,4524.972608,7356.478381,31.265,4.86
01:26.5,1440529286,4524.972608,7356.478381,31.265,4.86
01:26.5,1440529286,4524.972608,7356.478381,31.265,4.86
01:26.5,1440529287,4524.972537,7356.478422,31.27,5.22
01:26.6,1440529287,4524.972537,7356.478422,31.27,5.22
01:26.6,1440529287,4524.972466,7356.478443,31.261,5.29
01:26.6,1440529287,4524.972466,7356.478443,31.261,5.29
01:26.7,1440529287,4524.972466,7356.478443,31.261,5.29
01:26.7,1440529287,4524.972392,7356.478462,31.264,5.32
01:26.8,1440529287,4524.972392,7356.478462,31.264,5.32
01:26.8,1440529287,4524.972313,7356.478477,31.267,5.46
01:26.9,1440529287,4524.972313,7356.478477,31.267,5.46
01:26.9,1440529287,4524.972313,7356.478477,31.267,5.46
01:26.9,1440529287,4524.972229,7356.478487,31.265,5.66
01:27.0,1440529287,4524.972229,7356.478487,31.265,5.66
01:27.0,1440529287,4524.972153,7356.478517,31.264,5.63
01:27.0,1440529287,4524.972153,7356.478517,31.264,5.63
01:27.1,1440529287,4524.972153,7356.478517,31.264,5.63
