datetime,unix_time,latitude,longitude,elevation,speed
40:06.5,1446932407,4524.673794,7356.424659,36.687,0.29
40:06.6,1446932407,4524.673794,7356.424659,36.685,0.29
40:06.6,1446932407,4524.673794,7356.424659,36.685,0.04
40:06.6,1446932407,4524.673794,7356.424658,36.684,0.1
40:06.7,1446932407,4524.673793,7356.424656,36.682,0.2
40:06.7,1446932407,4524.673792,7356.424657,36.687,0.2
40:06.8,1446932407,4524.673794,7356.424658,36.685,0.12
40:06.8,1446932407,4524.673794,7356.424658,36.685,0.28
40:06.8,1446932407,4524.673795,7356.424659,36.681,0.09
40:06.9,1446932407,4524.673794,7356.424659,36.683,0.06
40:06.9,1446932407,4524.673793,7356.424659,36.684,0.06
40:07.0,1446932407,4524.673793,7356.424659,36.684,0.12
40:07.0,1446932407,4524.673794,7356.424657,36.685,0.2
40:07.0,1446932407,4524.673794,7356.424657,36.687,0.09
40:07.1,1446932407,4524.673795,7356.424657,36.685,0.08
40:07.1,1446932407,4524.673795,7356.424658,36.683,0.08
40:07.2,1446932407,4524.673795,7356.424658,36.683,0.1
40:07.2,1446932407,4524.673794,7356.424657,36.681,0.16
40:07.2,1446932407,4524.673794,7356.424656,36.682,0.02
40:07.3,1446932407,4524.673793,7356.424658,36.683,0.19
40:07.3,1446932407,4524.673793,7356.424658,36.681,0.19
40:07.4,1446932407,4524.673793,7356.424658,36.681,0.06
40:07.4,1446932407,4524.673793,7356.424657,36.683,0.08
40:07.4,1446932407,4524.673796,7356.424659,36.683,0.42
40:07.5,1446932407,4524.673794,7356.424659,36.681,0.29
40:07.5,1446932408,4524.673794,7356.424657,36.686,0.29
40:07.6,1446932408,4524.673794,7356.424657,36.686,0.2
40:07.6,1446932408,4524.673794,7356.424656,36.686,0.06
40:07.6,1446932408,4524.673794,7356.424658,36.682,0.17
40:07.7,1446932408,4524.673795,7356.424659,36.688,0.18
40:07.7,1446932408,4524.673801,7356.424658,36.693,0.74
40:07.8,1446932408,4524.673801,7356.424658,36.693,0.74
40:07.8,1446932408,4524.673807,7356.424659,36.687,0.81
40:07.8,1446932408,4524.673816,7356.424661,36.687,1.23
40:07.9,1446932408,4524.673825,7356.42466,36.696,1.2
40:07.9,1446932408,4524.673835,7356.424662,36.696,1.36
40:08.0,1446932408,4524.673835,7356.424662,36.696,1.36
40:08.0,1446932408,4524.673845,7356.424665,36.692,1.41
40:08.0,1446932408,4524.673853,7356.424666,36.693,1.06
40:08.1,1446932408,4524.673861,7356.424669,36.695,1.04
40:08.1,1446932408,4524.673871,7356.424671,36.695,1.42
40:08.2,1446932408,4524.673871,7356.424671,36.695,1.42
40:08.2,1446932408,4524.673883,7356.424672,36.693,1.54
40:08.2,1446932408,4524.673896,7356.424673,36.693,1.79
40:08.3,1446932408,4524.673914,7356.424676,36.694,2.38
