n,rtk,p,m,n,hz,t,v,
1,0.06,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.06,47,500,47,31.1304877053,81.8698976458,2.97833167943,
3,0.06,387,500,387,27.6908410302,0.0,0.0,
4,0.05,46,500,46,29.2483699783,0.0,0.0,
5,0.05,366,500,366,26.5133378846,0.0,0.0,
6,0.05,385,500,385,26.4166524957,0.0,0.0,
7,0.05,401,500,401,26.3122486748,0.0,0.0,
8,0.05,326,500,326,26.8275778257,0.0,0.0,
9,0.05,401,500,401,26.0818714905,0.0,0.0,
10,0.05,367,500,367,26.2281697891,0.0,0.0,
11,0.05,405,500,405,26.0748992888,0.0,0.0,
12,0.03,326,500,326,26.072143865,0.0,0.0,
13,0.03,395,500,395,25.4309672647,0.0,0.0,
14,0.07,405,500,405,25.4952739297,0.0,0.0,
15,0.07,398,500,398,25.6865415707,0.0,0.0,
16,0.07,337,500,337,25.5193175872,0.0,0.0,
17,0.06,419,500,419,24.9576274716,0.0,0.0,
18,0.06,399,500,399,25.1395280537,0.0,0.0,
19,0.04,409,500,409,25.1749876955,0.0,0.0,
20,0.04,351,500,351,25.070106334,0.0,0.0,
21,0.03,405,500,405,24.8095587365,0.0,0.0,
22,0.03,345,500,345,24.6286244436,0.0,0.0,
23,0.03,419,500,419,24.0865075947,0.0,0.0,
24,0.06,413,500,413,24.2042380315,0.0,0.0,
25,0.06,427,500,427,24.0910730491,0.0,0.0,
26,0.06,313,500,313,24.4605766539,0.0,0.0,
27,0.06,375,500,375,24.0963323835,0.0,0.0,
28,0.06,271,500,271,24.3029713067,0.0,0.0,
29,0.03,322,500,322,23.8436009528,0.0,0.0,
30,0.03,352,500,352,23.5205607739,0.0,0.0,
31,0.03,353,500,353,23.4176060388,0.0,0.0,
32,0.04,294,500,294,23.8418389968,0.0,0.0,
33,0.04,385,500,385,23.1728222496,0.0,0.0,
34,0.05,344,500,344,23.4526982068,0.0,0.0,
35,0.05,413,500,413,23.0070705686,0.0,0.0,
36,0.05,375,500,375,23.1872982177,0.0,0.0,
37,0.04,396,500,396,23.0722481985,0.0,0.0,
38,0.04,350,500,350,23.7834355898,0.0,0.0,
39,0.03,361,500,361,24.1243284904,0.0,0.0,
40,0.03,317,500,317,24.4930012555,0.0,0.0,
41,0.03,423,500,423,23.729344407,0.0,0.0,
42,0.03,367,500,367,23.7372677521,0.0,0.0,
43,0.03,359,500,359,23.6238925343,0.0,0.0,
44,0.01,364,500,364,24.0854010784,0.0,0.0,
45,0.01,403,500,403,23.7823567435,0.0,0.0,
46,0.01,376,500,376,24.3581562549,0.0,0.0,
