n,rtk,p,m,n,hz,t,v,
1,0.01,0,0,0,59.6306974893,NaN,NaN,
2,0.01,NaN,NaN,NaN,NaN,NaN,NaN,
3,0.01,60,241,60,48.5013991998,0.0,0.0,
4,0.01,0,500,0,30.5771919721,NaN,NaN,
5,0.01,316,500,316,25.2436248518,0.0,0.0,
6,0.01,12,500,12,20.8734149497,0.0,0.0,
7,0.02,346,500,346,19.2419567202,0.0,0.0,
8,0.02,293,500,293,19.5598832275,0.0,0.0,
9,0.02,373,500,373,19.2659975655,0.0,0.0,
10,0.03,334,500,334,19.4450811312,0.0,0.0,
11,0.03,372,500,372,19.3136373683,0.0,0.0,
12,0.03,324,500,324,19.6270659803,0.0,0.0,
13,0.03,354,500,354,19.4412055084,0.0,0.0,
14,0.03,342,500,342,19.5860059398,0.0,0.0,
15,0.03,382,500,382,19.4999558331,0.0,0.0,
16,0.03,373,500,373,19.5278276983,0.0,0.0,
17,0.03,343,500,343,19.4775889291,0.0,0.0,
18,0.03,356,500,356,19.6467403015,0.0,0.0,
19,0.03,375,500,375,19.4840130256,0.0,0.0,
20,0.03,346,500,346,19.417085241,0.0,0.0,
21,0.03,381,500,381,19.0581745646,0.0,0.0,
22,0.05,355,500,355,19.557967872,0.0,0.0,
23,0.05,370,500,370,19.7381798331,0.0,0.0,
24,0.05,369,500,369,19.9346207041,0.0,0.0,
25,0.04,371,500,371,19.7168389532,0.0,0.0,
26,0.04,354,500,354,19.6823275458,0.0,0.0,
27,0.04,384,500,384,19.7550997339,0.0,0.0,
28,0.04,341,500,341,20.0658479527,0.0,0.0,
29,0.04,371,500,371,20.0638322299,0.0,0.0,
30,0.03,350,500,350,20.0944957337,0.0,0.0,
31,0.03,374,500,374,19.919094635,0.0,0.0,
32,0.01,356,500,356,19.9724006571,0.0,0.0,
33,0.01,349,500,349,20.1316284606,0.0,0.0,
34,0.01,359,500,359,19.8055663113,0.0,0.0,
35,0.03,345,500,345,19.6051397828,0.0,0.0,
36,0.03,325,500,325,20.3524987505,0.0,0.0,
37,0.02,378,500,378,20.2327221507,0.0,0.0,
38,0.02,330,500,330,20.2322341637,0.0,0.0,
39,0.02,356,500,356,20.1074043002,0.0,0.0,
40,0.02,339,500,339,20.0646000765,0.0,0.0,
41,0.02,357,500,357,19.9996376103,0.0,0.0,
42,0.03,340,500,340,20.0677680652,0.0,0.0,
43,0.03,357,500,357,20.0328794341,0.0,0.0,
44,0.03,349,500,349,20.1820972655,0.0,0.0,
45,0.03,372,500,372,19.9338627733,0.0,0.0,
46,0.03,342,500,342,20.0646960615,0.0,0.0,
47,0.02,346,500,346,19.7596600492,0.0,0.0,
48,0.02,358,500,358,19.5905800148,0.0,0.0,
49,0.02,371,500,371,19.8094014632,0.0,0.0,
50,0.01,360,500,360,19.6834359513,0.0,0.0,
51,0.01,359,500,359,20.0633523556,0.0,0.0,
52,0.01,343,500,343,20.1021040019,0.0,0.0,
53,0.01,372,500,372,20.0067924672,0.0,0.0,
54,0.01,341,500,341,20.1074043002,0.0,0.0,
55,0.02,334,500,334,20.1393615795,0.0,0.0,
56,0.02,371,500,371,19.8629677688,0.0,0.0,
57,0.03,364,500,364,19.984771888,0.0,0.0,
58,0.03,367,500,367,19.9270439893,0.0,0.0,
59,0.03,342,500,342,20.0940143915,0.0,0.0,
60,0.02,326,500,326,20.1445847942,0.0,0.0,
61,0.02,359,500,359,20.0212131193,0.0,0.0,
62,0.01,343,500,343,20.0556774875,0.0,0.0,
63,0.01,375,500,375,19.9940127182,0.0,0.0,
64,0.01,335,500,335,20.2314534334,0.0,0.0,
65,0.01,347,500,347,20.1251565416,0.0,0.0,
66,0.01,336,500,336,20.1877313311,0.0,0.0,
67,0.03,340,500,340,19.9940127182,0.0,0.0,
68,0.03,299,500,299,19.9020816429,0.0,0.0,
69,0.03,302,500,302,20.1892861097,0.0,0.0,
70,0.04,301,500,301,20.13249814,0.0,0.0,
71,0.04,321,500,321,20.0726660158,0.0,0.0,
72,0.0,301,500,301,20.1499075208,0.0,0.0,
73,0.0,297,500,297,20.2273555879,0.0,0.0,
74,0.0,310,500,310,20.1730698936,0.0,0.0,
75,0.01,322,500,322,20.1918131358,0.0,0.0,
76,0.01,312,500,312,20.0742991974,0.0,0.0,
77,0.0,294,500,294,20.056924254,0.0,0.0,
78,0.0,315,500,315,20.1585266214,0.0,0.0,
79,0.0,320,500,320,20.2208219838,0.0,0.0,
80,0.01,336,500,336,20.1706445578,0.0,0.0,
81,0.01,328,500,328,20.1303723897,0.0,0.0,
82,0.02,330,500,330,20.1450685622,0.0,0.0,
83,0.02,344,500,344,19.7242566319,0.0,0.0,
84,0.02,371,500,371,19.4658374716,0.0,0.0,
85,0.01,356,500,356,19.5909460331,0.0,0.0,
86,0.01,345,500,345,19.6105479708,0.0,0.0,
87,0.0,352,500,352,19.7281531479,0.0,0.0,
88,0.0,355,500,355,19.8787832829,0.0,0.0,
89,0.0,341,500,341,20.0172955224,0.0,0.0,
90,0.01,333,500,333,20.0734345387,0.0,0.0,
91,0.01,336,500,336,20.0112787874,0.0,0.0,
92,0.02,329,500,329,20.0965176227,0.0,0.0,
93,0.02,312,500,312,19.8290682337,0.0,0.0,
94,0.02,296,500,296,20.0525133148,0.0,0.0,
95,0.01,307,500,307,19.9664108765,0.0,0.0,
96,0.01,303,500,303,20.2228693757,0.0,0.0,
97,0.0,327,500,327,20.1654078223,0.0,0.0,
98,0.0,346,500,346,20.0388134289,0.0,0.0,
99,0.0,363,500,363,20.0460921556,0.0,0.0,
100,0.01,345,500,345,20.0440803999,0.0,0.0,
101,0.01,266,500,266,20.3797927184,-90.0,0.181959136963,
102,0.03,239,500,239,20.5035269963,-90.0,0.505438848495,
103,0.03,242,500,242,20.4855014774,-90.0,0.5265,
104,0.03,229,500,229,20.6838082276,-90.0,0.61425,
105,0.08,220,500,220,20.64156459,-90.0,0.631799732208,
106,0.08,211,500,211,20.7434458133,-90.0,0.758159946442,
107,0.46,228,500,228,20.3948554618,-90.0,0.947700267792,
108,0.46,212,500,212,20.7383176184,-90.0,1.01087903595,
109,0.46,228,500,228,20.5849349222,-90.0,1.09174946594,
110,0.71,214,500,214,20.674428463,-90.0,1.31625,
111,0.71,197,500,197,20.8077629059,-94.3987482111,1.3956915175,
112,1.05,203,500,203,20.6726961768,-94.3987503539,1.37308629885,
113,1.05,172,500,172,20.8589857718,-93.576368393,1.66955761356,
114,1.05,190,500,190,20.6245125759,-90.0,1.9305,
115,1.49,186,500,186,20.8008490337,-90.0,2.106,
116,1.49,198,500,198,20.7719020216,-90.0,2.12284811783,
117,1.87,166,500,166,20.9428283252,-90.0,2.28318687639,
118,1.87,163,500,163,20.8711298653,-92.1210963967,2.40185230637,
119,1.87,160,500,160,20.8838080064,-92.1210963967,2.52939166155,
120,2.33,162,500,162,20.9731978558,-92.202563725,2.65656735949,
121,2.33,164,500,164,20.8263602689,-92.1211181036,2.80937075917,
122,2.76,155,500,155,20.9288251966,-91.7899106082,2.90627957153,
123,2.76,191,500,191,20.710362331,-90.0,3.14424199677,
124,2.76,143,500,143,20.961248988,-91.847628442,3.26599905064,
125,3.23,144,500,144,20.8986880721,-91.847605722,3.37124440914,
126,3.23,144,500,144,21.0711867132,-91.4688007144,3.59775,
127,3.62,156,500,156,20.9152579561,-91.9749376162,3.68967620531,
128,3.62,143,500,143,20.9529766157,-91.6365514888,3.68700400943,
129,3.62,146,500,146,21.0345183826,-90.7179370511,3.86199703036,
130,4.08,126,500,126,21.0468677867,-90.0,4.03745369168,
131,4.08,137,500,137,20.871233722,-90.0,4.16988171387,
132,4.36,149,500,149,20.9657544175,-91.6846864169,4.21331871479,
133,4.36,164,500,164,20.9941937292,-91.397194888,4.30204165169,
134,4.36,158,500,158,20.9218306522,-90.0,4.3875,
135,4.76,153,500,153,20.9126508878,-90.0,4.42260080338,
136,4.76,175,500,175,20.7400609201,-90.0,4.47611021144,
137,4.9,176,500,176,20.8812087721,-90.0,4.54896101761,
138,4.9,153,500,153,20.9104614526,-90.0,4.563843672,
139,4.9,150,500,150,20.9890458533,-91.5481603579,4.65157775653,
140,5.15,153,500,153,20.9546515055,-91.5074382797,4.71636433411,
141,5.15,158,500,158,20.7723135134,-90.0,4.7385,
142,5.17,133,500,133,20.9736173617,-90.0,4.73931243035,
143,5.17,161,500,161,20.9100444693,-88.9190758133,4.73966981989,
144,5.17,160,500,160,20.8411585532,-90.0,4.73931243035,
145,5.26,154,500,154,20.8420906173,-91.041626676,4.82704766136,
146,5.26,137,500,137,21.0053385951,-91.041626676,4.82704766136,
147,5.22,137,500,137,21.013652373,-91.041626676,4.8449435017,
148,5.22,133,500,133,21.0495084287,-91.245376656,4.84494412737,
149,5.22,132,500,132,20.9854753411,-90.0,4.84379906273,
150,5.21,141,500,141,21.0141787829,-90.0,4.82704766136,
151,5.21,146,500,146,21.1277597836,-90.0,4.84380040169,
152,5.14,145,500,145,21.0357843211,-90.0,4.91287795258,
153,5.14,160,500,160,21.1398992979,-90.0,4.92885017379,
154,5.14,150,500,150,21.0960924258,-90.0,4.92214270334,
155,5.1,134,500,134,21.2539854669,-90.0,4.914,
156,5.1,165,500,165,21.1295691774,-90.0,4.92804032135,
157,5.06,130,500,130,21.3110042985,-90.0,5.00615443929,
158,5.06,178,500,178,21.1653950184,-90.0,5.02205263138,
159,5.06,167,500,167,21.2237644404,-90.0,5.02205129242,
160,5.02,160,500,160,21.3006144939,-90.0,5.05440053558,
161,5.02,131,500,131,21.3820554649,-90.0,5.09025640931,
162,5.1,151,500,151,21.2494629757,-91.1691508537,5.1607750022,
163,5.1,161,500,161,21.2458033209,-91.1691211292,5.17799359067,
164,5.1,161,500,161,21.1698817924,-91.3639295955,5.26573119923,
165,5.13,160,500,160,21.2517239807,-91.1457744904,5.18230150132,
166,5.13,164,500,164,21.2594796519,-90.0,5.24040332794,
167,5.2,173,500,173,21.2085252699,-90.0,5.24040332794,
168,5.2,165,500,165,21.2165713997,-90.9391909457,5.30711962509,
169,5.2,181,500,181,21.3279093655,-90.0,5.30711828613,
170,5.29,185,500,185,20.9929327914,-90.0,5.27679488754,
171,5.29,136,500,136,21.4343957768,-91.1457596338,5.27992980963,
172,5.32,155,500,155,21.3537521637,-91.9749270006,5.26792418795,
173,5.32,140,500,140,21.4234476277,-91.6846960153,5.24694970971,
174,5.32,149,500,149,21.3967810228,-91.9414863909,5.27993119394,
175,5.37,144,500,144,21.4114175741,-91.5911652366,5.30862437217,
176,5.37,156,500,156,21.2616350097,-91.1457635664,5.30928668524,
177,5.38,167,500,167,21.2571092629,-90.0,5.30712096405,
178,5.38,157,500,157,21.370289604,-90.0,5.30711962509,
179,5.38,158,500,158,21.4077019268,-91.123314194,5.35445149359,
180,5.41,162,500,162,21.3069986944,-91.8778774473,5.3556262764,
181,5.41,137,500,137,21.4841313746,-92.202592781,5.44686522805,
182,5.44,133,500,133,21.4187433614,-92.2457369724,5.44332990916,
183,5.44,129,500,129,21.5332138842,-91.8778774473,5.43935389355,
184,5.44,141,500,141,21.3665882161,-91.847610266,5.44332990916,
185,5.48,144,500,144,21.4251985799,-91.3322224793,5.4608569516,
186,5.48,149,500,149,21.3300786216,-91.847610266,5.47964928552,
