n,rtk,p,m,n,hz,t,v,
1,0.03,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.03,140,1500,140,8.78835512104,82.4053566314,2.75353042139,
3,0.03,1244,1500,1244,7.91570778548,0.0,0.0,
4,0.03,1265,1500,1265,7.90851376347,0.0,0.0,
5,0.03,1253,1500,1253,7.93322501754,0.0,0.0,
6,0.03,1190,1500,1190,7.95790999524,0.0,0.0,
7,0.03,1255,1500,1255,7.93284990714,0.0,0.0,
8,0.03,1252,1500,1252,7.86571124768,0.0,0.0,
9,0.03,1217,1500,1217,7.80963304461,0.0,0.0,
10,0.03,1234,1500,1234,7.94180220779,0.0,0.0,
11,0.03,1143,1500,1143,7.91621574182,0.0,0.0,
12,0.03,1156,1500,1156,7.84498211908,0.0,0.0,
13,0.02,1203,1500,1203,7.85078230726,0.0,0.0,
14,0.02,1130,1500,1130,7.91833791144,0.0,0.0,
15,0.06,1150,1500,1150,7.9173364643,0.0,0.0,
16,0.06,1108,1500,1108,7.7972055532,0.0,0.0,
17,0.06,1221,1500,1221,7.89377859499,0.0,0.0,
18,0.05,1211,1500,1211,7.77344838834,0.0,0.0,
19,0.05,1208,1500,1208,7.22861732123,0.0,0.0,
20,0.03,1213,1500,1213,7.85275191484,0.0,0.0,
21,0.03,1237,1500,1237,7.94869540169,0.0,0.0,
22,0.03,1247,1500,1247,7.89658743039,0.0,0.0,
23,0.03,1233,1500,1233,7.91872660095,0.0,0.0,
24,0.03,1260,1500,1260,7.80189024946,0.0,0.0,
25,0.01,1211,1500,1211,7.88401525561,0.0,0.0,
26,0.01,1242,1500,1242,7.90665022866,0.0,0.0,
27,0.01,1156,1500,1156,7.95431813829,0.0,0.0,
28,0.01,1210,1500,1210,7.89178835585,0.0,0.0,
29,0.01,1221,1500,1221,7.95830257953,0.0,0.0,
30,0.02,1244,1500,1244,7.90352146647,0.0,0.0,
31,0.02,1206,1500,1206,7.96697951035,0.0,0.0,
32,0.02,1262,1500,1262,7.83766703354,0.0,0.0,
33,0.03,1247,1500,1247,7.8995767987,0.0,0.0,
34,0.03,1215,1500,1215,7.97135537429,0.0,0.0,
35,0.06,1223,1500,1223,7.94091508911,0.0,0.0,
36,0.06,1251,1500,1251,7.7603028408,0.0,0.0,
37,0.06,1241,1500,1241,7.94243383678,0.0,0.0,
38,0.04,1263,1500,1263,7.9210445805,0.0,0.0,
39,0.04,1242,1500,1242,7.95551003376,0.0,0.0,
40,0.04,1251,1500,1251,7.82135631211,0.0,0.0,
41,0.04,1270,1500,1270,7.14449433456,0.0,0.0,
42,0.04,1239,1500,1239,7.78136577746,0.0,0.0,
43,0.03,1244,1500,1244,7.88742522627,0.0,0.0,
44,0.03,1217,1500,1217,7.94723449085,0.0,0.0,
45,0.05,1208,1500,1208,7.98308333286,0.0,0.0,
46,0.05,1247,1500,1247,7.89684017495,0.0,0.0,
47,0.05,1225,1500,1225,7.94502155646,0.0,0.0,
48,0.04,1202,1500,1202,7.92531021543,0.0,0.0,
49,0.04,1211,1500,1211,7.96729731783,0.0,0.0,
50,0.05,1191,1500,1191,7.95247819105,0.0,0.0,
51,0.05,1178,1500,1178,7.94180220779,0.0,0.0,
52,0.05,1134,1500,1134,8.01750955284,0.0,0.0,
53,0.05,1167,1500,1167,7.98695976723,0.0,0.0,
54,0.05,1110,1500,1110,8.03626595545,0.0,0.0,
55,0.06,1165,1500,1165,7.96330386707,0.0,0.0,
56,0.06,1169,1500,1169,7.99553167194,0.0,0.0,
57,0.06,1193,1500,1193,7.99949649165,0.0,0.0,
58,0.05,1244,1500,1244,7.93834506776,0.0,0.0,
59,0.05,1243,1500,1243,7.96096109206,0.0,0.0,
60,0.04,1232,1500,1232,7.93543138449,0.0,0.0,
61,0.04,1195,1500,1195,7.98831360524,0.0,0.0,
62,0.04,1190,1500,1190,7.93998307623,0.0,0.0,
63,0.04,1211,1500,1211,7.96393892098,0.0,0.0,
64,0.04,1208,1500,1208,7.28200534044,0.0,0.0,
65,0.05,1199,1500,1199,7.99443441665,0.0,0.0,
66,0.05,1005,1500,1005,8.08518709857,-90.0,0.1755,
67,0.05,896,1500,896,8.18089507407,-90.0,0.5265,
68,0.04,947,1500,947,8.1408019875,-90.0,0.631801071167,
69,0.04,970,1500,970,8.10786506428,-90.0,0.63179839325,
70,0.25,918,1500,918,8.14954912594,-90.0,0.758158607483,
