n,rtk,p,m,n,hz,t,v,
1,0.29,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.29,688,1500,688,9.08800249609,80.9097230792,2.22674341075,
3,0.04,1107,1500,1107,8.72386617719,0.0,0.0,
4,0.1,1040,1500,1040,8.71869790259,0.0,0.0,
5,0.2,1106,1500,1106,8.78982851227,0.0,0.0,
6,0.2,1106,1500,1106,8.9048015354,0.0,0.0,
7,0.12,1202,1500,1202,8.81515575676,0.0,0.0,
8,0.28,1136,1500,1136,8.84767865468,0.0,0.0,
9,0.09,1127,1500,1127,8.87751024417,0.0,0.0,
10,0.06,1127,1500,1127,8.87627028972,0.0,0.0,
11,0.06,1201,1500,1201,8.84072255127,0.0,0.0,
12,0.12,1147,1500,1147,8.88375284878,0.0,0.0,
13,0.2,1184,1500,1184,8.7194591583,0.0,0.0,
14,0.09,1105,1500,1105,8.84469346312,0.0,0.0,
15,0.08,1144,1500,1144,8.73414837814,0.0,0.0,
16,0.08,1182,1500,1182,8.82604441321,0.0,0.0,
17,0.1,1173,1500,1173,8.84407801792,0.0,0.0,
18,0.16,1133,1500,1133,8.86878157186,0.0,0.0,
19,0.02,1154,1500,1154,8.86312181577,0.0,0.0,
20,0.19,1164,1500,1164,8.70525286781,0.0,0.0,
21,0.19,1165,1500,1165,8.8574692788,0.0,0.0,
22,0.06,1147,1500,1147,8.8657071654,0.0,0.0,
23,0.08,1101,1500,1101,8.0614579149,0.0,0.0,
24,0.42,1139,1500,1139,8.86061284632,0.0,0.0,
25,0.29,1129,1500,1129,8.8574692788,0.0,0.0,
26,0.29,1175,1500,1175,8.87146404504,0.0,0.0,
27,0.2,1101,1500,1101,8.91957229987,0.0,0.0,
28,0.06,1032,1500,1032,8.8905507121,0.0,0.0,
29,0.17,861,1500,861,8.95422871977,90.0,0.43875,
30,0.18,757,1500,757,9.11652614671,90.0,0.909790328979,
31,0.74,776,1500,776,9.09604370295,90.0,0.884521499634,
32,0.74,700,1500,700,9.28598723435,90.0,0.884519825935,
33,0.81,655,1500,655,9.18584772396,90.0,1.06142338943,
34,1.23,578,1500,578,9.39451645489,90.0,1.0917508049,
35,1.2,610,1500,610,9.30380465645,90.0,1.053,
36,1.36,587,1500,587,9.26535111457,90.0,1.0917508049,
37,1.36,537,1500,537,9.33679709187,90.0,1.27370860291,
38,1.41,473,1500,473,9.53716929863,90.0,1.57212233734,
39,1.06,446,1500,446,9.57258340599,90.0,1.66795161438,
40,1.04,457,1500,457,9.39805285741,90.0,1.66725,
41,1.42,460,1500,460,9.55400560352,90.0,2.10782733223,
42,1.42,458,1500,458,9.4028143628,90.0,2.106,
43,1.54,512,1500,512,9.48146004806,90.0,2.12284945679,
44,1.79,385,1500,385,9.59149679621,86.6335309624,2.63381442614,
45,2.38,433,1500,433,9.46880982481,90.0,2.82981699371,
46,2.38,433,1500,433,9.50878036173,90.0,2.54741988373,
47,2.48,509,1500,509,9.43173952836,90.0,2.54626248156,
48,2.81,489,1500,489,9.53287740663,90.0,2.90628157997,
49,2.73,461,1500,461,9.50066028654,90.0,3.03263978577,
50,2.45,466,1500,466,9.35549880109,90.0,2.808,
51,2.45,282,1500,282,9.74279854031,86.6661815628,2.90106330722,
52,2.72,167,1500,167,9.87203995603,87.9545976984,3.46199528289,
53,3.05,193,1500,193,9.78875191957,90.0,3.76764640905,
54,3.24,196,1500,196,9.86934536205,90.0,3.49056970024,
55,3.74,105,1500,105,9.91795696382,90.0,3.59775,
56,3.74,72,1500,72,9.93917966241,85.3312191637,3.67538601415,
57,4.29,62,1500,62,9.90177789424,86.6216368113,4.24017145033,
58,4.19,56,1500,56,9.81690941901,82.1847064532,4.12824231723,
59,4.4,55,1500,55,10.0221599367,88.0250659891,5.52894638471,
60,5.09,77,1500,77,9.85281515448,87.3698884532,4.97188662418,
61,4.46,96,1500,96,9.55886113308,86.6335378221,4.57058744173,
62,4.46,82,1500,82,9.8225189633,84.8055611393,5.29125951452,
63,4.7,164,1500,164,9.75830291355,86.1214754972,5.24694972643,
64,4.64,172,1500,172,9.51546775321,88.4088628495,5.09025640931,
65,5.78,156,1500,156,9.61277576858,89.0248399329,5.05597979405,
66,5.78,238,1500,238,9.70656545787,87.754263587,5.45875268555,
67,5.32,230,1500,230,9.63419362545,88.7811231166,5.61668550504,
68,4.58,216,1500,216,9.54426589117,90.0,5.47559946442,
69,5.36,190,1500,190,9.65481808179,88.6028160851,5.37133331945,
70,5.28,198,1500,198,9.56197736661,87.754263587,5.37133066829,
71,5.28,192,1500,192,9.60060794865,90.0,5.30712096405,
72,5.55,227,1500,227,9.61224704939,89.0122396004,5.24040332794,
73,5.62,201,1500,201,9.71270178331,87.5036416545,5.24694970971,
74,5.92,246,1500,246,9.56636096368,87.2736941947,5.355038885,
75,5.66,244,1500,244,9.6613564538,90.0,5.48965045347,
76,5.66,209,1500,209,9.73075102776,92.0333234652,5.68130089309,
77,5.88,197,1500,197,9.79929489441,90.76281733,5.79231096167,
78,5.87,216,1500,216,9.822587973,88.7641555481,5.81110521778,
79,5.7,173,1500,173,8.77932299036,90.0,5.9389193573,
80,5.41,135,1500,135,9.86212831594,90.0,6.004628088,
81,5.41,170,1500,170,9.74458673308,90.0,6.22450643785,
82,5.39,234,1500,234,9.59057566722,90.7538483331,6.581834974,
83,4.36,277,1500,277,9.63986210067,92.904703242,6.29513998898,
84,5.98,375,1500,375,9.39302270376,92.7263176181,5.98232756227,
