n,rtk,p,m,n,hz,t,v,
1,0.05,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.03,210,1500,210,9.20885953665,79.3803309776,2.15121769296,
3,0.03,1231,1500,1231,8.25525264871,0.0,0.0,
4,0.03,1221,1500,1221,8.22144948899,0.0,0.0,
5,0.03,1235,1500,1235,8.25627640183,0.0,0.0,
6,0.03,1193,1500,1193,8.34222522773,0.0,0.0,
7,0.04,1265,1500,1265,8.28245999273,0.0,0.0,
8,0.04,1196,1500,1196,8.27198949214,0.0,0.0,
9,0.04,1194,1500,1194,8.32285742633,0.0,0.0,
10,0.04,1176,1500,1176,8.28727124719,0.0,0.0,
11,0.04,1282,1500,1282,8.12578752819,0.0,0.0,
12,0.04,1169,1500,1169,8.22428675072,0.0,0.0,
13,0.0,1244,1500,1244,8.16206181234,0.0,0.0,
14,0.0,1204,1500,1204,8.190736195,0.0,0.0,
15,0.01,1246,1500,1246,8.17802388496,0.0,0.0,
16,0.01,1177,1500,1177,8.05665759382,0.0,0.0,
17,0.01,1272,1500,1272,8.00312927532,0.0,0.0,
18,0.02,1181,1500,1181,8.0902867658,0.0,0.0,
19,0.02,1247,1500,1247,8.06998870591,0.0,0.0,
20,0.03,1169,1500,1169,8.11009124642,0.0,0.0,
21,0.03,1266,1500,1266,8.06803278531,0.0,0.0,
22,0.01,1187,1500,1187,8.07807080222,0.0,0.0,
23,0.01,1265,1500,1265,7.33595687596,0.0,0.0,
24,0.01,1163,1500,1163,8.2052052522,0.0,0.0,
25,0.03,1233,1500,1233,8.13729575782,0.0,0.0,
26,0.03,1224,1500,1224,8.21597395525,0.0,0.0,
27,0.03,1299,1500,1299,8.12103610249,0.0,0.0,
28,0.01,1145,1500,1145,8.18672340093,0.0,0.0,
29,0.01,1247,1500,1247,8.13589095515,0.0,0.0,
30,0.03,1236,1500,1236,8.16986795536,0.0,0.0,
31,0.03,1240,1500,1240,8.17340231699,0.0,0.0,
32,0.03,1120,1500,1120,8.28753324455,0.0,0.0,
33,0.01,1236,1500,1236,8.19430464818,0.0,0.0,
34,0.01,1272,1500,1272,8.15202007343,0.0,0.0,
35,0.01,1195,1500,1195,8.16787923164,0.0,0.0,
36,0.01,1088,1500,1088,8.29702543327,0.0,0.0,
37,0.01,1120,1500,1120,8.24939127288,0.0,0.0,
38,0.01,1054,1500,1054,8.29599155033,0.0,0.0,
39,0.01,1039,1500,1039,8.34390137643,0.0,0.0,
40,0.01,988,1500,988,8.4018829751,0.0,0.0,
41,0.01,1085,1500,1085,8.27780135111,0.0,0.0,
42,0.01,1078,1500,1078,8.30109782671,0.0,0.0,
43,0.03,1075,1500,1075,8.32209779443,0.0,0.0,
44,0.03,1162,1500,1162,8.23770963491,0.0,0.0,
45,0.04,1160,1500,1160,8.23458826116,0.0,0.0,
46,0.04,1239,1500,1239,8.21806668025,0.0,0.0,
47,0.04,1269,1500,1269,8.22349663457,0.0,0.0,
48,0.02,1266,1500,1266,7.42947733501,0.0,0.0,
49,0.02,1241,1500,1241,8.19537739185,0.0,0.0,
50,0.02,1253,1500,1253,8.16779970283,0.0,0.0,
51,0.02,1265,1500,1265,8.20930045937,0.0,0.0,
52,0.03,1274,1500,1274,8.16312613004,0.0,0.0,
53,0.03,1244,1500,1244,8.18237931182,0.0,0.0,
54,0.03,1251,1500,1251,8.21145408947,0.0,0.0,
55,0.04,1296,1500,1296,8.1908801531,0.0,0.0,
56,0.04,1247,1500,1247,8.18364053906,0.0,0.0,
57,0.05,1296,1500,1296,8.16020389303,0.0,0.0,
58,0.05,1264,1500,1264,8.19771598556,0.0,0.0,
59,0.05,1256,1500,1256,8.12789755793,0.0,0.0,
60,0.05,1253,1500,1253,8.16585967966,0.0,0.0,
61,0.05,1286,1500,1286,8.1606643241,0.0,0.0,
62,0.05,1246,1500,1246,8.21800227282,0.0,0.0,
63,0.02,1290,1500,1290,8.11734264354,0.0,0.0,
64,0.02,1250,1500,1250,8.1947689356,0.0,0.0,
65,0.02,1264,1500,1264,8.13563845779,0.0,0.0,
66,0.02,1243,1500,1243,8.19100812011,0.0,0.0,
67,0.02,1267,1500,1267,8.18693113834,0.0,0.0,
68,0.03,1215,1500,1215,8.21240268793,0.0,0.0,
69,0.03,1292,1500,1292,7.40696317095,0.0,0.0,
70,0.02,1220,1500,1220,8.22903063787,0.0,0.0,
71,0.02,1262,1500,1262,8.17266972064,0.0,0.0,
72,0.05,1267,1500,1267,8.17453332138,0.0,0.0,
73,0.05,1208,1500,1208,8.2451749368,0.0,0.0,
74,0.05,1258,1500,1258,8.23879377401,0.0,0.0,
75,0.03,1204,1500,1204,8.20539787622,0.0,0.0,
76,0.03,1192,1500,1192,8.26828787485,0.0,0.0,
77,0.03,1215,1500,1215,8.24457527003,0.0,0.0,
78,0.04,1176,1500,1176,8.26133389009,0.0,0.0,
79,0.04,1098,1500,1098,8.32252713455,0.0,0.0,
80,0.03,1125,1500,1125,8.31581138712,0.0,0.0,
81,0.03,1159,1500,1159,8.19068821009,0.0,0.0,
82,0.03,1171,1500,1171,8.2097664477,0.0,0.0,
83,0.02,1151,1500,1151,8.23764491921,0.0,0.0,
84,0.02,1153,1500,1153,8.24136772424,0.0,0.0,
85,0.04,1181,1500,1181,8.20149900177,0.0,0.0,
86,0.04,1194,1500,1194,8.22990255905,0.0,0.0,
87,0.03,1208,1500,1208,8.18657958891,0.0,0.0,
88,0.03,1210,1500,1210,8.21821160067,0.0,0.0,
89,0.03,1205,1500,1205,8.24566121714,0.0,0.0,
90,0.02,1193,1500,1193,8.19819668382,0.0,0.0,
91,0.02,1208,1500,1208,8.18544524892,0.0,0.0,
92,0.02,1214,1500,1214,8.23926311675,0.0,0.0,
93,0.03,1229,1500,1229,7.47518521753,0.0,0.0,
94,0.03,1278,1500,1278,8.15168735861,0.0,0.0,
95,0.03,1301,1500,1301,8.13112770994,0.0,0.0,
96,0.03,1279,1500,1279,8.1988697561,0.0,0.0,
97,0.02,1278,1500,1278,8.19665864779,0.0,0.0,
98,0.02,1244,1500,1244,8.14571895228,0.0,0.0,
99,0.02,1255,1500,1255,8.17861390927,0.0,0.0,
100,0.02,1247,1500,1247,8.222480994,0.0,0.0,
101,0.02,1237,1500,1237,8.2233515277,0.0,0.0,
102,0.02,1228,1500,1228,8.15966414346,0.0,0.0,
103,0.02,1236,1500,1236,8.16667056084,0.0,0.0,
104,0.02,1218,1500,1218,8.19664262961,0.0,0.0,
105,0.01,1242,1500,1242,8.20660198126,0.0,0.0,
106,0.01,1237,1500,1237,8.15362065279,0.0,0.0,
107,0.01,1268,1500,1268,8.19686688972,0.0,0.0,
108,0.02,1237,1500,1237,8.12572455907,0.0,0.0,
109,0.02,1262,1500,1262,8.15979113694,0.0,0.0,
110,0.01,1273,1500,1273,8.15455593554,0.0,0.0,
111,0.01,1240,1500,1240,8.20782250158,0.0,0.0,
112,0.01,1051,1500,1051,8.30448358132,-90.0,0.126360214233,
113,0.0,828,1500,828,8.43104990522,-90.0,0.43875,
114,0.0,731,1500,731,8.44988657746,-90.0,0.631801071167,
115,0.02,690,1500,690,8.55798769241,-90.0,0.702,
116,0.02,674,1500,674,8.56963292593,-90.0,0.758159946442,
117,0.35,604,1500,604,8.66926684483,-90.0,0.8775,
118,0.35,605,1500,605,8.68197182807,-90.0,0.842399866104,
119,0.35,578,1500,578,8.76831093681,-90.0,0.909793006897,
120,0.54,572,1500,572,7.85725338274,-90.0,1.14075,
121,0.54,499,1500,499,8.81321087346,-90.0,1.15830107117,
122,0.54,573,1500,573,8.73089396709,-90.0,1.25769733429,
123,0.77,442,1500,442,8.86478900626,-90.0,1.57212099838,
124,0.77,435,1500,435,8.8695880191,-90.0,1.68479973221,
125,1.14,442,1500,442,8.88753652547,-90.0,1.63762553787,
126,1.14,366,1500,366,8.90536873707,-90.0,1.81958333588,
127,1.14,355,1500,355,8.96483151015,-94.7635922598,2.11247419978,
128,1.47,336,1500,336,8.91710710383,-94.7636416907,2.15183289952,
129,1.47,348,1500,348,8.94262127311,-94.7636256984,2.11329984858,
130,1.79,276,1500,276,8.99945500813,-90.0,2.28318687639,
131,1.79,226,1500,226,9.05625309032,-90.0,2.54626248156,
132,1.79,253,1500,253,8.94765764997,-90.0,2.63460479303,
133,2.06,237,1500,237,9.02557922847,-90.0,2.808,
134,2.06,199,1500,199,9.01696416479,-90.0,2.90902524081,
135,2.39,143,1500,143,9.12984157804,-90.0,3.03264112473,
136,2.39,126,1500,126,9.08794342223,-90.0,3.05690205288,
137,2.39,116,1500,116,9.14034667166,-90.0,3.184271842,
138,2.72,82,1500,82,9.12616652632,-93.0127886689,3.47025330645,
139,2.72,76,1500,76,9.16212998622,-92.9742304753,3.50575827789,
140,3.06,84,1500,84,9.16741672003,-91.9749372556,3.56282345887,
141,3.06,84,1500,84,9.18771905229,-90.0,3.66828299904,
142,3.06,105,1500,105,9.13475288517,-90.0,3.82112714767,
143,3.34,102,1500,102,9.17305059465,-90.0,4.00140053558,
144,3.34,68,1500,68,9.18618973779,-90.0,4.04351999331,
145,3.65,94,1500,94,9.14487050066,-90.0,4.16987970543,
146,3.65,79,1500,79,9.13266443701,-90.0,4.21331603771,
147,3.65,100,1500,100,9.13159074976,-90.0,4.39747420001,
148,3.82,71,1500,71,9.10405963009,-90.0,4.29623958492,
149,3.82,95,1500,95,9.1250943663,-90.0,4.31858503606,
150,4.08,96,1500,96,9.12942426109,-90.0,4.42440457041,
151,4.08,97,1500,97,9.19100074724,-88.4518396421,4.67702715456,
152,4.08,100,1500,100,9.0984509459,-87.5104374556,4.74174888622,
153,4.13,90,1500,90,9.18518388746,-86.7602997039,4.73441669904,
154,4.13,79,1500,79,9.18687384187,-87.0624057595,4.73441740662,
155,4.31,68,1500,68,9.245988515,-87.6140472377,4.74011246454,
156,4.31,68,1500,68,9.21422059363,-88.4518397529,4.80334245654,
157,4.31,90,1500,90,9.15766904653,-88.958373324,4.85459345811,
158,4.49,88,1500,88,9.16891974607,-88.9190758133,4.84494449113,
159,4.49,102,1500,102,9.22015537276,-89.0206151411,4.9155142282,
160,4.61,94,1500,94,9.16279049446,-88.9390883097,4.91478341969,
161,4.61,64,1500,64,9.19801491663,-88.0250724986,5.00615310094,
162,4.61,85,1500,85,9.17086439081,-87.7036372481,5.0267971426,
163,4.54,60,1500,60,9.2538626671,-88.5495568007,5.15771867351,
164,4.54,68,1500,68,9.21260150369,-88.5312046708,5.09025640931,
165,4.63,62,1500,62,9.20649456408,-88.958373324,5.02205397034,
166,4.63,59,1500,59,9.21199449165,-88.2642675612,4.97838516998,
167,4.63,60,1500,60,9.19599825477,-86.8201652099,4.74901860649,
168,4.72,72,1500,72,9.12009428198,-86.7602997039,4.74901831702,
169,4.72,75,1500,75,9.139589816,-87.3974284089,4.9162457305,
170,4.8,83,1500,83,9.1090421431,-88.7269730366,4.82943985494,
