n,rtk,p,m,n,hz,t,v,
1,0.04,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.04,764,1500,764,7.96064378986,79.6951535312,2.02548496717,
3,0.03,1220,1500,1220,7.70108585886,0.0,0.0,
4,0.03,1205,1500,1205,7.69929051977,0.0,0.0,
5,0.03,1299,1500,1299,7.66477710894,0.0,0.0,
6,0.02,1163,1500,1163,7.74688687853,0.0,0.0,
7,0.02,1253,1500,1253,7.70422617998,0.0,0.0,
8,0.02,1237,1500,1237,7.69763728661,0.0,0.0,
9,0.02,1223,1500,1223,7.71867345606,0.0,0.0,
10,0.02,1068,1500,1068,7.80463406102,0.0,0.0,
11,0.03,1092,1500,1092,7.81268789885,0.0,0.0,
12,0.03,939,1500,939,7.91182556764,0.0,0.0,
13,0.02,1008,1500,1008,7.8570031658,0.0,0.0,
14,0.02,962,1500,962,7.88463772584,0.0,0.0,
15,0.02,960,1500,960,7.89533881236,90.0,0.105301071167,
16,0.07,977,1500,977,7.84338306932,90.0,0.105301071167,
17,0.07,946,1500,946,7.88674299618,90.0,0.105301071167,
18,0.09,966,1500,966,7.84843183081,0.0,0.0,
19,0.09,1055,1500,1055,7.68474668191,0.0,0.0,
20,0.09,1027,1500,1027,7.80854260411,0.0,0.0,
21,0.1,1235,1500,1235,7.03348123702,0.0,0.0,
22,0.1,1134,1500,1134,7.86985841286,0.0,0.0,
23,0.1,1246,1500,1246,7.77442817424,0.0,0.0,
24,0.1,1186,1500,1186,7.7918171415,0.0,0.0,
25,0.1,1253,1500,1253,7.78809885007,0.0,0.0,
26,0.13,1189,1500,1189,7.8194753091,0.0,0.0,
27,0.13,1305,1500,1305,7.62962787796,0.0,0.0,
28,0.09,1241,1500,1241,7.61603718768,0.0,0.0,
29,0.09,1205,1500,1205,7.67872521163,0.0,0.0,
30,0.09,1247,1500,1247,7.74246806971,0.0,0.0,
31,0.07,1225,1500,1225,7.77218079666,0.0,0.0,
32,0.07,1226,1500,1226,7.75116748811,0.0,0.0,
33,0.06,1143,1500,1143,7.81500245016,0.0,0.0,
34,0.06,1118,1500,1118,7.84417517762,0.0,0.0,
35,0.06,1115,1500,1115,7.91194496372,0.0,0.0,
36,0.06,1158,1500,1158,7.79199084498,0.0,0.0,
37,0.06,1241,1500,1241,7.68184731924,0.0,0.0,
38,0.05,1235,1500,1235,7.74953485837,0.0,0.0,
39,0.05,1195,1500,1195,7.69361314973,0.0,0.0,
40,0.05,1202,1500,1202,7.76741662299,0.0,0.0,
41,0.02,997,1500,997,7.85915260716,-90.0,0.181959136963,
42,0.02,868,1500,868,7.97760194766,-90.0,0.480166671753,
43,0.03,816,1500,816,8.04511382033,-90.0,0.5265,
44,0.03,784,1500,784,8.09611167732,-90.0,0.631799732208,
45,0.03,781,1500,781,8.03412628026,-90.0,0.727833869934,
46,0.32,775,1500,775,8.06412378706,-90.0,0.758158607483,
47,0.32,736,1500,736,7.95709475162,-90.0,1.053,
48,0.49,709,1500,709,8.03084970724,-90.0,1.47419892883,
49,0.49,630,1500,630,7.43201808787,-90.0,1.49175,
50,0.49,622,1500,622,8.15807705848,-90.0,1.31010150146,
51,0.89,580,1500,580,8.23845393852,-96.0090059575,1.67646139607,
52,0.89,502,1500,502,8.33221556506,-90.0,2.10782733223,
53,1.37,469,1500,469,8.33597465602,-90.0,2.09616133118,
54,1.37,461,1500,461,8.36560259287,-90.0,1.89540053558,
55,1.37,405,1500,405,8.42042034808,-90.0,2.4008387146,
56,1.89,417,1500,417,8.45995929671,-90.0,2.88100806427,
57,1.89,382,1500,382,8.36310054334,-92.8624001793,2.90902585149,
58,2.45,390,1500,390,8.29435099529,-96.3401794059,2.73295821867,
59,2.45,356,1500,356,8.48824299629,-97.1250163489,2.8941086651,
60,2.45,364,1500,364,8.40668236709,-94.5739164338,3.28252396683,
61,3.02,344,1500,344,8.54825521438,-93.4682200937,3.49562479271,
62,3.02,316,1500,316,8.56611503577,-93.468219927,3.58638900454,
63,3.55,311,1500,311,8.62269697755,-93.270489998,3.67762900242,
64,3.55,307,1500,307,8.50750894502,-93.8140851985,3.82545694417,
65,3.55,316,1500,316,8.59314196505,-94.3987075079,4.11883211812,
66,4.05,367,1500,367,8.50326603927,-96.0090150386,4.32587027772,
67,4.05,379,1500,379,8.49099238619,-96.5198006509,4.45139058486,
