n,rtk,p,m,n,hz,t,v,
1,0.03,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.02,2,1489,2,26.6098894824,-4.12836333936,23.168834945,
3,0.02,886,1473,886,9.55657428251,0.0,0.0,
4,0.02,27,1500,27,9.17666312229,0.0,0.0,
5,0.02,1240,1500,1240,8.1825708656,0.0,0.0,
6,0.02,180,1500,180,8.51128973017,0.0,0.0,
7,0.02,1246,1500,1246,7.72020784518,0.0,0.0,
8,0.02,1218,1500,1218,7.59907890041,0.0,0.0,
9,0.02,1343,1500,1343,7.57179323318,0.0,0.0,
10,0.01,1254,1500,1254,7.68940995298,0.0,0.0,
11,0.01,1271,1500,1271,7.65473339952,0.0,0.0,
12,0.03,1266,1500,1266,7.68167849176,0.0,0.0,
13,0.03,1272,1500,1272,7.53915619338,0.0,0.0,
14,0.03,1200,1500,1200,7.51512501904,0.0,0.0,
15,0.03,1292,1500,1292,7.44558054988,0.0,0.0,
16,0.03,1209,1500,1209,7.59019535103,0.0,0.0,
17,0.02,1243,1500,1243,7.67843000851,0.0,0.0,
18,0.02,1210,1500,1210,7.66166885869,0.0,0.0,
19,0.02,1253,1500,1253,7.69254075706,0.0,0.0,
20,0.02,1217,1500,1217,7.71271218075,0.0,0.0,
21,0.02,1258,1500,1258,7.59248988103,0.0,0.0,
22,0.02,1232,1500,1232,7.67059434568,0.0,0.0,
23,0.02,1237,1500,1237,7.6484798973,0.0,0.0,
24,0.02,1140,1500,1140,7.69118658302,0.0,0.0,
25,0.02,1121,1500,1121,7.10374028684,0.0,0.0,
26,0.02,1142,1500,1142,7.77871043002,0.0,0.0,
27,0.01,1236,1500,1236,7.68485932267,0.0,0.0,
28,0.01,1174,1500,1174,7.76849560669,0.0,0.0,
29,0.01,1124,1500,1124,7.76198310401,0.0,0.0,
30,0.01,1244,1500,1244,7.63907703908,0.0,0.0,
31,0.01,1139,1500,1139,7.72868638438,0.0,0.0,
32,0.03,1236,1500,1236,7.66472108212,0.0,0.0,
33,0.03,1227,1500,1227,7.67972344746,0.0,0.0,
34,0.03,1156,1500,1156,7.72087577912,0.0,0.0,
35,0.03,1180,1500,1180,7.72147275405,0.0,0.0,
36,0.03,1157,1500,1157,7.73137893914,0.0,0.0,
37,0.04,1203,1500,1203,7.71360578497,0.0,0.0,
38,0.04,1245,1500,1245,7.66453900061,0.0,0.0,
39,0.04,1185,1500,1185,7.696690883,0.0,0.0,
40,0.04,1254,1500,1254,7.66336268246,0.0,0.0,
41,0.04,1273,1500,1273,7.65485913269,0.0,0.0,
42,0.01,1245,1500,1245,7.6610251221,0.0,0.0,
43,0.01,1208,1500,1208,7.70848809535,0.0,0.0,
44,0.01,1156,1500,1156,7.73808285089,0.0,0.0,
45,0.02,1199,1500,1199,7.70213234808,0.0,0.0,
46,0.02,1181,1500,1181,7.72851549184,0.0,0.0,
47,0.02,1150,1500,1150,7.7230224769,0.0,0.0,
48,0.02,1168,1500,1168,7.69065068751,0.0,0.0,
49,0.02,1158,1500,1158,7.05328086638,0.0,0.0,
50,0.02,1139,1500,1139,7.75434879469,0.0,0.0,
51,0.02,1128,1500,1128,7.74648626086,0.0,0.0,
52,0.03,1138,1500,1138,7.74617151891,0.0,0.0,
53,0.03,1213,1500,1213,7.69756665143,0.0,0.0,
54,0.03,1226,1500,1226,7.66788788218,0.0,0.0,
