n,rtk,p,m,n,hz,t,v,
1,0.04,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.04,10,1500,10,11.5487979823,80.5376974826,2.39510888322,
3,0.03,947,1500,947,7.87855063208,0.0,0.0,
4,0.03,973,1500,973,8.54087471441,0.0,0.0,
5,0.03,926,1500,926,8.68680877151,0.0,0.0,
6,0.03,925,1500,925,8.69942091028,0.0,0.0,
7,0.03,1013,1500,1013,8.66618593551,0.0,0.0,
8,0.02,988,1500,988,8.65988764022,0.0,0.0,
9,0.02,898,1500,898,8.76325466337,0.0,0.0,
10,0.02,950,1500,950,8.72608043473,0.0,0.0,
11,0.03,1000,1500,1000,8.71953166578,0.0,0.0,
12,0.03,897,1500,897,8.80344388264,0.0,0.0,
13,0.04,909,1500,909,8.83336808298,0.0,0.0,
14,0.04,939,1500,939,8.81936334447,0.0,0.0,
15,0.04,948,1500,948,8.78820780908,0.0,0.0,
16,0.04,870,1500,870,8.88226661387,0.0,0.0,
17,0.04,958,1500,958,8.82558012305,0.0,0.0,
18,0.04,872,1500,872,8.91957229987,0.0,0.0,
19,0.01,882,1500,882,8.86351514127,0.0,0.0,
20,0.01,771,1500,771,9.069804756,0.0,0.0,
21,0.01,799,1500,799,8.91201036897,0.0,0.0,
22,0.01,715,1500,715,9.09943788901,0.0,0.0,
23,0.01,694,1500,694,9.12525318893,0.0,0.0,
24,0.02,662,1500,662,9.15860888325,0.0,0.0,
25,0.02,760,1500,760,9.05386812186,0.0,0.0,
26,0.03,817,1500,817,8.8402567156,0.0,0.0,
27,0.03,763,1500,763,9.06931446661,0.0,0.0,
28,0.03,800,1500,800,8.91415066671,0.0,0.0,
29,0.03,927,1500,927,8.93089174687,0.0,0.0,
30,0.03,897,1500,897,8.93919062924,0.0,0.0,
31,0.03,956,1500,956,8.76955758133,0.0,0.0,
32,0.03,898,1500,898,8.9423924816,0.0,0.0,
33,0.03,954,1500,954,8.82728895175,0.0,0.0,
34,0.01,833,1500,833,8.84478671986,0.0,0.0,
35,0.01,895,1500,895,8.93439214751,0.0,0.0,
36,0.03,858,1500,858,8.93366901387,0.0,0.0,
37,0.03,887,1500,887,8.88872311748,0.0,0.0,
38,0.03,900,1500,900,8.75372590761,0.0,0.0,
39,0.03,909,1500,909,7.94166687179,0.0,0.0,
40,0.03,879,1500,879,8.79917762813,0.0,0.0,
41,0.04,869,1500,869,8.78154710684,0.0,0.0,
42,0.04,869,1500,869,8.91614036057,0.0,0.0,
43,0.01,850,1500,850,8.89307666701,0.0,0.0,
44,0.01,834,1500,834,8.78279751821,0.0,0.0,
45,0.01,908,1500,908,8.76862256471,0.0,0.0,
46,0.01,853,1500,853,8.92929464962,0.0,0.0,
47,0.01,948,1500,948,8.68628705746,0.0,0.0,
48,0.01,927,1500,927,8.86076259567,0.0,0.0,
49,0.02,902,1500,902,8.75979557781,0.0,0.0,
50,0.02,938,1500,938,8.72934942547,0.0,0.0,
51,0.03,932,1500,932,8.86971931509,0.0,0.0,
52,0.03,908,1500,908,8.85481395472,0.0,0.0,
53,0.02,873,1500,873,8.91352551774,0.0,0.0,
54,0.02,876,1500,876,8.93191875397,0.0,0.0,
55,0.02,920,1500,920,8.85230968597,0.0,0.0,
56,0.01,937,1500,937,8.84760400033,0.0,0.0,
57,0.01,878,1500,878,8.91265424425,0.0,0.0,
58,0.05,912,1500,912,8.89188891244,0.0,0.0,
59,0.05,901,1500,901,8.75456638398,0.0,0.0,
60,0.05,878,1500,878,8.78618277036,0.0,0.0,
61,0.04,898,1500,898,8.73178459828,0.0,0.0,
62,0.04,923,1500,923,8.7668630742,0.0,0.0,
63,0.04,869,1500,869,8.89275613055,0.0,0.0,
64,0.05,914,1500,914,8.89236020565,0.0,0.0,
65,0.05,885,1500,885,8.91813094286,0.0,0.0,
66,0.05,885,1500,885,8.77932299036,0.0,0.0,
67,0.05,858,1500,858,8.79723978816,0.0,0.0,
68,0.03,808,1500,808,8.85919047991,0.0,0.0,
69,0.03,870,1500,870,8.89220938639,0.0,0.0,
70,0.03,836,1500,836,8.87397916437,0.0,0.0,
71,0.04,807,1500,807,8.93479182421,0.0,0.0,
72,0.04,758,1500,758,8.81143344531,0.0,0.0,
73,0.05,768,1500,768,9.00090345868,0.0,0.0,
74,0.05,734,1500,734,8.07656195241,0.0,0.0,
75,0.05,784,1500,784,8.96057972501,0.0,0.0,
76,0.04,812,1500,812,8.93256550925,0.0,0.0,
77,0.04,808,1500,808,8.91305197841,0.0,0.0,
78,0.04,790,1500,790,8.91686065917,0.0,0.0,
79,0.05,782,1500,782,8.88580429343,0.0,0.0,
80,0.05,846,1500,846,8.90289248743,0.0,0.0,
81,0.03,863,1500,863,8.89567952424,0.0,0.0,
82,0.03,907,1500,907,8.88659501124,0.0,0.0,
83,0.03,869,1500,869,8.89062609297,0.0,0.0,
84,0.03,863,1500,863,8.88004759394,0.0,0.0,
85,0.03,860,1500,860,8.77985594042,0.0,0.0,
86,0.02,873,1500,873,8.76763276441,0.0,0.0,
87,0.02,818,1500,818,8.94687511332,0.0,0.0,
88,0.03,868,1500,868,8.77438250104,0.0,0.0,
89,0.03,864,1500,864,8.9044801532,0.0,0.0,
90,0.03,897,1500,897,8.90289248743,0.0,0.0,
91,0.03,850,1500,850,8.93591491683,0.0,0.0,
92,0.03,865,1500,865,8.88461848053,0.0,0.0,
93,0.03,818,1500,818,8.95663798074,0.0,0.0,
94,0.04,796,1500,796,8.97947544311,0.0,0.0,
95,0.04,846,1500,846,8.81654548474,0.0,0.0,
96,0.03,842,1500,842,8.93169050976,0.0,0.0,
97,0.03,827,1500,827,8.97738052431,0.0,0.0,
98,0.02,713,1500,713,8.98343731861,-90.0,0.181959136963,
99,0.02,605,1500,605,9.09943788901,-90.0,0.43875,
100,0.02,592,1500,592,9.0315456734,-90.0,0.505439517975,
101,0.04,538,1500,538,9.16799783167,-90.0,0.43875,
102,0.04,587,1500,587,9.13741953053,-90.0,0.545876741409,
103,0.33,531,1500,531,9.20590856215,-90.0,0.61425,
104,0.33,545,1500,545,9.19617971813,-90.0,0.606528224945,
105,0.33,556,1500,556,9.15742911913,-90.0,0.628850006104,
106,0.54,569,1500,569,9.18771905229,-90.0,0.737100133896,
107,0.54,507,1500,507,9.21590100106,-90.0,0.943272331238,
108,0.68,510,1500,510,9.1941235527,-90.0,0.947700267792,
109,0.68,515,1500,515,9.14225928655,-90.0,1.04808066559,
110,0.68,498,1500,498,9.11311920287,-90.0,1.21305377197,
111,0.98,440,1500,440,9.31140553405,-97.5946433686,1.32789845715,
112,0.98,503,1500,503,9.22084454528,-98.1301023542,1.28102917254,
113,0.98,460,1500,460,9.26371400743,-97.1250422945,1.38500611503,
114,1.3,445,1500,445,9.0578176863,-94.0856291075,1.67482977251,
115,1.3,455,1500,455,9.24564203398,-90.0,1.79010214233,
116,1.56,419,1500,419,9.3117776347,-93.8140802071,1.85108827788,
117,1.56,471,1500,471,9.25094399548,-95.3892574586,2.01175255393,
118,1.56,420,1500,420,9.29238540444,-96.3401862323,2.16293580375,
119,1.88,439,1500,439,9.22049994614,-96.7098450962,2.11329984858,
120,1.88,458,1500,458,9.25394433474,-96.3402291155,2.0374932467,
121,2.25,432,1500,432,9.2884137983,-94.7636431446,2.2779858104,
122,2.25,423,1500,423,9.28703584793,-92.3859692836,2.53035730625,
123,2.43,421,1500,421,8.36588625294,-93.8140748343,2.73358498896,
124,2.43,439,1500,439,9.18468104488,-94.4629319953,2.72590541151,
125,2.43,473,1500,473,9.23652059018,-95.5275401517,2.74617274556,
126,2.79,393,1500,393,9.16523320048,-96.911227119,2.82985246965,
127,2.79,434,1500,434,9.14034667166,-96.009021205,2.90769128777,
128,2.79,440,1500,440,9.26397999797,-96.0089948684,2.91724662758,
129,3.08,419,1500,419,9.22942728447,-95.1944289077,2.91724741053,
130,3.08,406,1500,406,9.29073873076,-94.0856056853,3.16601218166,
