n,rtk,p,m,n,hz,t,v,
1,0.02,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.03,248,1500,248,9.93955652032,83.6912593026,3.05624045132,
3,0.03,793,1500,793,9.17734580813,0.0,0.0,
4,0.03,741,1500,741,9.3775241911,0.0,0.0,
5,0.05,749,1500,749,9.36021727342,0.0,0.0,
6,0.05,804,1500,804,9.32529675817,0.0,0.0,
7,0.05,718,1500,718,9.29368257084,0.0,0.0,
8,0.05,671,1500,671,9.26397999797,0.0,0.0,
9,0.05,659,1500,659,9.36594428627,0.0,0.0,
10,0.01,719,1500,719,9.29963770847,0.0,0.0,
11,0.01,790,1500,790,8.12777155525,0.0,0.0,
12,0.01,666,1500,666,9.03611815473,0.0,0.0,
13,0.01,690,1500,690,9.12658354549,0.0,0.0,
14,0.01,719,1500,719,9.16289057977,0.0,0.0,
15,0.02,680,1500,680,9.19583696002,0.0,0.0,
16,0.02,663,1500,663,9.17969582698,0.0,0.0,
17,0.01,736,1500,736,9.13101424413,0.0,0.0,
18,0.01,708,1500,708,9.1682583539,0.0,0.0,
19,0.01,640,1500,640,9.23080850652,0.0,0.0,
20,0.02,709,1500,709,9.17337159304,0.0,0.0,
21,0.02,791,1500,791,9.12043141689,0.0,0.0,
22,0.01,869,1500,869,9.02690010653,0.0,0.0,
23,0.01,712,1500,712,9.16649510784,0.0,0.0,
24,0.01,622,1500,622,9.2579682506,90.0,0.151631721497,
25,0.02,683,1500,683,9.2020105177,90.0,0.210599464417,
26,0.02,649,1500,649,9.22654430026,90.0,0.26325,
27,0.05,665,1500,665,9.22603691907,90.0,0.315900535583,
28,0.05,670,1500,670,9.21853419666,90.0,0.363915596008,
29,0.05,729,1500,729,9.1411833422,90.0,0.421198928833,
30,0.2,691,1500,691,9.1956555102,90.0,0.3790806427,
31,0.2,698,1500,698,9.17238860642,90.0,0.43669871521,
32,0.32,712,1500,712,9.17068392514,90.0,0.43875,
33,0.32,692,1500,692,9.18391682961,90.0,0.43875,
34,0.32,709,1500,709,9.18299189705,90.0,0.43875,
35,0.37,639,1500,639,9.23932840194,90.0,0.43875,
36,0.37,683,1500,683,9.20869779042,90.0,0.42120160675,
37,0.48,727,1500,727,9.1495385206,90.0,0.3790806427,
38,0.48,668,1500,668,9.24470462731,90.0,0.357457798004,
39,0.48,718,1500,718,8.93326943761,90.0,0.351,
40,0.46,758,1500,758,9.00552229961,90.0,0.315899531364,
41,0.46,707,1500,707,8.96251359558,90.0,0.303263442993,
42,0.44,705,1500,705,9.18232847323,90.0,0.26325,
43,0.44,681,1500,681,9.139589816,90.0,0.262018157959,
44,0.44,565,1500,565,9.07960203313,90.0,0.210600133896,
45,0.38,646,1500,646,9.2410383407,90.0,0.181959136963,
46,0.38,721,1500,721,9.04020812094,90.0,0.151631721497,
47,0.3,786,1500,786,9.09959581978,90.0,0.126360214233,
48,0.3,833,1500,833,9.05271518605,90.0,0.151631721497,
49,0.3,812,1500,812,9.06453202396,0.0,0.0,
50,0.21,788,1500,788,9.11585247908,0.0,0.0,
51,0.21,826,1500,826,9.05740692753,0.0,0.0,
52,0.14,900,1500,900,9.01696416479,0.0,0.0,
53,0.14,910,1500,910,8.988596839,0.0,0.0,
54,0.14,919,1500,919,8.98844273765,0.0,0.0,
55,0.04,926,1500,926,8.99036938437,0.0,0.0,
56,0.04,800,1500,800,8.17875744156,0.0,0.0,
57,0.06,818,1500,818,9.0515820777,0.0,0.0,
58,0.06,815,1500,815,9.08009343549,0.0,0.0,
59,0.06,794,1500,794,9.10382250352,0.0,0.0,
60,0.07,792,1500,792,9.09967478722,0.0,0.0,
61,0.07,822,1500,822,9.08768744434,0.0,0.0,
62,0.11,847,1500,847,9.04699393675,0.0,0.0,
63,0.11,784,1500,784,9.11169379629,0.0,0.0,
64,0.11,742,1500,742,9.1288281602,-90.0,0.314425003052,
65,0.08,698,1500,698,9.1976921913,-90.0,0.5265,
66,0.08,647,1500,647,9.1144262174,-90.0,0.524040332794,
67,0.13,591,1500,591,9.278756197,-90.0,0.545874732971,
68,0.13,573,1500,573,9.20413080593,-90.0,0.758158607483,
69,0.13,611,1500,611,9.28031649029,-90.0,0.884521499634,
70,0.45,570,1500,570,9.33322355611,-90.0,0.909793006897,
71,0.45,541,1500,541,9.35506060052,-90.0,0.947698928833,
72,0.67,463,1500,463,9.44207971833,-90.0,1.09174946594,
73,0.67,415,1500,415,9.49098602704,-90.0,1.23537555313,
74,0.67,403,1500,403,9.48748665424,-78.6900955473,0.981074825128,
75,0.86,383,1500,383,9.52171060547,-90.0,1.25769733429,
76,0.86,463,1500,463,9.42231088227,-90.0,1.15830107117,
77,1.14,468,1500,468,9.44831174916,-90.0,0.96525,
78,1.14,505,1500,505,9.39556867744,-90.0,1.01446542455,
79,1.14,459,1500,459,9.45527667191,-90.0,1.26360080338,
80,1.18,443,1500,443,9.48918234697,-80.537677792,1.28663999977,
81,1.18,422,1500,422,9.51322319298,-75.9637565321,1.16498281399,
82,1.3,331,1500,331,9.62751516097,-90.0,1.52844818115,
83,1.3,254,1500,254,9.72035495032,-90.0,1.66725,
84,1.3,240,1500,240,9.71627926371,-90.0,1.64268010712,
85,1.39,174,1500,174,9.77353786214,-90.0,1.68532749595,
86,1.39,157,1500,157,9.79019137807,-90.0,1.76904032135,
87,1.55,152,1500,152,9.82125395725,-90.0,1.79010214233,
88,1.55,161,1500,161,9.80105808237,-90.0,1.9305,
89,1.55,134,1500,134,9.86669865936,-90.0,2.14811929035,
90,1.8,154,1500,154,9.84095596292,-90.0,2.36925,
91,1.8,116,1500,116,9.86583994693,-90.0,2.6325,
92,2.07,85,1500,85,9.90727425618,-90.0,2.86942540169,
93,2.07,56,1500,56,9.93720162718,-90.0,3.03263978577,
