n,rtk,p,m,n,hz,t,v,
1,0.05,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.05,21,1000,21,16.1295190337,81.9775988625,2.56884284504,
3,0.03,699,1000,699,14.1984868232,0.0,0.0,
4,0.03,702,1000,702,14.3047293587,0.0,0.0,
5,0.03,692,1000,692,14.1629123375,0.0,0.0,
6,0.05,704,1000,704,14.2559633464,0.0,0.0,
7,0.05,694,1000,694,14.3741954941,0.0,0.0,
8,0.04,699,1000,699,14.3862253473,0.0,0.0,
9,0.04,702,1000,702,14.1918090031,0.0,0.0,
10,0.04,673,1000,673,14.3297027673,0.0,0.0,
11,0.06,712,1000,712,14.2374777662,0.0,0.0,
12,0.06,705,1000,705,14.2529113726,0.0,0.0,
13,0.05,697,1000,697,14.2826631797,0.0,0.0,
14,0.05,691,1000,691,14.3713388978,0.0,0.0,
15,0.05,671,1000,671,14.3439143668,0.0,0.0,
16,0.07,672,1000,672,14.3940753146,0.0,0.0,
17,0.07,690,1000,690,14.2946864019,0.0,0.0,
18,0.05,678,1000,678,14.440659526,0.0,0.0,
19,0.05,653,1000,653,14.6926776638,0.0,0.0,
20,0.05,646,1000,646,14.7425132863,0.0,0.0,
21,0.07,641,1000,641,14.7586464128,0.0,0.0,
22,0.07,595,1000,595,14.9013717221,0.0,0.0,
23,0.07,593,1000,593,14.8683041649,0.0,0.0,
24,0.07,560,1000,560,14.8979842648,0.0,0.0,
25,0.07,563,1000,563,12.5722884163,0.0,0.0,
26,0.08,597,1000,597,14.9178015443,0.0,0.0,
27,0.08,605,1000,605,14.8174588875,0.0,0.0,
28,0.09,589,1000,589,14.958181468,0.0,0.0,
29,0.09,614,1000,614,14.7171659754,0.0,0.0,
30,0.09,635,1000,635,14.6905677559,0.0,0.0,
31,0.07,625,1000,625,14.7199550783,0.0,0.0,
32,0.07,579,1000,579,14.8632460763,0.0,0.0,
33,0.06,614,1000,614,14.7440161701,0.0,0.0,
34,0.06,651,1000,651,14.6516178839,0.0,0.0,
35,0.06,629,1000,629,14.7555311641,0.0,0.0,
36,0.07,626,1000,626,14.7169077786,0.0,0.0,
37,0.07,665,1000,665,14.6776128387,0.0,0.0,
38,0.04,645,1000,645,14.6329605002,0.0,0.0,
39,0.04,679,1000,679,14.5657808832,0.0,0.0,
40,0.04,652,1000,652,14.6994231403,0.0,0.0,
41,0.05,659,1000,659,14.6132813044,0.0,0.0,
42,0.05,664,1000,664,14.608954912,0.0,0.0,
43,0.05,669,1000,669,14.7336576798,0.0,0.0,
44,0.05,684,1000,684,14.6432289576,0.0,0.0,
45,0.05,646,1000,646,14.7736179356,0.0,0.0,
46,0.03,664,1000,664,14.7283804521,0.0,0.0,
47,0.03,700,1000,700,14.5534994917,0.0,0.0,
48,0.03,635,1000,635,14.8251054189,0.0,0.0,
49,0.03,648,1000,648,14.7194901544,0.0,0.0,
50,0.03,647,1000,647,14.8255770386,0.0,0.0,
51,0.03,644,1000,644,14.7568809438,0.0,0.0,
52,0.03,661,1000,661,14.7298804557,0.0,0.0,
53,0.04,692,1000,692,14.6614512876,0.0,0.0,
54,0.04,661,1000,661,14.7124166041,0.0,0.0,
55,0.04,656,1000,656,14.5641118237,0.0,0.0,
56,0.02,655,1000,655,14.5497131202,0.0,0.0,
57,0.02,659,1000,659,14.588731248,0.0,0.0,
58,0.03,670,1000,670,14.5643141136,0.0,0.0,
59,0.03,657,1000,657,14.5639095395,0.0,0.0,
60,0.03,678,1000,678,14.4312689238,0.0,0.0,
61,0.02,650,1000,650,14.5974642485,0.0,0.0,
62,0.02,641,1000,641,14.6374032881,0.0,0.0,
63,0.01,672,1000,672,14.7186636955,0.0,0.0,
64,0.01,674,1000,674,14.7627501637,0.0,0.0,
65,0.01,651,1000,651,14.6825967479,0.0,0.0,
66,0.04,612,1000,612,14.8036000424,0.0,0.0,
67,0.04,642,1000,642,14.6805925013,0.0,0.0,
68,0.03,610,1000,610,14.7891934585,0.0,0.0,
69,0.03,594,1000,594,14.7175274662,0.0,0.0,
70,0.03,633,1000,633,14.7498751591,0.0,0.0,
71,0.06,665,1000,665,14.4875462418,0.0,0.0,
72,0.06,613,1000,613,14.7420987515,0.0,0.0,
73,0.05,645,1000,645,14.6397534389,0.0,0.0,
74,0.05,653,1000,653,14.6098199855,0.0,0.0,
75,0.05,643,1000,643,14.6032581637,0.0,0.0,
76,0.06,689,1000,689,14.5099995503,0.0,0.0,
77,0.06,654,1000,654,14.5927918086,0.0,0.0,
78,0.06,662,1000,662,14.621381087,0.0,0.0,
79,0.06,667,1000,667,14.5759552397,0.0,0.0,
80,0.06,652,1000,652,14.5653762276,0.0,0.0,
81,0.04,669,1000,669,14.645171878,0.0,0.0,
82,0.04,663,1000,663,14.5289484076,0.0,0.0,
83,0.03,626,1000,626,14.7841369319,0.0,0.0,
84,0.03,647,1000,647,14.645990104,0.0,0.0,
85,0.03,658,1000,658,14.6389359096,0.0,0.0,
86,0.04,643,1000,643,14.6558671633,0.0,0.0,
87,0.04,639,1000,639,12.3262184997,0.0,0.0,
88,0.03,649,1000,649,14.7104042087,0.0,0.0,
89,0.03,637,1000,637,14.667244828,0.0,0.0,
90,0.03,596,1000,596,14.8029730855,0.0,0.0,
91,0.04,621,1000,621,14.7525210069,0.0,0.0,
92,0.04,642,1000,642,14.6830079431,0.0,0.0,
93,0.03,635,1000,635,14.5938580803,0.0,0.0,
94,0.03,676,1000,676,14.6190368308,0.0,0.0,
95,0.03,660,1000,660,14.7568809438,0.0,0.0,
96,0.05,593,1000,593,14.9481592359,-90.0,0.151629043579,
97,0.05,566,1000,566,14.7725772651,-90.0,0.26325,
98,0.04,526,1000,526,14.9038074087,-90.0,0.421199598312,
99,0.04,494,1000,494,15.2292537335,-90.0,0.43875,
100,0.04,541,1000,541,15.0190822337,-90.0,0.524038993835,
101,0.2,504,1000,504,15.1728947959,-90.0,0.61425,
102,0.2,502,1000,502,15.0934509822,-90.0,0.727833869934,
103,0.36,437,1000,437,15.1980751949,-90.0,0.884520160675,
104,0.36,447,1000,447,15.0817823548,-90.0,1.01088171387,
105,0.36,480,1000,480,15.2646147911,-90.0,1.05300100422,
106,0.65,410,1000,410,15.5132578069,-90.0,1.14075,
107,0.65,397,1000,397,15.3221621898,-90.0,1.26359946442,
108,1.02,364,1000,364,15.5051143946,-90.0,1.36468817139,
109,1.02,417,1000,417,15.4276087836,-90.0,1.404,
110,1.02,351,1000,351,15.638425831,-90.0,1.57212233734,
111,1.36,360,1000,360,15.4562050655,-90.0,1.79009946442,
112,1.36,317,1000,317,15.545340998,-90.0,1.76904032135,
113,1.73,310,1000,310,15.6911968814,-90.0,1.79009946442,
114,1.73,318,1000,318,15.768119429,-90.0,2.09616133118,
115,1.73,317,1000,317,15.666112628,-90.0,2.2744805088,
116,2.02,276,1000,276,15.7990643292,-90.0,2.1835016098,
117,2.02,303,1000,303,15.7664597954,-90.0,2.12284811783,
118,2.37,238,1000,238,16.0205341319,-90.0,2.37087444311,
119,2.37,243,1000,243,15.9380460019,-90.0,2.52720026779,
120,2.37,247,1000,247,15.9701485718,-92.3859389798,2.52720160675,
121,2.52,231,1000,231,16.0777071187,-92.2906042235,2.72590541151,
122,2.52,223,1000,223,16.0896104095,-92.1210914066,2.89707924037,
123,2.86,254,1000,254,16.001281841,-90.0,2.89575,
124,2.86,213,1000,213,16.121707378,-91.6846843179,3.03527115328,
125,2.86,226,1000,226,16.0769059757,-91.8476293886,3.18787978372,
126,3.17,228,1000,228,16.094302554,-90.7440612766,3.2877893243,
127,3.17,206,1000,206,16.0924500648,-91.5074357588,3.33565440544,
128,3.47,212,1000,212,16.0901041906,-90.1454282966,3.45721155167,
129,3.47,204,1000,204,16.2564251635,-90.0,3.51109670367,
130,3.47,195,1000,195,16.2551651171,-91.3322198539,3.64062169561,
131,3.79,212,1000,212,16.2247942068,-91.9091558022,3.67102986316,
132,3.79,232,1000,232,16.0673600337,-91.909135587,3.68967620531,
133,4.12,227,1000,227,16.1490813325,-91.8476140527,3.79290649303,
134,4.12,214,1000,214,16.1634572031,-91.7898750691,3.9453463658,
135,4.12,236,1000,236,16.0872653631,-92.1210922383,3.9938000991,
136,4.24,267,1000,267,15.9025744076,-91.5074317253,4.00278548906,
