n,rtk,p,m,n,hz,t,v,
1,0.05,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.03,126,1000,126,14.7371261525,79.3803309776,2.17103847438,
3,0.03,823,1000,823,12.9736925946,0.0,0.0,
4,0.03,823,1000,823,13.0572153475,0.0,0.0,
5,0.03,833,1000,833,12.9498592106,0.0,0.0,
6,0.03,793,1000,793,13.0555083466,0.0,0.0,
7,0.04,856,1000,856,12.8585872521,0.0,0.0,
8,0.04,800,1000,800,13.0279736353,0.0,0.0,
9,0.04,802,1000,802,11.2735864017,0.0,0.0,
10,0.04,797,1000,797,12.8261078306,0.0,0.0,
11,0.04,872,1000,872,12.7355990976,0.0,0.0,
12,0.04,787,1000,787,12.8434280955,0.0,0.0,
13,0.0,833,1000,833,12.746629712,0.0,0.0,
14,0.0,806,1000,806,12.7354444178,0.0,0.0,
15,0.01,828,1000,828,12.7203811592,0.0,0.0,
16,0.01,776,1000,776,12.7652119925,0.0,0.0,
17,0.01,845,1000,845,12.6719961328,0.0,0.0,
18,0.02,779,1000,779,12.6753661205,0.0,0.0,
19,0.02,822,1000,822,12.6776265479,0.0,0.0,
20,0.03,776,1000,776,12.6486470186,0.0,0.0,
21,0.03,853,1000,853,12.5768876708,0.0,0.0,
22,0.01,797,1000,797,12.6500585106,0.0,0.0,
23,0.01,837,1000,837,12.6047812955,0.0,0.0,
24,0.01,761,1000,761,12.6291473083,0.0,0.0,
25,0.03,831,1000,831,12.4856487959,0.0,0.0,
26,0.03,832,1000,832,12.377616847,0.0,0.0,
27,0.03,866,1000,866,12.5053040829,0.0,0.0,
28,0.01,771,1000,771,12.6667532397,0.0,0.0,
29,0.01,825,1000,825,12.5819431904,0.0,0.0,
30,0.03,807,1000,807,12.598912619,0.0,0.0,
31,0.03,835,1000,835,12.6061830138,0.0,0.0,
32,0.03,749,1000,749,12.6959696094,0.0,0.0,
33,0.01,835,1000,835,12.5156404327,0.0,0.0,
34,0.01,867,1000,867,12.5175080206,0.0,0.0,
35,0.01,802,1000,802,12.6205591279,0.0,0.0,
36,0.01,736,1000,736,12.7844330177,0.0,0.0,
37,0.01,747,1000,747,12.7601634302,0.0,0.0,
38,0.01,711,1000,711,12.8183857462,0.0,0.0,
39,0.01,700,1000,700,12.8306984484,0.0,0.0,
40,0.01,656,1000,656,12.93344722,0.0,0.0,
41,0.01,716,1000,716,12.8306984484,0.0,0.0,
42,0.01,727,1000,727,12.817876494,0.0,0.0,
43,0.03,722,1000,722,12.7872392967,0.0,0.0,
44,0.03,787,1000,787,12.772675642,0.0,0.0,
45,0.04,774,1000,774,12.78708336,0.0,0.0,
46,0.04,810,1000,810,12.657731853,0.0,0.0,
47,0.04,847,1000,847,12.6568151436,0.0,0.0,
48,0.02,832,1000,832,12.6871368291,0.0,0.0,
49,0.02,833,1000,833,10.9976165692,0.0,0.0,
50,0.02,852,1000,852,12.6431566414,0.0,0.0,
51,0.02,831,1000,831,12.683300322,0.0,0.0,
52,0.03,848,1000,848,12.6332935748,0.0,0.0,
53,0.03,844,1000,844,12.6224581614,0.0,0.0,
54,0.03,832,1000,832,12.6630055098,0.0,0.0,
55,0.04,850,1000,850,12.6938947216,0.0,0.0,
56,0.04,814,1000,814,12.727020048,0.0,0.0,
57,0.05,837,1000,837,12.6620880365,0.0,0.0,
58,0.05,837,1000,837,12.6947399643,0.0,0.0,
59,0.05,822,1000,822,12.7018136778,0.0,0.0,
60,0.05,817,1000,817,12.7060078036,0.0,0.0,
61,0.05,855,1000,855,12.6342449372,0.0,0.0,
62,0.05,823,1000,823,12.6590307519,0.0,0.0,
63,0.02,859,1000,859,12.6412513751,0.0,0.0,
64,0.02,833,1000,833,12.6773200021,0.0,0.0,
65,0.02,848,1000,848,12.6765153896,0.0,0.0,
66,0.02,823,1000,823,12.7021214094,0.0,0.0,
67,0.02,845,1000,845,12.6619351372,0.0,0.0,
68,0.03,810,1000,810,12.7159847807,0.0,0.0,
69,0.03,867,1000,867,12.6070166158,0.0,0.0,
70,0.02,821,1000,821,12.7114758669,0.0,0.0,
71,0.02,834,1000,834,12.6168386792,0.0,0.0,
72,0.05,853,1000,853,12.6422420419,0.0,0.0,
73,0.05,806,1000,806,12.7419054968,0.0,0.0,
74,0.05,832,1000,832,12.676055657,0.0,0.0,
75,0.03,801,1000,801,12.7407830427,0.0,0.0,
76,0.03,796,1000,796,12.7474819925,0.0,0.0,
77,0.03,801,1000,801,12.7666496214,0.0,0.0,
78,0.04,791,1000,791,12.7805374506,0.0,0.0,
79,0.04,720,1000,720,12.8280692311,0.0,0.0,
80,0.03,745,1000,745,12.8721623604,0.0,0.0,
81,0.03,770,1000,770,12.7596587936,0.0,0.0,
82,0.03,771,1000,771,12.8029303582,0.0,0.0,
83,0.02,763,1000,763,12.7982033772,0.0,0.0,
84,0.02,766,1000,766,12.800976637,0.0,0.0,
85,0.04,781,1000,781,11.0946041386,0.0,0.0,
86,0.04,799,1000,799,12.7291057799,0.0,0.0,
87,0.03,801,1000,801,12.7713922062,0.0,0.0,
88,0.03,806,1000,806,12.7200725422,0.0,0.0,
89,0.03,804,1000,804,12.6911676601,0.0,0.0,
90,0.02,800,1000,800,12.6943557491,0.0,0.0,
91,0.02,794,1000,794,12.7650177431,0.0,0.0,
92,0.02,812,1000,812,12.6773583195,0.0,0.0,
93,0.03,827,1000,827,12.7092033537,0.0,0.0,
94,0.03,844,1000,844,12.6225721216,0.0,0.0,
95,0.03,862,1000,862,12.5756055732,0.0,0.0,
96,0.03,853,1000,853,12.6569679193,0.0,0.0,
97,0.02,848,1000,848,12.6587251047,0.0,0.0,
98,0.02,815,1000,815,12.7005059849,0.0,0.0,
99,0.02,835,1000,835,12.610655442,0.0,0.0,
100,0.02,822,1000,822,12.579377195,0.0,0.0,
101,0.02,822,1000,822,12.6335979952,0.0,0.0,
102,0.02,824,1000,824,12.6518137778,0.0,0.0,
103,0.02,811,1000,811,12.6934337275,0.0,0.0,
104,0.02,791,1000,791,12.772675642,0.0,0.0,
105,0.01,806,1000,806,12.7583391635,0.0,0.0,
106,0.01,805,1000,805,12.7245875579,0.0,0.0,
107,0.01,831,1000,831,12.669431548,0.0,0.0,
108,0.02,820,1000,820,12.665299775,0.0,0.0,
109,0.02,843,1000,843,12.6283107772,0.0,0.0,
110,0.01,837,1000,837,12.6729916245,0.0,0.0,
111,0.01,828,1000,828,12.6984296142,0.0,0.0,
112,0.01,686,1000,686,12.8729920018,-90.0,0.126360214233,
