n,rtk,p,m,n,hz,t,v,
1,0.02,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.02,228,1000,228,13.4914534588,0.0,0.0,
3,0.03,838,1000,838,12.2735569959,0.0,0.0,
4,0.03,829,1000,829,12.3185799122,0.0,0.0,
5,0.03,797,1000,797,12.3846705781,0.0,0.0,
6,0.02,837,1000,837,12.2609277757,0.0,0.0,
7,0.02,818,1000,818,12.3181457747,0.0,0.0,
8,0.06,838,1000,838,12.3462831374,0.0,0.0,
9,0.06,829,1000,829,12.3523916667,0.0,0.0,
10,0.06,816,1000,816,12.3606550613,0.0,0.0,
11,0.06,801,1000,801,12.3992420278,0.0,0.0,
12,0.06,820,1000,820,12.3633876882,0.0,0.0,
13,0.07,834,1000,834,12.3461377698,0.0,0.0,
14,0.07,797,1000,797,12.4110928308,0.0,0.0,
15,0.07,814,1000,814,12.3727241619,0.0,0.0,
16,0.07,825,1000,825,12.3646268771,0.0,0.0,
17,0.07,803,1000,803,12.4274569411,0.0,0.0,
18,0.06,785,1000,785,12.4769205598,0.0,0.0,
19,0.06,806,1000,806,12.4387346269,0.0,0.0,
20,0.06,797,1000,797,10.8136013592,0.0,0.0,
21,0.07,762,1000,762,12.4943892521,0.0,0.0,
22,0.07,635,1000,635,12.7476369649,0.0,0.0,
23,0.02,634,1000,634,12.7105128384,90.0,0.126360214233,
24,0.02,662,1000,662,12.6147895733,90.0,0.151631721497,
25,0.02,629,1000,629,12.7092418641,90.0,0.1755,
26,0.03,626,1000,626,12.7328540898,90.0,0.1755,
27,0.03,683,1000,683,12.6502492769,90.0,0.1755,
28,0.14,670,1000,670,12.6462062623,90.0,0.181956459045,
29,0.14,675,1000,675,12.6478079023,90.0,0.1755,
30,0.17,665,1000,665,12.6227620598,90.0,0.1755,
31,0.17,660,1000,660,12.6678244271,90.0,0.151634399414,
32,0.17,671,1000,671,12.6361861609,90.0,0.126360214233,
33,0.2,606,1000,606,12.7901638144,90.0,0.126360214233,
34,0.2,655,1000,655,12.6412513751,90.0,0.126357536316,
35,0.2,643,1000,643,12.7016598176,0.0,0.0,
36,0.23,655,1000,655,12.6582284593,0.0,0.0,
37,0.23,715,1000,715,12.6183190031,0.0,0.0,
38,0.15,691,1000,691,12.6543712344,0.0,0.0,
39,0.15,754,1000,754,12.5172091691,0.0,0.0,
40,0.15,820,1000,820,12.3835736155,0.0,0.0,
41,0.12,784,1000,784,12.4110928308,0.0,0.0,
42,0.12,781,1000,781,12.4780341232,0.0,0.0,
43,0.1,794,1000,794,12.389243348,0.0,0.0,
44,0.1,773,1000,773,12.490333647,0.0,0.0,
45,0.1,756,1000,756,12.5142214385,0.0,0.0,
46,0.06,709,1000,709,12.6006537204,0.0,0.0,
47,0.06,757,1000,757,12.4899988982,0.0,0.0,
48,0.03,779,1000,779,12.4520656937,0.0,0.0,
49,0.03,800,1000,800,12.4616847309,0.0,0.0,
50,0.03,829,1000,829,12.3811609818,0.0,0.0,
51,0.04,829,1000,829,12.3707170898,0.0,0.0,
52,0.04,801,1000,801,12.3958707069,0.0,0.0,
53,0.03,810,1000,810,12.3580328758,0.0,0.0,
54,0.03,785,1000,785,12.4741375208,0.0,0.0,
55,0.03,813,1000,813,12.4123416017,0.0,0.0,
56,0.02,800,1000,800,12.423591858,0.0,0.0,
57,0.02,806,1000,806,12.4318034293,0.0,0.0,
58,0.0,804,1000,804,12.4225247825,0.0,0.0,
59,0.0,808,1000,808,12.4491089767,0.0,0.0,
60,0.01,817,1000,817,12.3737826986,0.0,0.0,
61,0.01,819,1000,819,12.3949549038,0.0,0.0,
62,0.01,820,1000,820,12.3467556055,0.0,0.0,
63,0.02,811,1000,811,12.3466102269,0.0,0.0,
64,0.02,793,1000,793,12.4775144356,0.0,0.0,
65,0.0,793,1000,793,12.4862806739,0.0,0.0,
66,0.0,820,1000,820,12.4026518579,0.0,0.0,
67,0.0,816,1000,816,10.7474606672,0.0,0.0,
68,0.0,665,1000,665,12.6468544963,-90.0,0.151631721497,
69,0.0,622,1000,622,12.7226576719,-90.0,0.436701393127,
70,0.0,564,1000,564,12.857601805,-90.0,0.606528224945,
71,0.02,551,1000,551,12.8098513261,-90.0,0.505440856934,
72,0.02,598,1000,598,12.7638912135,-90.0,0.524041671753,
73,0.27,536,1000,536,12.833014622,-90.0,0.63179839325,
74,0.27,539,1000,539,12.9034068186,-90.0,0.758155929565,
75,0.27,542,1000,542,12.8856078131,-90.0,0.758157268524,
76,0.44,552,1000,552,12.7982033772,-90.0,0.7581612854,
77,0.44,552,1000,552,12.7950800168,-101.309932474,0.894877924636,
78,0.61,559,1000,559,12.677013471,-101.309902247,0.922339753924,
79,0.61,526,1000,526,12.8308554507,-97.1249939319,0.893498992563,
80,0.87,500,1000,500,12.876311637,-99.4622766279,1.07220083614,
81,0.87,509,1000,509,12.7779287486,-97.5946433686,1.26990177188,
82,0.87,480,1000,480,12.8206974761,-98.1300180308,1.28102917254,
83,1.05,447,1000,447,12.8657263977,-98.1301059969,1.51479986302,
84,1.05,452,1000,452,12.8862412324,-98.5307656099,1.78700063613,
85,1.05,448,1000,448,12.9084104786,-98.1301199215,1.78699798513,
86,1.28,468,1000,468,12.8541342323,-96.7098641596,1.77463392352,
87,1.28,436,1000,436,12.8970982095,-94.9697407281,2.0258660648,
88,1.72,405,1000,405,12.9028907887,-94.9697270592,2.43103709708,
89,1.72,407,1000,407,12.8724784016,-94.5739212599,2.21164632464,
90,1.72,398,1000,398,12.9093639967,-94.5739212599,2.15183156287,
91,2.1,384,1000,384,12.6998522394,-96.1155035663,2.54686738877,
92,2.1,372,1000,372,12.9115496738,-97.1250422945,2.75540589115,
93,2.42,379,1000,379,12.9034068186,-97.1250163489,2.82985246965,
94,2.42,397,1000,397,12.8501960784,-96.0090047446,2.90769128777,
95,2.42,399,1000,399,12.8371386947,-94.513988458,3.25740481442,
96,2.91,364,1000,364,12.901700108,-93.8140612313,3.37617426757,
97,2.91,397,1000,397,12.7800701421,-93.0127875042,3.24793559434,
98,3.33,372,1000,372,12.8091862756,-92.3900775274,3.37124440914,
99,3.33,341,1000,341,12.8536221358,-92.7263109939,3.68967620531,
100,3.33,352,1000,352,12.6731447909,-94.5739116076,3.869964026,
101,3.76,319,1000,319,12.8721623604,-92.6630007661,3.91919748797,
102,3.76,328,1000,328,12.9015413671,-91.2188752351,4.0013998661,
103,4.09,312,1000,312,12.9498592106,-92.9356648471,4.12518340501,
104,4.09,336,1000,336,12.98164317,-93.7313969992,4.18707488586,
105,4.55,324,1000,324,13.042233375,-93.5035316448,4.37245865978,
106,4.55,336,1000,336,13.0727206992,-93.3664606634,4.42981684998,
107,4.55,337,1000,337,13.0614848032,-92.2457425659,4.47868985447,
108,4.79,319,1000,319,13.0710096421,-90.0,4.54895967865,
109,4.79,313,1000,313,13.1154381346,-91.0809241867,4.65075,
110,5.15,317,1000,317,13.0514052426,-91.7899076466,4.74174888622,
111,5.15,309,1000,309,13.1971468037,-93.0664855011,4.80866196462,
112,5.15,285,1000,285,13.3109405843,-93.179804895,4.80334111805,
113,5.39,342,1000,342,13.2635020824,-92.2025987845,4.8540899244,
114,5.39,353,1000,353,13.3201982959,-91.0050860053,4.91478341969,
115,5.39,370,1000,370,13.2372978176,-90.0,5.00251967762,
116,5.62,387,1000,387,13.316814991,-90.0,5.02205397034,
