n,rtk,p,m,n,hz,t,v,
1,0.03,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.02,2,750,2,34.1272233161,-4.12836333936,23.168834945,
3,0.02,489,750,489,21.1743704691,0.0,0.0,
4,0.02,16,750,16,18.5876534456,0.0,0.0,
5,0.02,614,750,614,16.427957621,0.0,0.0,
6,0.02,73,750,73,16.0996771853,0.0,0.0,
7,0.02,622,750,622,14.5991917772,0.0,0.0,
8,0.02,614,750,614,14.5944674484,0.0,0.0,
9,0.02,671,750,671,14.4302262773,0.0,0.0,
10,0.01,619,750,619,14.5617858941,0.0,0.0,
11,0.01,634,750,634,14.51969398,0.0,0.0,
12,0.03,621,750,621,14.5072894365,0.0,0.0,
13,0.03,638,750,638,14.4483699396,0.0,0.0,
14,0.03,605,750,605,14.5808703391,0.0,0.0,
15,0.03,643,750,643,14.5007191061,0.0,0.0,
16,0.03,589,750,589,14.5974642485,0.0,0.0,
17,0.02,619,750,619,14.566640851,0.0,0.0,
18,0.02,616,750,616,14.5458782729,0.0,0.0,
19,0.02,634,750,634,14.5410371439,0.0,0.0,
20,0.02,607,750,607,14.5943151016,0.0,0.0,
21,0.02,630,750,630,14.4464788829,0.0,0.0,
22,0.02,620,750,620,14.6192406493,0.0,0.0,
23,0.02,618,750,618,14.5853322669,0.0,0.0,
24,0.02,572,750,572,14.7472821119,0.0,0.0,
25,0.02,576,750,576,14.7479562164,0.0,0.0,
26,0.02,582,750,582,14.7514314252,0.0,0.0,
27,0.01,627,750,627,14.6192406493,0.0,0.0,
28,0.01,599,750,599,14.6273470413,0.0,0.0,
29,0.01,571,750,571,14.7238305864,0.0,0.0,
30,0.01,638,750,638,14.6335731381,0.0,0.0,
31,0.01,571,750,571,14.8091404683,0.0,0.0,
32,0.03,623,750,623,14.65842816,0.0,0.0,
33,0.03,626,750,626,14.6713492186,0.0,0.0,
34,0.03,584,750,584,14.7994213331,0.0,0.0,
35,0.03,600,750,600,14.6318885071,0.0,0.0,
36,0.03,569,750,569,14.6539214042,0.0,0.0,
37,0.04,603,750,603,14.8266776015,0.0,0.0,
38,0.04,617,750,617,14.5053327616,0.0,0.0,
39,0.04,586,750,586,14.7204200315,0.0,0.0,
40,0.04,632,750,632,14.6718111063,0.0,0.0,
41,0.04,642,750,642,14.66273265,0.0,0.0,
42,0.01,627,750,627,14.6517714294,0.0,0.0,
43,0.01,610,750,610,14.7503420045,0.0,0.0,
44,0.01,590,750,590,14.7963932437,0.0,0.0,
45,0.02,599,750,599,14.7725772651,0.0,0.0,
46,0.02,582,750,582,14.8042793055,0.0,0.0,
47,0.02,570,750,570,14.8473565904,0.0,0.0,
48,0.02,576,750,576,14.8480398751,0.0,0.0,
49,0.02,564,750,564,14.8815980415,0.0,0.0,
50,0.02,570,750,570,14.8467259218,0.0,0.0,
51,0.02,549,750,549,14.9168996152,0.0,0.0,
52,0.03,573,750,573,14.849354061,0.0,0.0,
53,0.03,587,750,587,14.8207574505,0.0,0.0,
54,0.03,596,750,596,14.5750941718,0.0,0.0,
55,0.01,591,750,591,14.6836761843,0.0,0.0,
56,0.01,616,750,616,14.7156169305,0.0,0.0,
57,0.03,590,750,590,14.7755956134,0.0,0.0,
58,0.03,573,750,573,14.8266776015,0.0,0.0,
59,0.03,577,750,577,14.4358384845,0.0,0.0,
60,0.02,562,750,562,14.4166855713,0.0,0.0,
61,0.02,580,750,580,14.6436379506,0.0,0.0,
62,0.03,578,750,578,14.8181394231,0.0,0.0,
63,0.03,566,750,566,15.1858044381,0.0,0.0,
64,0.03,551,750,551,15.2297514179,0.0,0.0,
65,0.02,529,750,529,15.2743984821,0.0,0.0,
66,0.02,557,750,557,15.2283137517,0.0,0.0,
67,0.03,569,750,569,15.1775067849,0.0,0.0,
68,0.03,572,750,572,15.1943313385,0.0,0.0,
69,0.03,520,750,520,15.261782086,0.0,0.0,
70,0.03,485,750,485,15.0573098408,-90.0,0.218349357605,
71,0.03,449,750,449,15.0504480001,-90.0,0.505439517975,
72,0.1,423,750,423,15.150150443,-90.0,0.505440856934,
73,0.1,427,750,427,15.2232288037,-90.0,0.5265,
74,0.1,424,750,424,15.1842101452,-90.0,0.631801071167,
75,0.2,418,750,418,15.1703703704,-90.0,0.631801071167,
76,0.2,395,750,395,15.3137148949,-90.0,0.702,
77,0.45,382,750,382,15.4926291605,-90.0,0.884520830154,
78,0.45,377,750,377,15.4765083336,-90.0,1.01087970543,
79,0.45,354,750,354,15.4909125828,-90.0,0.988064517975,
80,0.67,351,750,351,15.7353471917,-90.0,1.09174946594,
81,0.67,311,750,311,15.8919095053,-90.0,1.36468817139,
82,0.91,326,750,326,15.8576619016,-90.0,1.36890053558,
83,0.91,310,750,310,15.9157293991,-90.0,1.27370860291,
84,0.91,273,750,273,16.0231046049,-90.0,1.45566773987,
85,1.2,253,750,253,16.1132223341,-90.0,1.65523498721,
86,1.2,306,750,306,15.9269101224,-90.0,1.5795,
87,1.44,264,750,264,16.0945495848,-90.0,1.64268010712,
88,1.44,269,750,269,16.0764130043,-90.0,1.97121505737,
89,1.44,236,750,236,16.1822902801,-90.0,2.12284677887,
90,1.74,205,750,205,16.3519348777,-90.0,2.106,
91,1.74,222,750,222,16.2701723489,-90.0,2.19375,
92,2.04,191,750,191,16.1300772988,-90.0,2.42418589769,
93,2.04,212,750,212,16.0294731371,-92.3859465557,2.43084609405,
94,2.04,213,750,213,15.9923742417,-93.945186229,2.46325988276,
95,2.34,171,750,171,16.202168631,-93.8140748343,2.6383435144,
96,2.34,188,750,188,16.1420582904,-93.8140683048,2.79138303499,
97,2.54,213,750,213,16.3588227494,-92.2025917049,2.78278970403,
98,2.54,189,750,189,16.4689825231,-90.0,2.84309946442,
99,2.54,225,750,225,16.4187615968,-90.0,2.89575,
100,2.85,205,750,205,16.5302540052,-90.0,2.90628091049,
101,2.85,238,750,238,16.3926445587,-90.0,3.03263978577,
102,3.06,219,750,219,16.4419321202,-91.6846843179,3.09329193878,
103,3.06,224,750,224,16.4195328954,-93.1798301199,3.16387124422,
104,3.06,209,750,209,16.5653779468,-94.0856059478,3.16387124422,
105,3.26,225,750,225,16.5327299889,-93.8140651632,3.27954831472,
106,3.26,216,750,216,16.546426444,-91.930570215,3.47649289843,
107,3.39,211,750,211,16.6816634319,-90.0,3.59881996285,
108,3.39,204,750,204,16.722966696,-90.0,3.6855,
109,3.39,187,750,187,16.8143420673,-90.0,3.79079839325,
110,3.57,166,750,166,16.540618986,-90.0,3.93030249596,
111,3.57,172,750,172,17.0085320357,-92.1210922383,4.11209810015,
112,3.77,133,750,133,17.0476600795,-92.3859440304,4.20050018097,
113,3.77,141,750,141,17.1218444858,-91.5955682824,4.37079038436,
114,3.77,138,750,138,17.0482144164,-91.9091574868,4.5327982136,
115,4.01,115,750,115,17.0163984973,-92.7263390152,4.59055111616,
116,4.01,106,750,106,16.969308573,-93.2704938512,4.63798279951,
117,4.21,127,750,127,16.899296518,-93.1798298946,4.69684965547,
118,4.21,87,750,87,17.1329648828,-92.0101669458,4.72337989299,
119,4.21,77,750,77,17.3232446721,-92.2026068806,4.72683089972,
120,4.5,80,750,80,17.2386604633,-92.1081709113,4.89383494924,
