n,rtk,p,m,n,hz,t,v,
1,0.02,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.04,243,500,243,30.2196348545,81.7405647056,2.35457886175,
3,0.04,398,500,398,28.2302136968,0.0,0.0,
4,0.04,386,500,386,28.3182705097,0.0,0.0,
5,0.03,401,500,401,28.2357249606,0.0,0.0,
6,0.03,390,500,390,28.4479170906,0.0,0.0,
7,0.01,399,500,399,28.4253600352,0.0,0.0,
8,0.01,400,500,400,28.3391259696,0.0,0.0,
9,0.01,406,500,406,28.3182705097,0.0,0.0,
10,0.02,400,500,400,28.3744012989,0.0,0.0,
11,0.02,413,500,413,28.2701715364,0.0,0.0,
12,0.01,398,500,398,28.4203522134,0.0,0.0,
13,0.01,396,500,396,28.4915903595,0.0,0.0,
14,0.01,391,500,391,28.4317186589,0.0,0.0,
15,0.03,399,500,399,28.4542858112,0.0,0.0,
16,0.03,404,500,404,28.4026463876,0.0,0.0,
17,0.01,410,500,410,28.2877125303,0.0,0.0,
18,0.01,410,500,410,28.2167296799,0.0,0.0,
19,0.01,422,500,422,28.2463734932,0.0,0.0,
20,0.02,406,500,406,28.3431475237,0.0,0.0,
21,0.02,408,500,408,28.3774728695,0.0,0.0,
22,0.04,408,500,408,28.2749359579,0.0,0.0,
23,0.04,415,500,415,28.3142560114,0.0,0.0,
24,0.04,398,500,398,28.2636944993,0.0,0.0,
25,0.04,407,500,407,28.3557941278,0.0,0.0,
26,0.04,394,500,394,28.4633613377,0.0,0.0,
27,0.05,402,500,402,28.1935900194,0.0,0.0,
28,0.05,396,500,396,28.26293269,0.0,0.0,
29,0.05,400,500,400,28.3479365766,0.0,0.0,
30,0.06,392,500,392,28.4276719329,90.0,0.126360214233,
31,0.06,370,500,370,28.5943429027,90.0,0.1755,
32,0.08,371,500,371,28.4875265735,90.0,0.181957798004,
33,0.08,378,500,378,28.5453023446,90.0,0.19627930069,
34,0.08,379,500,379,28.5258883939,90.0,0.210599464417,
35,0.11,366,500,366,28.7762013228,90.0,0.210599464417,
36,0.11,370,500,370,28.5282166736,90.0,0.181959136963,
37,0.15,368,500,368,28.83912045,90.0,0.181957798004,
38,0.15,371,500,371,28.5657154532,90.0,0.151634399414,
39,0.15,374,500,374,28.5647427384,90.0,0.151631721497,
40,0.19,371,500,371,28.4997214106,0.0,0.0,
41,0.19,386,500,386,28.517742407,0.0,0.0,
42,0.16,400,500,400,28.3544522863,0.0,0.0,
43,0.16,404,500,404,28.5159974437,0.0,0.0,
44,0.16,393,500,393,28.4593055998,0.0,0.0,
45,0.13,403,500,403,28.4163087221,0.0,0.0,
46,0.13,397,500,397,28.4730225107,0.0,0.0,
47,0.13,398,500,398,28.5649372761,0.0,0.0,
48,0.13,398,500,398,28.4097645561,0.0,0.0,
49,0.13,375,500,375,28.7754116356,0.0,0.0,
50,0.09,387,500,387,28.5348155304,0.0,0.0,
51,0.09,392,500,392,28.5429712754,0.0,0.0,
52,0.08,398,500,398,28.4396227311,0.0,0.0,
53,0.08,390,500,390,28.3207562458,0.0,0.0,
54,0.08,388,500,388,28.4139986722,0.0,0.0,
55,0.07,400,500,400,28.2676946717,0.0,0.0,
56,0.07,398,500,398,28.4877200609,0.0,0.0,
57,0.07,385,500,385,28.6419874487,0.0,0.0,
58,0.07,380,500,380,28.631038602,0.0,0.0,
59,0.07,376,500,376,28.7257485686,0.0,0.0,
60,0.07,386,500,386,28.3230511588,0.0,0.0,
61,0.07,389,500,389,28.578756226,0.0,0.0,
62,0.05,393,500,393,28.4867526505,0.0,0.0,
63,0.05,384,500,384,28.5828460836,0.0,0.0,
64,0.05,397,500,397,28.5119266928,0.0,0.0,
65,0.04,402,500,402,28.4438657525,0.0,0.0,
66,0.04,389,500,389,28.5305453333,0.0,0.0,
67,0.03,401,500,401,28.2974457233,0.0,0.0,
68,0.03,392,500,392,28.3864994552,0.0,0.0,
69,0.03,365,500,365,28.6590138843,-90.0,0.210600803375,
70,0.02,365,500,365,28.6458997808,-90.0,0.480168680191,
71,0.02,337,500,337,28.8058459129,-90.0,0.505440856934,
72,0.14,355,500,355,28.7265355323,-90.0,0.43875,
73,0.14,354,500,354,28.7241747706,-90.0,0.5265,
74,0.14,323,500,323,28.986406264,-90.0,0.758159946442,
75,0.25,329,500,329,28.926832969,-90.0,0.873400108337,
76,0.25,315,500,315,29.3264905154,-90.0,0.873400777817,
77,0.44,306,500,306,29.4595539947,-90.0,1.053,
78,0.44,303,500,303,29.5413048225,-90.0,1.25769733429,
79,0.44,304,500,304,29.5115814359,-90.0,1.21305578041,
80,0.68,286,500,286,29.736292095,-99.3928933319,1.49062214513,
81,0.68,279,500,279,29.9437007846,-97.7651660184,1.76375317151,
82,0.9,281,500,281,29.7124883999,-98.8457838092,1.97985627501,
83,0.9,287,500,287,29.6444478998,-90.0,1.57212233734,
84,0.9,284,500,284,29.6496868417,-96.1358636005,1.77369799237,
85,1.18,261,500,261,29.8820478477,-96.3401917459,2.19107015121,
86,1.18,285,500,285,29.6182809366,-90.0,2.28318687639,
87,1.4,273,500,273,29.9061241078,-90.0,2.35818216705,
88,1.4,271,500,271,29.7440945161,-95.2827196608,2.61240251095,
89,1.4,260,500,260,29.6752794679,-95.1944241879,3.09338737443,
90,1.69,273,500,273,29.4039987662,-95.194438684,2.84708437286,
91,1.69,269,500,269,29.5088822756,-94.3573562942,2.81488247403,
92,2.03,272,500,272,29.2312474301,-97.5946165701,3.01558846869,
93,2.03,261,500,261,29.2738871285,-93.3817173309,3.6022569592,
94,2.03,269,500,269,28.9906136386,-90.0,3.47310097504,
95,2.35,262,500,262,29.1161925389,-94.3424359123,3.75893212904,
96,2.35,265,500,265,29.1291339676,-94.3834993189,4.03255511381,
97,2.71,257,500,257,29.2347110894,-96.236227705,3.95600329606,
98,2.71,275,500,275,28.9677882756,-96.8428013431,3.96778460095,
