n,rtk,p,m,n,hz,t,v,
1,0.01,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.01,288,500,288,21.3442981675,82.146686698,2.66598305201,
3,0.01,441,500,441,20.3177949476,0.0,0.0,
4,0.02,434,500,434,20.2024140954,0.0,0.0,
5,0.02,431,500,431,20.470804131,0.0,0.0,
6,0.02,427,500,427,20.6518296766,0.0,0.0,
7,0.02,444,500,444,20.6134641281,0.0,0.0,
8,0.02,431,500,431,20.6087037701,0.0,0.0,
9,0.02,419,500,419,20.5930202871,0.0,0.0,
10,0.02,435,500,435,20.765423175,0.0,0.0,
11,0.05,438,500,438,20.7477554574,0.0,0.0,
12,0.05,412,500,412,20.866353578,0.0,0.0,
13,0.05,396,500,396,21.0186016677,0.0,0.0,
14,0.04,402,500,402,20.3128750272,0.0,0.0,
15,0.04,381,500,381,20.9969262808,0.0,0.0,
16,0.02,386,500,386,21.0726688103,0.0,0.0,
17,0.02,402,500,402,20.9656496181,0.0,0.0,
18,0.02,396,500,396,21.0779637168,0.0,0.0,
19,0.01,416,500,416,20.9100444693,0.0,0.0,
20,0.01,410,500,410,20.98862573,0.0,0.0,
21,0.01,418,500,418,21.0260826846,0.0,0.0,
22,0.01,417,500,417,20.9494183636,0.0,0.0,
23,0.01,415,500,415,20.9670120924,0.0,0.0,
24,0.02,424,500,424,20.9226655759,0.0,0.0,
25,0.02,419,500,419,20.9674313509,0.0,0.0,
26,0.02,417,500,417,20.9178656745,0.0,0.0,
27,0.02,424,500,424,20.924022469,0.0,0.0,
28,0.02,421,500,421,20.8947318604,0.0,0.0,
29,0.01,408,500,408,21.01765375,0.0,0.0,
30,0.01,417,500,417,20.9380191693,0.0,0.0,
31,0.01,424,500,424,20.8781944707,0.0,0.0,
32,0.01,429,500,429,20.7593593475,0.0,0.0,
33,0.01,426,500,426,20.8999377133,0.0,0.0,
34,0.01,417,500,417,20.9674313509,0.0,0.0,
35,0.01,420,500,420,20.7108736551,0.0,0.0,
36,0.04,423,500,423,20.7925996798,0.0,0.0,
37,0.04,392,500,392,21.0836852053,0.0,0.0,
38,0.04,381,500,381,21.0242909703,-90.0,0.26325,
