n,rtk,p,m,n,hz,t,v,
1,0.03,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.03,37,477,37,48.7755140013,-146.976841086,26.0944642679,
3,0.03,378,475,378,32.8020834148,0.0,0.0,
4,0.03,168,500,168,32.5753473598,0.0,0.0,
5,0.04,413,500,413,29.6708710323,0.0,0.0,
6,0.04,258,500,258,29.0842925693,0.0,0.0,
7,0.04,432,500,432,28.0246149734,0.0,0.0,
8,0.04,425,500,425,28.0504791777,0.0,0.0,
9,0.04,436,500,436,28.05760959,0.0,0.0,
10,0.03,418,500,418,28.1697314868,0.0,0.0,
11,0.03,431,500,431,27.5756005838,0.0,0.0,
12,0.04,427,500,427,27.9337204966,0.0,0.0,
13,0.04,437,500,437,28.1570612442,0.0,0.0,
14,0.04,425,500,425,28.2749359579,0.0,0.0,
15,0.02,435,500,435,28.1990869913,0.0,0.0,
16,0.02,434,500,434,27.5565775556,0.0,0.0,
17,0.02,445,500,445,27.8900702853,0.0,0.0,
18,0.02,431,500,431,28.194348095,0.0,0.0,
19,0.02,430,500,430,28.165002451,0.0,0.0,
20,0.02,436,500,436,28.2324939588,0.0,0.0,
21,0.02,432,500,432,27.654143865,0.0,0.0,
22,0.01,423,500,423,28.3238162124,0.0,0.0,
23,0.01,418,500,418,28.4664521996,0.0,0.0,
24,0.01,414,500,414,28.5649372761,0.0,0.0,
25,0.03,423,500,423,28.5144465444,0.0,0.0,
26,0.03,412,500,412,27.9493562918,0.0,0.0,
27,0.02,421,500,421,28.219007764,0.0,0.0,
28,0.02,409,500,409,28.517742407,0.0,0.0,
29,0.02,422,500,422,28.4147686471,0.0,0.0,
30,0.03,420,500,420,28.555213638,0.0,0.0,
31,0.03,421,500,421,28.1563051724,0.0,0.0,
32,0.03,414,500,414,28.4251673941,0.0,0.0,
33,0.03,419,500,419,28.5086321742,0.0,0.0,
34,0.03,430,500,430,28.5249183896,0.0,0.0,
35,0.0,432,500,432,28.5486053445,0.0,0.0,
36,0.0,424,500,424,28.2949640773,0.0,0.0,
37,0.01,425,500,425,28.3406578556,0.0,0.0,
38,0.01,409,500,409,28.716504974,0.0,0.0,
39,0.01,420,500,420,28.6040932123,0.0,0.0,
40,0.03,421,500,421,28.5649372761,0.0,0.0,
41,0.03,424,500,424,28.2437106071,0.0,0.0,
42,0.01,422,500,422,28.2231852071,0.0,0.0,
43,0.01,422,500,422,28.6228324587,0.0,0.0,
44,0.01,416,500,416,28.474568907,0.0,0.0,
45,0.03,419,500,419,28.5966823707,0.0,0.0,
46,0.03,407,500,407,28.590054872,0.0,0.0,
47,0.02,393,500,393,28.2844696203,-90.0,0.446822582245,
48,0.02,365,500,365,29.0233124589,-90.0,0.786059829712,
49,0.02,339,500,339,29.2894233321,-90.0,0.8775,
50,0.12,330,500,330,29.5544187489,-90.0,0.928020275375,
51,0.12,321,500,321,29.4378439079,-90.0,1.14075,
52,0.12,296,500,296,28.9132733602,-99.2932939392,1.32817268398,
53,0.25,307,500,307,29.5875676324,-90.0,1.52845085907,
54,0.25,294,500,294,29.5886112561,-90.0,1.57211965942,
55,0.67,303,500,303,29.4672118479,-90.0,1.66795161438,
56,0.67,303,500,303,29.5323607278,-90.0,1.67960682567,
57,1.04,306,500,306,29.1400622499,-90.0,1.93763594337,
58,1.04,285,500,285,29.2824708872,-95.0921168074,2.28847548896,
59,1.04,271,500,271,29.4837829858,-90.0,2.42115621243,
