n,rtk,p,m,n,hz,t,v,
1,0.04,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.05,230,500,230,30.319466231,83.9910065177,2.9652748471,
3,0.05,393,500,393,28.367300838,0.0,0.0,
4,0.05,387,500,387,28.7529237561,0.0,0.0,
5,0.05,369,500,369,28.986406264,0.0,0.0,
6,0.05,362,500,362,28.9896117719,0.0,0.0,
7,0.06,353,500,353,29.0790499036,0.0,0.0,
8,0.06,379,500,379,28.4616230228,0.0,0.0,
9,0.06,376,500,376,29.1435043323,0.0,0.0,
10,0.03,365,500,365,29.237971754,0.0,0.0,
11,0.03,387,500,387,28.8268316151,0.0,0.0,
12,0.03,358,500,358,29.2781783787,0.0,0.0,
13,0.03,383,500,383,28.4966233202,0.0,0.0,
14,0.03,371,500,371,29.1495805795,0.0,0.0,
15,0.04,360,500,360,29.3986402187,0.0,0.0,
16,0.04,350,500,350,29.3478312587,90.0,0.151631721497,
17,0.03,362,500,362,29.4091530581,90.0,0.1755,
18,0.03,374,500,374,28.8084179871,90.0,0.1755,
19,0.03,376,500,376,28.8591618101,90.0,0.181956459045,
20,0.11,348,500,348,29.5604592322,90.0,0.181958467484,
21,0.11,377,500,377,29.3564584427,90.0,0.181958467484,
22,0.13,380,500,380,29.2730698901,90.0,0.210600133896,
23,0.13,371,500,371,29.2013311611,90.0,0.210600133896,
24,0.13,362,500,362,28.9922167692,90.0,0.218349692345,
25,0.17,365,500,365,29.2406215796,90.0,0.252720428467,
26,0.17,356,500,356,29.4134840601,90.0,0.252720428467,
27,0.23,355,500,355,29.6306259846,90.0,0.252719758987,
28,0.23,376,500,376,29.4481780524,90.0,0.218350696564,
29,0.23,378,500,378,28.8068351179,90.0,0.210600133896,
30,0.2,374,500,374,28.8617434147,90.0,0.210599464417,
31,0.2,390,500,390,29.0114681755,90.0,0.181959136963,
32,0.22,365,500,365,29.3805180795,90.0,0.1755,
33,0.22,345,500,345,29.7637240988,90.0,0.181957798004,
34,0.22,347,500,347,29.2235080996,90.0,0.181958467484,
35,0.19,355,500,355,29.0140771024,90.0,0.181959136963,
36,0.19,374,500,374,29.422149892,90.0,0.181959136963,
37,0.17,361,500,361,29.5438018159,90.0,0.181958467484,
38,0.17,365,500,365,29.4933198324,90.0,0.151632390976,
39,0.17,357,500,357,29.2969929801,90.0,0.151631721497,
40,0.12,372,500,372,28.8549925013,90.0,0.151631721497,
41,0.12,358,500,358,29.6452860061,90.0,0.151631721497,
42,0.1,354,500,354,29.7310225058,90.0,0.126360214233,
43,0.1,353,500,353,29.6551373059,90.0,0.151631721497,
44,0.1,365,500,365,29.6076180795,90.0,0.151631888866,
45,0.1,363,500,363,28.9914151817,90.0,0.151631721497,
46,0.1,369,500,369,29.4386703726,90.0,0.151632390976,
47,0.09,359,500,359,29.6956592539,90.0,0.151631721497,
48,0.09,383,500,383,29.1647822882,90.0,0.126360214233,
49,0.09,348,500,348,29.7964977089,90.0,0.126360214233,
50,0.07,357,500,357,29.1062920272,90.0,0.126360214233,
51,0.07,370,500,370,29.2208613747,90.0,0.138995967865,
52,0.08,363,500,363,29.5856892952,90.0,0.126360214233,
53,0.08,382,500,382,29.4202924982,90.0,0.126360214233,
54,0.08,354,500,354,29.4110090456,0.0,0.0,
55,0.07,372,500,372,29.0317498771,0.0,0.0,
56,0.07,362,500,362,29.2945375305,0.0,0.0,
57,0.06,345,500,345,29.6383730462,-90.0,0.45489516449,
58,0.06,355,500,355,29.6584924339,-90.0,0.926532669067,
59,0.06,332,500,332,29.9106027327,-90.0,0.920054544319,
60,0.15,325,500,325,29.8418652304,-75.9637386754,0.970818176584,
61,0.15,322,500,322,29.2133310117,-75.96373727,1.08033714684,
62,0.33,326,500,326,29.7470478514,-78.690123975,1.28862409856,
63,0.33,306,500,306,29.9240466593,-83.6598205941,1.28664037848,
64,0.33,318,500,318,29.7857061698,-90.0,1.31625,
65,0.62,322,500,322,29.5342322994,-90.0,1.68479973221,
66,0.62,304,500,304,29.3289513247,-83.9909940425,1.90706458325,
67,1.01,300,500,300,29.4359845321,-80.5377119771,2.00147534309,
68,1.01,290,500,290,29.7487357349,-80.5376613831,2.24493823341,
69,1.01,285,500,285,29.5815160662,-79.1144729453,2.49121936558,
70,1.33,293,500,293,29.3961677016,-79.1650870192,2.57724951008,
71,1.33,280,500,280,29.1028587288,-80.9685809296,2.67045118372,
72,1.69,288,500,288,28.7115905917,-83.6598596707,2.89932330993,
73,1.69,264,500,264,29.2389908609,-84.289392368,3.08793721133,
74,1.69,275,500,275,29.1036664909,-83.2901618972,3.04776521177,
75,2.13,286,500,286,28.9990320529,-83.1572122231,3.12710758736,
76,2.13,268,500,268,28.9051038551,-85.5136776648,3.38027460116,
77,2.53,272,500,272,28.1992765803,-84.6834250997,3.36719599174,
78,2.53,277,500,277,28.8474510991,-85.2363461939,3.46199528289,
79,2.53,275,500,275,29.0859060775,-90.0,3.63916934967,
80,2.79,265,500,265,29.1595105673,-90.0,4.21331603771,
81,2.79,264,500,264,29.2757260817,-90.0,4.55855692738,
82,3.16,259,500,259,28.9940205031,-89.7652042791,4.33840331757,
83,3.16,248,500,248,29.708068903,-90.0,4.41226939774,
84,3.16,246,500,246,29.6419338653,-90.0,4.79127643331,
85,3.57,263,500,263,29.5315289943,-91.9749340109,5.14361512761,
86,3.57,270,500,270,29.3891644945,-92.6025659579,5.61243317875,
87,3.91,262,500,262,29.2834930986,-93.1924589711,5.66836398498,
88,3.91,260,500,260,29.3160366808,-90.8487667772,5.7707867236,
89,3.91,254,500,254,29.8552474233,-92.7263119875,6.19679785653,
90,4.18,274,500,274,29.6981824104,-90.0,6.81252432632,
91,4.18,256,500,256,29.9240466593,-93.1368875252,8.28842497832,
92,4.57,245,500,245,29.6243475559,-91.3524346055,6.5644158382,
93,4.57,257,500,257,29.1952333222,-92.6946625577,6.63263307362,
94,4.57,272,500,272,29.0857043792,-93.6913728792,6.66391710216,
95,4.86,268,500,268,29.0192963642,-93.7152891054,6.8574477698,
96,4.86,264,500,264,29.3289513247,-93.691384166,6.78349831191,
97,5.15,246,500,246,29.6981824104,-93.414276969,6.98808336134,
98,5.15,264,500,264,29.1629572461,-92.3328991651,7.34124202792,
99,5.15,255,500,255,29.5612925961,-95.5274890794,7.4546829006,
100,5.42,224,500,224,29.9878026983,-97.7158317105,6.80931151478,
101,5.42,267,500,267,29.2363413308,-96.9051588686,6.72633019127,
102,5.69,251,500,251,29.224322573,-96.8494686519,6.84129788939,
103,5.69,249,500,249,28.2302136968,-93.8140748343,7.69679588725,
104,5.69,243,500,243,28.354260605,-92.910843045,7.07939708701,
105,5.77,263,500,263,28.5951226829,-95.6266846997,8.15440335347,
106,5.77,258,500,258,28.8500306088,-93.927645165,7.7364274993,
107,6.0,256,500,256,28.3421899073,-97.5370291982,8.53636116417,
108,6.0,276,500,276,27.9025013305,-93.2837225164,7.01738548155,
109,6.0,253,500,253,27.6395650741,-91.5546110609,7.25451571778,
110,6.34,265,500,265,28.3663415888,-96.0671280807,8.04874342289,
111,6.34,262,500,262,28.786076071,-95.3145456699,7.90781409985,
112,6.63,269,500,269,28.4770821593,-97.9071635009,8.22203362534,
113,6.63,256,500,256,28.331086284,-97.5238174292,8.23052788415,
114,6.63,248,500,248,28.3761289755,-97.1250128462,8.7700046549,
115,6.54,270,500,270,28.649030416,-93.2638421594,9.232068303,
116,6.54,257,500,257,28.8448720506,-90.590569139,9.1183023262,
117,6.68,254,500,254,28.912675435,-90.8069294551,8.89509555452,
118,6.68,247,500,247,28.2854233402,-90.6880321768,9.32791765594,
119,6.68,269,500,269,27.770043102,-90.0,8.8778909662,
120,6.66,255,500,255,28.2644563496,-90.4373463636,9.49053264169,
121,6.66,258,500,258,28.5396695789,-90.0,8.91039802554,
122,6.6,263,500,263,28.493332337,-92.3215345746,8.90868699646,
123,6.6,262,500,262,28.8549925013,-92.3373146442,9.36073368504,
124,6.6,263,500,263,28.7438596491,-91.6532534656,9.53209426007,
125,6.69,242,500,242,29.4960161464,-91.8976943961,9.77558678512,
126,6.69,266,500,266,29.1161925389,-91.569353154,9.61060926403,
127,6.8,247,500,247,29.4299948077,-91.7434135663,9.91284627666,
128,6.8,232,500,232,28.8224735779,-92.7319879839,10.3242249902,
129,6.8,260,500,260,27.552776099,-90.5600822388,8.79284473822,
130,6.8,259,500,259,27.7562602573,-91.3104637952,8.95259888876,
131,6.8,265,500,265,27.8024406573,-90.5070300118,7.64442014511,
132,7.0,258,500,258,28.0285477533,-91.3971810273,8.26328098927,
133,7.0,274,500,274,28.4923645454,-94.6779130804,10.9829303379,
134,7.0,254,500,254,28.5902497546,-92.5903884544,11.9137288517,
135,7.16,253,500,253,28.3584781918,-91.0161317426,9.65315347482,
136,7.16,254,500,254,28.3510024199,-93.5035299821,10.3204586219,
137,7.34,249,500,249,28.1935900194,-93.0606482193,9.98285798553,
138,7.34,252,500,252,27.8776503117,-92.1410884572,9.96361211433,
139,7.34,252,500,252,27.4453227242,-92.2906158891,9.79581686006,
140,7.47,247,500,247,27.7615880013,-92.6662380041,9.81325245894,
141,7.47,263,500,263,27.7071211521,-91.9749340109,7.90529615195,
142,7.64,256,500,256,27.3724246399,-92.3859457139,7.71210419639,
143,7.64,257,500,257,26.895529279,-92.5733594632,7.81763366131,
144,7.64,268,500,268,26.6474205845,-91.9198703582,7.90109823172,
145,7.76,261,500,261,26.7903934594,-90.7024558069,7.87491751471,
146,7.76,277,500,277,26.5195404624,-89.0759579631,8.0928539363,
147,7.91,282,500,282,26.5477400611,-90.0,8.29234532486,
148,7.91,254,500,254,26.7442708665,-91.8575949851,8.34363620147,
149,7.91,267,500,267,26.3469581331,-92.4110297466,8.43541804314,
150,7.81,275,500,275,26.8514506671,-90.661267888,8.3203655151,
151,7.81,275,500,275,26.6959277977,-89.7249421701,8.31869892883,
152,7.81,269,500,269,26.8722666786,-90.4377799314,8.34023935776,
153,7.88,263,500,263,27.0453689613,-90.0,8.34092720439,
154,7.88,272,500,272,26.5138406883,-90.0,8.51220230757,
155,8.15,276,500,276,27.2874801572,-88.8002308984,8.43711176873,
156,8.15,278,500,278,27.2057079847,-90.0,8.54047981831,
157,8.15,244,500,244,26.9177956475,-90.8303168249,8.74053484665,
158,8.27,277,500,277,26.3560638432,-91.1811889133,8.79726814545,
159,8.27,262,500,262,26.2163662275,-91.388768434,8.88991739644,
160,8.35,256,500,256,26.2088306235,-90.0,9.43036512182,
161,8.35,253,500,253,26.3352127887,-90.0,8.95050066948,
162,8.35,270,500,270,26.6658867958,-90.8069306592,9.09974009955,
163,8.59,272,500,272,26.9222879077,-90.3198759714,9.16714943754,
164,8.59,273,500,273,27.1577938644,-90.5585493251,11.0709129741,
165,8.81,279,500,279,27.4507114154,-90.8674569829,9.12768734401,
166,8.81,260,500,260,28.1198728865,-91.2730268061,9.4805124461,
167,8.81,263,500,263,27.8218047706,-90.9167151346,9.56515251447,
168,9.02,259,500,259,27.4370641722,-90.6366876664,9.6528988554,
169,9.02,272,500,272,27.1303897851,-90.0,9.47700133896,
170,9.18,272,500,272,26.6894726125,-90.8389298911,9.47784303484,
171,9.18,286,500,286,26.1547345119,-91.301951947,9.64551186639,
172,9.18,268,500,268,26.3970344823,-91.5911402712,9.74380678303,
173,9.47,270,500,270,26.5428679914,-92.5761574783,10.0992049722,
174,9.47,254,500,254,27.2426393697,-92.3373029402,9.79799438907,
175,9.57,265,500,265,27.6082726662,-91.5277979893,10.4161718768,
176,9.57,269,500,269,27.8319586466,-90.6095068652,10.0927759716,
177,9.57,263,500,263,27.4363462721,-90.8939203982,10.2882160873,
178,9.8,253,500,253,26.8672747771,-91.7490481948,9.90296779916,
179,9.8,271,500,271,27.2087082314,-92.4630996952,10.0358212492,
180,9.91,251,500,251,27.6129983673,-91.7357051691,10.130746296,
181,9.91,251,500,251,27.3949511773,-91.4232598758,10.2162717024,
182,9.91,248,500,248,26.6908313394,-92.121096258,10.3727032789,
183,10.01,261,500,261,25.4958938417,-92.3938548101,10.3682473305,
184,10.01,261,500,261,25.6859123533,-93.2501342667,12.0593833815,
185,9.95,245,500,245,26.3497719534,-91.6412746992,10.5505502016,
186,9.95,281,500,281,27.3008012601,-90.9793196543,11.1379952089,
187,9.95,261,500,261,28.7157185598,52.8472794171,35.205579959,
188,10.06,268,500,268,29.047030063,-91.8234911864,11.0111687109,
189,10.06,269,500,269,28.9838023108,-93.5086373363,13.7077035971,
190,10.36,250,500,250,28.4712830155,-91.7534042538,13.4698394771,
191,10.36,251,500,251,28.0504791777,-93.9142328767,14.4160366019,
192,10.36,253,500,253,28.2534135383,-91.6574478141,10.6304680432,
193,10.6,250,500,250,28.1523364611,84.406972973,20.826660234,
194,10.6,254,500,254,28.7200443711,-91.8856316465,14.1312935291,
195,10.6,263,500,263,28.7819278514,-92.3468742925,11.141336247,
196,10.6,267,500,267,28.6572515902,-91.7649815984,10.7480710709,
197,10.6,270,500,270,29.0452197277,-91.2319774026,16.9441956401,
198,10.81,226,500,226,29.0106655231,-94.1428673043,18.2681444045,
199,10.81,255,500,255,28.4999150636,-81.6991735556,13.2437116672,
200,11.07,252,500,252,28.9880089294,47.9903455711,40.175031643,
201,11.07,253,500,253,27.9361391777,-90.9240453528,10.8824152305,
202,11.2,256,500,256,26.977526789,-91.6562944783,11.1568146368,
203,11.2,269,500,269,25.6095347999,-91.6173402852,11.4400083289,
204,11.2,262,500,262,25.8390872576,-91.0775354953,11.3228106327,
205,11.28,267,500,267,26.3406705896,-91.5408129798,11.3440524229,
206,11.28,257,500,257,26.9172774063,-91.3118877825,11.5006075301,
207,11.28,265,500,265,27.0401382209,-92.2196555532,11.7017824994,
208,11.5,272,500,272,27.6824340824,-92.4096970084,14.1973190406,
209,11.5,247,500,247,27.3972774541,-91.65047683,11.580303802,
210,11.55,268,500,268,26.4473015493,-90.0,11.6781258553,
211,11.55,281,500,281,25.8838950155,-90.5342502774,11.934,
212,11.55,278,500,278,25.8744740966,-91.3639250433,14.4669311982,
213,11.66,262,500,262,25.6356746449,58.1457867747,15.8779011936,
214,11.66,268,500,268,26.1478863142,-91.5812888141,12.0085215444,
215,11.59,267,500,267,26.4214783365,-91.6802074907,12.9265207313,
