n,rtk,p,m,n,hz,t,v,
1,0.05,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.03,144,500,144,23.5982401062,-169.703353348,23.0184184275,
3,0.03,421,500,421,22.0803975658,0.0,0.0,
4,0.03,261,500,261,19.8743561678,0.0,0.0,
5,0.03,435,500,435,18.9742007573,0.0,0.0,
6,0.03,428,500,428,19.1273559738,0.0,0.0,
7,0.03,435,500,435,19.0154052608,0.0,0.0,
8,0.03,402,500,402,19.2160387775,0.0,0.0,
9,0.03,387,500,387,19.3046592013,0.0,0.0,
10,0.02,377,500,377,19.3542766437,0.0,0.0,
11,0.02,368,500,368,19.4265282114,90.0,0.105301071167,
12,0.03,376,500,376,19.4492288573,90.0,0.105301071167,
13,0.03,384,500,384,19.3206657177,90.0,0.126360214233,
14,0.03,375,500,375,19.4829269652,90.0,0.115829303741,
15,0.05,379,500,379,19.4160066289,90.0,0.105301071167,
16,0.05,383,500,383,19.5487611626,90.0,0.105301071167,
17,0.02,376,500,376,19.4530174573,0.0,0.0,
18,0.02,389,500,389,19.4084596982,0.0,0.0,
19,0.02,385,500,385,19.4397638105,0.0,0.0,
20,0.04,408,500,408,19.4609602643,0.0,0.0,
21,0.04,404,500,404,19.3866605038,0.0,0.0,
22,0.04,394,500,394,19.3941904876,0.0,0.0,
23,0.04,419,500,419,19.2822945831,0.0,0.0,
24,0.04,407,500,407,19.5045805006,0.0,0.0,
25,0.03,426,500,426,19.4246388826,0.0,0.0,
26,0.03,398,500,398,19.5271003846,0.0,0.0,
27,0.03,422,500,422,19.3472238239,0.0,0.0,
28,0.03,430,500,430,19.41861348,0.0,0.0,
29,0.03,428,500,428,19.3938317843,0.0,0.0,
30,0.04,435,500,435,19.377614333,0.0,0.0,
31,0.04,433,500,433,19.4654761131,0.0,0.0,
32,0.07,424,500,424,19.3184410033,0.0,0.0,
33,0.07,424,500,424,19.4393133238,0.0,0.0,
34,0.07,429,500,429,19.3169284902,0.0,0.0,
35,0.07,424,500,424,19.4196923818,0.0,0.0,
36,0.07,430,500,430,19.3610664894,0.0,0.0,
37,0.09,418,500,418,19.4325585274,0.0,0.0,
38,0.09,430,500,430,19.3629434711,0.0,0.0,
39,0.09,434,500,434,19.3768086482,0.0,0.0,
40,0.08,415,500,415,19.4798504517,0.0,0.0,
41,0.08,430,500,430,19.3696499492,0.0,0.0,
42,0.09,425,500,425,19.4223901608,0.0,0.0,
43,0.09,431,500,431,19.4076514464,0.0,0.0,
44,0.09,420,500,420,19.4946990718,0.0,0.0,
45,0.07,427,500,427,19.4175346981,0.0,0.0,
46,0.07,415,500,415,19.4707171241,0.0,0.0,
47,0.04,429,500,429,19.499230594,0.0,0.0,
48,0.04,414,500,414,19.5137456325,0.0,0.0,
49,0.04,422,500,422,19.4556342569,0.0,0.0,
50,0.04,423,500,423,19.4556342569,0.0,0.0,
51,0.04,435,500,435,19.2864618299,0.0,0.0,
52,0.03,434,500,434,19.3812855229,0.0,0.0,
53,0.03,425,500,425,19.4408450639,0.0,0.0,
54,0.03,427,500,427,19.4597864868,0.0,0.0,
55,0.02,417,500,417,19.4605990869,0.0,0.0,
56,0.02,428,500,428,19.4476957959,0.0,0.0,
57,0.03,410,500,410,19.5358317264,0.0,0.0,
58,0.03,408,500,408,19.5981776978,0.0,0.0,
59,0.03,420,500,420,19.5342849824,0.0,0.0,
