n,rtk,p,m,n,hz,t,v,
1,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.04,138,250,138,32.3228038809,80.5377324882,2.49586669566,
3,0.04,204,250,204,31.1712062546,0.0,0.0,
4,0.04,198,250,198,31.1235576531,0.0,0.0,
5,0.04,200,250,200,31.3264918963,0.0,0.0,
6,0.04,202,250,202,31.3360876809,0.0,0.0,
7,0.06,206,250,206,31.16448962,0.0,0.0,
8,0.06,201,250,201,31.516925782,0.0,0.0,
9,0.06,208,250,208,31.4198903305,0.0,0.0,
10,0.06,205,250,205,31.503195908,0.0,0.0,
11,0.06,199,250,199,31.6898039364,0.0,0.0,
12,0.05,191,250,191,31.9060384305,0.0,0.0,
13,0.05,192,250,192,31.9184213931,0.0,0.0,
14,0.05,194,250,194,32.0276116953,90.0,0.115829973221,
15,0.04,192,250,192,31.9497859504,90.0,0.126360214233,
16,0.04,186,250,186,32.1947819679,90.0,0.151631721497,
17,0.05,182,250,182,32.3133411915,90.0,0.151631721497,
18,0.05,183,250,183,32.5966131201,90.0,0.151631721497,
19,0.05,193,250,193,32.4895543661,90.0,0.126360214233,
20,0.06,191,250,191,32.7623689678,90.0,0.126360214233,
21,0.06,174,250,174,32.938094378,90.0,0.151631721497,
22,0.11,187,250,187,32.7258143799,90.0,0.126360214233,
23,0.11,182,250,182,32.940163825,90.0,0.151631721497,
24,0.11,195,250,195,33.2601462262,90.0,0.126360214233,
25,0.13,185,250,185,33.4938750739,90.0,0.126360214233,
26,0.13,192,250,192,33.4538029607,90.0,0.126360214233,
27,0.14,197,250,197,33.5402109506,90.0,0.126360214233,
28,0.14,195,250,195,33.927087125,90.0,0.126360214233,
29,0.14,190,250,190,33.8993922152,90.0,0.126357536316,
30,0.15,200,250,200,32.7150935596,0.0,0.0,
31,0.15,190,250,190,33.7200649591,0.0,0.0,
32,0.17,198,250,198,33.7143729854,0.0,0.0,
33,0.17,191,250,191,33.2093207389,0.0,0.0,
34,0.17,192,250,192,33.5896339364,0.0,0.0,
35,0.13,207,250,207,33.2722830398,0.0,0.0,
36,0.13,199,250,199,33.745023895,0.0,0.0,
37,0.13,201,250,201,33.5874820824,0.0,0.0,
38,0.13,202,250,202,33.2979049403,0.0,0.0,
39,0.13,201,250,201,33.6518878673,0.0,0.0,
40,0.1,209,250,209,33.5850615762,0.0,0.0,
41,0.1,209,250,209,33.5142149421,0.0,0.0,
42,0.05,201,250,201,33.7724670473,0.0,0.0,
43,0.05,200,250,200,33.6394725867,0.0,0.0,
44,0.05,199,250,199,33.6022816491,0.0,0.0,
45,0.03,201,250,201,33.4671496737,0.0,0.0,
46,0.03,203,250,203,33.5008306709,0.0,0.0,
47,0.03,207,250,207,33.5581905173,0.0,0.0,
48,0.03,203,250,203,33.5152861458,0.0,0.0,
49,0.03,204,250,204,33.4415333833,0.0,0.0,
50,0.02,201,250,201,33.5075214699,0.0,0.0,
51,0.02,204,250,204,33.4594072833,0.0,0.0,
52,0.02,202,250,202,33.5257339717,0.0,0.0,
53,0.02,210,250,210,33.462877567,0.0,0.0,
54,0.02,208,250,208,33.6338077864,0.0,0.0,
55,0.03,206,250,206,33.5490641497,0.0,0.0,
56,0.03,197,250,197,33.1225144121,0.0,0.0,
57,0.03,207,250,207,33.3410492846,0.0,0.0,
58,0.03,206,250,206,33.4447332749,0.0,0.0,
59,0.03,202,250,202,33.5075214699,0.0,0.0,
60,0.01,205,250,205,33.3556324307,0.0,0.0,
61,0.01,209,250,209,33.3779295088,0.0,0.0,
62,0.03,194,250,194,33.3803202496,0.0,0.0,
63,0.03,200,250,200,33.3490021468,0.0,0.0,
64,0.03,206,250,206,32.99561821,0.0,0.0,
65,0.01,188,250,188,33.0392834918,0.0,0.0,
66,0.01,202,250,202,32.767488008,0.0,0.0,
67,0.01,200,250,200,32.9826448686,0.0,0.0,
68,0.01,201,250,201,32.7472771137,0.0,0.0,
69,0.01,199,250,199,32.9455973608,0.0,0.0,
