n,rtk,p,m,n,hz,t,v,
1,0.03,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.03,72,250,72,34.1380562089,84.766150983,2.43084676223,
3,0.04,211,250,211,33.3954695649,0.0,0.0,
4,0.04,123,250,123,23.8259931038,0.0,0.0,
5,0.04,203,250,203,23.3409795378,0.0,0.0,
6,0.02,142,250,142,20.8619945287,0.0,0.0,
7,0.02,214,250,214,20.5351481028,0.0,0.0,
8,0.02,194,250,194,20.9344659952,0.0,0.0,
9,0.02,209,250,209,20.8380522752,0.0,0.0,
10,0.02,207,250,207,20.821191001,0.0,0.0,
11,0.03,210,250,210,20.5532611359,0.0,0.0,
12,0.03,198,250,198,20.7348318939,0.0,0.0,
13,0.01,198,250,198,20.6783016821,0.0,0.0,
14,0.01,203,250,203,20.9692133865,0.0,0.0,
15,0.01,211,250,211,21.1192491478,0.0,0.0,
16,0.01,206,250,206,21.2255903161,0.0,0.0,
17,0.01,208,250,208,21.1648610053,0.0,0.0,
18,0.03,191,250,191,21.349295789,0.0,0.0,
19,0.03,208,250,208,21.226986786,0.0,0.0,
20,0.03,179,250,179,20.8290493028,0.0,0.0,
21,0.01,176,250,176,21.229565367,0.0,0.0,
22,0.01,182,250,182,21.366152843,90.0,0.126358875275,
23,0.1,184,250,184,21.2336494019,90.0,0.151631721497,
24,0.1,174,250,174,21.3038602194,90.0,0.126360214233,
25,0.1,180,250,180,21.441298858,90.0,0.126360214233,
26,0.11,188,250,188,21.3011553795,90.0,0.126360214233,
27,0.11,186,250,186,20.9674313509,90.0,0.126360214233,
28,0.12,181,250,181,20.7632644575,0.0,0.0,
29,0.12,189,250,189,20.8220179114,0.0,0.0,
30,0.12,192,250,192,21.0340964369,0.0,0.0,
31,0.13,184,250,184,20.9969262808,0.0,0.0,
32,0.13,200,250,200,21.1042658321,0.0,0.0,
33,0.14,198,250,198,21.2814848265,0.0,0.0,
34,0.14,204,250,204,21.3643027052,0.0,0.0,
35,0.14,207,250,207,21.3488611203,0.0,0.0,
36,0.11,211,250,211,21.285696886,0.0,0.0,
37,0.11,213,250,213,21.2996409691,0.0,0.0,
38,0.06,211,250,211,21.330187096,0.0,0.0,
39,0.06,218,250,218,21.2983430745,0.0,0.0,
40,0.06,215,250,215,21.3192367514,0.0,0.0,
41,0.03,218,250,218,21.1568540414,0.0,0.0,
42,0.03,215,250,215,20.9564313694,0.0,0.0,
43,0.04,215,250,215,21.1869917056,0.0,0.0,
44,0.04,213,250,213,21.154613177,0.0,0.0,
45,0.04,212,250,212,21.3260658447,0.0,0.0,
46,0.05,210,250,210,21.3124120304,0.0,0.0,
47,0.05,213,250,213,21.29920832,0.0,0.0,
48,0.03,215,250,215,21.2842926809,0.0,0.0,
49,0.03,207,250,207,21.3470139758,0.0,0.0,
50,0.03,202,250,202,21.3840177015,0.0,0.0,
51,0.03,216,250,216,21.2861289864,0.0,0.0,
52,0.03,211,250,211,21.345167151,0.0,0.0,
53,0.03,208,250,208,21.3146864519,0.0,0.0,
54,0.03,206,250,206,21.3310549309,0.0,0.0,
55,0.03,204,250,204,21.328777015,0.0,0.0,
56,0.02,209,250,209,21.3091636988,0.0,0.0,
57,0.02,209,250,209,21.367023607,0.0,0.0,
58,0.05,209,250,209,21.3006144939,0.0,0.0,
59,0.05,217,250,217,21.2947746796,0.0,0.0,
60,0.05,210,250,210,21.3651733184,0.0,0.0,
61,0.06,201,250,201,21.3976542851,0.0,0.0,
62,0.06,202,250,202,21.409231743,0.0,0.0,
63,0.03,199,250,199,21.3256321214,0.0,0.0,
64,0.03,208,250,208,21.2760871881,0.0,0.0,
65,0.03,206,250,206,21.2833206475,0.0,0.0,
66,0.03,208,250,208,21.0988515692,0.0,0.0,
67,0.03,203,250,203,21.0637793536,0.0,0.0,
68,0.03,204,250,204,21.3378915988,0.0,0.0,
69,0.03,209,250,209,21.2219388788,0.0,0.0,
70,0.03,208,250,208,21.3196702146,0.0,0.0,
71,0.01,220,250,220,21.2223683944,0.0,0.0,
72,0.01,213,250,213,21.1273340889,0.0,0.0,
73,0.02,220,250,220,21.0939704987,0.0,0.0,
74,0.02,222,250,222,21.1055401801,0.0,0.0,
75,0.02,223,250,223,21.2048797011,0.0,0.0,
76,0.01,216,250,216,21.1837814905,0.0,0.0,
77,0.01,187,250,187,21.1887042182,-90.0,0.1755,
78,0.04,189,250,189,21.2124939311,-90.0,0.43669871521,
79,0.04,185,250,185,21.3410401095,-108.434948823,0.479501605462,
80,0.04,179,250,179,21.3674590156,-116.565051177,0.47091471846,
81,0.08,175,250,175,21.3270417866,-116.565051177,0.565100057355,
82,0.08,174,250,174,21.236444647,-108.434931256,0.665975251816,
83,0.34,179,250,179,21.2422525082,-116.565051177,0.588644895077,
84,0.34,180,250,180,21.3944890485,-116.565051177,0.585896101141,
85,0.34,168,250,168,21.2657313938,-108.434930609,0.799169624714,
86,0.52,173,250,173,21.2241940299,-104.036286324,0.868327083942,
87,0.52,181,250,181,21.1197808616,-108.434948823,0.828579883587,
88,0.69,174,250,174,21.4518263929,-116.565051177,0.784859860102,
89,0.69,168,250,168,21.2983430745,-111.801409486,0.945096423652,
90,0.69,179,250,179,21.1932008812,-108.434928164,1.10389817008,
91,0.92,169,250,169,21.2616350097,-108.434948823,1.10995945872,
92,0.92,164,250,164,21.3816194613,-116.565051177,1.13019951591,
93,1.06,173,250,173,21.2739288993,-116.565051177,1.22061570473,
94,1.06,156,250,156,21.3433206456,-110.55605215,1.4994726573,
95,1.06,162,250,162,21.3871798402,-108.434948823,1.59397668605,
96,1.23,153,250,153,21.4827008671,-112.619900873,1.532487867,
97,1.23,167,250,167,21.2134595057,-111.801359123,1.6780648183,
98,1.49,148,250,148,21.739128632,-107.35406612,1.87847677206,
99,1.49,158,250,158,21.7357489325,-108.434948823,1.89832259799,
100,1.49,154,250,154,21.6464565141,-108.434982435,1.85938916381,
101,1.71,156,250,156,21.7192035834,-107.354017074,2.09808781112,
102,1.71,149,250,149,21.7960651444,-105.120694419,2.36060061811,
103,1.91,164,250,164,21.5298979021,-106.260204708,2.23910537624,
104,1.91,165,250,165,21.602974958,-105.94541022,2.2781225,
105,1.91,158,250,158,21.534540563,-103.240507474,2.64813953712,
106,2.23,155,250,155,21.4795104215,-100.784319124,2.70321277603,
107,2.23,166,250,166,21.2834286468,-99.4623127122,2.68463377391,
108,2.58,164,250,164,21.2779220779,-98.9266346783,2.94322447538,
109,2.58,160,250,160,21.3552742788,-99.8658183615,2.99504056203,
110,2.58,162,250,162,21.3046176977,-101.68936336,2.96018092775,
