n,rtk,p,m,n,hz,t,v,
1,0.05,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.04,145,250,145,28.031544898,93.6190281514,26.0398961106,
3,0.04,209,250,209,27.4672499378,0.0,0.0,
4,0.03,211,250,211,27.2279608424,0.0,0.0,
5,0.03,213,250,213,27.1997094758,0.0,0.0,
6,0.03,203,250,203,27.158497261,0.0,0.0,
7,0.03,208,250,208,27.0974377528,0.0,0.0,
8,0.03,206,250,206,27.000798249,0.0,0.0,
9,0.02,219,250,219,26.8550610502,0.0,0.0,
10,0.02,212,250,212,26.8932874244,0.0,0.0,
11,0.02,220,250,220,26.7982672477,0.0,0.0,
12,0.02,205,250,205,26.9657327281,0.0,0.0,
13,0.02,222,250,222,26.8377057152,0.0,0.0,
14,0.03,216,250,216,26.8903563323,0.0,0.0,
15,0.03,213,250,213,26.9882891926,0.0,0.0,
16,0.03,214,250,214,27.0518229956,0.0,0.0,
17,0.02,214,250,214,27.0366521846,0.0,0.0,
18,0.02,216,250,216,27.121442751,0.0,0.0,
19,0.02,215,250,215,27.1804967825,0.0,0.0,
20,0.02,207,250,207,27.3073777963,0.0,0.0,
21,0.02,203,250,203,27.4019311931,0.0,0.0,
22,0.02,217,250,217,27.2458247533,0.0,0.0,
23,0.02,209,250,209,27.3066666667,0.0,0.0,
24,0.04,199,250,199,27.5406546505,0.0,0.0,
25,0.04,207,250,207,27.4906535931,0.0,0.0,
26,0.04,201,250,201,27.5687130275,0.0,0.0,
27,0.04,198,250,198,27.5650893796,0.0,0.0,
28,0.04,200,250,200,27.8737597608,0.0,0.0,
29,0.04,201,250,201,27.6404757982,0.0,0.0,
30,0.04,208,250,208,27.6013687813,0.0,0.0,
31,0.04,211,250,211,27.603730248,0.0,0.0,
32,0.05,198,250,198,28.0953860994,0.0,0.0,
33,0.05,219,250,219,27.7577297755,0.0,0.0,
34,0.01,206,250,206,27.9978639325,0.0,0.0,
35,0.01,201,250,201,28.031544898,0.0,0.0,
36,0.01,211,250,211,28.2909561839,0.0,0.0,
37,0.01,212,250,212,28.3037472417,0.0,0.0,
38,0.01,212,250,212,28.138171621,0.0,0.0,
39,0.0,212,250,212,28.2909561839,0.0,0.0,
40,0.0,213,250,213,28.2581723125,0.0,0.0,
41,0.0,211,250,211,28.2070519244,0.0,0.0,
42,0.01,215,250,215,28.2286937267,0.0,0.0,
43,0.01,208,250,208,28.3397004074,0.0,0.0,
44,0.02,216,250,216,28.2047757701,0.0,0.0,
45,0.02,211,250,211,28.2351547301,0.0,0.0,
46,0.02,215,250,215,28.2207165685,0.0,0.0,
47,0.01,212,250,212,28.288475676,0.0,0.0,
48,0.01,212,250,212,28.2877125303,0.0,0.0,
49,0.01,210,250,210,28.3351055565,0.0,0.0,
50,0.01,212,250,212,28.3045112528,0.0,0.0,
