n,rtk,p,m,n,hz,t,v,
1,0.29,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.29,186,250,186,33.8810452765,80.5377119771,2.2267434764,
3,0.04,219,250,219,33.3143025075,0.0,0.0,
4,0.1,212,250,212,33.202748488,0.0,0.0,
5,0.2,203,250,203,33.3476764063,0.0,0.0,
6,0.2,213,250,213,33.7928745226,0.0,0.0,
7,0.12,219,250,219,33.4615427573,0.0,0.0,
8,0.28,221,250,221,33.3800545948,0.0,0.0,
9,0.09,204,250,204,33.6451392955,0.0,0.0,
10,0.06,206,250,206,33.4045125477,0.0,0.0,
11,0.06,216,250,216,33.6462188851,0.0,0.0,
12,0.12,220,250,220,33.3577546784,0.0,0.0,
13,0.2,216,250,216,33.7964143266,0.0,0.0,
14,0.09,208,250,208,33.8236684005,0.0,0.0,
15,0.08,206,250,206,33.4626105965,0.0,0.0,
16,0.08,208,250,208,33.3410492846,0.0,0.0,
17,0.1,209,250,209,33.2401134869,0.0,0.0,
18,0.16,215,250,215,33.0304371451,0.0,0.0,
19,0.02,222,250,222,33.2216836169,0.0,0.0,
20,0.19,221,250,221,32.9241324092,0.0,0.0,
21,0.19,215,250,215,33.1311484474,0.0,0.0,
22,0.06,213,250,213,33.2833722167,0.0,0.0,
23,0.08,209,250,209,33.7130180368,0.0,0.0,
24,0.42,214,250,214,33.4917354712,0.0,0.0,
25,0.29,214,250,214,33.499760391,0.0,0.0,
26,0.29,215,250,215,33.5651728553,0.0,0.0,
27,0.2,216,250,216,33.2944687877,0.0,0.0,
28,0.06,205,250,205,33.0424068632,0.0,0.0,
29,0.17,200,250,200,33.4449999601,90.0,0.43875,
30,0.18,183,250,183,33.6338077864,90.0,0.909793006897,
31,0.74,192,250,192,33.6597196029,90.0,0.909791667938,
32,0.74,183,250,183,33.9015842224,90.0,0.884520160675,
33,0.81,171,250,171,34.1286117643,90.0,1.05054033279,
34,1.23,165,250,165,33.814669698,90.0,1.0917508049,
35,1.2,166,250,166,33.9235198965,90.0,1.0917508049,
36,1.36,160,250,160,33.9628007158,90.0,1.09175147438,
37,1.36,175,250,175,33.9281848847,90.0,1.31625,
38,1.41,170,250,170,34.1391676637,90.0,1.64015081406,
39,1.06,161,250,161,34.2054297388,90.0,1.65531719971,
40,1.04,169,250,169,33.6440597752,90.0,1.66795161438,
41,1.42,165,250,165,33.7496399173,90.0,2.106,
42,1.42,160,250,160,33.909806775,90.0,2.20096698761,
43,1.54,159,250,159,34.1030823895,90.0,2.14812096405,
44,1.79,150,250,150,34.4625901763,90.0,2.21130107117,
45,2.38,157,250,157,34.2383778356,90.0,2.82981699371,
46,2.38,155,250,155,34.0518615942,90.0,2.50305752836,
47,2.48,164,250,164,34.0947658492,90.0,2.457,
48,2.81,158,250,158,34.384332243,90.0,2.83854968262,
49,2.73,159,250,159,34.4317530682,90.0,3.03527115328,
50,2.45,168,250,168,34.2498407669,90.0,2.7799193573,
51,2.45,152,250,152,35.1877044917,86.2016487424,2.89707924037,
52,2.72,135,250,135,35.5693654119,90.0,3.30909017818,
53,3.05,134,250,134,35.1099429107,90.0,3.75210655524,
54,3.24,124,250,124,35.3716878342,90.0,3.30082668487,
55,3.74,127,250,127,35.2347045926,90.2776917452,2.59894173265,
56,3.74,137,250,137,35.4009453072,85.0302592719,3.26566785857,
57,4.29,131,250,131,35.1172919615,87.2072948238,4.39539040502,
58,4.19,122,250,122,35.3621448444,79.2898878699,3.84235938199,
59,4.4,134,250,134,35.582038905,82.874979018,4.26999617732,
60,5.09,138,250,138,35.0325242637,86.7216984275,4.94161782505,
61,4.46,127,250,127,34.6992289619,86.582658742,4.71944169054,
62,4.46,140,250,140,34.9860616424,84.3359273119,5.26310163667,
63,4.7,134,250,134,34.6728390979,86.1859197929,5.27668702881,
64,4.64,140,250,140,34.005480696,88.8065143689,5.09530376383,
65,5.78,142,250,142,34.0449516636,89.8024471136,5.09483708954,
66,5.78,143,250,143,34.0900549433,87.709397815,5.46178450779,
67,5.32,144,250,144,34.0715011007,88.567906976,5.64364313249,
68,4.58,145,250,145,33.0872401688,90.0,5.45875268555,
69,5.36,149,250,149,33.1400488294,88.5273312158,5.35503884569,
70,5.28,142,250,142,33.3476764063,87.315571856,5.26792418795,
71,5.28,153,250,153,33.1060437435,90.0,5.3086223643,
72,5.55,138,250,138,33.2127393377,88.8542397836,5.2799298327,
73,5.62,142,250,142,33.6405518126,87.7093980956,5.36021313298,
74,5.92,145,250,145,34.1238915014,87.3162248405,5.46178446318,
75,5.66,154,250,154,33.9454839754,90.0,5.61243379372,
76,5.66,133,250,133,34.5173273642,91.9423411841,5.79330783475,
77,5.88,133,250,133,34.4376898698,90.0000092417,5.93961108634,
78,5.87,140,250,140,35.0348652667,88.5311954628,5.91559154069,
79,5.7,145,250,145,34.7112898687,90.0,6.29394029619,
80,5.41,149,250,149,34.5782240579,90.0,5.84395564589,
