n,rtk,p,m,n,hz,t,v,
1,0.03,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.03,127,250,127,31.8399161928,93.6091326108,24.644643341,
3,0.03,208,250,208,31.0126363267,0.0,0.0,
4,0.03,211,250,211,30.4146652744,0.0,0.0,
5,0.03,211,250,211,30.6551870313,0.0,0.0,
6,0.05,208,250,208,30.1475209522,0.0,0.0,
7,0.05,223,250,223,30.0382720293,0.0,0.0,
8,0.05,196,250,196,29.901646824,0.0,0.0,
9,0.06,220,250,220,29.6691919728,0.0,0.0,
10,0.06,209,250,209,29.4941494149,0.0,0.0,
11,0.04,218,250,218,29.5735901739,0.0,0.0,
12,0.04,199,250,199,29.5099203557,0.0,0.0,
13,0.04,209,250,209,29.2929007927,0.0,0.0,
14,0.04,199,250,199,29.109524107,0.0,0.0,
15,0.04,206,250,206,29.1911695109,0.0,0.0,
16,0.05,197,250,197,29.1791878561,0.0,0.0,
17,0.05,213,250,213,28.9896117719,0.0,0.0,
18,0.05,203,250,203,29.1145756688,0.0,0.0,
19,0.04,211,250,211,29.1467446822,0.0,0.0,
20,0.04,198,250,198,29.0748168225,0.0,0.0,
21,0.06,205,250,205,28.9035103436,0.0,0.0,
22,0.06,211,250,211,28.9787960231,0.0,0.0,
23,0.06,217,250,217,28.9585882158,0.0,0.0,
24,0.05,206,250,206,29.123875125,0.0,0.0,
25,0.05,222,250,222,29.0494441943,0.0,0.0,
26,0.04,217,250,217,29.2577551149,0.0,0.0,
27,0.04,216,250,216,29.2789959024,0.0,0.0,
28,0.04,201,250,201,29.5988426661,0.0,0.0,
29,0.03,215,250,215,29.4438368281,0.0,0.0,
30,0.03,216,250,216,29.4672118479,0.0,0.0,
31,0.06,216,250,216,29.4186416783,0.0,0.0,
32,0.06,212,250,212,29.5238376799,0.0,0.0,
33,0.06,216,250,216,29.4879286829,0.0,0.0,
34,0.05,215,250,215,29.6965002584,0.0,0.0,
35,0.05,219,250,219,29.760978621,0.0,0.0,
36,0.03,216,250,216,29.8552474233,0.0,0.0,
37,0.03,217,250,217,30.0688508137,0.0,0.0,
38,0.03,221,250,221,30.184186475,0.0,0.0,
39,0.04,215,250,215,30.2124514684,0.0,0.0,
40,0.04,216,250,216,30.3638035255,0.0,0.0,
41,0.03,211,250,211,30.4692387601,0.0,0.0,
42,0.03,209,250,209,30.672897333,0.0,0.0,
43,0.03,209,250,209,30.6955694442,0.0,0.0,
44,0.02,213,250,213,30.9471928931,0.0,0.0,
45,0.02,204,250,204,30.7597263067,0.0,0.0,
46,0.06,207,250,207,30.7813974652,0.0,0.0,
47,0.06,210,250,210,30.9079681363,0.0,0.0,
48,0.06,209,250,209,30.8499977934,0.0,0.0,
49,0.03,222,250,222,30.7759768133,0.0,0.0,
50,0.03,214,250,214,30.8831620181,0.0,0.0,
51,0.08,211,250,211,30.9234637077,0.0,0.0,
52,0.08,218,250,218,30.4969316232,0.0,0.0,
53,0.08,209,250,209,30.8813429539,0.0,0.0,
54,0.08,214,250,214,30.779590369,0.0,0.0,
55,0.08,214,250,214,30.5718429972,0.0,0.0,
56,0.05,217,250,217,30.7371846076,0.0,0.0,
57,0.05,208,250,208,30.7588240039,0.0,0.0,
58,0.05,211,250,211,30.854536627,0.0,0.0,
59,0.05,210,250,210,30.7387614511,0.0,0.0,
60,0.05,213,250,213,30.8792967628,0.0,0.0,
61,0.05,199,250,199,30.7843344489,-90.0,0.126360214233,
62,0.05,185,250,185,31.1044005755,-90.0,0.43875,
63,0.05,188,250,188,30.9741605311,-90.0,0.737100803375,
64,0.03,167,250,167,31.1575444227,-90.0,0.737099464417,
65,0.03,183,250,183,31.0325988843,-90.0,0.702,
66,0.26,167,250,167,31.2713716953,-90.0,0.884520160675,
67,0.26,167,250,167,31.0714502663,-90.0,0.8775,
68,0.26,172,250,172,31.044313026,-90.0,0.8775,
69,0.47,165,250,165,31.1469011302,-90.0,1.21305644989,
70,0.47,168,250,168,31.2343448635,-90.0,1.49175,
71,0.75,161,250,161,31.1953173228,-94.0855548344,1.44603686948,
72,0.75,162,250,162,31.4583023948,-94.3986367853,1.3956915175,
73,0.75,159,250,159,31.7853846329,-93.8140168079,1.66955761356,
74,1.17,171,250,171,31.2334145016,-90.0,1.5795,
75,1.17,166,250,166,31.4911329679,-90.0,1.63762553787,
76,1.47,170,250,170,31.5555756181,-90.0,2.09478109755,
77,1.47,159,250,159,31.5008298973,-93.1797852858,2.37574110805,
78,1.47,160,250,160,31.2900347642,-92.8624342956,2.15183289952,
79,1.89,166,250,166,31.2832668283,-90.0,2.10782733223,
80,1.89,147,250,147,31.7027384525,-92.0454084889,2.52939311083,
81,2.29,159,250,159,31.4722293089,-90.0,2.77991969204,
82,2.29,158,250,158,31.4852231355,-90.0,2.72937634277,
83,2.29,151,250,151,31.2989075279,-91.7357045889,2.83855169106,
84,2.7,158,250,158,31.387208058,-91.974953912,3.05690171814,
85,2.7,162,250,162,31.3342148711,-91.9091233232,3.18612576173,
86,3.12,154,250,154,31.3529530487,-92.2026021973,3.33565440544,
87,3.12,154,250,154,31.4038933813,-90.0,3.4748998661,
