n,rtk,p,m,n,hz,t,v,
1,0.02,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.0,701,1000,701,12.5201983266,77.4711922908,1.68585261896,
3,0.0,817,1000,817,12.2465006278,0.0,0.0,
4,0.02,801,1000,801,12.2640467836,0.0,0.0,
5,0.02,830,1000,830,12.1170828663,0.0,0.0,
6,0.02,794,1000,794,12.1968925478,0.0,0.0,
7,0.01,818,1000,818,12.2075067524,0.0,0.0,
8,0.01,805,1000,805,12.2208806322,0.0,0.0,
9,0.03,819,1000,819,12.1178530362,0.0,0.0,
10,0.03,818,1000,818,12.1103655368,0.0,0.0,
11,0.03,808,1000,808,12.0843016304,0.0,0.0,
12,0.03,823,1000,823,12.2304666428,0.0,0.0,
13,0.03,837,1000,837,12.1881382036,0.0,0.0,
14,0.02,809,1000,809,12.2660193891,0.0,0.0,
15,0.02,803,1000,803,12.2589568074,0.0,0.0,
16,0.02,811,1000,811,12.243354798,0.0,0.0,
17,0.02,754,1000,754,12.3661215236,0.0,0.0,
18,0.02,777,1000,777,12.1547957829,90.0,0.1755,
19,0.03,784,1000,784,12.3005888839,90.0,0.210599464417,
20,0.03,750,1000,750,12.3693307657,90.0,0.252720428467,
21,0.03,758,1000,758,12.3433764369,90.0,0.262019496918,
22,0.06,749,1000,749,12.3714833496,90.0,0.252720428467,
23,0.06,738,1000,738,12.3647362292,90.0,0.26325,
24,0.18,771,1000,771,12.3184351963,90.0,0.26325,
25,0.18,762,1000,762,12.3525735608,90.0,0.262020166397,
26,0.18,760,1000,760,12.3313644957,90.0,0.262020835876,
27,0.27,764,1000,764,12.2519023541,90.0,0.252720428467,
28,0.27,769,1000,769,12.3618572683,90.0,0.262018157959,
29,0.3,757,1000,757,12.4018817324,90.0,0.252717750549,
30,0.3,780,1000,780,12.3589796478,90.0,0.214474411011,
31,0.3,766,1000,766,12.363970805,90.0,0.218349357605,
32,0.34,758,1000,758,12.3889505896,90.0,0.214474411011,
33,0.34,752,1000,752,12.4491089767,90.0,0.210600133896,
34,0.35,771,1000,771,12.3967866453,90.0,0.218349357605,
35,0.35,770,1000,770,12.3938927418,90.0,0.218349357605,
36,0.35,780,1000,780,12.3034754652,90.0,0.210599464417,
37,0.33,769,1000,769,12.3932701797,90.0,0.210600133896,
38,0.33,758,1000,758,12.4149501396,90.0,0.218349357605,
39,0.32,769,1000,769,12.4106521482,90.0,0.210599464417,
40,0.32,760,1000,760,12.4323930177,90.0,0.218350696564,
41,0.32,781,1000,781,10.7589292127,90.0,0.210600803375,
42,0.3,758,1000,758,12.4423138535,90.0,0.210600133896,
43,0.3,752,1000,752,12.4251376027,90.0,0.210602142334,
44,0.29,745,1000,745,12.4447503813,90.0,0.210600133896,
45,0.29,774,1000,774,12.3914028687,90.0,0.210599464417,
46,0.29,762,1000,762,12.4029452642,90.0,0.210599464417,
47,0.26,758,1000,758,12.4390666335,90.0,0.210599464417,
48,0.26,781,1000,781,12.383281125,90.0,0.210599464417,
49,0.26,747,1000,747,12.4585754173,90.0,0.181959136963,
50,0.26,764,1000,764,12.4245118978,90.0,0.1755,
51,0.26,767,1000,767,12.4290036478,0.0,0.0,
52,0.24,720,1000,720,12.5061243962,-90.0,0.262020835876,
53,0.24,746,1000,746,12.4309928365,-90.0,0.314425003052,
54,0.09,749,1000,749,12.4333143616,-90.0,0.315900535583,
55,0.09,696,1000,696,12.4812645813,-90.0,0.436701393127,
56,0.09,708,1000,708,12.5195630112,-90.0,0.606526885986,
57,0.09,697,1000,697,12.4616847309,-90.0,0.606528224945,
58,0.09,712,1000,712,12.394332235,-90.0,0.63179839325,
59,0.38,730,1000,730,12.3075550704,-90.0,0.737099464417,
60,0.38,735,1000,735,12.2740239142,-90.0,0.702,
61,0.38,708,1000,708,12.357595953,-90.0,0.786059829712,
62,0.71,721,1000,721,12.2612145148,-90.0,0.943272331238,
63,0.71,702,1000,702,12.4404317353,-90.0,0.884521499634,
64,0.83,706,1000,706,12.3231764108,-90.0,0.873402786255,
65,0.83,708,1000,708,12.3610922005,-90.0,1.06142472839,
66,0.83,715,1000,715,12.3909269774,-90.0,1.13723925018,
67,1.08,696,1000,696,12.4356367539,-90.0,0.909791667938,
68,1.08,700,1000,700,12.4361160857,-90.0,0.947700267792,
69,1.23,698,1000,698,12.332742322,-90.0,1.14075,
70,1.23,723,1000,723,12.4528050924,-90.0,1.06142472839,
71,1.23,716,1000,716,12.3980325388,-90.0,1.03352283669,
72,1.32,706,1000,706,12.3983257266,-90.0,1.27370860291,
73,1.32,699,1000,699,12.4520287261,-90.0,1.5795,
74,1.41,689,1000,689,12.4412066562,-90.0,1.47419993305,
75,1.41,683,1000,683,12.4616847309,-85.6012517889,1.3956915175,
76,1.41,667,1000,667,12.5792640134,-90.0,1.81958333588,
77,1.55,665,1000,665,12.4917472287,-86.4236986981,1.89832326644,
78,1.55,661,1000,661,12.5635891998,-83.800786058,1.68808646561,
79,1.8,643,1000,643,12.5440505315,-85.0302592719,1.977038437,
80,1.8,626,1000,626,12.5609178329,-90.0,2.19550429856,
81,1.8,647,1000,647,12.6175218625,-90.0,2.106,
82,2.05,623,1000,623,12.6617822416,-90.0,2.12284945679,
83,2.05,619,1000,619,12.6294515289,-90.0,2.52939439289,
84,2.31,643,1000,643,12.6358435486,-90.0,2.73982536321,
85,2.31,653,1000,653,12.6057662542,-86.3086140135,2.55390750576,
86,2.31,610,1000,610,12.7331633273,-90.0,2.62020032501,
87,2.61,614,1000,614,12.6829551502,-87.954570629,2.91526166216,
88,2.61,614,1000,614,10.9324318336,-88.1323015559,3.0725033157,
89,2.9,609,1000,609,12.7931286906,-90.0,2.90902590965,
90,2.9,638,1000,638,12.7506984408,-90.0,2.9835,
91,2.9,631,1000,631,12.6844126702,-89.9999514297,3.159,
92,3.23,623,1000,623,12.5527227019,-86.8449742957,3.29506591015,
93,3.23,614,1000,614,12.63729026,-85.7108466712,3.47631097435,
94,3.47,602,1000,602,12.711013595,-85.7108466712,3.65178210276,
95,3.47,628,1000,628,12.6479986008,-86.1859295311,3.69151232293,
96,3.47,612,1000,612,12.6625849847,-86.6335274034,3.68208708253,
97,3.79,610,1000,610,12.6069787224,-86.6815151659,3.71836972615,
98,3.79,599,1000,599,12.7259002148,-88.2100864302,3.93030249596,
