n,rtk,p,m,n,hz,t,v,
1,0.05,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.03,564,1000,564,13.4511716808,80.537677792,2.14770680905,
3,0.03,872,1000,872,12.7666884807,0.0,0.0,
4,0.03,864,1000,864,12.7578734769,0.0,0.0,
5,0.03,863,1000,863,12.8172106099,0.0,0.0,
6,0.03,839,1000,839,12.8581142186,0.0,0.0,
7,0.04,884,1000,884,12.7181054611,0.0,0.0,
8,0.04,855,1000,855,10.974079084,0.0,0.0,
9,0.04,852,1000,852,12.7998437519,0.0,0.0,
10,0.04,841,1000,841,12.8477162803,0.0,0.0,
11,0.04,891,1000,891,12.7749709127,0.0,0.0,
12,0.04,842,1000,842,12.8321901254,0.0,0.0,
13,0.0,872,1000,872,12.669431548,0.0,0.0,
14,0.0,861,1000,861,12.5607673671,0.0,0.0,
15,0.01,865,1000,865,12.6744468552,0.0,0.0,
16,0.01,833,1000,833,12.780186966,0.0,0.0,
17,0.01,872,1000,872,12.6845661128,0.0,0.0,
18,0.02,840,1000,840,12.7304193692,0.0,0.0,
19,0.02,853,1000,853,12.4168245548,0.0,0.0,
20,0.03,833,1000,833,12.6718812785,0.0,0.0,
21,0.03,883,1000,883,12.6564332206,0.0,0.0,
22,0.01,856,1000,856,12.7051995456,0.0,0.0,
23,0.01,873,1000,873,12.568784686,0.0,0.0,
24,0.01,828,1000,828,12.7260546628,0.0,0.0,
25,0.03,872,1000,872,12.5500184018,0.0,0.0,
26,0.03,866,1000,866,12.6122480891,0.0,0.0,
27,0.03,888,1000,888,12.4497371616,0.0,0.0,
28,0.01,831,1000,831,12.4580943527,0.0,0.0,
29,0.01,866,1000,866,12.4061736502,0.0,0.0,
30,0.03,854,1000,854,12.5876449545,0.0,0.0,
31,0.03,876,1000,876,12.4016983832,0.0,0.0,
32,0.03,825,1000,825,12.5065718852,0.0,0.0,
33,0.01,882,1000,882,12.5635891998,0.0,0.0,
34,0.01,889,1000,889,12.4575023241,0.0,0.0,
35,0.01,836,1000,836,12.5852654446,0.0,0.0,
36,0.01,830,1000,830,12.6792744861,0.0,0.0,
37,0.01,832,1000,832,12.6596803013,0.0,0.0,
38,0.01,806,1000,806,12.6661029643,0.0,0.0,
39,0.01,801,1000,801,12.4054030872,0.0,0.0,
40,0.01,785,1000,785,12.305135863,0.0,0.0,
41,0.01,804,1000,804,12.4047793683,0.0,0.0,
42,0.01,828,1000,828,12.321040603,0.0,0.0,
43,0.03,813,1000,813,10.5643322209,0.0,0.0,
44,0.03,852,1000,852,12.3800646409,0.0,0.0,
45,0.04,845,1000,845,12.2747782418,0.0,0.0,
46,0.04,850,1000,850,12.6414418759,0.0,0.0,
47,0.04,873,1000,873,12.6967766934,0.0,0.0,
48,0.02,870,1000,870,12.688556925,0.0,0.0,
49,0.02,865,1000,865,12.7268269593,0.0,0.0,
50,0.02,888,1000,888,12.6439951405,0.0,0.0,
51,0.02,875,1000,875,12.610655442,0.0,0.0,
52,0.03,881,1000,881,12.7053534916,0.0,0.0,
53,0.03,878,1000,878,12.706662183,0.0,0.0,
54,0.03,870,1000,870,12.6803861282,0.0,0.0,
55,0.04,882,1000,882,12.690361289,0.0,0.0,
56,0.04,867,1000,867,12.7001983316,0.0,0.0,
57,0.05,868,1000,868,12.6585340826,0.0,0.0,
