n,rtk,p,m,n,hz,t,v,
1,0.02,NaN,NaN,NaN,NaN,NaN,NaN,
2,0.03,556,1000,556,14.6081408187,83.8845001086,3.04776527838,
3,0.03,729,1000,729,14.2243444524,0.0,0.0,
4,0.03,701,1000,701,14.1600912878,0.0,0.0,
5,0.05,707,1000,707,14.1781846208,0.0,0.0,
6,0.05,722,1000,722,14.1378968622,0.0,0.0,
7,0.05,720,1000,720,14.1203339618,0.0,0.0,
8,0.05,690,1000,690,14.1651125798,0.0,0.0,
9,0.05,678,1000,678,14.1172922613,0.0,0.0,
10,0.01,710,1000,710,14.1562679303,0.0,0.0,
11,0.01,739,1000,739,14.3330326143,0.0,0.0,
12,0.01,706,1000,706,14.4179245056,0.0,0.0,
13,0.01,684,1000,684,14.5749422292,0.0,0.0,
14,0.01,711,1000,711,14.5104011347,0.0,0.0,
15,0.02,717,1000,717,14.4229319689,0.0,0.0,
16,0.02,687,1000,687,14.5605221134,0.0,0.0,
17,0.01,701,1000,701,14.5408355001,0.0,0.0,
18,0.01,725,1000,725,14.4678068063,0.0,0.0,
19,0.01,694,1000,694,14.465711093,0.0,0.0,
20,0.02,717,1000,717,14.4258587304,0.0,0.0,
21,0.02,747,1000,747,14.3297027673,0.0,0.0,
22,0.01,754,1000,754,14.3399911108,0.0,0.0,
23,0.01,736,1000,736,14.415050504,0.0,0.0,
24,0.01,677,1000,677,14.5605221134,90.0,0.151631721497,
25,0.02,690,1000,690,14.5509750251,90.0,0.210602142334,
26,0.02,689,1000,689,14.4640150078,90.0,0.26325,
27,0.05,699,1000,699,14.4435934874,90.0,0.315900535583,
28,0.05,686,1000,686,14.4550423556,90.0,0.351,
29,0.05,717,1000,717,14.3905689249,90.0,0.421198928833,
30,0.2,698,1000,698,14.522861288,90.0,0.421198928833,
31,0.2,691,1000,691,14.5893909353,90.0,0.436700388908,
32,0.32,707,1000,707,14.4678068063,90.0,0.45489516449,
33,0.32,713,1000,713,14.5104011347,90.0,0.43875,
34,0.32,705,1000,705,14.4999170308,90.0,0.45489516449,
35,0.37,699,1000,699,14.5995983139,90.0,0.45489516449,
36,0.37,713,1000,713,14.5445668155,90.0,0.436701393127,
37,0.48,716,1000,716,14.4969100386,90.0,0.421198928833,
38,0.48,703,1000,703,14.5110537569,90.0,0.363915596008,
39,0.48,702,1000,702,12.2001919777,90.0,0.363915596008,
40,0.46,732,1000,732,14.6513619819,90.0,0.315899196625,
41,0.46,723,1000,723,14.6911852272,90.0,0.303263442993,
42,0.44,718,1000,718,14.5998015908,90.0,0.26325,
43,0.44,706,1000,706,14.6355134969,90.0,0.252720428467,
44,0.44,681,1000,681,14.7440679992,90.0,0.210599631786,
45,0.38,712,1000,712,14.6457855389,90.0,0.210599464417,
46,0.38,701,1000,701,14.6610412989,90.0,0.151631721497,
47,0.3,745,1000,745,14.5167792668,90.0,0.126360214233,
48,0.3,758,1000,758,14.502824976,90.0,0.151631721497,
49,0.3,741,1000,741,14.6162858368,90.0,0.126360214233,
50,0.21,758,1000,758,14.5640612521,0.0,0.0,
51,0.21,743,1000,743,14.5968546302,0.0,0.0,
52,0.14,764,1000,764,14.4967597217,0.0,0.0,
53,0.14,763,1000,763,14.5768164094,0.0,0.0,
54,0.14,769,1000,769,14.4606738861,0.0,0.0,
55,0.04,766,1000,766,14.5163270886,0.0,0.0,
56,0.04,751,1000,751,14.473448289,0.0,0.0,
57,0.06,743,1000,743,14.538718578,0.0,0.0,
58,0.06,759,1000,759,14.4640150078,0.0,0.0,
59,0.06,745,1000,745,14.514619114,0.0,0.0,
60,0.07,737,1000,737,14.4810437749,0.0,0.0,
61,0.07,756,1000,756,14.4424993285,0.0,0.0,
62,0.11,752,1000,752,14.4537970343,0.0,0.0,
63,0.11,743,1000,743,14.4836940757,0.0,0.0,
64,0.11,725,1000,725,14.5637072608,-90.0,0.315900535583,
65,0.08,700,1000,700,14.5621903502,-90.0,0.5265,
66,0.08,708,1000,708,14.568968332,-90.0,0.524041671753,
67,0.13,675,1000,675,14.6636553696,-90.0,0.545874732971,
68,0.13,669,1000,669,14.7238305864,-90.0,0.7581612854,
69,0.13,683,1000,683,14.6765342935,-90.0,0.909792672157,
70,0.45,669,1000,669,14.7427205624,-90.0,0.943272331238,
71,0.45,670,1000,670,14.6021396816,-90.0,0.990643352509,
72,0.67,631,1000,631,14.8756339597,-90.0,1.13723925018,
73,0.67,630,1000,630,14.8482501292,-90.0,1.25769733429,
74,0.67,618,1000,618,14.8489334962,-90.0,1.26359946442,
75,0.86,623,1000,623,14.8071538011,-90.0,1.27370860291,
76,0.86,641,1000,641,14.8202861373,-90.0,1.21305578041,
77,1.14,659,1000,659,14.8288792174,-90.0,1.01088037491,
78,1.14,644,1000,644,14.9158386617,-90.0,1.04808066559,
79,1.14,664,1000,664,14.8330745808,-90.0,1.27371128082,
80,1.18,665,1000,665,14.8150513403,-80.537677792,1.28664009445,
81,1.18,632,1000,632,14.9450167291,-75.9637565321,1.20060442904,
82,1.3,628,1000,628,15.0159098395,-90.0,1.54479935063,
83,1.3,586,1000,586,15.1568296552,-90.0,1.68480040169,
84,1.3,588,1000,588,15.043268679,-90.0,1.70599023084,
85,1.39,546,1000,546,15.2024269927,-90.0,1.79010080338,
86,1.39,540,1000,540,15.2031433501,-90.0,1.81958467484,
87,1.55,581,1000,581,15.0197276305,-90.0,1.97168151786,
88,1.55,547,1000,547,15.1932305552,-90.0,1.9305,
89,1.55,557,1000,557,12.7543043417,-90.0,2.17634157294,
90,1.8,616,1000,616,15.1260557539,-90.0,2.37087444311,
91,1.8,568,1000,568,15.1798138309,-90.0,2.72937902069,
92,2.07,521,1000,521,15.3463246863,-90.0,3.27525375366,
93,2.07,543,1000,543,15.249241956,-90.0,3.31117297066,
94,2.07,556,1000,556,15.1959828125,-90.0,3.71195246887,
95,2.45,541,1000,541,15.2627262042,-90.0,3.82946279105,
96,2.45,546,1000,546,14.9970108268,-86.7023269671,4.18899783451,
97,2.86,519,1000,519,15.3541334915,-85.486011542,4.3140527422,
98,2.86,507,1000,507,15.3553139301,-86.6917726186,4.67422839327,
99,2.86,524,1000,524,15.2033637814,-86.9839304972,4.90520213584,
100,3.38,509,1000,509,15.2739534968,-90.0,4.76905642822,
101,3.38,493,1000,493,15.5267533891,-90.0,5.2799298327,
102,3.92,532,1000,532,15.5867615034,-87.448900367,5.46311860802,
103,3.92,508,1000,508,15.5996310512,-86.308612598,5.01303891995,
104,3.92,523,1000,523,15.5497210225,-86.2570027918,5.62425684345,
105,4.3,496,1000,496,15.5915706049,-87.9545897208,5.90002841234,
106,4.3,502,1000,502,15.6766523018,-87.2736939742,6.19728075401,
107,4.72,531,1000,531,15.6578079911,-87.273685142,6.34407850153,
108,4.72,511,1000,511,15.8265469762,-90.0,6.35655582793,
109,4.72,499,1000,499,15.8952219258,-91.5074382797,6.91733399963,
110,4.84,487,1000,487,15.8137774242,-90.0,6.90000146163,
111,4.84,487,1000,487,15.8368253129,-90.0,7.66401327683,
112,5.06,503,1000,503,15.7922829001,-87.8216311159,7.08679144045,
113,5.06,493,1000,493,15.8280400918,-87.7808761369,6.94093397325,
114,5.06,488,1000,488,15.8265469762,-90.0,7.58843046937,
115,5.23,515,1000,515,15.7154194034,-91.1457599251,6.50337853213,
116,5.23,530,1000,530,15.6767108952,-92.4895457404,7.21249038674,
117,5.36,493,1000,493,15.6388923068,-91.5754161513,7.27361420972,
118,5.36,513,1000,513,15.4432866705,-91.8808395275,7.5823316982,
119,5.36,508,1000,508,15.4690880391,-91.0050860053,6.37034923385,
120,5.33,540,1000,540,15.358631372,-90.369820534,6.16477336103,
121,5.33,531,1000,531,15.4316388213,-90.5240219944,6.69616727168,
122,5.45,528,1000,528,15.409754395,-92.7263109939,6.65918583308,
123,5.45,555,1000,555,15.3673535188,-94.8482951743,5.59677227424,
124,5.45,500,1000,500,15.7284433945,-97.9930160671,7.74071047625,
125,5.59,480,1000,480,15.7220760333,-96.0445665416,8.75202214721,
126,5.59,525,1000,525,15.5818974805,-94.5377725079,7.64114905835,
127,5.74,516,1000,516,15.6968342895,-95.3558250429,8.42826310707,
128,5.74,495,1000,495,15.5312954768,-92.0397572736,8.48292055978,
129,5.74,531,1000,531,15.4368639748,-90.3767630983,8.28000736671,
130,5.98,518,1000,518,15.4351597317,-92.2026068806,9.27945863827,
131,5.98,516,1000,516,15.267392974,-91.9749305336,9.08704724323,
132,6.25,503,1000,503,15.4583127557,-90.0643856752,9.07020425034,
133,6.25,485,1000,485,15.6020682216,-89.9224618312,9.17330419007,
134,6.25,524,1000,524,15.2592835132,-90.0,9.07739892553,
135,6.32,509,1000,509,15.4509668127,-90.0,9.12983484034,
136,6.32,489,1000,489,15.5245695335,-90.0,9.22514502253,
137,6.48,519,1000,519,15.5809713441,-88.1427778097,9.16913187401,
138,6.48,458,1000,458,15.5692883339,-88.9949980222,9.30113076,
139,6.48,493,1000,493,15.515438481,-88.4690395436,7.55272891284,
140,6.34,526,1000,526,15.3513236537,-90.0,8.24896674211,
141,6.34,545,1000,545,15.3435177056,-91.7776906818,9.05025450769,
142,6.24,519,1000,519,15.5171030921,-93.0428748161,8.46314654082,
143,6.24,554,1000,554,15.3534028347,-93.2550932215,8.73633765073,
144,6.24,504,1000,504,15.5376243309,-93.2704876849,9.18566687062,
145,6.05,488,1000,488,15.5296278195,-93.406443755,8.44569157411,
146,6.05,477,1000,477,15.568594845,-91.1177257652,8.97088971716,
147,5.9,511,1000,511,15.6284033282,-90.5792469689,9.26584901283,
148,5.9,505,1000,505,15.6106043181,-90.5620460008,8.8101001339,
149,5.9,513,1000,513,15.582592155,-92.0697999953,8.95142888556,
150,6.02,510,1000,510,15.6300922682,-90.8374917512,8.696187757,
151,6.02,513,1000,513,15.6808721432,-90.0,9.07550952466,
152,6.08,464,1000,464,15.8866125031,-87.98983224,8.63396703631,
153,6.08,517,1000,517,15.737886008,-89.0597973263,9.64503291027,
154,6.08,530,1000,530,15.7285023756,-90.6596061019,9.68178985032,
155,6.13,486,1000,486,15.8220096344,-90.8720849412,9.1257052199,
156,6.13,508,1000,508,15.7003009568,-91.7075616865,9.1777722126,
157,6.27,495,1000,495,15.5612592057,-90.7244285906,8.88372440805,
158,6.27,512,1000,512,15.5361855021,-90.0,8.6012906299,
159,6.27,501,1000,501,15.5009886061,-90.0,8.64322852226,
160,6.16,499,1000,499,15.3287138555,-90.4835131229,8.46808683391,
161,6.16,522,1000,522,15.4199518391,-90.5476737426,9.07622005814,
162,6.18,510,1000,510,15.4894823919,-94.1091044213,9.40995382308,
163,6.18,507,1000,507,15.514003758,-94.9563894476,9.2301824056,
164,6.18,513,1000,513,15.5689993727,-93.1279816847,9.44909362275,
165,6.41,508,1000,508,15.7037691556,-93.179842444,9.80641712233,
166,6.41,499,1000,499,15.7323961096,-94.0345867981,9.89472158534,
167,6.56,512,1000,512,15.7822998194,-93.7409375502,9.93677293952,
168,6.56,524,1000,524,15.665878574,-92.1566010841,10.2022493182,
169,6.56,502,1000,502,15.6926645665,-93.9068318346,9.68652362998,
170,6.72,503,1000,503,15.7810528217,-95.0006374427,10.0131170877,
171,6.72,491,1000,491,15.7885377651,-94.2053641843,10.1159063474,
172,6.96,516,1000,516,15.6157188332,-94.6135034002,10.6805925297,
173,6.96,477,1000,477,15.409754395,-94.7636416907,9.88974591086,
174,6.96,523,1000,523,15.3371777104,-95.3396899085,9.59412361335,
175,6.96,546,1000,546,15.2410963782,-95.9176777347,10.3609451483,
176,6.96,510,1000,510,15.30996974,-96.1221796169,9.79268695017,
177,7.01,532,1000,532,15.4760514945,-94.3503406796,9.95220435406,
178,7.01,490,1000,490,15.666112628,-95.0424493937,10.2487814513,
179,7.01,509,1000,509,15.7151249925,-92.4093590391,10.7092580547,
180,7.09,514,1000,514,15.5891946538,-95.0921152526,10.2723929401,
181,7.09,509,1000,509,15.7366460187,-93.400043152,10.5771411108,
182,7.14,462,1000,462,15.7594694621,-93.2536150872,10.2768379412,
183,7.14,499,1000,499,15.5538151181,-93.0097406663,10.759136019,
184,7.14,512,1000,512,15.522443738,-92.5401107311,12.2237224127,
185,7.34,510,1000,510,15.4368639748,-91.2376872647,11.0906388851,
186,7.34,486,1000,486,15.5557187415,-90.743033042,11.1565233158,
187,7.43,499,1000,499,15.6463013392,-89.4542271519,11.0159933702,
188,7.43,527,1000,527,15.5103894327,-90.0,11.3079585003,
189,7.43,486,1000,486,15.6355109877,-90.0,10.3161849182,
190,7.33,511,1000,511,15.53014533,-89.3795177012,10.6317962501,
191,7.33,476,1000,476,15.224610247,-88.2986487024,10.3807611747,
192,7.34,499,1000,499,15.1063889559,-89.4052649741,10.273330027,
193,7.34,492,1000,492,15.3360000585,-89.6419037393,10.6204787189,
194,7.34,532,1000,532,15.2332361198,-90.0,10.5352950212,
195,7.41,487,1000,487,15.7512430338,-90.0,11.3161675426,
196,7.41,477,1000,477,15.967291125,-94.0631433454,11.5085738837,
197,7.45,504,1000,504,15.9436197833,60.2760149193,44.3768687039,
198,7.45,471,1000,471,15.9688109162,-94.5194873717,12.6605414867,
199,7.45,491,1000,491,15.8092474002,-91.178225405,12.9773449472,
200,7.5,521,1000,521,15.7862796536,-91.7963837597,11.8298441816,
201,7.5,486,1000,486,15.8295334891,-91.1192432917,11.4204278307,
202,7.71,531,1000,531,15.7890132394,126.988697071,22.677158648,
203,7.71,491,1000,491,15.922012846,-91.1689634419,12.9787185753,
204,7.71,496,1000,496,15.8104988578,-88.9000937554,12.6995346404,
205,7.8,516,1000,516,15.673020369,-89.6914363991,12.7181975525,
206,7.8,502,1000,502,15.9403477435,-90.4969248496,12.4185820441,
207,7.89,497,1000,497,15.9815885935,-89.7582464652,12.5102792924,
208,7.89,495,1000,495,15.8826420682,-89.9604832826,12.7827108304,
209,7.89,503,1000,503,15.9329602996,-93.2310056495,15.6108311985,
210,7.98,494,1000,494,15.8493925596,-132.03781345,13.4741516658,
211,7.98,478,1000,478,13.0597766859,-90.7471758495,12.6718340441,
212,8.06,496,1000,496,15.830310167,-92.8198311198,11.3487771873,
213,8.06,504,1000,504,15.7720921138,-92.0569972603,12.0866513089,
214,8.06,503,1000,503,15.7197779752,-91.9077076847,11.4372827764,
215,8.28,511,1000,511,15.5254889767,-93.6138752576,12.8285249129,
216,8.28,495,1000,495,15.6269476382,-91.9328286826,12.4166387387,
217,8.46,475,1000,475,15.511307197,-91.5519777606,11.6295710208,
218,8.46,522,1000,522,15.3666216033,-91.6602790775,11.3126467695,
219,8.46,517,1000,517,15.4189881701,-93.2876245883,11.43861307,
220,8.44,501,1000,501,15.2825797049,-91.922095585,11.4411028476,
221,8.44,525,1000,525,15.5586039075,-93.0127878536,12.169391583,
222,8.53,509,1000,509,15.6106043181,-93.9618203845,11.9483724446,
223,8.53,493,1000,493,15.7289742407,-94.0022250837,12.7596344529,
224,8.53,511,1000,511,15.2599497193,118.245357118,26.2017629748,
225,8.63,502,1000,502,15.4806210992,-93.6478996484,12.2432899214,
226,8.63,491,1000,491,15.0566071602,-93.5490348951,12.7431008025,
227,8.75,499,1000,499,15.0364735321,-92.7033587588,11.5407899067,
228,8.75,506,1000,506,15.1662562601,-93.9052251213,11.3294794921,
229,8.75,499,1000,499,14.9682705656,-93.9004904306,11.7241072907,
230,8.87,525,1000,525,14.5003180574,-93.2594253776,12.0174800798,
231,8.87,522,1000,522,14.6732996089,-91.7623910237,11.8025476929,
232,9.05,494,1000,494,14.8692529398,-90.9625124395,11.9827682546,
233,9.05,509,1000,509,15.1669143677,-91.4249736192,12.8993007146,
234,9.05,519,1000,519,15.4724548292,-91.0194692871,12.1310117479,
235,9.08,502,1000,502,15.5183087231,-91.0095152819,12.5863703947,
236,9.08,506,1000,506,15.5996890702,-90.7859275377,13.306768511,
237,9.07,491,1000,491,15.3160635384,-90.3852609626,13.2959790197,
238,9.07,510,1000,510,15.2146694477,-92.12109806,13.6570180234,
239,9.07,515,1000,515,15.5554879745,-92.4721042346,13.8837062317,
240,9.27,513,1000,513,15.7828343073,-91.2640419696,14.2691392761,
241,9.27,497,1000,497,15.8102604697,-91.0050784378,14.4669325951,
242,9.4,491,1000,491,15.6916665108,-93.3177801386,15.1679664114,
243,9.4,467,1000,467,15.8654597586,-91.220110386,14.570728302,
244,9.4,507,1000,507,15.9512597692,114.224008879,19.5338322173,
245,9.52,505,1000,505,16.0351723637,-92.9814604535,15.8020054878,
246,9.52,425,1000,425,16.1264182645,-90.6095065767,15.0952956103,
247,9.8,504,1000,504,15.539523993,-92.0028705988,13.3495855936,
248,9.8,497,1000,497,15.753017795,-93.8524851439,15.5080849887,
249,9.8,472,1000,472,16.0471969178,-90.6970350925,14.860564872,
250,10.14,517,1000,517,15.8040053505,-89.2023921268,15.2403960668,
251,10.14,464,1000,464,16.1074675013,-91.6752155814,15.7574421756,
252,10.37,491,1000,491,16.1407537963,-97.0532877609,15.264579735,
253,10.37,518,1000,518,16.0483021178,-92.021369949,17.3012705442,
254,10.37,462,1000,462,16.0046400171,67.9459603999,26.0395772688,
255,10.3,489,1000,489,16.0163741618,-90.4487027665,16.4880590004,
256,10.3,477,1000,477,15.818727654,-92.6797372848,16.8482202401,
257,10.44,491,1000,491,15.5853135602,-101.855051082,14.782527519,
258,10.44,532,1000,532,15.4688598351,-92.8098096133,17.7439779396,
259,10.44,533,1000,533,15.6857981638,-90.8550964835,17.2953172084,
260,10.33,507,1000,507,15.9162125651,-90.935936098,16.024929459,
261,10.33,465,1000,465,16.2625391606,-91.6414014435,17.4877278208,
262,10.24,495,1000,495,16.1357862259,-91.3966578774,17.4064539412,
263,10.24,468,886,468,17.5109968103,90.3444604236,25.0529163366,
264,10.24,426,1000,426,17.2598000082,38.2370280303,15.6447637605,
265,10.22,479,1000,479,16.2662602335,-91.1495933462,16.633066948,
266,10.22,512,1000,512,15.9596357783,-17.7893424284,18.8181823855,
267,10.22,485,1000,485,16.0150899018,-89.3730592012,17.9406180169,
268,10.22,485,1000,485,16.1767979667,-89.0584021644,17.6523112498,
269,10.22,507,1000,507,16.2019182855,-88.0474909506,18.0879833427,
270,10.3,480,1000,480,16.1266662822,-90.0855714494,17.3796047436,
271,10.3,497,1000,497,15.9043231294,-89.11962821,19.0243278743,
272,10.48,472,1000,472,15.9918254676,89.1754610252,20.0169909407,
273,10.48,485,1000,485,15.6264236563,-90.0,17.1350895949,
274,10.48,481,1000,481,15.6482276701,-89.2447478334,18.2322692789,
275,10.63,469,978,469,16.0784467062,-88.8877725121,17.6105644495,
276,10.63,481,1000,481,15.9706350476,86.8015333594,27.572797907,
277,10.78,463,1000,463,15.9070977529,-88.7269678823,17.0468022378,
278,10.78,488,1000,488,15.6342870775,-89.9572082129,19.7759268799,
279,10.78,462,902,462,16.9256198347,-89.7833745962,19.0351938859,
280,10.53,451,1000,451,17.0441962907,-89.5551452132,18.6346422172,
281,10.53,509,1000,509,15.9248541087,-90.6357067116,17.7652069473,
282,10.44,473,983,473,16.5150234871,-92.4229853487,18.2931501514,
283,10.44,458,888,458,17.7343007425,110.966221001,25.158127023,
284,10.44,443,1000,443,17.3587335748,-92.642544372,18.955685735,
285,10.53,495,979,495,16.4432857529,-91.7275857733,17.7060637351,
286,10.53,448,979,448,16.5697625726,-91.8195044107,17.7302488373,
287,10.45,492,1000,492,16.0313111546,-90.8703804354,17.6594527616,
288,10.45,449,1000,449,15.7651560427,-91.1358890753,17.6394612826,
289,10.45,491,1000,491,15.9723987707,-90.0,16.1971803714,
290,10.46,516,996,516,16.0588091154,-91.2898856522,17.3185361581,
291,10.46,481,1000,481,16.0462146456,-92.4254243061,17.868681769,
292,10.54,454,1000,454,16.0743182132,-92.6474297465,17.7174859007,
293,10.54,503,1000,503,15.8025167659,-121.922092913,22.1369436575,
294,10.54,479,1000,479,15.8488535542,-90.0134279562,18.8285659854,
295,10.84,520,998,520,15.8944388654,-90.1479260947,19.6624262978,
296,10.84,480,928,480,16.6953420426,-90.6227560602,19.0697970872,
297,11.07,416,843,416,18.905353875,92.6971247864,29.1210330072,
298,11.07,432,974,432,17.9791587187,-122.010597088,28.1950010048,
299,11.07,466,1000,466,16.3631625352,-93.0664843429,18.1421854433,
300,11.38,482,1000,482,16.0997389836,-93.6122056413,18.1525303763,
301,11.38,463,972,463,16.5917205641,-94.9991590133,18.2916252345,
302,11.77,424,997,424,16.7459345942,-94.320538938,19.9106190967,
303,11.77,501,994,501,16.223790073,-96.7844213707,18.4203816343,
304,11.77,492,1000,492,16.1877863244,-93.9045386961,20.1764158263,
305,11.78,482,1000,482,16.241631945,-93.7647068059,20.563834702,
306,11.78,465,1000,465,16.2158241673,120.159826364,25.9903192791,
307,11.98,457,1000,457,16.1592849438,-96.0122364051,18.6133198929,
308,11.98,493,984,493,16.3668659372,-93.3274086922,27.1743436889,
309,11.98,463,1000,463,16.2450917739,-91.5676678289,20.2736028746,
310,12.1,496,1000,496,16.0926970388,-53.4776070728,30.4650636639,
311,12.1,480,1000,480,16.1859747156,118.428111558,24.4719891584,
312,12.1,489,1000,489,16.1108085165,-91.3698252614,20.9524955606,
313,12.1,479,1000,479,15.9989624696,-97.7218214393,15.0611083514,
314,12.1,501,1000,501,16.0534002878,-92.6025612802,19.8368925801,
315,12.22,530,992,530,15.9864616604,137.079131722,33.7562255334,
316,12.22,487,1000,487,16.1749264391,68.3824827108,38.7117552352,
317,12.33,479,1000,479,15.8423883483,-90.9548133735,19.7457011416,
318,12.33,479,1000,479,15.7664005293,-90.3407192724,19.4530175894,
319,12.33,488,1000,488,15.8879364226,-91.1317267989,21.7066396839,
320,12.53,503,974,503,16.4774580826,-161.141135261,19.9199291309,
321,12.53,458,1000,458,16.4465095853,-95.7043646824,21.8129649427,
322,12.78,489,1000,489,16.3872646504,-93.0418421566,18.2092093971,
323,12.78,462,1000,462,16.385664169,-92.1881832179,19.412421872,
324,12.78,497,1000,497,16.2121261316,-91.1285685749,22.4543168028,
325,12.76,483,1000,483,16.206676172,42.8903722872,26.5865421089,
