n,rtk,p,m,n,hz,t,v,
1,0.01,NaN,0,NaN,NaN,NaN,NaN,
2,0.01,NaN,NaN,NaN,NaN,NaN,NaN,
3,0.01,164,241,164,43.5405425045,0.0,0.0,
4,0.01,126,1000,126,23.3099768807,86.1107416214,37.3079535033,
5,0.01,786,1000,786,13.2911579328,0.0,0.0,
6,0.01,504,1000,504,11.8429970719,0.0,0.0,
7,0.02,801,1000,801,11.5115862277,0.0,0.0,
8,0.02,750,1000,750,11.5994524261,0.0,0.0,
9,0.02,813,1000,813,11.50429254,0.0,0.0,
10,0.03,791,1000,791,11.5255045821,0.0,0.0,
11,0.03,823,1000,823,11.5172760349,0.0,0.0,
12,0.03,783,1000,783,11.6299106054,0.0,0.0,
13,0.03,814,1000,814,11.5081434655,0.0,0.0,
14,0.03,794,1000,794,11.6516212192,0.0,0.0,
15,0.03,844,1000,844,11.4995297982,0.0,0.0,
16,0.03,802,1000,802,11.6380748901,0.0,0.0,
17,0.03,810,1000,810,11.5950272715,0.0,0.0,
18,0.03,808,1000,808,11.6220797969,0.0,0.0,
19,0.03,816,1000,816,11.6285886179,0.0,0.0,
20,0.03,807,1000,807,11.686878988,0.0,0.0,
21,0.03,832,1000,832,11.6094053171,0.0,0.0,
22,0.05,805,1000,805,11.6560896848,0.0,0.0,
23,0.05,805,1000,805,11.7183879304,0.0,0.0,
24,0.05,815,1000,815,11.7770221512,0.0,0.0,
25,0.04,833,1000,833,11.7272999248,0.0,0.0,
26,0.04,814,1000,814,11.7527999843,0.0,0.0,
27,0.04,817,1000,817,11.7760632503,0.0,0.0,
28,0.04,785,1000,785,11.8178037496,0.0,0.0,
29,0.04,813,1000,813,11.802772353,0.0,0.0,
30,0.03,802,1000,802,11.8020417122,0.0,0.0,
31,0.03,827,1000,827,11.7861891836,0.0,0.0,
32,0.01,796,1000,796,11.788408624,0.0,0.0,
33,0.01,799,1000,799,11.8318053338,0.0,0.0,
34,0.01,811,1000,811,10.1772864478,0.0,0.0,
